cnt,windspeed,Predicted Y
41,0.1343,0.18076176428160534
144,0.1045,0.18723873942661698
483,0.194,0.20855616247670383
671,0.1642,0.22037821419769593
305,0.194,0.19736294329406234
177,0.2836,0.1893138868031741
208,0.194,0.1912632676720611
253,0.0,0.194093014094639
289,0.0,0.19635681123270132
252,0.1343,0.19403013084080392
275,0.1343,0.1954764456790104
398,0.1642,0.20321108590072334
839,0.0896,0.23094260084198676
796,0.1642,0.228238620927079
556,0.1642,0.21314664000666353
431,0.1343,0.20528623327728046
304,0.1045,0.1973000600402273
217,0.1045,0.19182921695657668
160,0.1045,0.188244871487978
61,0.1343,0.18201942935830662
26,0.0896,0.17981851547407937
14,0.0896,0.17906391642805858
8,0.0896,0.1786866169050482
8,0.0,0.1786866169050482
33,0.2537,0.1802586982509248
178,0.2239,0.18937677005700915
507,0.2836,0.21006536056874536
693,0.2537,0.22176164578206736
311,0.2537,0.19774024281707273
220,0.3881,0.19201786671808185
218,0.2836,0.19189210021041173
292,0.194,0.1965454609942065
293,0.1343,0.19660834424804158
254,0.194,0.19415589734847405
290,0.2985,0.19641969448653637
487,0.2836,0.2088076954920441
827,0.1642,0.230188001795966
785,0.194,0.22754690513489328
591,0.1642,0.21534755389089077
479,0.1642,0.20830462946136355
359,0.1642,0.20075863900115581
264,0.1642,0.19478472988682471
140,0.2239,0.1869872064112767
86,0.2537,0.18359151070418323
34,0.2239,0.18032158150475988
16,0.2239,0.1791896829357287
4,0.0896,0.17843508388970794
6,0.0896,0.17856085039737807
45,0.0896,0.1810132972969456
141,0.1343,0.18705008966511177
402,0.194,0.2034626189160636
694,0.194,0.2218245290359024
298,0.2239,0.19692276051721688
204,0.2836,0.19101173465672083
235,0.2836,0.19296111552560782
310,0.3582,0.19767735956323768
316,0.2985,0.19805465908624806
254,0.2836,0.19415589734847405
258,0.2836,0.1944074303638143
222,0.4478,0.192143633225752
227,0.2537,0.1924580494949273
110,0.3582,0.18510070879622478
45,0.3582,0.1810132972969456
39,0.2537,0.1806359977739352
85,0.2537,0.18352862745034818
23,0.1343,0.17962986571257417
73,0.1343,0.18277402840432738
86,0.1343,0.18359151070418323
76,0.1045,0.1829626781658326
41,0.0,0.18076176428160534
26,0.2537,0.17981851547407937
13,0.2836,0.17900103317422353
12,0.194,0.17893814992038845
36,0.194,0.18044734801243
86,0.1045,0.18359151070418323
210,0.1642,0.19138903417973122
332,0.2537,0.19906079114760908
493,0.2985,0.20918499501505447
536,0.2836,0.21188897492996223
668,0.3582,0.22018956443619075
679,0.2537,0.22088128022837644
647,0.2985,0.2188690161056544
702,0.2537,0.22232759506658295
644,0.2537,0.2186803663441492
586,0.0,0.21503313762171544
512,0.0,0.2103797768379207
554,0.1642,0.2130208734989934
399,0.2836,0.2032739691545584
316,0.1045,0.19805465908624806
228,0.1343,0.1925209327487624
238,0.1045,0.19314976528711303
169,0.1642,0.1888108207724936
121,0.1343,0.1857924245884105
89,0.1045,0.18378016046568843
50,0.1045,0.1813277135661209
13,0.0896,0.17900103317422353
12,0.0,0.17893814992038845
22,0.1045,0.17956698245873912
35,0.1045,0.18038446475859493
140,0.0896,0.1869872064112767
300,0.194,0.197048527024887
404,0.2239,0.20358838542373373
511,0.2537,0.21031689358408562
684,0.2985,0.22119569649755177
686,0.2836,0.2213214630052219
678,0.3284,0.2208183969745414
644,0.0,0.2186803663441492
662,0.2985,0.21981226491318034
578,0.2537,0.21453007159103493
496,0.2537,0.20937364477655965
453,0.2836,0.2066696648616519
314,0.194,0.19792889257857793
246,0.1642,0.19365283131779354
226,0.3881,0.19239516624109226
108,0.1045,0.18497494228855466
49,0.0,0.18126483031228585
14,0.1642,0.17906391642805858
11,0.2239,0.1788752666665534
5,0.1642,0.17849796714354302
8,0.0896,0.1786866169050482
35,0.0,0.18038446475859493
139,0.0,0.18692432315744165
517,0.2239,0.210694193107096
665,0.2239,0.22000091467468555
282,0.2836,0.19591662845585586
187,0.4627,0.18994271934152474
239,0.4925,0.19321264854094808
282,0.4478,0.19591662845585586
274,0.3582,0.19541356242517535
270,0.4925,0.1951620294098351
292,0.2985,0.1965454609942065
448,0.4627,0.20635524859247656
834,0.4478,0.23062818457281145
822,0.3881,0.22987358552679066
645,0.4179,0.21874324959798425
461,0.3582,0.2071727308923324
265,0.2537,0.19484761314065976
168,0.2836,0.1887479375186585
86,0.2985,0.18359151070418323
34,0.4179,0.18032158150475988
20,0.3284,0.179441215951069
8,0.2985,0.1786866169050482
5,0.194,0.17849796714354302
5,0.194,0.17849796714354302
36,0.1642,0.18044734801243
184,0.2537,0.18975406958001956
569,0.2985,0.21396412230651937
710,0.2239,0.22283066109726346
335,0.2537,0.19924944090911428
176,0.2985,0.18925100354933902
227,0.194,0.1924580494949273
247,0.2239,0.19371571457162862
267,0.1642,0.1949733796483299
276,0.1642,0.19553932893284548
272,0.1343,0.19528779591750522
473,0.194,0.20792732993835317
850,0.0,0.23163431663417247
790,0.194,0.22786132140406862
513,0.2537,0.21044266009175575
415,0.2239,0.20428010121591944
283,0.1642,0.1959795117096909
193,0.1045,0.19032001886453512
113,0.0896,0.18528935855772996
49,0.0896,0.18126483031228585
27,0.0,0.17988139872791442
11,0.0,0.1788752666665534
8,0.0,0.1786866169050482
10,0.1045,0.17881238341271832
38,0.0,0.18057311452010014
172,0.0,0.18899947053399876
547,0.0,0.21258069072214794
668,0.0,0.22018956443619075
303,0.0896,0.19723717678639222
203,0.0896,0.19094885140288578
226,0.0896,0.19239516624109226
315,0.0,0.19799177583241298
303,0.0896,0.19723717678639222
302,0.0,0.19717429353255717
300,0.0,0.197048527024887
452,0.1343,0.20660678160781681
724,0.1343,0.22371102665095435
782,0.194,0.2273582553733881
538,0.2985,0.21201474143763238
408,0.2836,0.20383991843907398
298,0.1642,0.19692276051721688
248,0.0896,0.19377859782546367
123,0.0,0.18591819109608063
59,0.1343,0.1818936628506365
22,0.1642,0.17956698245873912
12,0.0896,0.17893814992038845
5,0.1045,0.17849796714354302
6,0.1045,0.17856085039737807
34,0.0896,0.18032158150475988
170,0.1045,0.18887370402632864
526,0.1642,0.2112601423916116
681,0.0,0.2210070467360466
337,0.0,0.1993752074167844
210,0.0896,0.19138903417973122
237,0.2239,0.19308688203327795
336,0.0,0.19931232416294933
315,0.2836,0.19799177583241298
265,0.2537,0.19484761314065976
333,0.0,0.19912367440144416
466,0.2239,0.20748714716150773
869,0.2537,0.2328290984570387
813,0.2836,0.2293076362422751
602,0.2836,0.2160392696830765
478,0.2985,0.2082417462075285
313,0.3284,0.19786600932474285
228,0.1642,0.1925209327487624
177,0.1343,0.1893138868031741
77,0.1642,0.18302556141966764
29,0.1642,0.18000716523558455
19,0.0,0.1793783326972339
8,0.0896,0.1786866169050482
10,0.0,0.17881238341271832
29,0.1045,0.18000716523558455
139,0.0896,0.18692432315744165
428,0.1045,0.20509758351577528
700,0.0896,0.2222018285589128
382,0.1642,0.20220495383936232
249,0.2537,0.19384148107929874
264,0.2537,0.19478472988682471
369,0.3284,0.20138747153950648
416,0.2537,0.2043429844697545
373,0.3881,0.20163900455484673
397,0.2836,0.20314820264688827
523,0.2985,0.21107149263010638
793,0.194,0.2280499711655738
723,0.2239,0.2236481433971193
555,0.2239,0.21308375675282845
408,0.1343,0.20383991843907398
339,0.1343,0.19950097392445454
291,0.1045,0.19648257774037145
215,0.1642,0.19170345044890655
206,0.1045,0.19113750116439096
123,0.0896,0.18591819109608063
89,0.2239,0.18378016046568843
40,0.0,0.18069888102777026
8,0.0,0.1786866169050482
19,0.1045,0.1793783326972339
80,0.1045,0.18321421118117284
87,0.1045,0.1836543939580183
244,0.1045,0.1935270648101234
340,0.1642,0.19956385717828962
466,0.1045,0.20748714716150773
569,0.0,0.21396412230651937
531,0.2537,0.21157455866078692
585,0.2836,0.2149702543678804
593,0.194,0.2154733203985609
555,0.2985,0.21308375675282845
534,0.194,0.2117632084222921
495,0.0,0.2093107615227246
451,0.2239,0.20654389835398176
360,0.1642,0.2008215222549909
363,0.2239,0.20101017201649607
316,0.194,0.19805465908624806
214,0.1642,0.19164056719507147
230,0.1642,0.19264669925643252
158,0.1045,0.18811910498030787
116,0.1343,0.18547800831923517
73,0.1343,0.18277402840432738
29,0.1045,0.18000716523558455
10,0.0896,0.17881238341271832
13,0.0896,0.17900103317422353
30,0.0,0.18007004848941963
62,0.1045,0.1820823126121417
181,0.0896,0.18956541981851435
266,0.0,0.19491049639449484
413,0.1045,0.2041543347082493
499,0.0896,0.20956229453806485
502,0.0,0.20975094429957003
492,0.1343,0.2091221117612194
500,0.1343,0.20962517779189993
475,0.2239,0.2080530964460233
508,0.2836,0.21012824382258044
521,0.2836,0.21094572612243628
490,0.2239,0.20899634525354926
375,0.2836,0.20176477106251686
363,0.1642,0.20101017201649607
253,0.1642,0.194093014094639
159,0.1642,0.18818198823414292
110,0.1045,0.18510070879622478
41,0.1045,0.18076176428160534
24,0.1642,0.17969274896640924
17,0.1045,0.17925256618956378
6,0.1045,0.17856085039737807
7,0.1343,0.17862373365121315
37,0.1343,0.18051023126626506
144,0.1045,0.18723873942661698
503,0.1045,0.2098138275534051
651,0.1343,0.21912054912099466
316,0.1343,0.19805465908624806
147,0.1642,0.18742738918812216
202,0.2239,0.1908859681490507
261,0.194,0.1945960801253195
248,0.2985,0.19377859782546367
259,0.2836,0.19447031361764938
259,0.3582,0.19447031361764938
427,0.4179,0.2050347002619402
800,0.3582,0.22849015394241926
831,0.2985,0.23043953481130625
596,0.3284,0.2156619701600661
394,0.2239,0.2029595528853831
250,0.194,0.1939043643331338
164,0.194,0.18849640450331825
80,0.2239,0.18321421118117284
28,0.2239,0.1799442819817495
16,0.1642,0.1791896829357287
6,0.194,0.17856085039737807
12,0.2537,0.17893814992038845
4,0.1642,0.17843508388970794
29,0.1343,0.18000716523558455
136,0.1343,0.18673567339593644
303,0.2537,0.19723717678639222
613,0.2239,0.2167309854752622
285,0.2836,0.19610527821736107
125,0.2836,0.18604395760375075
65,0.3582,0.18227096237364687
95,0.2537,0.1841574599886988
59,0.194,0.1818936628506365
60,0.2537,0.18195654610447154
116,0.194,0.18547800831923517
239,0.2836,0.19321264854094808
681,0.2836,0.2210070467360466
653,0.194,0.21924631562866478
491,0.194,0.20905922850738434
386,0.194,0.20245648685470258
274,0.1045,0.19541356242517535
207,0.1045,0.19120038441822604
89,0.2239,0.18378016046568843
34,0.194,0.18032158150475988
28,0.0,0.1799442819817495
4,0.1343,0.17843508388970794
8,0.194,0.1786866169050482
10,0.1343,0.17881238341271832
40,0.194,0.18069888102777026
194,0.2239,0.1903829021183702
505,0.2985,0.20993959406107524
713,0.5224,0.22301931085876864
352,0.5821,0.20031845622431038
198,0.4179,0.19063443513371045
246,0.4478,0.19365283131779354
334,0.4179,0.1991865576552792
255,0.3881,0.19421878060230913
320,0.4179,0.1983061921015883
281,0.4925,0.1958537452020208
392,0.4925,0.20283378637771296
857,0.4925,0.23207449941101793
744,0.4478,0.22496869172765566
671,0.3881,0.22037821419769593
448,0.4179,0.20635524859247656
396,0.3582,0.20308531939305322
238,0.2985,0.19314976528711303
153,0.2836,0.18780468871113254
48,0.2985,0.18120194705845077
21,0.2239,0.17950409920490404
9,0.2537,0.17874950015888327
5,0.2836,0.17849796714354302
6,0.2537,0.17856085039737807
40,0.2537,0.18069888102777026
181,0.2836,0.18956541981851435
506,0.2836,0.21000247731491029
719,0.3284,0.22339661038177905
357,0.2239,0.2006328724934857
179,0.4179,0.18943965331084422
228,0.2537,0.1925209327487624
265,0.2239,0.19484761314065976
284,0.1642,0.196042394963526
298,0.2836,0.19692276051721688
324,0.2985,0.19855772511692857
438,0.2836,0.20572641605412592
867,0.2239,0.23270333194936857
823,0.194,0.22993646878062574
579,0.2537,0.21459295484487
435,0.2537,0.20553776629262072
337,0.1642,0.1993752074167844
242,0.2239,0.19340129830245328
172,0.1642,0.18899947053399876
94,0.1642,0.18409457673486374
51,0.194,0.18139059681995598
15,0.1045,0.17912679968189366
5,0.1642,0.17849796714354302
14,0.1642,0.17906391642805858
33,0.1045,0.1802586982509248
151,0.1343,0.1876789222034624
430,0.1642,0.2052233500234454
653,0.1642,0.21924631562866478
366,0.1642,0.20119882177800127
216,0.1642,0.1917663337027416
286,0.194,0.19616816147119612
403,0.1642,0.20352550216989868
393,0.2537,0.202896669631548
376,0.194,0.2018276543163519
377,0.194,0.201890537570187
558,0.194,0.21327240651433366
823,0.2836,0.22993646878062574
693,0.2239,0.22176164578206736
467,0.1642,0.20755003041534278
385,0.194,0.2023936036008675
333,0.1045,0.19912367440144416
321,0.1343,0.19836907535542336
222,0.2537,0.192143633225752
137,0.1343,0.18679855664977152
95,0.0,0.1841574599886988
67,0.0,0.182396728881317
27,0.0896,0.17988139872791442
8,0.1343,0.1786866169050482
23,0.1045,0.17962986571257417
47,0.194,0.18113906380461572
78,0.194,0.18308844467350271
204,0.1642,0.19101173465672083
367,0.0896,0.20126170503183635
435,0.194,0.20553776629262072
566,0.1642,0.21377547254501417
603,0.1045,0.21610215293691154
617,0.1642,0.21698251849060246
573,0.2239,0.21421565532185963
583,0.2537,0.21484448786021026
542,0.1045,0.21226627445297264
593,0.2537,0.2154733203985609
571,0.2239,0.2140898888141895
461,0.194,0.2071727308923324
352,0.194,0.20031845622431038
290,0.2239,0.19641969448653637
280,0.2985,0.19579086194818573
183,0.2985,0.18969118632618448
148,0.1343,0.18749027244195723
88,0.1642,0.18371727721185335
74,0.0896,0.18283691165816246
28,0.1045,0.1799442819817495
18,0.0896,0.17931544944339883
17,0.1343,0.17925256618956378
23,0.1045,0.17962986571257417
48,0.0896,0.18120194705845077
119,0.2537,0.18566665808074034
274,0.1642,0.19541356242517535
436,0.0,0.2056006495464558
546,0.1045,0.2125178074683129
615,0.0,0.21685675198293233
614,0.1642,0.21679386872909726
582,0.0,0.2147816046063752
463,0.2239,0.20729849740000253
580,0.2985,0.2146558380987051
593,0.2239,0.2154733203985609
513,0.194,0.21044266009175575
390,0.1642,0.20270801987004283
302,0.194,0.19717429353255717
246,0.194,0.19365283131779354
153,0.194,0.18780468871113254
108,0.194,0.18497494228855466
40,0.2537,0.18069888102777026
14,0.2239,0.17906391642805858
9,0.2239,0.17874950015888327
4,0.2239,0.17843508388970794
9,0.194,0.17874950015888327
23,0.1343,0.17962986571257417
37,0.1343,0.18051023126626506
145,0.2239,0.18730162268045203
474,0.194,0.20799021319218824
250,0.2239,0.1939043643331338
91,0.1045,0.18390592697335856
121,0.1642,0.1857924245884105
168,0.1343,0.1887479375186585
225,0.1343,0.19233228298725719
219,0.194,0.1919549834642468
237,0.194,0.19308688203327795
332,0.194,0.19906079114760908
723,0.194,0.2236481433971193
642,0.1642,0.21855459983647907
463,0.0896,0.20729849740000253
362,0.1343,0.20094728876266102
273,0.1045,0.19535067917134027
164,0.1642,0.18849640450331825
74,0.194,0.18283691165816246
35,0.1642,0.18038446475859493
14,0.1642,0.17906391642805858
15,0.1343,0.17912679968189366
8,0.1045,0.1786866169050482
10,0.1343,0.17881238341271832
37,0.194,0.18051023126626506
161,0.1045,0.18830775474181305
480,0.1343,0.20836751271519863
673,0.1642,0.22050398070536606
328,0.0896,0.19880925813226882
180,0.0896,0.1895025365646793
230,0.1343,0.19264669925643252
292,0.0896,0.1965454609942065
272,0.1343,0.19528779591750522
227,0.1045,0.1924580494949273
259,0.1642,0.19447031361764938
334,0.2239,0.1991865576552792
811,0.194,0.22918186973460497
795,0.1642,0.22817573767324392
514,0.2239,0.21050554334559082
458,0.2537,0.2069840811308272
276,0.1642,0.19553932893284548
291,0.0896,0.19648257774037145
125,0.1343,0.18604395760375075
53,0.194,0.1815163633276261
27,0.194,0.17988139872791442
6,0.1642,0.17856085039737807
8,0.1343,0.1786866169050482
7,0.0896,0.17862373365121315
39,0.0896,0.1806359977739352
165,0.0896,0.18855928775715333
464,0.0,0.20736138065383758
643,0.1045,0.21861748309031415
316,0.0,0.19805465908624806
167,0.1343,0.18868505426482346
188,0.194,0.1900056025953598
180,0.1642,0.1895025365646793
211,0.1045,0.1914519174335663
190,0.194,0.19013136910302994
179,0.0,0.18943965331084422
335,0.1045,0.19924944090911428
691,0.0,0.22163587927439724
672,0.0,0.220441097451531
539,0.2537,0.21207762469146743
407,0.2239,0.20377703518523893
344,0.0896,0.19981539019362987
257,0.1045,0.19434454710997925
123,0.1045,0.18591819109608063
69,0.0896,0.18252249538898713
18,0.1343,0.17931544944339883
18,0.1045,0.17931544944339883
11,0.0,0.1788752666665534
12,0.0896,0.17893814992038845
40,0.1045,0.18069888102777026
150,0.0896,0.18761603894962736
463,0.0896,0.20729849740000253
590,0.0,0.21528467063705573
256,0.194,0.19428166385614418
150,0.1045,0.18761603894962736
161,0.1343,0.18830775474181305
215,0.194,0.19170345044890655
172,0.0,0.18899947053399876
176,0.1642,0.18925100354933902
194,0.1642,0.1903829021183702
320,0.1343,0.1983061921015883
615,0.0,0.21685675198293233
640,0.194,0.21842883332880894
499,0.2239,0.20956229453806485
436,0.194,0.2056006495464558
311,0.194,0.19774024281707273
243,0.1642,0.19346418155628836
146,0.0896,0.1873645059342871
93,0.1045,0.18403169348102869
31,0.1642,0.18013293174325468
12,0.0,0.17893814992038845
7,0.0,0.17862373365121315
10,0.0,0.17881238341271832
38,0.0896,0.18057311452010014
122,0.0,0.18585530784224555
359,0.1642,0.20075863900115581
613,0.1343,0.2167309854752622
333,0.2239,0.19912367440144416
185,0.3582,0.1898169528338546
236,0.1642,0.1930239987794429
254,0.1343,0.19415589734847405
300,0.2239,0.197048527024887
263,0.2239,0.19472184663298964
284,0.3582,0.196042394963526
380,0.2239,0.20207918733169217
646,0.1642,0.21880613285181932
505,0.194,0.20993959406107524
362,0.5224,0.20094728876266102
202,0.5224,0.1908859681490507
217,0.2836,0.19182921695657668
197,0.1343,0.19057155187987537
174,0.0,0.1891252370416689
116,0.0,0.18547800831923517
123,0.1343,0.18591819109608063
93,0.194,0.18403169348102869
42,0.0896,0.1808246475354404
19,0.1642,0.1793783326972339
12,0.194,0.17893814992038845
47,0.0896,0.18113906380461572
78,0.1642,0.18308844467350271
167,0.2239,0.18868505426482346
332,0.194,0.19906079114760908
494,0.194,0.20924787826888952
516,0.2239,0.21063130985326095
602,0.194,0.2160392696830765
564,0.194,0.21364970603734404
609,0.2537,0.21647945245992195
483,0.3284,0.20855616247670383
513,0.2985,0.21044266009175575
530,0.2537,0.21151167540695184
481,0.2985,0.20843039596903368
425,0.194,0.20490893375427008
386,0.194,0.20245648685470258
322,0.1343,0.19843195860925844
279,0.1045,0.19572797869435066
225,0.0,0.19233228298725719
163,0.0,0.1884335212494832
127,0.0896,0.18616972411142088
114,0.0,0.18535224181156504
60,0.0896,0.18195654610447154
13,0.0,0.17900103317422353
8,0.1343,0.1786866169050482
25,0.1642,0.1797556322202443
71,0.1045,0.18264826189665725
141,0.0,0.18705008966511177
232,0.0,0.19277246576410265
452,0.0,0.20660678160781681
506,0.1343,0.21000247731491029
556,0.2239,0.21314664000666353
585,0.2836,0.2149702543678804
551,0.2985,0.2128322237374882
487,0.2239,0.2088076954920441
461,0.2537,0.2071727308923324
532,0.2537,0.21163744191462197
534,0.2537,0.2117632084222921
423,0.2985,0.20478316724659995
332,0.2537,0.19906079114760908
253,0.2239,0.194093014094639
178,0.1045,0.18937677005700915
87,0.1045,0.1836543939580183
68,0.2537,0.18245961213515208
31,0.2239,0.18013293174325468
14,0.2239,0.17906391642805858
5,0.2537,0.17849796714354302
4,0.2537,0.17843508388970794
43,0.1642,0.18088753078927547
158,0.1642,0.18811910498030787
485,0.2239,0.20868192898437396
608,0.194,0.21641656920608687
268,0.194,0.19503626290216497
184,0.1642,0.18975406958001956
181,0.3284,0.18956541981851435
270,0.2985,0.1951620294098351
260,0.2985,0.19453319687148446
251,0.2537,0.19396724758696887
233,0.4627,0.1928353490179377
414,0.3881,0.20421721796208436
833,0.4627,0.23056530131897637
791,0.4478,0.22792420465790367
582,0.4627,0.2147816046063752
475,0.4478,0.2080530964460233
331,0.3284,0.19899790789377403
187,0.3881,0.18994271934152474
103,0.3284,0.18466052601937932
37,0.3284,0.18051023126626506
30,0.3881,0.18007004848941963
9,0.2836,0.17874950015888327
9,0.2836,0.17874950015888327
10,0.2985,0.17881238341271832
39,0.3881,0.1806359977739352
188,0.2985,0.1900056025953598
552,0.3582,0.21289510699132327
656,0.3284,0.21943496539016996
328,0.4179,0.19880925813226882
190,0.3582,0.19013136910302994
235,0.4179,0.19296111552560782
308,0.4478,0.19755159305556755
306,0.4627,0.19742582654789742
267,0.4627,0.1949733796483299
317,0.4627,0.1981175423400831
416,0.4925,0.2043429844697545
900,0.4179,0.23477847932592572
824,0.3582,0.2299993520344608
612,0.2239,0.21666810222142713
505,0.2836,0.20993959406107524
328,0.194,0.19880925813226882
245,0.2537,0.1935899480639585
131,0.1343,0.18642125712676114
54,0.194,0.18157924658146116
23,0.1642,0.17962986571257417
14,0.1343,0.17906391642805858
8,0.0896,0.1786866169050482
11,0.2537,0.1788752666665534
36,0.2836,0.18044734801243
200,0.2836,0.19076020164138058
527,0.3582,0.21132302564544664
687,0.3284,0.22138434625905695
282,0.3582,0.19591662845585586
172,0.2537,0.18899947053399876
209,0.3284,0.19132615092589617
322,0.2985,0.19843195860925844
321,0.3284,0.19836907535542336
270,0.3582,0.1951620294098351
249,0.4627,0.19384148107929874
392,0.4478,0.20283378637771296
843,0.3881,0.231194133857327
804,0.3284,0.2287416869577595
643,0.3284,0.21861748309031415
445,0.194,0.20616659883097138
367,0.1343,0.20126170503183635
297,0.0896,0.19685987726338183
159,0.1343,0.18818198823414292
54,0.1045,0.18157924658146116
25,0.0,0.1797556322202443
13,0.0896,0.17900103317422353
7,0.0896,0.17862373365121315
11,0.1045,0.1788752666665534
47,0.0896,0.18113906380461572
193,0.0896,0.19032001886453512
508,0.1045,0.21012824382258044
617,0.1343,0.21698251849060246
351,0.1642,0.2002555729704753
184,0.194,0.18975406958001956
211,0.194,0.1914519174335663
276,0.2836,0.19553932893284548
236,0.2239,0.1930239987794429
254,0.3284,0.19415589734847405
219,0.3284,0.1919549834642468
387,0.194,0.20251937010853763
705,0.194,0.22251624482808813
697,0.2239,0.22201317879740762
571,0.2985,0.2140898888141895
470,0.194,0.207738680176848
398,0.194,0.20321108590072334
274,0.1642,0.19541356242517535
171,0.1343,0.18893658728016371
114,0.1343,0.18535224181156504
42,0.1642,0.1808246475354404
18,0.194,0.17931544944339883
8,0.194,0.1786866169050482
10,0.1642,0.17881238341271832
45,0.1045,0.1810132972969456
163,0.1642,0.1884335212494832
380,0.1045,0.20207918733169217
624,0.1045,0.2174227012674479
300,0.1642,0.197048527024887
171,0.2985,0.18893658728016371
188,0.2836,0.1900056025953598
226,0.2537,0.19239516624109226
239,0.194,0.19321264854094808
233,0.2239,0.1928353490179377
230,0.0,0.19264669925643252
351,0.0,0.2002555729704753
539,0.194,0.21207762469146743
464,0.0,0.20736138065383758
363,0.194,0.20101017201649607
308,0.2537,0.19755159305556755
236,0.194,0.1930239987794429
163,0.194,0.1884335212494832
48,0.194,0.18120194705845077
69,0.1642,0.18252249538898713
58,0.2239,0.1818307795968014
61,0.0,0.18201942935830662
23,0.0,0.17962986571257417
18,0.0,0.17931544944339883
10,0.1642,0.17881238341271832
42,0.1642,0.1808246475354404
92,0.1642,0.1839688102271936
194,0.1642,0.1903829021183702
275,0.1642,0.1954764456790104
404,0.2537,0.20358838542373373
452,0.2537,0.20660678160781681
471,0.2537,0.20780156343068304
428,0.2537,0.20509758351577528
409,0.2537,0.20390280169290906
404,0.2537,0.20358838542373373
373,0.1642,0.20163900455484673
362,0.1343,0.20094728876266102
339,0.0,0.19950097392445454
374,0.2537,0.20170188780868178
292,0.1642,0.1965454609942065
213,0.1642,0.19157768394123642
172,0.1642,0.18899947053399876
152,0.0896,0.1877418054572975
149,0.0,0.18755315569579228
93,0.1343,0.18403169348102869
90,0.0896,0.18384304371952348
33,0.1343,0.1802586982509248
4,0.194,0.17843508388970794
10,0.1045,0.17881238341271832
27,0.0896,0.17988139872791442
50,0.0,0.1813277135661209
142,0.1045,0.18711297291894685
219,0.0,0.1919549834642468
366,0.2985,0.20119882177800127
377,0.2239,0.201890537570187
433,0.2239,0.2054119997849506
420,0.2537,0.20459451748509477
444,0.2537,0.2061037155771363
345,0.2836,0.19987827344746492
313,0.2985,0.19786600932474285
413,0.2985,0.2041543347082493
370,0.3582,0.20145035479334153
382,0.1343,0.20220495383936232
332,0.1343,0.19906079114760908
258,0.1343,0.1944074303638143
151,0.1343,0.1876789222034624
110,0.1642,0.18510070879622478
43,0.2239,0.18088753078927547
17,0.194,0.17925256618956378
15,0.2537,0.17912679968189366
5,0.4179,0.17849796714354302
12,0.2985,0.17893814992038845
40,0.0,0.18069888102777026
136,0.1045,0.18673567339593644
398,0.1045,0.20321108590072334
568,0.194,0.2139012390526843
295,0.2537,0.1967341107557117
174,0.2537,0.1891252370416689
201,0.2985,0.19082308489521566
257,0.194,0.19434454710997925
236,0.2239,0.1930239987794429
230,0.2239,0.19264669925643252
234,0.194,0.19289823227177277
365,0.2836,0.20113593852416622
747,0.1343,0.22515734148916083
730,0.1642,0.22408832617396474
581,0.1343,0.21471872135254014
395,0.1343,0.20302243613921814
258,0.1343,0.1944074303638143
188,0.1642,0.1900056025953598
102,0.1045,0.18459764276554427
53,0.0,0.1815163633276261
14,0.0,0.17906391642805858
10,0.0,0.17881238341271832
2,0.1343,0.1783093173820378
6,0.1045,0.17856085039737807
35,0.0,0.18038446475859493
154,0.1343,0.18786757196496762
483,0.0,0.20855616247670383
646,0.0896,0.21880613285181932
272,0.1642,0.19528779591750522
209,0.2239,0.19132615092589617
217,0.194,0.19182921695657668
272,0.194,0.19528779591750522
283,0.1343,0.1959795117096909
310,0.194,0.19767735956323768
401,0.0,0.20339973566222852
527,0.194,0.21132302564544664
722,0.1642,0.22358526014328423
627,0.0,0.2176113510289531
497,0.1343,0.20943652803039473
376,0.4925,0.2018276543163519
196,0.2836,0.19050866862604032
177,0.194,0.1893138868031741
171,0.0,0.18893658728016371
159,0.0896,0.18818198823414292
123,0.0,0.18591819109608063
93,0.1343,0.18403169348102869
32,0.194,0.18019581499708975
16,0.2537,0.1791896829357287
19,0.0,0.1793783326972339
32,0.0,0.18019581499708975
72,0.0,0.18271114515049233
153,0.1045,0.18780468871113254
293,0.0,0.19660834424804158
447,0.0,0.2062923653386415
485,0.1343,0.20868192898437396
494,0.2239,0.20924787826888952
499,0.0,0.20956229453806485
547,0.1642,0.21258069072214794
454,0.2985,0.20673254811548694
389,0.2537,0.20264513661620775
414,0.2985,0.20421721796208436
430,0.194,0.2052233500234454
432,0.2239,0.20534911653111554
551,0.2239,0.2128322237374882
584,0.1343,0.21490737111404534
502,0.2239,0.20975094429957003
183,0.0896,0.18969118632618448
88,0.1045,0.18371727721185335
30,0.2836,0.18007004848941963
18,0.0,0.17931544944339883
7,0.194,0.17862373365121315
7,0.0,0.17862373365121315
29,0.0,0.18000716523558455
133,0.0,0.18654702363443126
343,0.0,0.1997525069397948
550,0.1343,0.21276934048365315
293,0.2985,0.19660834424804158
186,0.3582,0.18987983608768969
244,0.2985,0.1935270648101234
276,0.3582,0.19553932893284548
310,0.2239,0.19767735956323768
241,0.3284,0.1933384150486182
254,0.3582,0.19415589734847405
433,0.2537,0.2054119997849506
689,0.1642,0.2215101127667271
607,0.3284,0.2163536859522518
503,0.2537,0.2098138275534051
321,0.2239,0.19836907535542336
323,0.194,0.19849484186309352
225,0.1343,0.19233228298725719
131,0.1642,0.18642125712676114
102,0.1343,0.18459764276554427
29,0.2239,0.18000716523558455
17,0.1343,0.17925256618956378
7,0.194,0.17862373365121315
6,0.2239,0.17856085039737807
