casual,windspeed,Predicted Y
94,0.2836,0.20316376331632297
102,0.3284,0.2049559868871425
68,0.3284,0.19733903671115943
42,0.2985,0.19151431010599587
39,0.2537,0.19084222626693853
38,0.194,0.1906181983205861
27,0.194,0.18815389091070922
6,0.0,0.1834493040373079
5,0.1045,0.18322527609095546
4,0.0,0.183001248144603
1,0.0,0.1823291643055457
0,0.0,0.18210513635919323
1,0.0,0.1823291643055457
1,0.0,0.1823291643055457
5,0.1642,0.18322527609095546
5,0.0,0.18322527609095546
20,0.1045,0.1865856952862421
26,0.1045,0.18792986296435676
26,0.194,0.18792986296435676
41,0.194,0.19129028215964344
74,0.2239,0.1986832043892741
87,0.2239,0.20159556769185585
88,0.2537,0.20181959563820828
93,0.2985,0.2029397353699705
131,0.3582,0.21145279733136338
48,0.3582,0.19285847778411053
21,0.1045,0.18680972323259457
19,0.1642,0.18636166733988965
13,0.194,0.185017499661775
17,0.0,0.18591361144718477
14,0.0896,0.18524152760812745
13,0.1045,0.185017499661775
13,0.1343,0.185017499661775
2,0.1343,0.18255319225189812
9,0.1045,0.18412138787636523
2,0.1343,0.18255319225189812
9,0.0,0.18412138787636523
6,0.0,0.1834493040373079
5,0.0,0.18322527609095546
6,0.0,0.1834493040373079
29,0.1343,0.1886019468034141
106,0.1343,0.20585209867255228
111,0.1343,0.2069722384043145
204,0.2239,0.22780683741509178
267,0.1045,0.24192059803529575
273,0.1642,0.24326476571341044
335,0.0,0.25715449838726195
308,0.0,0.25110574383574596
325,0.2836,0.2549142189237375
347,0.2239,0.25984283374349126
165,0.2239,0.21906974750734648
77,0.1343,0.19935528822833143
61,0.2239,0.19577084108669232
72,0.2239,0.1982351484965692
47,0.1045,0.1926344498377581
27,0.0,0.18815389091070922
35,0.1642,0.18994611448152876
20,0.2239,0.1865856952862421
44,0.1642,0.19196236599870076
12,0.0896,0.18479347171542257
8,0.1642,0.18389735993001277
6,0.0896,0.1834493040373079
8,0.0,0.18389735993001277
13,0.0,0.185017499661775
39,0.0,0.19084222626693853
77,0.1642,0.19935528822833143
167,0.2985,0.21951780340005136
191,0.3284,0.22489447411251
236,0.3284,0.23497573169837
243,0.2537,0.2365439273228371
235,0.194,0.23475170375201757
240,0.3284,0.23587184348377976
182,0.2239,0.22287822259533802
153,0.2537,0.21638141215111717
71,0.194,0.19801112055021675
50,0.1642,0.19330653367681544
35,0.194,0.18994611448152876
42,0.1642,0.19151431010599587
18,0.0,0.18613763939353722
7,0.0,0.18367333198366034
3,0.0,0.18277722019825057
0,0.0,0.18210513635919323
1,0.0,0.1823291643055457
1,0.0,0.1823291643055457
1,0.0,0.1823291643055457
2,0.0896,0.18255319225189812
4,0.0896,0.183001248144603
15,0.0896,0.18546555555447988
32,0.0,0.18927403064247145
25,0.0896,0.18770583501800434
51,0.0,0.19353056162316787
63,0.1642,0.1962188969793972
52,0.0,0.19375458956952032
88,0.1642,0.20181959563820828
73,0.194,0.19845917644292163
74,0.1642,0.1986832043892741
80,0.1642,0.20002737206738874
84,0.1045,0.2009234838527985
60,0.1045,0.19554681314033986
36,0.1045,0.19017014242788122
21,0.1045,0.18680972323259457
19,0.0896,0.18636166733988965
25,0.1343,0.18770583501800434
20,0.1045,0.1865856952862421
5,0.1642,0.18322527609095546
1,0.1642,0.1823291643055457
1,0.1343,0.1823291643055457
0,0.1343,0.18210513635919323
1,0.1045,0.1823291643055457
1,0.0896,0.1823291643055457
6,0.0896,0.1834493040373079
12,0.1045,0.18479347171542257
28,0.0896,0.18837791885706165
29,0.1045,0.1886019468034141
50,0.0,0.19330653367681544
52,0.0,0.19375458956952032
80,0.0896,0.20002737206738874
59,0.0,0.19532278519398744
67,0.1642,0.19711500876480698
76,0.2239,0.19913126028197897
108,0.0896,0.2063001545652572
67,0.0,0.19711500876480698
64,0.0896,0.19644292492574963
25,0.0896,0.18770583501800434
45,0.1343,0.1921863939450532
35,0.0,0.18994611448152876
20,0.1045,0.1865856952862421
9,0.1045,0.18412138787636523
7,0.0896,0.18367333198366034
4,0.0,0.183001248144603
0,0.0,0.18210513635919323
0,0.0896,0.18210513635919323
1,0.0896,0.1823291643055457
1,0.0,0.1823291643055457
11,0.1045,0.1845694437690701
20,0.0896,0.1865856952862421
24,0.1045,0.18748180707165188
24,0.0896,0.18748180707165188
29,0.0,0.1886019468034141
47,0.0,0.1926344498377581
48,0.0896,0.19285847778411053
65,0.0,0.1966669528721021
64,0.2537,0.19644292492574963
63,0.1045,0.1962188969793972
67,0.1343,0.19711500876480698
87,0.0,0.20159556769185585
63,0.0,0.1962188969793972
50,0.0896,0.19330653367681544
45,0.0896,0.1921863939450532
33,0.1045,0.18949805858882388
30,0.1343,0.18882597474976656
12,0.0896,0.18479347171542257
19,0.1045,0.18636166733988965
6,0.0,0.1834493040373079
3,0.0,0.18277722019825057
0,0.1343,0.18210513635919323
1,0.1045,0.1823291643055457
2,0.1642,0.18255319225189812
3,0.194,0.18277722019825057
18,0.194,0.18613763939353722
33,0.1642,0.18949805858882388
23,0.194,0.18725777912529945
53,0.1343,0.19397861751587275
57,0.1045,0.19487472930128252
61,0.1045,0.19577084108669232
49,0.0,0.19308250573046298
71,0.1343,0.19801112055021675
63,0.1343,0.1962188969793972
92,0.1642,0.20271570742361808
112,0.1642,0.20719626635066696
77,0.1045,0.19935528822833143
45,0.194,0.1921863939450532
28,0.1343,0.18837791885706165
24,0.1343,0.18748180707165188
22,0.0896,0.187033751178947
13,0.1343,0.185017499661775
6,0.0,0.1834493040373079
4,0.0896,0.183001248144603
4,0.1045,0.183001248144603
5,0.1642,0.18322527609095546
1,0.1642,0.1823291643055457
3,0.1045,0.18277722019825057
2,0.0896,0.18255319225189812
13,0.1045,0.185017499661775
20,0.1343,0.1865856952862421
56,0.1343,0.1946507013549301
41,0.1045,0.19129028215964344
68,0.1642,0.19733903671115943
90,0.194,0.2022676515309132
77,0.1343,0.19935528822833143
99,0.1343,0.2042839030480852
142,0.1045,0.21391710474124026
137,0.1642,0.21279696500947806
125,0.194,0.21010862965324872
81,0.1343,0.2002514000137412
72,0.1642,0.1982351484965692
40,0.1642,0.191066254213291
40,0.1343,0.191066254213291
37,0.1343,0.19039417037423365
19,0.1642,0.18636166733988965
10,0.1343,0.18434541582271768
23,0.1343,0.18725777912529945
19,0.194,0.18636166733988965
5,0.1642,0.18322527609095546
1,0.1642,0.1823291643055457
2,0.194,0.18255319225189812
2,0.194,0.18255319225189812
7,0.194,0.18367333198366034
26,0.2537,0.18792986296435676
88,0.2537,0.20181959563820828
165,0.2836,0.21906974750734648
197,0.2836,0.2262386417906247
264,0.2537,0.24124851419623844
310,0.2537,0.2515537997284508
325,0.2537,0.2549142189237375
310,0.2836,0.2515537997284508
257,0.2836,0.23968031857177133
248,0.2836,0.23766406705459933
138,0.2836,0.2130209929558305
67,0.2239,0.19711500876480698
58,0.2239,0.19509875724763498
49,0.2239,0.19308250573046298
41,0.2537,0.19129028215964344
31,0.3881,0.189050002696119
20,0.2985,0.1865856952862421
22,0.2836,0.187033751178947
17,0.2985,0.18591361144718477
18,0.3284,0.18613763939353722
1,0.3582,0.1823291643055457
6,0.2985,0.1834493040373079
7,0.3284,0.18367333198366034
17,0.2985,0.18591361144718477
55,0.5522,0.19442667340857764
124,0.4179,0.20988460170689627
120,0.4179,0.2089884899214865
110,0.3881,0.20674821045796207
118,0.4925,0.2085404340287816
75,0.4179,0.19890723233562652
98,0.4478,0.20405987510173274
76,0.4925,0.19913126028197897
42,0.4627,0.19151431010599587
37,0.5224,0.19039417037423365
18,0.4925,0.18613763939353722
7,0.3582,0.18367333198366034
4,0.4627,0.183001248144603
2,0.4179,0.18255319225189812
2,0.3582,0.18255319225189812
2,0.3582,0.18255319225189812
2,0.3582,0.18255319225189812
11,0.3582,0.1845694437690701
8,0.3582,0.18389735993001277
10,0.2537,0.18434541582271768
15,0.2537,0.18546555555447988
19,0.2239,0.18636166733988965
4,0.1343,0.183001248144603
6,0.194,0.1834493040373079
5,0.194,0.18322527609095546
4,0.1045,0.183001248144603
2,0.1343,0.18255319225189812
3,0.1343,0.18277722019825057
0,0.1045,0.18210513635919323
0,0.0896,0.18210513635919323
0,0.1343,0.18210513635919323
0,0.1045,0.18210513635919323
0,0.194,0.18210513635919323
0,0.1343,0.18210513635919323
0,0.1642,0.18210513635919323
3,0.1343,0.18277722019825057
6,0.1343,0.1834493040373079
17,0.1343,0.18591361144718477
21,0.2836,0.18680972323259457
37,0.2239,0.19039417037423365
44,0.194,0.19196236599870076
22,0.2239,0.187033751178947
45,0.2239,0.1921863939450532
33,0.1642,0.18949805858882388
51,0.2239,0.19353056162316787
39,0.1642,0.19084222626693853
28,0.1642,0.18837791885706165
27,0.194,0.18815389091070922
9,0.194,0.18412138787636523
12,0.194,0.18479347171542257
18,0.1343,0.18613763939353722
7,0.0896,0.18367333198366034
8,0.0896,0.18389735993001277
8,0.1045,0.18389735993001277
10,0.1343,0.18434541582271768
5,0.1343,0.18322527609095546
2,0.1045,0.18255319225189812
1,0.1343,0.1823291643055457
2,0.1642,0.18255319225189812
6,0.1642,0.1834493040373079
12,0.1045,0.18479347171542257
21,0.1045,0.18680972323259457
13,0.194,0.185017499661775
14,0.194,0.18524152760812745
23,0.1642,0.18725777912529945
49,0.1642,0.19308250573046298
31,0.2239,0.189050002696119
35,0.1642,0.18994611448152876
31,0.1642,0.189050002696119
37,0.2239,0.19039417037423365
50,0.1642,0.19330653367681544
28,0.1642,0.18837791885706165
16,0.2537,0.18568958350083234
29,0.1343,0.1886019468034141
27,0.1642,0.18815389091070922
8,0.1642,0.18389735993001277
10,0.1642,0.18434541582271768
5,0.1642,0.18322527609095546
3,0.1642,0.18277722019825057
0,0.1642,0.18210513635919323
1,0.1045,0.1823291643055457
1,0.1642,0.1823291643055457
2,0.1642,0.18255319225189812
8,0.1343,0.18389735993001277
31,0.1045,0.189050002696119
27,0.1045,0.18815389091070922
21,0.2985,0.18680972323259457
42,0.4179,0.19151431010599587
52,0.3582,0.19375458956952032
64,0.3582,0.19644292492574963
63,0.4925,0.1962188969793972
51,0.4179,0.19353056162316787
48,0.3284,0.19285847778411053
57,0.3284,0.19487472930128252
32,0.3284,0.18927403064247145
38,0.2985,0.1906181983205861
14,0.4179,0.18524152760812745
23,0.3582,0.18725777912529945
14,0.2537,0.18524152760812745
11,0.2985,0.1845694437690701
9,0.1642,0.18412138787636523
6,0.3284,0.1834493040373079
10,0.2537,0.18434541582271768
6,0.2537,0.1834493040373079
8,0.2985,0.18389735993001277
1,0.2537,0.1823291643055457
4,0.194,0.183001248144603
1,0.2537,0.1823291643055457
10,0.2985,0.18434541582271768
31,0.2985,0.189050002696119
68,0.3881,0.19733903671115943
56,0.3881,0.1946507013549301
74,0.4627,0.1986832043892741
110,0.3582,0.20674821045796207
136,0.3284,0.2125729370631256
117,0.4478,0.20831640608242918
108,0.3284,0.2063001545652572
112,0.2985,0.20719626635066696
58,0.2836,0.19509875724763498
22,0.1642,0.187033751178947
23,0.1343,0.18725777912529945
31,0.1045,0.189050002696119
13,0.1045,0.185017499661775
15,0.1045,0.18546555555447988
5,0.1045,0.18322527609095546
26,0.0896,0.18792986296435676
6,0.0,0.1834493040373079
1,0.1045,0.1823291643055457
2,0.1343,0.18255319225189812
0,0.1045,0.18210513635919323
2,0.1343,0.18255319225189812
11,0.1045,0.1845694437690701
34,0.1343,0.18972208653517633
56,0.0,0.1946507013549301
73,0.194,0.19845917644292163
134,0.2239,0.21212488117042072
150,0.2239,0.21570932831205983
122,0.2239,0.20943654581419138
149,0.194,0.21548530036570737
149,0.2239,0.21548530036570737
119,0.3284,0.20876446197513407
57,0.194,0.19487472930128252
31,0.2239,0.189050002696119
24,0.2537,0.18748180707165188
7,0.3582,0.18367333198366034
16,0.2985,0.18568958350083234
15,0.2836,0.18546555555447988
12,0.1642,0.18479347171542257
3,0.194,0.18277722019825057
0,0.1642,0.18210513635919323
2,0.1642,0.18255319225189812
1,0.2239,0.1823291643055457
5,0.2537,0.18322527609095546
1,0.3284,0.1823291643055457
4,0.2836,0.183001248144603
8,0.2537,0.18389735993001277
19,0.2239,0.18636166733988965
18,0.2836,0.18613763939353722
30,0.2836,0.18882597474976656
31,0.2239,0.189050002696119
38,0.3284,0.1906181983205861
39,0.2537,0.19084222626693853
31,0.1642,0.189050002696119
24,0.2836,0.18748180707165188
35,0.2836,0.18994611448152876
34,0.2239,0.18972208653517633
19,0.2239,0.18636166733988965
11,0.1642,0.1845694437690701
13,0.2537,0.185017499661775
8,0.2836,0.18389735993001277
4,0.194,0.183001248144603
0,0.1343,0.18210513635919323
1,0.1045,0.1823291643055457
0,0.1642,0.18210513635919323
0,0.0896,0.18210513635919323
0,0.1045,0.18210513635919323
0,0.0896,0.18210513635919323
1,0.194,0.1823291643055457
6,0.1343,0.1834493040373079
9,0.1642,0.18412138787636523
20,0.1642,0.1865856952862421
25,0.1642,0.18770583501800434
41,0.194,0.19129028215964344
39,0.1343,0.19084222626693853
31,0.1343,0.189050002696119
46,0.1343,0.19241042189140564
44,0.1045,0.19196236599870076
45,0.2537,0.1921863939450532
33,0.1642,0.18949805858882388
30,0.2239,0.18882597474976656
20,0.2985,0.1865856952862421
15,0.2239,0.18546555555447988
10,0.2239,0.18434541582271768
14,0.2537,0.18524152760812745
17,0.2239,0.18591361144718477
19,0.2239,0.18636166733988965
49,0.2836,0.19308250573046298
6,0.2537,0.1834493040373079
6,0.2985,0.1834493040373079
2,0.3284,0.18255319225189812
0,0.2985,0.18210513635919323
0,0.3284,0.18210513635919323
3,0.2836,0.18277722019825057
5,0.2985,0.18322527609095546
18,0.2836,0.18613763939353722
17,0.2836,0.18591361144718477
27,0.2985,0.18815389091070922
15,0.3582,0.18546555555447988
24,0.2836,0.18748180707165188
23,0.2537,0.18725777912529945
19,0.3582,0.18636166733988965
20,0.2985,0.1865856952862421
23,0.3582,0.18725777912529945
16,0.3881,0.18568958350083234
17,0.3582,0.18591361144718477
17,0.2985,0.18591361144718477
7,0.3284,0.18367333198366034
5,0.2985,0.18322527609095546
4,0.2537,0.183001248144603
3,0.2239,0.18277722019825057
1,0.2239,0.1823291643055457
1,0.3582,0.1823291643055457
1,0.2239,0.1823291643055457
1,0.2836,0.1823291643055457
0,0.2239,0.18210513635919323
2,0.2239,0.18255319225189812
12,0.3881,0.18479347171542257
16,0.2836,0.18568958350083234
22,0.3582,0.187033751178947
13,0.3284,0.185017499661775
16,0.3881,0.18568958350083234
33,0.4925,0.18949805858882388
33,0.4179,0.18949805858882388
33,0.4179,0.18949805858882388
32,0.4179,0.18927403064247145
18,0.3881,0.18613763939353722
36,0.2985,0.19017014242788122
16,0.4179,0.18568958350083234
14,0.3582,0.18524152760812745
10,0.4627,0.18434541582271768
11,0.3881,0.1845694437690701
14,0.2985,0.18524152760812745
5,0.3582,0.18322527609095546
9,0.3284,0.18412138787636523
3,0.2836,0.18277722019825057
1,0.2537,0.1823291643055457
3,0.4179,0.18277722019825057
0,0.3582,0.18210513635919323
2,0.194,0.18255319225189812
5,0.1045,0.18322527609095546
9,0.1343,0.18412138787636523
25,0.1642,0.18770583501800434
23,0.4179,0.18725777912529945
34,0.3284,0.18972208653517633
66,0.2985,0.19689098081845452
48,0.3284,0.19285847778411053
62,0.2985,0.19599486903304475
67,0.194,0.19711500876480698
78,0.2239,0.19957931617468386
57,0.1642,0.19487472930128252
61,0.1343,0.19577084108669232
46,0.1045,0.19241042189140564
30,0.0896,0.18882597474976656
20,0.1343,0.1865856952862421
23,0.0,0.18725777912529945
17,0.1045,0.18591361144718477
20,0.0896,0.1865856952862421
16,0.0896,0.18568958350083234
8,0.0896,0.18389735993001277
2,0.0,0.18255319225189812
9,0.0,0.18412138787636523
2,0.1045,0.18255319225189812
1,0.0,0.1823291643055457
5,0.0896,0.18322527609095546
14,0.1045,0.18524152760812745
16,0.0,0.18568958350083234
43,0.194,0.19173833805234833
86,0.0,0.20137153974550343
143,0.1045,0.21414113268759272
258,0.0,0.23990434651812376
268,0.0,0.2421446259816482
280,0.0,0.24483296133787752
216,0.0,0.23049517277132112
227,0.0,0.232959480181198
183,0.194,0.22310225054169047
103,0.1343,0.20518001483349496
55,0.0896,0.19442667340857764
39,0.0,0.19084222626693853
51,0.0,0.19353056162316787
39,0.0896,0.19084222626693853
26,0.1045,0.18792986296435676
14,0.0896,0.18524152760812745
26,0.0896,0.18792986296435676
12,0.1045,0.18479347171542257
9,0.0,0.18412138787636523
5,0.1045,0.18322527609095546
0,0.1343,0.18210513635919323
3,0.0896,0.18277722019825057
12,0.0896,0.18479347171542257
32,0.1045,0.18927403064247145
94,0.0,0.20316376331632297
133,0.1045,0.21190085322406826
180,0.1343,0.22243016670263313
195,0.0896,0.22579058589791978
262,0.1045,0.24080045830353353
292,0.1642,0.24752129669410686
304,0.2239,0.2502096320503362
260,0.2239,0.24035240241082867
151,0.1642,0.21593335625841226
102,0.1343,0.2049559868871425
69,0.1343,0.19756306465751186
54,0.1642,0.1942026454622252
44,0.2239,0.19196236599870076
21,0.194,0.18680972323259457
16,0.194,0.18568958350083234
6,0.1045,0.1834493040373079
4,0.1642,0.183001248144603
6,0.1343,0.1834493040373079
1,0.1343,0.1823291643055457
1,0.0896,0.1823291643055457
1,0.0,0.1823291643055457
7,0.1045,0.18367333198366034
16,0.0,0.18568958350083234
50,0.1642,0.19330653367681544
60,0.1045,0.19554681314033986
82,0.1642,0.20047542796009363
112,0.1642,0.20719626635066696
105,0.2239,0.20562807072619985
108,0.2239,0.2063001545652572
134,0.2836,0.21212488117042072
102,0.2537,0.2049559868871425
87,0.1642,0.20159556769185585
66,0.2836,0.19689098081845452
65,0.1343,0.1966669528721021
30,0.2836,0.18882597474976656
31,0.2836,0.189050002696119
10,0.2239,0.18434541582271768
12,0.2537,0.18479347171542257
1,0.2239,0.1823291643055457
5,0.2836,0.18322527609095546
0,0.6418,0.18210513635919323
7,0.4478,0.18367333198366034
2,0.3582,0.18255319225189812
0,0.3881,0.18210513635919323
0,0.2836,0.18210513635919323
2,0.4627,0.18255319225189812
1,0.2537,0.1823291643055457
4,0.2537,0.183001248144603
1,0.3284,0.1823291643055457
10,0.3881,0.18434541582271768
22,0.2537,0.187033751178947
16,0.2836,0.18568958350083234
30,0.2537,0.18882597474976656
34,0.3881,0.18972208653517633
33,0.2985,0.18949805858882388
28,0.2985,0.18837791885706165
33,0.3582,0.18949805858882388
45,0.2836,0.1921863939450532
12,0.3582,0.18479347171542257
12,0.3582,0.18479347171542257
9,0.3582,0.18412138787636523
15,0.3284,0.18546555555447988
6,0.2985,0.1834493040373079
4,0.2836,0.183001248144603
2,0.2985,0.18255319225189812
0,0.2985,0.18210513635919323
0,0.2239,0.18210513635919323
0,0.194,0.18210513635919323
0,0.194,0.18210513635919323
4,0.194,0.183001248144603
10,0.2836,0.18434541582271768
27,0.2985,0.18815389091070922
22,0.3881,0.187033751178947
18,0.3582,0.18613763939353722
25,0.2537,0.18770583501800434
40,0.0,0.191066254213291
32,0.2537,0.18927403064247145
20,0.1343,0.1865856952862421
32,0.2836,0.18927403064247145
31,0.1045,0.189050002696119
19,0.194,0.18636166733988965
24,0.1642,0.18748180707165188
28,0.1642,0.18837791885706165
15,0.0896,0.18546555555447988
5,0.0,0.18322527609095546
6,0.0,0.1834493040373079
9,0.1343,0.18412138787636523
1,0.0,0.1823291643055457
2,0.1045,0.18255319225189812
0,0.1642,0.18210513635919323
0,0.0896,0.18210513635919323
0,0.1343,0.18210513635919323
3,0.2239,0.18277722019825057
1,0.2537,0.1823291643055457
7,0.194,0.18367333198366034
21,0.2239,0.18680972323259457
17,0.194,0.18591361144718477
11,0.1343,0.1845694437690701
28,0.1343,0.18837791885706165
29,0.1045,0.1886019468034141
20,0.1045,0.1865856952862421
27,0.1642,0.18815389091070922
26,0.1642,0.18792986296435676
24,0.194,0.18748180707165188
22,0.2239,0.187033751178947
10,0.194,0.18434541582271768
11,0.1343,0.1845694437690701
23,0.1045,0.18725777912529945
20,0.1045,0.1865856952862421
10,0.1642,0.18434541582271768
7,0.1642,0.18367333198366034
7,0.1045,0.18367333198366034
5,0.0896,0.18322527609095546
0,0.1642,0.18210513635919323
0,0.1343,0.18210513635919323
0,0.1045,0.18210513635919323
2,0.0896,0.18255319225189812
4,0.0896,0.183001248144603
5,0.1642,0.18322527609095546
17,0.1343,0.18591361144718477
21,0.1045,0.18680972323259457
33,0.194,0.18949805858882388
33,0.2239,0.18949805858882388
28,0.2836,0.18837791885706165
52,0.194,0.19375458956952032
47,0.1045,0.1926344498377581
30,0.1343,0.18882597474976656
33,0.2836,0.18949805858882388
41,0.194,0.19129028215964344
22,0.1642,0.187033751178947
26,0.2239,0.18792986296435676
20,0.2537,0.1865856952862421
21,0.194,0.18680972323259457
23,0.2537,0.18725777912529945
14,0.2239,0.18524152760812745
11,0.1642,0.1845694437690701
13,0.194,0.185017499661775
8,0.194,0.18389735993001277
2,0.194,0.18255319225189812
1,0.194,0.1823291643055457
1,0.1642,0.1823291643055457
0,0.2239,0.18210513635919323
8,0.194,0.18389735993001277
30,0.2239,0.18882597474976656
48,0.2239,0.19285847778411053
62,0.2537,0.19599486903304475
80,0.194,0.20002737206738874
117,0.1642,0.20831640608242918
179,0.2537,0.2222061387562807
175,0.194,0.22131002697087093
175,0.2985,0.22131002697087093
144,0.2239,0.21436516063394517
101,0.1642,0.20473195894079008
34,0.1045,0.18972208653517633
45,0.0896,0.1921863939450532
30,0.0896,0.18882597474976656
15,0.1045,0.18546555555447988
15,0.1045,0.18546555555447988
19,0.1045,0.18636166733988965
11,0.1642,0.1845694437690701
14,0.194,0.18524152760812745
8,0.1045,0.18389735993001277
9,0.1642,0.18412138787636523
4,0.194,0.183001248144603
5,0.1343,0.18322527609095546
2,0.1642,0.18255319225189812
3,0.194,0.18277722019825057
19,0.2537,0.18636166733988965
49,0.2537,0.19308250573046298
79,0.2985,0.1998033441210363
92,0.2836,0.20271570742361808
101,0.2836,0.20473195894079008
113,0.3284,0.2074202942970194
125,0.2985,0.21010862965324872
89,0.2836,0.20204362358456074
59,0.3284,0.19532278519398744
48,0.2537,0.19285847778411053
36,0.2239,0.19017014242788122
16,0.1642,0.18568958350083234
9,0.1642,0.18412138787636523
17,0.2537,0.18591361144718477
8,0.2537,0.18389735993001277
6,0.2239,0.1834493040373079
5,0.2239,0.18322527609095546
0,0.2239,0.18210513635919323
0,0.2537,0.18210513635919323
0,0.2239,0.18210513635919323
1,0.2239,0.1823291643055457
1,0.2239,0.1823291643055457
3,0.2537,0.18277722019825057
5,0.2985,0.18322527609095546
13,0.2985,0.185017499661775
18,0.2537,0.18613763939353722
33,0.2537,0.18949805858882388
33,0.2537,0.18949805858882388
35,0.2836,0.18994611448152876
46,0.2537,0.19241042189140564
47,0.2537,0.1926344498377581
44,0.194,0.19196236599870076
55,0.2537,0.19442667340857764
33,0.194,0.18949805858882388
21,0.2537,0.18680972323259457
25,0.2836,0.18770583501800434
7,0.2537,0.18367333198366034
15,0.2239,0.18546555555447988
7,0.1045,0.18367333198366034
2,0.1045,0.18255319225189812
3,0.1343,0.18277722019825057
3,0.1045,0.18277722019825057
0,0.0896,0.18210513635919323
0,0.1045,0.18210513635919323
0,0.194,0.18210513635919323
2,0.1343,0.18255319225189812
2,0.1642,0.18255319225189812
7,0.0896,0.18367333198366034
16,0.1343,0.18568958350083234
28,0.0,0.18837791885706165
32,0.0896,0.18927403064247145
45,0.0896,0.1921863939450532
70,0.0,0.19778709260386432
49,0.0,0.19308250573046298
47,0.1045,0.1926344498377581
61,0.1045,0.19577084108669232
60,0.0896,0.19554681314033986
37,0.1642,0.19039417037423365
16,0.0896,0.18568958350083234
23,0.0,0.18725777912529945
11,0.0,0.1845694437690701
14,0.0,0.18524152760812745
7,0.0,0.18367333198366034
1,0.1045,0.1823291643055457
1,0.0,0.1823291643055457
1,0.1045,0.1823291643055457
2,0.1045,0.18255319225189812
0,0.1045,0.18210513635919323
0,0.1045,0.18210513635919323
1,0.1045,0.1823291643055457
2,0.0896,0.18255319225189812
11,0.0896,0.1845694437690701
12,0.0896,0.18479347171542257
45,0.0896,0.1921863939450532
22,0.0,0.187033751178947
43,0.194,0.19173833805234833
74,0.194,0.1986832043892741
70,0.2239,0.19778709260386432
84,0.194,0.2009234838527985
68,0.0896,0.19733903671115943
59,0.1343,0.19532278519398744
41,0.1642,0.19129028215964344
24,0.1045,0.18748180707165188
23,0.194,0.18725777912529945
11,0.1045,0.1845694437690701
8,0.0,0.18389735993001277
6,0.0,0.1834493040373079
7,0.0,0.18367333198366034
3,0.0896,0.18277722019825057
5,0.0896,0.18322527609095546
3,0.0896,0.18277722019825057
0,0.1045,0.18210513635919323
1,0.1343,0.1823291643055457
2,0.1045,0.18255319225189812
2,0.1045,0.18255319225189812
7,0.1343,0.18367333198366034
20,0.1343,0.1865856952862421
25,0.0,0.18770583501800434
65,0.1045,0.1966669528721021
89,0.0896,0.20204362358456074
117,0.0,0.20831640608242918
125,0.0,0.21010862965324872
125,0.0,0.21010862965324872
132,0.0,0.21167682527771584
101,0.0,0.20473195894079008
66,0.0,0.19689098081845452
16,0.0,0.18568958350083234
13,0.0,0.185017499661775
15,0.0,0.18546555555447988
7,0.0896,0.18367333198366034
8,0.0,0.18389735993001277
8,0.0,0.18389735993001277
0,0.0,0.18210513635919323
2,0.0896,0.18255319225189812
1,0.0896,0.1823291643055457
1,0.0,0.1823291643055457
1,0.1045,0.1823291643055457
0,0.0,0.18210513635919323
0,0.0,0.18210513635919323
5,0.0,0.18322527609095546
11,0.0896,0.1845694437690701
32,0.1045,0.18927403064247145
87,0.1642,0.20159556769185585
121,0.194,0.20921251786783895
186,0.2537,0.2237743343807478
224,0.2836,0.23228739634214068
240,0.2537,0.23587184348377976
233,0.2537,0.23430364785931268
158,0.1045,0.21750155188287937
117,0.0896,0.20831640608242918
50,0.0,0.19330653367681544
33,0.1642,0.18949805858882388
42,0.0896,0.19151431010599587
23,0.2537,0.18725777912529945
16,0.5224,0.18568958350083234
20,0.4478,0.1865856952862421
9,0.4179,0.18412138787636523
1,0.4925,0.1823291643055457
10,0.6119,0.18434541582271768
6,0.3582,0.1834493040373079
1,0.4478,0.1823291643055457
1,0.3284,0.1823291643055457
1,0.2836,0.1823291643055457
4,0.3284,0.183001248144603
7,0.4627,0.18367333198366034
26,0.4478,0.18792986296435676
46,0.2985,0.19241042189140564
55,0.2985,0.19442667340857764
53,0.6119,0.19397861751587275
64,0.3284,0.19644292492574963
58,0.4627,0.19509875724763498
59,0.4627,0.19532278519398744
43,0.4478,0.19173833805234833
29,0.3881,0.1886019468034141
22,0.3881,0.187033751178947
9,0.2537,0.18412138787636523
3,0.2836,0.18277722019825057
9,0.194,0.18412138787636523
7,0.2537,0.18367333198366034
9,0.194,0.18412138787636523
3,0.2537,0.18277722019825057
4,0.194,0.183001248144603
1,0.3582,0.1823291643055457
0,0.0,0.18210513635919323
1,0.0,0.1823291643055457
0,0.1642,0.18210513635919323
1,0.1045,0.1823291643055457
2,0.1045,0.18255319225189812
2,0.194,0.18255319225189812
13,0.2239,0.185017499661775
15,0.2537,0.18546555555447988
49,0.2239,0.19308250573046298
37,0.2239,0.19039417037423365
37,0.1642,0.19039417037423365
33,0.2537,0.18949805858882388
36,0.2537,0.19017014242788122
25,0.2239,0.18770583501800434
11,0.1642,0.1845694437690701
9,0.1642,0.18412138787636523
13,0.0,0.185017499661775
9,0.0,0.18412138787636523
4,0.0,0.183001248144603
3,0.0,0.18277722019825057
1,0.0896,0.1823291643055457
4,0.0,0.183001248144603
1,0.0,0.1823291643055457
0,0.0,0.18210513635919323
1,0.0,0.1823291643055457
0,0.0,0.18210513635919323
0,0.1642,0.18210513635919323
