hr,casual,Predicted Y
6,5,23.76290388858262
7,9,25.91070406203535
8,30,28.058504235488076
9,89,30.206304408940802
10,145,32.35410458239353
11,179,34.501904755846255
12,250,36.649704929298984
13,279,38.797505102751714
14,259,40.94530527620444
15,297,43.093105449657166
16,275,45.240905623109896
17,248,47.388705796562625
18,171,49.53650597001535
19,185,51.68430614346808
20,139,53.83210631692081
21,96,55.97990649037353
22,52,58.12770666382626
23,53,60.27550683727899
0,27,10.876102847866257
1,21,13.023903021318985
2,22,15.171703194771712
3,16,17.31950336822444
4,1,19.46730354167717
5,1,21.615103715129894
6,6,23.76290388858262
7,6,25.91070406203535
8,30,28.058504235488076
9,70,30.206304408940802
10,127,32.35410458239353
11,199,34.501904755846255
12,276,36.649704929298984
13,265,38.797505102751714
14,267,40.94530527620444
15,236,43.093105449657166
16,226,45.240905623109896
17,192,47.388705796562625
18,153,49.53650597001535
19,116,51.68430614346808
20,84,53.83210631692081
21,66,55.97990649037353
22,61,58.12770666382626
23,26,60.27550683727899
0,11,10.876102847866257
1,4,13.023903021318985
2,1,15.171703194771712
3,0,17.31950336822444
4,2,19.46730354167717
5,2,21.615103715129894
6,4,23.76290388858262
7,13,25.91070406203535
8,22,28.058504235488076
9,38,30.206304408940802
10,67,32.35410458239353
11,71,34.501904755846255
12,62,36.649704929298984
13,85,38.797505102751714
14,84,40.94530527620444
15,77,43.093105449657166
16,73,45.240905623109896
17,101,47.388705796562625
18,103,49.53650597001535
19,91,51.68430614346808
20,71,53.83210631692081
21,40,55.97990649037353
22,41,58.12770666382626
23,8,60.27550683727899
0,6,10.876102847866257
1,2,13.023903021318985
2,0,15.171703194771712
3,0,17.31950336822444
4,1,19.46730354167717
5,1,21.615103715129894
6,7,23.76290388858262
7,29,25.91070406203535
8,30,28.058504235488076
9,50,30.206304408940802
10,58,32.35410458239353
11,65,34.501904755846255
12,45,36.649704929298984
13,66,38.797505102751714
14,82,40.94530527620444
15,54,43.093105449657166
16,91,45.240905623109896
17,86,47.388705796562625
18,111,49.53650597001535
19,68,51.68430614346808
20,44,53.83210631692081
21,30,55.97990649037353
22,22,58.12770666382626
23,20,60.27550683727899
0,3,10.876102847866257
1,6,13.023903021318985
2,4,15.171703194771712
3,0,17.31950336822444
4,3,19.46730354167717
5,1,21.615103715129894
6,7,23.76290388858262
7,16,25.91070406203535
8,31,28.058504235488076
9,35,30.206304408940802
10,55,32.35410458239353
11,65,34.501904755846255
12,80,36.649704929298984
13,73,38.797505102751714
14,111,40.94530527620444
15,75,43.093105449657166
16,107,45.240905623109896
17,72,47.388705796562625
18,94,49.53650597001535
19,52,51.68430614346808
20,59,53.83210631692081
21,38,55.97990649037353
22,27,58.12770666382626
23,13,60.27550683727899
0,9,10.876102847866257
1,5,13.023903021318985
2,0,15.171703194771712
3,0,17.31950336822444
4,0,19.46730354167717
5,0,21.615103715129894
6,5,23.76290388858262
7,20,25.91070406203535
8,20,28.058504235488076
9,37,30.206304408940802
10,56,32.35410458239353
11,67,34.501904755846255
12,62,36.649704929298984
13,65,38.797505102751714
14,67,40.94530527620444
15,99,43.093105449657166
16,77,45.240905623109896
17,91,47.388705796562625
18,110,49.53650597001535
19,65,51.68430614346808
20,76,53.83210631692081
21,30,55.97990649037353
22,35,58.12770666382626
23,42,60.27550683727899
0,18,10.876102847866257
1,4,13.023903021318985
2,2,15.171703194771712
3,0,17.31950336822444
4,1,19.46730354167717
5,1,21.615103715129894
6,8,23.76290388858262
7,19,25.91070406203535
8,37,28.058504235488076
9,47,30.206304408940802
10,62,32.35410458239353
11,65,34.501904755846255
12,89,36.649704929298984
13,129,38.797505102751714
14,128,40.94530527620444
15,98,43.093105449657166
16,111,45.240905623109896
17,114,47.388705796562625
18,147,49.53650597001535
19,95,51.68430614346808
20,117,53.83210631692081
21,83,55.97990649037353
22,61,58.12770666382626
23,52,60.27550683727899
0,54,10.876102847866257
1,34,13.023903021318985
2,21,15.171703194771712
3,12,17.31950336822444
4,2,19.46730354167717
5,4,21.615103715129894
6,17,23.76290388858262
7,26,25.91070406203535
8,42,28.058504235488076
9,99,30.206304408940802
10,168,32.35410458239353
11,218,34.501904755846255
12,196,36.649704929298984
13,236,38.797505102751714
14,239,40.94530527620444
15,218,43.093105449657166
16,219,45.240905623109896
17,238,47.388705796562625
18,175,49.53650597001535
19,128,51.68430614346808
20,125,53.83210631692081
21,105,55.97990649037353
22,63,58.12770666382626
23,69,60.27550683727899
0,33,10.876102847866257
1,32,13.023903021318985
2,17,15.171703194771712
3,6,17.31950336822444
4,1,19.46730354167717
5,3,21.615103715129894
6,3,23.76290388858262
7,21,25.91070406203535
8,59,28.058504235488076
9,91,30.206304408940802
10,148,32.35410458239353
11,184,34.501904755846255
12,173,36.649704929298984
13,204,38.797505102751714
14,186,40.94530527620444
15,159,43.093105449657166
16,173,45.240905623109896
17,184,47.388705796562625
18,164,49.53650597001535
19,115,51.68430614346808
20,113,53.83210631692081
21,83,55.97990649037353
22,42,58.12770666382626
23,30,60.27550683727899
0,8,10.876102847866257
1,9,13.023903021318985
2,5,15.171703194771712
3,2,17.31950336822444
4,0,19.46730354167717
5,1,21.615103715129894
6,8,23.76290388858262
7,25,25.91070406203535
8,38,28.058504235488076
9,57,30.206304408940802
10,52,32.35410458239353
11,59,34.501904755846255
12,63,36.649704929298984
13,63,38.797505102751714
14,66,40.94530527620444
15,72,43.093105449657166
16,87,45.240905623109896
17,85,47.388705796562625
18,105,49.53650597001535
19,89,51.68430614346808
20,61,53.83210631692081
21,32,55.97990649037353
22,22,58.12770666382626
23,8,60.27550683727899
0,2,10.876102847866257
1,5,13.023903021318985
2,0,15.171703194771712
3,3,17.31950336822444
4,0,19.46730354167717
5,1,21.615103715129894
6,6,23.76290388858262
7,16,25.91070406203535
8,15,28.058504235488076
9,31,30.206304408940802
10,29,32.35410458239353
11,8,34.501904755846255
12,19,36.649704929298984
13,11,38.797505102751714
14,12,40.94530527620444
15,22,43.093105449657166
16,30,45.240905623109896
17,56,47.388705796562625
18,57,49.53650597001535
19,47,51.68430614346808
20,36,53.83210631692081
21,41,55.97990649037353
22,19,58.12770666382626
23,11,60.27550683727899
0,7,10.876102847866257
1,7,13.023903021318985
2,0,15.171703194771712
3,1,17.31950336822444
4,1,19.46730354167717
5,2,21.615103715129894
6,6,23.76290388858262
7,25,25.91070406203535
8,41,28.058504235488076
9,54,30.206304408940802
10,64,32.35410458239353
11,64,34.501904755846255
12,93,36.649704929298984
13,52,38.797505102751714
14,98,40.94530527620444
15,65,43.093105449657166
16,72,45.240905623109896
17,75,47.388705796562625
18,104,49.53650597001535
19,123,51.68430614346808
20,86,53.83210631692081
21,79,55.97990649037353
22,29,58.12770666382626
23,25,60.27550683727899
0,3,10.876102847866257
1,4,13.023903021318985
2,1,15.171703194771712
3,1,17.31950336822444
4,0,19.46730354167717
5,0,21.615103715129894
6,12,23.76290388858262
7,26,25.91070406203535
8,37,28.058504235488076
9,45,30.206304408940802
10,47,32.35410458239353
11,60,34.501904755846255
12,55,36.649704929298984
13,71,38.797505102751714
14,84,40.94530527620444
15,111,43.093105449657166
16,70,45.240905623109896
17,117,47.388705796562625
18,107,49.53650597001535
19,96,51.68430614346808
20,84,53.83210631692081
21,67,55.97990649037353
22,46,58.12770666382626
23,36,60.27550683727899
0,26,10.876102847866257
1,9,13.023903021318985
2,0,15.171703194771712
3,2,17.31950336822444
4,1,19.46730354167717
5,2,21.615103715129894
6,9,23.76290388858262
7,17,25.91070406203535
8,44,28.058504235488076
9,58,30.206304408940802
10,56,32.35410458239353
11,106,34.501904755846255
12,111,36.649704929298984
13,121,38.797505102751714
14,121,40.94530527620444
15,107,43.093105449657166
16,132,45.240905623109896
17,125,47.388705796562625
18,121,49.53650597001535
19,98,51.68430614346808
20,89,53.83210631692081
21,83,55.97990649037353
22,79,58.12770666382626
23,46,60.27550683727899
0,25,10.876102847866257
1,16,13.023903021318985
2,12,15.171703194771712
3,8,17.31950336822444
4,3,19.46730354167717
5,2,21.615103715129894
6,11,23.76290388858262
7,10,25.91070406203535
8,47,28.058504235488076
9,88,30.206304408940802
10,139,32.35410458239353
11,213,34.501904755846255
12,254,36.649704929298984
13,293,38.797505102751714
14,264,40.94530527620444
15,295,43.093105449657166
16,238,45.240905623109896
17,244,47.388705796562625
18,256,49.53650597001535
19,184,51.68430614346808
20,123,53.83210631692081
21,98,55.97990649037353
22,91,58.12770666382626
23,49,60.27550683727899
0,31,10.876102847866257
1,21,13.023903021318985
2,19,15.171703194771712
3,6,17.31950336822444
4,2,19.46730354167717
5,4,21.615103715129894
6,7,23.76290388858262
7,18,25.91070406203535
8,24,28.058504235488076
9,91,30.206304408940802
10,148,32.35410458239353
11,196,34.501904755846255
12,260,36.649704929298984
13,267,38.797505102751714
14,255,40.94530527620444
15,203,43.093105449657166
16,240,45.240905623109896
17,232,47.388705796562625
18,203,49.53650597001535
19,146,51.68430614346808
20,101,53.83210631692081
21,76,55.97990649037353
22,55,58.12770666382626
23,29,60.27550683727899
0,12,10.876102847866257
1,9,13.023903021318985
2,3,15.171703194771712
3,1,17.31950336822444
4,0,19.46730354167717
5,1,21.615103715129894
6,0,23.76290388858262
7,10,25.91070406203535
8,27,28.058504235488076
9,28,30.206304408940802
10,13,32.35410458239353
11,25,34.501904755846255
12,29,36.649704929298984
13,51,38.797505102751714
14,59,40.94530527620444
15,61,43.093105449657166
16,53,45.240905623109896
17,54,47.388705796562625
18,47,49.53650597001535
19,52,51.68430614346808
20,45,53.83210631692081
21,35,55.97990649037353
22,21,58.12770666382626
23,17,60.27550683727899
0,5,10.876102847866257
1,1,13.023903021318985
2,1,15.171703194771712
3,1,17.31950336822444
4,1,19.46730354167717
5,3,21.615103715129894
6,9,23.76290388858262
7,18,25.91070406203535
8,40,28.058504235488076
9,40,30.206304408940802
10,44,32.35410458239353
11,56,34.501904755846255
12,70,36.649704929298984
13,69,38.797505102751714
14,61,40.94530527620444
15,72,43.093105449657166
16,48,45.240905623109896
17,86,47.388705796562625
18,91,49.53650597001535
19,82,51.68430614346808
20,59,53.83210631692081
21,37,55.97990649037353
22,51,58.12770666382626
23,23,60.27550683727899
0,5,10.876102847866257
1,7,13.023903021318985
2,1,15.171703194771712
3,2,17.31950336822444
4,1,19.46730354167717
5,2,21.615103715129894
6,9,23.76290388858262
7,20,25.91070406203535
8,43,28.058504235488076
9,40,30.206304408940802
10,41,32.35410458239353
11,54,34.501904755846255
12,30,36.649704929298984
13,48,38.797505102751714
14,56,40.94530527620444
15,36,43.093105449657166
16,51,45.240905623109896
17,80,47.388705796562625
18,81,49.53650597001535
19,90,51.68430614346808
20,81,53.83210631692081
21,42,55.97990649037353
22,31,58.12770666382626
23,21,60.27550683727899
0,16,10.876102847866257
1,2,13.023903021318985
2,11,15.171703194771712
3,3,17.31950336822444
4,1,19.46730354167717
5,3,21.615103715129894
6,3,23.76290388858262
7,26,25.91070406203535
8,27,28.058504235488076
9,32,30.206304408940802
10,36,32.35410458239353
11,40,34.501904755846255
12,33,36.649704929298984
13,31,38.797505102751714
14,27,40.94530527620444
15,40,43.093105449657166
16,37,45.240905623109896
17,80,47.388705796562625
18,78,49.53650597001535
19,84,51.68430614346808
20,79,53.83210631692081
21,55,55.97990649037353
22,22,58.12770666382626
23,12,60.27550683727899
0,16,10.876102847866257
1,3,13.023903021318985
2,0,15.171703194771712
3,1,17.31950336822444
4,3,19.46730354167717
5,3,21.615103715129894
6,4,23.76290388858262
7,19,25.91070406203535
8,49,28.058504235488076
9,55,30.206304408940802
10,52,32.35410458239353
11,76,34.501904755846255
12,63,36.649704929298984
13,72,38.797505102751714
14,65,40.94530527620444
15,72,43.093105449657166
16,67,45.240905623109896
17,95,47.388705796562625
18,62,49.53650597001535
19,45,51.68430614346808
20,31,53.83210631692081
21,40,55.97990649037353
22,42,58.12770666382626
23,29,60.27550683727899
0,14,10.876102847866257
1,16,13.023903021318985
2,18,15.171703194771712
3,10,17.31950336822444
4,6,19.46730354167717
5,1,21.615103715129894
6,10,23.76290388858262
7,19,25.91070406203535
8,34,28.058504235488076
9,85,30.206304408940802
10,177,32.35410458239353
11,167,34.501904755846255
12,203,36.649704929298984
13,226,38.797505102751714
14,238,40.94530527620444
15,217,43.093105449657166
16,196,45.240905623109896
17,214,47.388705796562625
18,194,49.53650597001535
19,185,51.68430614346808
20,158,53.83210631692081
21,99,55.97990649037353
22,101,58.12770666382626
23,69,60.27550683727899
0,31,10.876102847866257
1,39,13.023903021318985
2,34,15.171703194771712
3,19,17.31950336822444
4,4,19.46730354167717
5,1,21.615103715129894
6,6,23.76290388858262
7,23,25.91070406203535
8,38,28.058504235488076
9,63,30.206304408940802
10,161,32.35410458239353
11,215,34.501904755846255
12,227,36.649704929298984
13,237,38.797505102751714
14,253,40.94530527620444
15,197,43.093105449657166
16,181,45.240905623109896
17,203,47.388705796562625
18,186,49.53650597001535
19,176,51.68430614346808
20,108,53.83210631692081
21,76,55.97990649037353
22,53,58.12770666382626
23,20,60.27550683727899
0,31,10.876102847866257
1,11,13.023903021318985
2,4,15.171703194771712
3,1,17.31950336822444
4,0,19.46730354167717
5,1,21.615103715129894
6,11,23.76290388858262
7,30,25.91070406203535
8,53,28.058504235488076
9,37,30.206304408940802
10,58,32.35410458239353
11,54,34.501904755846255
12,74,36.649704929298984
13,79,38.797505102751714
14,90,40.94530527620444
15,65,43.093105449657166
16,104,45.240905623109896
17,76,47.388705796562625
18,100,49.53650597001535
19,74,51.68430614346808
20,100,53.83210631692081
21,50,55.97990649037353
22,21,58.12770666382626
23,15,60.27550683727899
0,8,10.876102847866257
1,11,13.023903021318985
2,2,15.171703194771712
3,2,17.31950336822444
4,1,19.46730354167717
5,3,21.615103715129894
6,12,23.76290388858262
7,21,25.91070406203535
8,34,28.058504235488076
9,30,30.206304408940802
10,37,32.35410458239353
11,46,34.501904755846255
12,80,36.649704929298984
13,74,38.797505102751714
14,81,40.94530527620444
15,88,43.093105449657166
16,67,45.240905623109896
17,104,47.388705796562625
18,105,49.53650597001535
19,83,51.68430614346808
20,88,53.83210631692081
21,61,55.97990649037353
22,26,58.12770666382626
23,13,60.27550683727899
0,15,10.876102847866257
1,5,13.023903021318985
2,2,15.171703194771712
3,1,17.31950336822444
4,0,19.46730354167717
5,2,21.615103715129894
6,7,23.76290388858262
7,29,25.91070406203535
8,49,28.058504235488076
9,29,30.206304408940802
10,34,32.35410458239353
11,64,34.501904755846255
12,77,36.649704929298984
13,77,38.797505102751714
14,78,40.94530527620444
15,61,43.093105449657166
16,55,45.240905623109896
17,113,47.388705796562625
18,85,49.53650597001535
19,101,51.68430614346808
20,76,53.83210631692081
21,54,55.97990649037353
22,52,58.12770666382626
23,11,60.27550683727899
0,2,10.876102847866257
1,11,13.023903021318985
2,1,15.171703194771712
3,1,17.31950336822444
4,0,19.46730354167717
5,8,21.615103715129894
6,8,23.76290388858262
7,24,25.91070406203535
8,40,28.058504235488076
9,33,30.206304408940802
10,40,32.35410458239353
11,41,34.501904755846255
12,49,36.649704929298984
13,31,38.797505102751714
14,66,40.94530527620444
15,24,43.093105449657166
16,56,45.240905623109896
17,71,47.388705796562625
18,100,49.53650597001535
19,79,51.68430614346808
20,71,53.83210631692081
21,89,55.97990649037353
22,50,58.12770666382626
23,26,60.27550683727899
0,24,10.876102847866257
1,9,13.023903021318985
2,3,15.171703194771712
3,3,17.31950336822444
4,1,19.46730354167717
5,6,21.615103715129894
6,15,23.76290388858262
7,19,25.91070406203535
8,48,28.058504235488076
9,39,30.206304408940802
10,32,32.35410458239353
11,51,34.501904755846255
12,53,36.649704929298984
13,45,38.797505102751714
14,49,40.94530527620444
15,47,43.093105449657166
16,59,45.240905623109896
17,82,47.388705796562625
18,50,49.53650597001535
19,60,51.68430614346808
20,53,53.83210631692081
21,41,55.97990649037353
22,34,58.12770666382626
23,6,60.27550683727899
0,4,10.876102847866257
1,3,13.023903021318985
2,7,15.171703194771712
3,3,17.31950336822444
4,3,19.46730354167717
5,3,21.615103715129894
6,6,23.76290388858262
7,10,25.91070406203535
8,26,28.058504235488076
9,41,30.206304408940802
10,96,32.35410458239353
11,102,34.501904755846255
12,143,36.649704929298984
13,105,38.797505102751714
14,114,40.94530527620444
15,117,43.093105449657166
16,109,45.240905623109896
17,131,47.388705796562625
18,91,49.53650597001535
19,134,51.68430614346808
20,88,53.83210631692081
21,48,55.97990649037353
22,38,58.12770666382626
23,33,60.27550683727899
0,27,10.876102847866257
1,12,13.023903021318985
2,21,15.171703194771712
3,6,17.31950336822444
4,0,19.46730354167717
5,3,21.615103715129894
6,8,23.76290388858262
7,13,25.91070406203535
8,36,28.058504235488076
9,51,30.206304408940802
10,98,32.35410458239353
11,121,34.501904755846255
12,114,36.649704929298984
13,111,38.797505102751714
14,98,40.94530527620444
15,101,43.093105449657166
16,85,45.240905623109896
17,90,47.388705796562625
18,95,49.53650597001535
19,103,51.68430614346808
20,88,53.83210631692081
21,77,55.97990649037353
22,41,58.12770666382626
23,22,60.27550683727899
0,12,10.876102847866257
1,3,13.023903021318985
2,1,15.171703194771712
3,0,17.31950336822444
4,2,19.46730354167717
5,3,21.615103715129894
6,4,23.76290388858262
7,8,25.91070406203535
8,20,28.058504235488076
9,56,30.206304408940802
10,70,32.35410458239353
11,67,34.501904755846255
12,74,36.649704929298984
13,74,38.797505102751714
14,79,40.94530527620444
15,59,43.093105449657166
16,61,45.240905623109896
17,82,47.388705796562625
18,72,49.53650597001535
19,71,51.68430614346808
20,38,53.83210631692081
21,17,55.97990649037353
22,19,58.12770666382626
23,12,60.27550683727899
0,9,10.876102847866257
1,5,13.023903021318985
2,2,15.171703194771712
3,0,17.31950336822444
4,0,19.46730354167717
5,2,21.615103715129894
6,5,23.76290388858262
7,21,25.91070406203535
8,42,28.058504235488076
9,46,30.206304408940802
10,56,32.35410458239353
11,66,34.501904755846255
12,74,36.649704929298984
13,80,38.797505102751714
14,69,40.94530527620444
15,71,43.093105449657166
16,90,45.240905623109896
17,102,47.388705796562625
18,85,49.53650597001535
19,66,51.68430614346808
20,80,53.83210631692081
21,36,55.97990649037353
22,26,58.12770666382626
23,19,60.27550683727899
0,19,10.876102847866257
1,27,13.023903021318985
2,27,15.171703194771712
3,9,17.31950336822444
4,5,19.46730354167717
5,5,21.615103715129894
6,9,23.76290388858262
7,10,25.91070406203535
8,43,28.058504235488076
9,90,30.206304408940802
10,143,32.35410458239353
11,164,34.501904755846255
12,164,36.649704929298984
13,177,38.797505102751714
14,190,40.94530527620444
15,155,43.093105449657166
16,163,45.240905623109896
17,161,47.388705796562625
18,159,49.53650597001535
19,177,51.68430614346808
20,237,53.83210631692081
21,222,55.97990649037353
22,175,58.12770666382626
23,31,60.27550683727899
0,17,10.876102847866257
1,6,13.023903021318985
2,4,15.171703194771712
3,2,17.31950336822444
4,0,19.46730354167717
5,1,21.615103715129894
6,3,23.76290388858262
7,27,25.91070406203535
8,36,28.058504235488076
9,47,30.206304408940802
10,69,32.35410458239353
11,107,34.501904755846255
12,88,36.649704929298984
13,129,38.797505102751714
14,87,40.94530527620444
15,71,43.093105449657166
16,109,45.240905623109896
17,114,47.388705796562625
18,96,49.53650597001535
19,128,51.68430614346808
20,78,53.83210631692081
21,91,55.97990649037353
22,63,58.12770666382626
23,32,60.27550683727899
0,39,10.876102847866257
1,7,13.023903021318985
2,4,15.171703194771712
3,1,17.31950336822444
4,2,19.46730354167717
5,4,21.615103715129894
6,4,23.76290388858262
7,20,25.91070406203535
8,28,28.058504235488076
9,55,30.206304408940802
10,80,32.35410458239353
11,92,34.501904755846255
12,111,36.649704929298984
13,99,38.797505102751714
14,91,40.94530527620444
15,79,43.093105449657166
16,69,45.240905623109896
17,90,47.388705796562625
18,106,49.53650597001535
19,112,51.68430614346808
20,91,53.83210631692081
21,77,55.97990649037353
22,78,58.12770666382626
23,27,60.27550683727899
0,35,10.876102847866257
1,16,13.023903021318985
2,11,15.171703194771712
3,12,17.31950336822444
4,3,19.46730354167717
5,2,21.615103715129894
6,4,23.76290388858262
7,8,25.91070406203535
8,32,28.058504235488076
9,69,30.206304408940802
10,100,32.35410458239353
11,122,34.501904755846255
12,124,36.649704929298984
13,116,38.797505102751714
14,105,40.94530527620444
15,113,43.093105449657166
16,102,45.240905623109896
17,103,47.388705796562625
18,83,49.53650597001535
19,68,51.68430614346808
20,79,53.83210631692081
21,51,55.97990649037353
22,56,58.12770666382626
23,34,60.27550683727899
0,22,10.876102847866257
1,25,13.023903021318985
2,11,15.171703194771712
3,1,17.31950336822444
4,2,19.46730354167717
5,1,21.615103715129894
6,5,23.76290388858262
7,19,25.91070406203535
8,35,28.058504235488076
9,70,30.206304408940802
10,85,32.35410458239353
11,120,34.501904755846255
12,105,36.649704929298984
13,118,38.797505102751714
14,77,40.94530527620444
15,80,43.093105449657166
16,65,45.240905623109896
17,68,47.388705796562625
18,54,49.53650597001535
19,66,51.68430614346808
20,79,53.83210631692081
21,58,55.97990649037353
22,12,58.12770666382626
23,25,60.27550683727899
0,6,10.876102847866257
1,5,13.023903021318985
2,1,15.171703194771712
3,0,17.31950336822444
4,1,19.46730354167717
5,1,21.615103715129894
6,6,23.76290388858262
7,7,25.91070406203535
8,26,28.058504235488076
9,38,30.206304408940802
10,58,32.35410458239353
11,72,34.501904755846255
12,61,36.649704929298984
13,67,38.797505102751714
14,58,40.94530527620444
15,66,43.093105449657166
16,88,45.240905623109896
17,108,47.388705796562625
18,82,49.53650597001535
19,88,51.68430614346808
20,69,53.83210631692081
21,33,55.97990649037353
22,35,58.12770666382626
23,22,60.27550683727899
0,16,10.876102847866257
1,0,13.023903021318985
2,1,15.171703194771712
3,0,17.31950336822444
4,0,19.46730354167717
5,3,21.615103715129894
6,4,23.76290388858262
7,31,25.91070406203535
8,34,28.058504235488076
9,47,30.206304408940802
10,56,32.35410458239353
11,92,34.501904755846255
12,69,36.649704929298984
13,77,38.797505102751714
14,71,40.94530527620444
15,77,43.093105449657166
16,89,45.240905623109896
17,103,47.388705796562625
18,70,49.53650597001535
19,55,51.68430614346808
20,9,53.83210631692081
21,7,55.97990649037353
22,14,58.12770666382626
23,29,60.27550683727899
0,6,10.876102847866257
1,3,13.023903021318985
2,0,15.171703194771712
3,0,17.31950336822444
4,1,19.46730354167717
5,5,21.615103715129894
6,17,23.76290388858262
7,26,25.91070406203535
8,30,28.058504235488076
9,30,30.206304408940802
10,47,32.35410458239353
11,56,34.501904755846255
12,69,36.649704929298984
13,65,38.797505102751714
14,66,40.94530527620444
15,56,43.093105449657166
16,53,45.240905623109896
17,90,47.388705796562625
18,79,49.53650597001535
19,73,51.68430614346808
20,73,53.83210631692081
21,69,55.97990649037353
22,41,58.12770666382626
23,20,60.27550683727899
0,1,10.876102847866257
1,0,13.023903021318985
2,0,15.171703194771712
3,0,17.31950336822444
4,0,19.46730354167717
5,4,21.615103715129894
6,7,23.76290388858262
7,32,25.91070406203535
8,49,28.058504235488076
9,42,30.206304408940802
10,69,32.35410458239353
11,49,34.501904755846255
12,71,36.649704929298984
13,52,38.797505102751714
14,42,40.94530527620444
15,63,43.093105449657166
16,69,45.240905623109896
17,91,47.388705796562625
18,86,49.53650597001535
19,97,51.68430614346808
20,75,53.83210631692081
21,44,55.97990649037353
22,56,58.12770666382626
23,33,60.27550683727899
0,19,10.876102847866257
1,17,13.023903021318985
2,2,15.171703194771712
3,2,17.31950336822444
4,0,19.46730354167717
5,4,21.615103715129894
6,7,23.76290388858262
7,27,25.91070406203535
8,53,28.058504235488076
9,70,30.206304408940802
10,78,32.35410458239353
11,68,34.501904755846255
12,125,36.649704929298984
13,100,38.797505102751714
14,120,40.94530527620444
15,92,43.093105449657166
16,111,45.240905623109896
17,138,47.388705796562625
18,108,49.53650597001535
19,103,51.68430614346808
20,95,53.83210631692081
21,76,55.97990649037353
22,59,58.12770666382626
23,37,60.27550683727899
0,35,10.876102847866257
1,13,13.023903021318985
2,10,15.171703194771712
3,9,17.31950336822444
4,3,19.46730354167717
5,0,21.615103715129894
6,6,23.76290388858262
7,7,25.91070406203535
8,33,28.058504235488076
9,82,30.206304408940802
10,123,32.35410458239353
11,143,34.501904755846255
12,181,36.649704929298984
13,219,38.797505102751714
14,269,40.94530527620444
15,243,43.093105449657166
16,226,45.240905623109896
17,199,47.388705796562625
18,108,49.53650597001535
19,156,51.68430614346808
20,101,53.83210631692081
21,69,55.97990649037353
22,65,58.12770666382626
23,55,60.27550683727899
0,40,10.876102847866257
1,49,13.023903021318985
2,29,15.171703194771712
3,15,17.31950336822444
4,8,19.46730354167717
5,2,21.615103715129894
6,6,23.76290388858262
7,17,25.91070406203535
8,37,28.058504235488076
9,58,30.206304408940802
10,141,32.35410458239353
11,170,34.501904755846255
12,153,36.649704929298984
13,171,38.797505102751714
14,162,40.94530527620444
15,182,43.093105449657166
16,152,45.240905623109896
17,122,47.388705796562625
18,84,49.53650597001535
19,109,51.68430614346808
20,95,53.83210631692081
21,59,55.97990649037353
22,34,58.12770666382626
23,25,60.27550683727899
0,11,10.876102847866257
1,1,13.023903021318985
2,4,15.171703194771712
3,2,17.31950336822444
4,1,19.46730354167717
5,10,21.615103715129894
6,8,23.76290388858262
7,24,25.91070406203535
8,48,28.058504235488076
9,51,30.206304408940802
10,69,32.35410458239353
11,57,34.501904755846255
12,79,36.649704929298984
13,63,38.797505102751714
14,53,40.94530527620444
15,61,43.093105449657166
16,77,45.240905623109896
17,86,47.388705796562625
18,97,49.53650597001535
19,92,51.68430614346808
20,66,53.83210631692081
21,45,55.97990649037353
22,56,58.12770666382626
23,27,60.27550683727899
0,10,10.876102847866257
1,4,13.023903021318985
2,1,15.171703194771712
3,0,17.31950336822444
4,0,19.46730354167717
5,7,21.615103715129894
6,16,23.76290388858262
7,26,25.91070406203535
8,43,28.058504235488076
9,32,30.206304408940802
10,37,32.35410458239353
11,60,34.501904755846255
12,80,36.649704929298984
13,53,38.797505102751714
14,54,40.94530527620444
15,57,43.093105449657166
16,64,45.240905623109896
17,95,47.388705796562625
18,60,49.53650597001535
19,69,51.68430614346808
20,52,53.83210631692081
21,50,55.97990649037353
22,29,58.12770666382626
23,22,60.27550683727899
0,8,10.876102847866257
1,2,13.023903021318985
2,3,15.171703194771712
3,2,17.31950336822444
4,0,19.46730354167717
5,5,21.615103715129894
6,10,23.76290388858262
7,23,25.91070406203535
8,55,28.058504235488076
9,44,30.206304408940802
10,39,32.35410458239353
11,47,34.501904755846255
12,36,36.649704929298984
13,49,38.797505102751714
14,54,40.94530527620444
15,42,43.093105449657166
16,34,45.240905623109896
17,35,47.388705796562625
18,63,49.53650597001535
19,78,51.68430614346808
20,56,53.83210631692081
21,53,55.97990649037353
22,42,58.12770666382626
23,19,60.27550683727899
0,16,10.876102847866257
1,6,13.023903021318985
2,0,15.171703194771712
3,1,17.31950336822444
4,0,19.46730354167717
5,5,21.615103715129894
6,8,23.76290388858262
7,23,25.91070406203535
8,32,28.058504235488076
9,36,30.206304408940802
10,41,32.35410458239353
11,54,34.501904755846255
12,59,36.649704929298984
13,74,38.797505102751714
14,46,40.94530527620444
15,66,43.093105449657166
16,70,45.240905623109896
17,93,47.388705796562625
18,93,49.53650597001535
19,53,51.68430614346808
20,65,53.83210631692081
21,38,55.97990649037353
22,6,58.12770666382626
23,3,60.27550683727899
0,2,10.876102847866257
1,2,13.023903021318985
2,5,15.171703194771712
3,7,17.31950336822444
4,3,19.46730354167717
5,2,21.615103715129894
6,3,23.76290388858262
7,14,25.91070406203535
8,39,28.058504235488076
9,45,30.206304408940802
10,51,32.35410458239353
11,51,34.501904755846255
12,41,36.649704929298984
13,20,38.797505102751714
14,53,40.94530527620444
15,47,43.093105449657166
16,70,45.240905623109896
17,95,47.388705796562625
18,73,49.53650597001535
