casual,registered,Predicted Y
1,11,99.85764288462062
10,37,113.85464310494129
19,59,127.85164332526196
34,133,151.1799770257964
85,247,230.49631160761353
177,317,373.5767583042248
167,349,358.0245358372019
203,399,414.01253671848457
226,338,449.7826483926374
238,371,468.4453153530649
217,266,435.7856481723167
196,317,403.1259809915685
214,316,431.1199814322098
194,287,400.0155364981639
185,240,386.0185362778432
158,228,344.0275356168812
99,223,252.26942306144568
101,178,255.37986755485028
69,156,205.6127556603768
31,132,146.5143102856895
39,88,158.95608825930788
34,80,151.1799770257964
19,41,127.85164332526196
4,9,104.5233096247275
1,7,99.85764288462062
6,19,107.6337541181321
23,48,134.07253231207113
38,103,157.4008660126056
63,169,196.28142218016302
161,291,348.6932023569881
215,291,432.6752036789121
227,329,451.33787063933966
237,348,466.89009310636266
253,298,491.7736490535994
197,290,404.68120323827077
181,280,379.797647291034
203,329,414.01253671848457
186,348,387.5737585245455
176,247,372.02153605752255
108,224,266.2664232817664
76,177,216.49931138729286
53,125,180.72919971314005
20,67,129.40686557196426
31,37,146.5143102856895
11,20,115.40986535164359
4,10,104.5233096247275
1,4,99.85764288462062
0,4,98.30242063791832
1,42,99.85764288462062
11,147,115.40986535164359
30,455,144.9590880389872
53,555,180.72919971314005
37,231,155.8456437659033
58,126,188.50531094665152
54,127,182.28442195984235
74,196,213.3888668938883
79,181,221.16497812739976
90,161,238.272422841125
65,168,199.39186667356762
104,310,260.0455342949572
76,757,216.49931138729286
100,691,253.82464530814798
74,508,213.3888668938883
100,375,253.82464530814798
50,281,176.06353297303315
21,166,130.96208781866653
15,88,121.63075433845276
8,29,110.74419861153669
11,19,115.40986535164359
2,7,101.41286513132292
2,7,101.41286513132292
1,9,99.85764288462062
3,36,102.9680873780252
12,176,116.96508759834587
21,531,130.96208781866653
34,622,151.1799770257964
30,298,144.9590880389872
37,153,155.8456437659033
46,189,169.84264398622395
80,228,222.72020037410203
74,232,213.3888668938883
81,186,224.27542262080436
88,229,235.16197834772044
67,349,202.5023111669722
104,796,260.0455342949572
105,719,261.6007565416595
83,529,227.38586711420893
88,417,235.16197834772044
61,267,193.17097768675842
26,219,138.73819905217803
13,118,118.52030984504817
15,39,121.63075433845276
5,18,106.0785318714298
2,12,101.41286513132292
1,7,99.85764288462062
0,11,98.30242063791832
2,34,101.41286513132292
7,193,109.18897636483439
29,498,143.40386579228493
49,638,174.50831072633088
29,253,143.40386579228493
34,138,151.1799770257964
64,145,197.8366444268653
77,245,218.05453363399516
77,244,218.05453363399516
78,192,219.60975588069746
61,188,193.17097768675842
55,337,183.83964420654462
113,730,274.04253451527785
85,719,230.49631160761353
101,542,255.37986755485028
76,369,216.49931138729286
54,313,182.28442195984235
52,245,179.17397746643775
11,148,115.40986535164359
2,52,101.41286513132292
11,14,115.40986535164359
1,12,99.85764288462062
1,6,99.85764288462062
0,11,98.30242063791832
8,39,110.74419861153669
8,185,110.74419861153669
24,484,135.62775455877343
40,577,160.51131050601018
33,318,149.6247547790941
40,144,160.51131050601018
41,170,162.06653275271248
49,227,174.50831072633088
31,205,146.5143102856895
66,188,200.9470889202699
24,195,135.62775455877343
56,331,185.39486645324695
71,634,208.72320015378136
100,597,253.82464530814798
79,492,221.16497812739976
71,399,208.72320015378136
89,309,236.71720059442274
50,224,176.06353297303315
26,145,138.73819905217803
24,90,135.62775455877343
9,33,112.29942085823899
3,15,102.9680873780252
3,5,102.9680873780252
1,9,99.85764288462062
6,39,107.6337541181321
15,148,121.63075433845276
19,361,127.85164332526196
48,576,172.95308847962855
39,261,158.95608825930788
32,139,148.0695325323918
51,137,177.61875521973545
53,173,180.72919971314005
45,194,168.28742173952168
49,184,174.50831072633088
47,183,171.39786623292628
59,292,190.06053319335382
82,457,225.83064486750663
50,414,176.06353297303315
60,303,191.61575544005612
53,255,180.72919971314005
41,195,162.06653275271248
34,129,151.1799770257964
6,42,107.6337541181321
4,65,104.5233096247275
3,55,102.9680873780252
7,54,109.18897636483439
3,20,102.9680873780252
3,15,102.9680873780252
3,7,102.9680873780252
6,36,107.6337541181321
10,82,113.85464310494129
26,168,138.73819905217803
41,234,162.06653275271248
96,308,247.6037563213388
102,350,256.9350898015526
143,328,320.69920191634674
105,323,261.6007565416595
114,295,275.5977567619801
117,287,280.263423502087
109,264,267.82164552846865
131,231,302.0365349559192
91,248,239.8276450878273
134,240,306.70220169602607
88,204,235.16197834772044
48,165,172.95308847962855
38,134,157.4008660126056
33,119,149.6247547790941
27,122,140.29342129888033
12,81,116.96508759834587
21,69,130.96208781866653
6,27,107.6337541181321
0,4,98.30242063791832
3,7,102.9680873780252
8,19,110.74419861153669
13,37,118.52030984504817
36,106,154.290421519201
51,168,177.61875521973545
98,268,250.7142008147434
121,256,286.4843124888962
114,319,275.5977567619801
111,309,270.93209002187325
98,346,250.7142008147434
101,244,255.37986755485028
85,228,230.49631160761353
90,323,238.272422841125
95,275,246.0485340746365
103,279,258.49031204825485
88,244,235.16197834772044
77,181,218.05453363399516
41,110,162.06653275271248
22,88,132.51731006536886
12,31,116.96508759834587
3,14,102.9680873780252
1,14,99.85764288462062
0,5,98.30242063791832
2,10,101.41286513132292
3,37,102.9680873780252
4,132,104.5233096247275
8,390,110.74419861153669
20,548,129.40686557196426
56,239,185.39486645324695
70,104,207.1679779070791
67,134,202.5023111669722
74,183,213.3888668938883
74,162,213.3888668938883
79,151,221.16497812739976
59,175,190.06053319335382
61,304,193.17097768675842
82,665,225.83064486750663
72,658,210.2784224004837
71,510,208.72320015378136
38,357,157.4008660126056
17,241,124.74119883185736
19,169,127.85164332526196
12,90,116.96508759834587
9,44,112.29942085823899
5,9,106.0785318714298
2,8,101.41286513132292
0,2,98.30242063791832
0,6,98.30242063791832
2,33,101.41286513132292
5,149,106.0785318714298
21,462,130.96208781866653
42,604,163.62175499941478
46,226,169.84264398622395
56,153,185.39486645324695
66,151,200.9470889202699
74,198,213.3888668938883
80,203,222.72020037410203
69,241,205.6127556603768
71,330,208.72320015378136
90,437,238.272422841125
102,620,256.9350898015526
85,542,230.49631160761353
66,431,200.9470889202699
80,296,222.72020037410203
36,160,154.290421519201
26,151,138.73819905217803
19,152,127.85164332526196
19,140,127.85164332526196
27,96,140.29342129888033
27,66,140.29342129888033
9,23,112.29942085823899
5,11,106.0785318714298
5,14,106.0785318714298
9,23,112.29942085823899
10,62,113.85464310494129
43,110,165.17697724611708
90,203,238.272422841125
143,304,320.69920191634674
164,321,353.35886909709495
164,330,353.35886909709495
177,322,373.5767583042248
190,357,393.7946475113547
155,299,339.36186887677434
163,226,351.8036468503927
161,253,348.6932023569881
159,271,345.5827578635835
177,255,373.5767583042248
237,314,466.89009310636266
222,362,443.5617594058282
175,327,370.4663138108202
31,152,146.5143102856895
17,71,124.74119883185736
6,24,107.6337541181321
4,14,104.5233096247275
2,5,101.41286513132292
0,7,98.30242063791832
1,28,99.85764288462062
3,130,102.9680873780252
27,316,140.29342129888033
36,514,154.290421519201
47,246,171.39786623292628
69,117,205.6127556603768
107,137,264.71120103506405
88,188,235.16197834772044
129,181,298.9260904625146
87,154,233.60675610101814
71,183,208.72320015378136
109,324,267.82164552846865
114,575,275.5977567619801
96,511,247.6037563213388
128,375,297.37086821581227
78,243,219.60975588069746
91,232,239.8276450878273
63,162,196.28142218016302
32,99,148.0695325323918
39,63,158.95608825930788
7,22,109.18897636483439
4,13,104.5233096247275
1,6,99.85764288462062
2,4,101.41286513132292
4,31,104.5233096247275
4,127,104.5233096247275
20,333,129.40686557196426
28,557,141.84864354558263
55,249,183.83964420654462
80,130,222.72020037410203
92,141,241.3828673345296
111,220,270.93209002187325
99,194,252.26942306144568
91,184,239.8276450878273
79,206,221.16497812739976
69,300,205.6127556603768
90,486,238.272422841125
106,454,263.1559787883618
112,306,272.4873122685756
91,245,239.8276450878273
77,223,218.05453363399516
78,210,219.60975588069746
27,137,140.29342129888033
35,115,152.7351992724987
16,55,123.18597658515506
11,47,115.40986535164359
12,19,116.96508759834587
3,13,102.9680873780252
2,12,101.41286513132292
4,27,104.5233096247275
8,63,110.74419861153669
32,120,148.0695325323918
69,187,205.6127556603768
100,225,253.82464530814798
122,245,288.0395347355985
124,218,291.14997922900307
116,244,278.7082012553847
105,203,261.6007565416595
113,193,274.04253451527785
102,192,256.9350898015526
103,176,258.49031204825485
83,194,227.38586711420893
68,219,204.0575334136745
79,197,221.16497812739976
51,150,177.61875521973545
56,164,185.39486645324695
34,114,151.1799770257964
22,125,132.51731006536886
25,99,137.18297680547573
11,59,115.40986535164359
1,34,99.85764288462062
2,11,101.41286513132292
1,5,99.85764288462062
5,16,106.0785318714298
19,33,127.85164332526196
35,95,152.7351992724987
70,172,207.1679779070791
85,234,230.49631160761353
120,269,284.9290902421939
105,271,261.6007565416595
118,219,281.8186457487893
77,235,218.05453363399516
80,218,222.72020037410203
65,226,199.39186667356762
68,202,204.0575334136745
54,199,182.28442195984235
66,184,200.9470889202699
79,206,221.16497812739976
58,149,188.50531094665152
12,110,116.96508759834587
25,98,137.18297680547573
6,33,107.6337541181321
5,13,106.0785318714298
1,4,99.85764288462062
0,5,98.30242063791832
1,1,99.85764288462062
1,27,99.85764288462062
6,86,107.6337541181321
7,223,109.18897636483439
26,429,138.73819905217803
38,325,157.4008660126056
58,117,188.50531094665152
72,144,210.2784224004837
61,205,193.17097768675842
67,188,202.5023111669722
58,184,188.50531094665152
66,214,200.9470889202699
88,325,235.16197834772044
108,741,266.2664232817664
82,790,225.83064486750663
88,543,235.16197834772044
69,378,205.6127556603768
33,298,149.6247547790941
35,189,152.7351992724987
22,109,132.51731006536886
16,53,123.18597658515506
0,15,98.30242063791832
1,15,99.85764288462062
0,3,98.30242063791832
0,4,98.30242063791832
3,39,102.9680873780252
4,183,104.5233096247275
31,489,146.5143102856895
34,615,151.1799770257964
47,284,171.39786623292628
56,134,185.39486645324695
92,157,241.3828673345296
69,203,205.6127556603768
77,203,218.05453363399516
71,171,208.72320015378136
77,188,218.05453363399516
89,346,236.71720059442274
103,769,258.49031204825485
70,749,207.1679779070791
55,359,183.83964420654462
9,75,112.29942085823899
7,83,109.18897636483439
14,125,120.07553209175047
29,74,143.40386579228493
6,38,107.6337541181321
3,11,102.9680873780252
0,5,98.30242063791832
0,5,98.30242063791832
1,6,99.85764288462062
5,36,106.0785318714298
17,168,124.74119883185736
26,471,138.73819905217803
30,644,144.9590880389872
30,298,144.9590880389872
47,148,171.39786623292628
56,173,185.39486645324695
69,223,205.6127556603768
65,208,199.39186667356762
66,175,200.9470889202699
56,220,185.39486645324695
53,358,180.72919971314005
90,740,238.272422841125
79,735,221.16497812739976
73,560,211.83364464718596
73,410,211.83364464718596
69,322,205.6127556603768
41,203,162.06653275271248
20,132,129.40686557196426
1,55,99.85764288462062
0,21,98.30242063791832
0,9,98.30242063791832
0,10,98.30242063791832
0,5,98.30242063791832
4,40,104.5233096247275
7,171,109.18897636483439
32,480,148.0695325323918
49,653,174.50831072633088
42,285,163.62175499941478
69,145,205.6127556603768
49,166,174.50831072633088
71,221,208.72320015378136
52,225,179.17397746643775
42,167,163.62175499941478
63,208,196.28142218016302
69,370,205.6127556603768
91,704,239.8276450878273
86,739,232.05153385431584
97,532,249.1589785680411
75,439,214.94408914059056
44,329,166.73219949281938
56,262,185.39486645324695
33,178,149.6247547790941
19,76,127.85164332526196
17,42,124.74119883185736
2,15,101.41286513132292
2,7,101.41286513132292
0,11,98.30242063791832
4,30,104.5233096247275
7,120,109.18897636483439
27,353,140.29342129888033
53,660,180.72919971314005
70,344,207.1679779070791
78,190,219.60975588069746
68,220,204.0575334136745
125,254,292.7052014757054
100,274,253.82464530814798
120,249,284.9290902421939
92,261,241.3828673345296
111,381,270.93209002187325
138,697,312.92309068283527
108,523,266.2664232817664
103,385,258.49031204825485
95,294,246.0485340746365
76,223,216.49931138729286
59,204,190.06053319335382
37,175,155.8456437659033
35,156,152.7351992724987
13,105,118.52030984504817
10,91,113.85464310494129
9,31,112.29942085823899
3,6,102.9680873780252
0,5,98.30242063791832
6,29,107.6337541181321
7,41,109.18897636483439
33,118,149.6247547790941
82,200,225.83064486750663
123,278,289.59475698230085
143,296,320.69920191634674
181,318,379.797647291034
219,372,438.8960926657213
269,363,516.6572050008361
243,317,476.2214265865764
226,340,449.7826483926374
199,259,407.79164773167537
108,243,266.2664232817664
156,275,340.9170911234766
101,255,255.37986755485028
69,200,205.6127556603768
65,160,199.39186667356762
55,156,183.83964420654462
40,147,160.51131050601018
49,119,174.50831072633088
29,86,143.40386579228493
15,42,121.63075433845276
8,11,110.74419861153669
2,7,101.41286513132292
6,9,107.6337541181321
17,30,124.74119883185736
37,96,155.8456437659033
58,163,188.50531094665152
141,241,317.58875742294214
170,281,362.69020257730875
153,336,336.2514243833697
171,309,364.245424824011
162,314,350.2484246036904
182,307,381.3528695377363
152,343,334.6962021366674
122,314,288.0395347355985
84,228,228.94108936091123
109,203,267.82164552846865
95,199,246.0485340746365
59,164,190.06053319335382
34,96,151.1799770257964
25,66,137.18297680547573
11,32,115.40986535164359
1,10,99.85764288462062
4,11,104.5233096247275
2,4,101.41286513132292
1,11,99.85764288462062
10,40,113.85464310494129
8,132,110.74419861153669
24,459,135.62775455877343
48,619,172.95308847962855
51,297,177.61875521973545
69,117,205.6127556603768
57,125,186.95008869994922
79,158,221.16497812739976
63,176,196.28142218016302
53,159,180.72919971314005
61,176,193.17097768675842
77,309,218.05453363399516
86,669,232.05153385431584
97,697,249.1589785680411
92,503,241.3828673345296
66,388,200.9470889202699
45,283,168.28742173952168
56,228,185.39486645324695
27,139,140.29342129888033
10,43,113.85464310494129
4,21,104.5233096247275
1,6,99.85764288462062
0,3,98.30242063791832
0,7,98.30242063791832
7,31,109.18897636483439
16,197,123.18597658515506
26,500,138.73819905217803
43,618,165.17697724611708
32,288,148.0695325323918
37,122,155.8456437659033
60,146,191.61575544005612
80,174,222.72020037410203
53,168,180.72919971314005
54,160,182.28442195984235
57,187,186.95008869994922
64,317,197.8366444268653
95,675,246.0485340746365
60,712,191.61575544005612
69,478,205.6127556603768
52,375,179.17397746643775
50,283,176.06353297303315
29,215,143.40386579228493
22,139,132.51731006536886
8,45,110.74419861153669
2,14,101.41286513132292
3,5,102.9680873780252
2,2,101.41286513132292
0,6,98.30242063791832
5,41,106.0785318714298
10,152,113.85464310494129
23,472,134.07253231207113
55,624,183.83964420654462
44,253,166.73219949281938
39,99,158.95608825930788
47,136,171.39786623292628
36,166,154.290421519201
49,154,174.50831072633088
54,116,182.28442195984235
42,152,163.62175499941478
34,190,151.1799770257964
35,335,152.7351992724987
63,580,196.28142218016302
78,438,219.60975588069746
56,310,185.39486645324695
53,266,180.72919971314005
42,246,163.62175499941478
19,112,127.85164332526196
16,50,123.18597658515506
6,19,107.6337541181321
0,7,98.30242063791832
1,4,99.85764288462062
0,8,98.30242063791832
5,35,106.0785318714298
8,144,110.74419861153669
23,450,134.07253231207113
32,625,148.0695325323918
36,282,154.290421519201
41,157,162.06653275271248
54,162,182.28442195984235
59,215,190.06053319335382
74,180,213.3888668938883
46,151,169.84264398622395
66,226,200.9470889202699
70,288,207.1679779070791
93,678,242.9380895812319
93,684,242.9380895812319
53,480,180.72919971314005
65,440,199.39186667356762
38,294,157.4008660126056
6,62,107.6337541181321
3,62,102.9680873780252
2,32,101.41286513132292
2,9,101.41286513132292
5,14,106.0785318714298
7,29,109.18897636483439
3,6,102.9680873780252
2,40,101.41286513132292
3,123,102.9680873780252
14,346,120.07553209175047
39,652,158.95608825930788
45,328,168.28742173952168
51,182,177.61875521973545
51,161,177.61875521973545
41,233,162.06653275271248
20,136,129.40686557196426
53,176,180.72919971314005
47,169,171.39786623292628
70,366,207.1679779070791
95,620,246.0485340746365
73,549,211.83364464718596
44,358,166.73219949281938
35,216,152.7351992724987
14,108,120.07553209175047
13,122,118.52030984504817
18,148,126.29642107855966
11,92,115.40986535164359
10,62,113.85464310494129
5,55,106.0785318714298
7,18,109.18897636483439
11,5,115.40986535164359
7,10,109.18897636483439
3,12,102.9680873780252
8,29,110.74419861153669
18,94,126.29642107855966
32,175,148.0695325323918
49,219,174.50831072633088
80,225,222.72020037410203
156,301,340.9170911234766
106,248,263.1559787883618
121,222,286.4843124888962
148,232,328.47531314985827
130,196,300.4813127092169
92,149,241.3828673345296
51,126,177.61875521973545
67,171,202.5023111669722
51,163,177.61875521973545
29,134,143.40386579228493
40,140,160.51131050601018
32,117,148.0695325323918
17,96,124.74119883185736
31,99,146.5143102856895
32,90,148.0695325323918
13,30,118.52030984504817
6,10,107.6337541181321
0,6,98.30242063791832
5,14,106.0785318714298
13,25,118.52030984504817
31,122,146.5143102856895
79,179,221.16497812739976
114,265,275.5977567619801
191,314,395.34986975805697
178,326,375.13198055092715
238,388,468.4453153530649
256,360,496.43931579370627
254,370,493.32887130030167
245,383,479.331871079981
188,368,390.6842030179501
173,342,367.3558693174156
180,342,378.2424250443317
124,254,291.14997922900307
88,257,235.16197834772044
55,136,183.83964420654462
33,90,149.6247547790941
11,36,115.40986535164359
7,20,109.18897636483439
3,14,102.9680873780252
0,2,98.30242063791832
0,8,98.30242063791832
3,48,102.9680873780252
9,148,112.29942085823899
17,404,124.74119883185736
47,691,171.39786623292628
57,288,186.95008869994922
63,137,196.28142218016302
69,129,205.6127556603768
109,205,267.82164552846865
64,176,197.8366444268653
82,189,225.83064486750663
76,205,216.49931138729286
111,346,270.93209002187325
87,760,233.60675610101814
69,672,205.6127556603768
94,488,244.4933118279342
56,347,185.39486645324695
45,251,168.28742173952168
40,169,160.51131050601018
16,98,123.18597658515506
12,52,116.96508759834587
7,10,109.18897636483439
6,10,107.6337541181321
1,5,99.85764288462062
0,6,98.30242063791832
5,45,106.0785318714298
17,173,124.74119883185736
24,492,135.62775455877343
49,694,174.50831072633088
40,299,160.51131050601018
62,156,194.7261999334607
45,156,168.28742173952168
60,169,191.61575544005612
73,200,211.83364464718596
48,196,172.95308847962855
73,212,211.83364464718596
86,369,232.05153385431584
94,775,244.4933118279342
110,767,269.3768677751709
109,523,267.82164552846865
85,438,230.49631160761353
53,325,180.72919971314005
43,226,165.17697724611708
38,154,157.4008660126056
9,57,112.29942085823899
2,26,101.41286513132292
1,11,99.85764288462062
1,11,99.85764288462062
0,4,98.30242063791832
5,54,106.0785318714298
11,179,115.40986535164359
34,473,151.1799770257964
43,745,165.17697724611708
65,277,199.39186667356762
68,163,204.0575334136745
79,202,221.16497812739976
77,233,218.05453363399516
81,231,224.27542262080436
88,159,235.16197834772044
94,223,244.4933118279342
91,393,239.8276450878273
130,783,300.4813127092169
104,787,260.0455342949572
116,582,278.7082012553847
106,461,263.1559787883618
71,326,208.72320015378136
55,223,183.83964420654462
52,187,179.17397746643775
27,65,140.29342129888033
6,23,107.6337541181321
5,16,106.0785318714298
0,8,98.30242063791832
0,4,98.30242063791832
2,40,101.41286513132292
16,165,123.18597658515506
17,478,124.74119883185736
49,680,174.50831072633088
55,289,183.83964420654462
79,143,221.16497812739976
69,143,205.6127556603768
73,206,211.83364464718596
53,189,180.72919971314005
62,151,194.7261999334607
65,173,199.39186667356762
62,312,194.7261999334607
110,628,269.3768677751709
73,615,211.83364464718596
80,534,222.72020037410203
47,399,171.39786623292628
35,236,152.7351992724987
33,201,149.6247547790941
18,127,126.29642107855966
14,83,120.07553209175047
12,42,116.96508759834587
8,18,110.74419861153669
3,9,102.9680873780252
3,5,102.9680873780252
3,34,102.9680873780252
10,129,113.85464310494129
13,397,118.52030984504817
34,642,151.1799770257964
34,329,151.1799770257964
85,146,230.49631160761353
67,184,202.5023111669722
92,207,241.3828673345296
83,231,227.38586711420893
105,221,261.6007565416595
81,242,224.27542262080436
80,419,222.72020037410203
101,598,255.37986755485028
100,522,253.82464530814798
93,423,242.9380895812319
85,269,230.49631160761353
71,189,208.72320015378136
48,151,172.95308847962855
34,155,151.1799770257964
21,170,130.96208781866653
11,69,115.40986535164359
14,76,120.07553209175047
10,33,113.85464310494129
1,10,99.85764288462062
4,10,104.5233096247275
10,40,113.85464310494129
18,58,126.29642107855966
36,127,154.290421519201
110,227,269.3768677751709
129,266,298.9260904625146
162,295,350.2484246036904
157,330,342.4723133701789
173,325,367.3558693174156
186,308,387.5737585245455
206,291,418.67820345859144
208,279,421.78864795199604
199,280,407.79164773167537
151,330,333.14097988996514
115,223,277.15297900868245
79,154,221.16497812739976
94,206,244.4933118279342
88,188,235.16197834772044
52,156,179.17397746643775
59,129,190.06053319335382
49,109,174.50831072633088
33,79,149.6247547790941
18,37,126.29642107855966
2,11,101.41286513132292
3,14,102.9680873780252
6,12,107.6337541181321
4,36,104.5233096247275
37,90,155.8456437659033
64,162,197.8366444268653
123,258,289.59475698230085
183,326,382.9080917844386
154,357,337.806646630072
181,302,379.797647291034
231,291,457.55875962614886
195,306,401.57075874486617
191,330,395.34986975805697
164,367,353.35886909709495
117,302,280.263423502087
143,300,320.69920191634674
75,228,214.94408914059056
72,199,210.2784224004837
31,117,146.5143102856895
18,82,126.29642107855966
12,46,116.96508759834587
4,15,104.5233096247275
2,6,101.41286513132292
0,3,98.30242063791832
0,5,98.30242063791832
4,43,104.5233096247275
6,155,107.6337541181321
14,455,120.07553209175047
31,720,146.5143102856895
34,259,151.1799770257964
54,135,182.28442195984235
69,146,205.6127556603768
77,201,218.05453363399516
57,169,186.95008869994922
87,167,233.60675610101814
51,185,177.61875521973545
88,337,235.16197834772044
62,765,194.7261999334607
77,735,218.05453363399516
81,584,224.27542262080436
78,384,219.60975588069746
71,251,208.72320015378136
47,183,171.39786623292628
34,116,151.1799770257964
11,27,115.40986535164359
3,18,102.9680873780252
0,8,98.30242063791832
1,5,99.85764288462062
0,6,98.30242063791832
5,40,106.0785318714298
2,192,101.41286513132292
21,492,130.96208781866653
30,730,144.9590880389872
31,302,146.5143102856895
73,154,211.83364464718596
54,170,182.28442195984235
50,198,176.06353297303315
69,219,205.6127556603768
72,188,210.2784224004837
29,115,143.40386579228493
66,336,200.9470889202699
94,726,244.4933118279342
99,758,252.26942306144568
90,524,238.272422841125
55,397,183.83964420654462
60,292,191.61575544005612
33,224,149.6247547790941
20,127,129.40686557196426
3,44,102.9680873780252
5,28,106.0785318714298
0,13,98.30242063791832
0,7,98.30242063791832
1,3,99.85764288462062
3,46,102.9680873780252
6,179,107.6337541181321
19,468,127.85164332526196
32,649,148.0695325323918
34,316,151.1799770257964
61,175,193.17097768675842
54,180,182.28442195984235
75,209,214.94408914059056
59,221,190.06053319335382
88,175,235.16197834772044
89,206,236.71720059442274
93,386,242.9380895812319
103,734,258.49031204825485
105,786,261.6007565416595
88,564,235.16197834772044
65,448,199.39186667356762
36,284,154.290421519201
37,251,155.8456437659033
18,134,126.29642107855966
8,55,110.74419861153669
6,36,107.6337541181321
3,8,102.9680873780252
0,6,98.30242063791832
0,9,98.30242063791832
4,37,104.5233096247275
6,177,107.6337541181321
21,452,130.96208781866653
21,718,130.96208781866653
31,312,146.5143102856895
51,130,177.61875521973545
59,167,190.06053319335382
56,230,185.39486645324695
98,212,250.7142008147434
54,171,182.28442195984235
68,202,204.0575334136745
71,335,208.72320015378136
90,775,238.272422841125
86,681,232.05153385431584
98,509,250.7142008147434
51,376,177.61875521973545
41,301,162.06653275271248
35,227,152.7351992724987
25,152,137.18297680547573
15,56,121.63075433845276
11,32,115.40986535164359
0,14,98.30242063791832
1,5,99.85764288462062
1,11,99.85764288462062
2,35,101.41286513132292
5,158,106.0785318714298
25,396,137.18297680547573
32,636,148.0695325323918
69,327,205.6127556603768
82,167,225.83064486750663
77,186,218.05453363399516
95,243,246.0485340746365
98,247,250.7142008147434
102,229,256.9350898015526
112,268,272.4873122685756
112,380,272.4873122685756
95,646,246.0485340746365
98,573,250.7142008147434
81,388,224.27542262080436
89,300,236.71720059442274
54,224,182.28442195984235
46,156,169.84264398622395
26,170,138.73819905217803
24,137,135.62775455877343
23,99,134.07253231207113
20,64,129.40686557196426
11,19,115.40986535164359
2,11,101.41286513132292
1,16,99.85764288462062
12,37,116.96508759834587
18,49,126.29642107855966
49,132,174.50831072633088
61,217,193.17097768675842
108,288,266.2664232817664
155,315,339.36186887677434
222,325,443.5617594058282
195,332,401.57075874486617
183,289,382.9080917844386
205,284,417.1229812118891
197,253,404.68120323827077
179,313,376.6872027976294
169,321,361.1349803306065
133,264,305.1469794493238
117,195,280.263423502087
96,193,247.6037563213388
104,165,260.0455342949572
61,161,193.17097768675842
32,121,148.0695325323918
8,79,110.74419861153669
5,68,106.0785318714298
9,32,112.29942085823899
3,11,102.9680873780252
1,18,99.85764288462062
7,12,109.18897636483439
18,50,126.29642107855966
27,81,140.29342129888033
61,168,193.17097768675842
111,253,270.93209002187325
155,282,339.36186887677434
161,330,348.6932023569881
208,315,421.78864795199604
161,365,348.6932023569881
164,286,353.35886909709495
143,278,320.69920191634674
122,260,288.0395347355985
75,154,214.94408914059056
46,139,169.84264398622395
53,140,180.72919971314005
51,157,177.61875521973545
57,100,186.95008869994922
29,58,143.40386579228493
9,24,112.29942085823899
1,10,99.85764288462062
0,5,98.30242063791832
0,5,98.30242063791832
3,8,102.9680873780252
2,23,101.41286513132292
4,137,104.5233096247275
14,393,120.07553209175047
27,578,140.29342129888033
28,248,141.84864354558263
54,159,182.28442195984235
108,152,266.2664232817664
72,213,210.2784224004837
85,204,230.49631160761353
99,188,252.26942306144568
91,183,239.8276450878273
88,363,235.16197834772044
112,746,272.4873122685756
100,743,253.82464530814798
109,531,267.82164552846865
89,368,236.71720059442274
72,245,210.2784224004837
50,157,176.06353297303315
16,97,123.18597658515506
15,32,121.63075433845276
2,16,101.41286513132292
6,7,107.6337541181321
0,6,98.30242063791832
2,7,101.41286513132292
3,33,102.9680873780252
3,176,102.9680873780252
21,481,130.96208781866653
41,664,162.06653275271248
44,283,166.73219949281938
89,161,236.71720059442274
84,130,228.94108936091123
86,197,232.05153385431584
68,185,204.0575334136745
76,185,216.49931138729286
100,206,253.82464530814798
101,344,255.37986755485028
125,743,292.7052014757054
103,711,258.49031204825485
104,506,260.0455342949572
74,374,213.3888668938883
70,247,207.1679779070791
43,181,165.17697724611708
18,120,126.29642107855966
12,46,116.96508759834587
3,20,102.9680873780252
1,5,99.85764288462062
1,6,99.85764288462062
1,6,99.85764288462062
3,40,102.9680873780252
4,169,104.5233096247275
24,458,135.62775455877343
48,689,172.95308847962855
33,308,149.6247547790941
63,151,196.28142218016302
80,159,222.72020037410203
63,217,196.28142218016302
101,212,255.37986755485028
63,173,196.28142218016302
110,168,269.3768677751709
113,328,274.04253451527785
107,751,264.71120103506405
117,745,280.263423502087
119,567,283.37386799549165
76,424,216.49931138729286
70,311,207.1679779070791
35,198,152.7351992724987
16,120,123.18597658515506
16,51,123.18597658515506
5,23,106.0785318714298
2,12,101.41286513132292
1,5,99.85764288462062
0,10,98.30242063791832
4,37,104.5233096247275
5,162,106.0785318714298
24,451,135.62775455877343
28,670,141.84864354558263
54,299,182.28442195984235
72,133,210.2784224004837
94,166,244.4933118279342
85,192,230.49631160761353
80,201,222.72020037410203
86,161,232.05153385431584
63,204,196.28142218016302
97,320,249.1589785680411
111,699,270.93209002187325
78,733,219.60975588069746
90,533,238.272422841125
91,387,239.8276450878273
50,286,176.06353297303315
41,218,162.06653275271248
19,137,127.85164332526196
17,68,124.74119883185736
6,35,107.6337541181321
6,14,107.6337541181321
3,6,102.9680873780252
0,7,98.30242063791832
4,29,104.5233096247275
3,41,102.9680873780252
5,128,106.0785318714298
7,112,109.18897636483439
21,199,130.96208781866653
27,166,140.29342129888033
73,178,211.83364464718596
75,240,214.94408914059056
66,224,200.9470889202699
71,236,208.72320015378136
100,224,253.82464530814798
96,371,247.6037563213388
111,619,270.93209002187325
88,552,235.16197834772044
98,394,250.7142008147434
