cnt,hr,Predicted Y
386,20,14.499091898220232
322,21,13.537696085651532
279,22,12.891758274081935
225,23,12.080580557227094
163,0,11.149228363801166
127,1,10.60844321923127
114,2,10.413159694803253
60,3,9.601981977948412
13,4,8.895956928093273
8,5,8.820847880236343
25,6,9.076218642949904
71,7,9.767221883233658
141,8,10.818748553230675
232,9,12.185733224226796
452,10,15.490531329931704
506,11,16.301709046786545
556,12,17.052799525355844
585,13,17.488432002926036
551,14,16.97769047749891
487,15,16.016294664930214
461,16,15.625727616074178
532,17,16.69227609564258
534,18,16.72231971478535
423,19,15.05489885236151
332,20,13.68791418136539
253,21,12.5011912252259
178,22,11.374555507371955
87,23,10.007570836375834
68,0,9.722156454519501
31,1,9.166349500378221
14,2,8.91097873766466
5,3,8.775782451522186
4,4,8.7607606419508
43,5,9.346611215234851
158,6,11.074119315944236
485,7,15.98625104578744
608,8,17.833933623067914
268,9,12.72651836879669
184,10,11.46468636480027
181,11,11.419620936086112
270,12,12.756561987939463
260,13,12.606343892225603
251,14,12.471147606083129
233,15,12.200755033798181
414,16,14.919702566219039
833,17,21.213840776629752
791,18,20.582924774631543
582,19,17.44336657421188
475,20,15.83603295007358
331,21,13.672892371794005
187,22,11.509751793514429
103,23,10.247919789518008
37,0,9.256480357806536
30,1,9.151327690806834
9,2,8.83586968980773
9,3,8.83586968980773
10,4,8.850891499379115
39,5,9.286523976949308
188,6,11.524773603085814
552,7,16.992712287070297
656,8,18.554980482494436
328,9,13.627826943079846
190,10,11.554817222228586
235,11,12.230798652940955
308,12,13.327390751652128
306,13,13.297347132509355
267,14,12.711496559225303
317,15,13.462587037794602
416,16,14.94974618536181
900,17,22.22030201791261
824,18,21.078644490487278
612,19,17.894020861353454
505,20,16.28668723721516
328,21,13.627826943079846
245,22,12.381016748654813
131,23,10.668530457516816
54,0,9.511851120520097
23,1,9.046175023807132
14,2,8.91097873766466
8,3,8.820847880236343
11,4,8.865913308950502
36,5,9.24145854823515
200,6,11.705035317942446
527,7,16.61716704778565
687,8,19.020656579207404
282,9,12.936823702796094
172,10,11.284424649943638
209,11,11.84023160408492
322,12,13.537696085651532
321,13,13.522674276080146
270,14,12.756561987939463
249,15,12.441103986940357
392,16,14.589222755648548
843,17,21.364058872343612
804,18,20.778208299059557
643,19,18.359696958066422
445,20,15.385378662932002
367,21,14.213677516363898
297,22,13.162150846366883
159,23,11.08914112551562
54,0,9.511851120520097
25,1,9.076218642949904
13,2,8.895956928093273
7,3,8.805826070664958
11,4,8.865913308950502
47,5,9.406698453520395
193,6,11.599882650942744
508,7,16.33175266592932
617,8,17.969129909210388
351,9,13.973328563221724
184,10,11.46468636480027
211,11,11.87027522322769
276,12,12.846692845367777
236,13,12.24582046251234
254,14,12.516213034797287
219,15,11.990449699798779
387,16,14.514113707791617
705,17,19.29104915149235
697,18,19.17087467492126
571,19,17.27812666892663
470,20,15.760923902216652
398,21,14.679353613076863
274,22,12.816649226225007
171,23,11.269402840372253
114,0,10.413159694803253
42,1,9.331589405663467
18,2,8.971065975950204
8,3,8.820847880236343
10,4,8.850891499379115
45,5,9.376654834377623
163,6,11.149228363801166
380,7,14.408961040791915
624,8,18.074282576210088
300,9,13.207216275081041
171,10,11.269402840372253
188,11,11.524773603085814
226,12,12.09560236679848
239,13,12.290885891226498
233,14,12.200755033798181
230,15,12.155689605084024
351,16,13.973328563221724
539,17,16.797428762642284
464,18,15.670793044788336
363,19,14.153590278078354
308,20,13.327390751652128
236,21,12.24582046251234
163,22,11.149228363801166
48,23,9.421720263091782
69,0,9.737178264090886
58,1,9.57193835880564
61,2,9.6170037875198
23,3,9.046175023807132
18,4,8.971065975950204
10,5,8.850891499379115
42,6,9.331589405663467
92,7,10.082679884232764
194,8,11.61490446051413
275,9,12.831671035796392
404,10,14.76948447050518
452,11,15.490531329931704
471,12,15.775945711788037
428,13,15.130007900218441
409,14,14.844593518362108
404,15,14.76948447050518
373,16,14.303808373792215
362,17,14.13856846850697
339,18,13.793066848365093
374,19,14.3188301833636
292,20,13.087041798509953
213,21,11.900318842370464
172,22,11.284424649943638
152,23,10.98398845851592
149,0,10.938923029801762
93,1,10.097701693804149
90,2,10.05263626508999
33,3,9.196393119520993
4,4,8.7607606419508
10,5,8.850891499379115
27,6,9.106262262092677
50,7,9.451763882234554
142,8,10.83377036280206
219,9,11.990449699798779
366,10,14.198655706792513
377,11,14.363895612077759
433,12,15.205116948075371
420,13,15.009833423647354
444,14,15.370356853360617
345,15,13.883197705793407
313,16,13.402499799509059
413,17,14.904680756647652
370,18,14.258742945078057
382,19,14.439004659934689
332,20,13.68791418136539
258,21,12.57630027308283
151,22,10.968966648944534
110,23,10.35307245651771
43,0,9.346611215234851
17,1,8.956044166378817
15,2,8.926000547236045
5,3,8.775782451522186
12,4,8.880935118521887
40,5,9.301545786520695
136,6,10.743639505373745
398,7,14.679353613076863
568,8,17.233061240212475
295,9,13.132107227224111
174,10,11.314468269086412
201,11,11.720057127513831
257,12,12.561278463511444
236,13,12.24582046251234
230,14,12.155689605084024
234,15,12.215776843369568
365,16,14.183633897221128
747,17,19.92196515349056
730,18,19.666594390777
581,19,17.428344764640492
395,20,14.634288184362706
258,21,12.57630027308283
188,22,11.524773603085814
102,23,10.232897979946623
53,0,9.496829310948712
14,1,8.91097873766466
10,2,8.850891499379115
2,3,8.730717022808028
6,4,8.790804261093571
35,5,9.226436738663764
154,6,11.014032077658692
483,7,15.956207426644669
646,8,18.40476238678058
272,9,12.786605607082233
209,10,11.84023160408492
217,11,11.960406080656007
272,12,12.786605607082233
283,13,12.95184551236748
310,14,13.3574343707949
401,15,14.724419041791021
527,16,16.61716704778565
722,17,19.54641991420591
627,18,18.119348004924245
497,19,16.16651276064407
376,20,14.348873802506372
196,21,11.644948079656903
177,22,11.359533697800568
171,23,11.269402840372253
159,0,11.08914112551562
123,1,10.548355980945727
93,2,10.097701693804149
32,3,9.181371309949606
16,4,8.941022356807432
19,5,8.986087785521589
32,6,9.181371309949606
72,7,9.782243692805045
153,8,10.999010268087305
293,9,13.102063608081338
447,10,15.415422282074775
485,11,15.98625104578744
494,12,16.121447331929915
499,13,16.196556379786845
547,14,16.91760323921337
454,15,15.520574949074476
389,16,14.54415732693439
414,17,14.919702566219039
430,18,15.160051519361215
432,19,15.190095138503985
551,20,16.97769047749891
584,21,17.47341019335465
502,22,16.241621808501
183,23,11.449664555228885
88,0,10.022592645947219
30,1,9.151327690806834
18,2,8.971065975950204
7,3,8.805826070664958
7,4,8.805826070664958
29,5,9.13630588123545
133,6,10.698574076659588
343,7,13.853154086650637
550,8,16.962668667927527
293,9,13.102063608081338
186,10,11.494729983943042
244,11,12.365994939083427
276,12,12.846692845367777
310,13,13.3574343707949
241,14,12.32092951036927
254,15,12.516213034797287
433,16,15.205116948075371
689,17,19.050700198350174
607,18,17.818911813496527
503,19,16.25664361807239
321,20,13.522674276080146
323,21,13.552717895222917
225,22,12.080580557227094
131,23,10.668530457516816
102,0,10.232897979946623
29,1,9.13630588123545
17,2,8.956044166378817
7,3,8.805826070664958
6,4,8.790804261093571
35,5,9.226436738663764
131,6,10.668530457516816
353,7,14.003372182364496
585,8,17.488432002926036
304,9,13.267303513366585
210,10,11.855253413656305
233,11,12.200755033798181
331,12,13.672892371794005
293,13,13.102063608081338
275,14,12.831671035796392
285,15,12.98188913151025
369,16,14.243721135506672
576,17,17.353235716783562
560,18,17.112886763641384
418,19,14.979789804504582
336,20,13.748001419650935
300,21,13.207216275081041
288,22,13.026954560224409
164,23,11.164250173372551
150,0,10.953944839373149
71,1,9.767221883233658
58,2,9.57193835880564
31,3,9.166349500378221
16,4,8.941022356807432
14,5,8.91097873766466
31,6,9.166349500378221
71,7,9.767221883233658
152,8,10.98398845851592
256,9,12.546256653940059
325,10,13.58276151436569
367,11,14.213677516363898
342,12,13.83813227707925
360,13,14.108524849364198
308,14,13.327390751652128
306,15,13.297347132509355
294,16,13.117085417652724
279,17,12.891758274081935
277,18,12.861714654939163
287,19,13.011932750653024
276,20,12.846692845367777
201,21,11.720057127513831
220,22,12.005471509370164
148,23,10.923901220230377
147,0,10.90887941065899
124,1,10.563377790517114
70,2,9.752200073662273
35,3,9.226436738663764
13,4,8.895956928093273
6,5,8.790804261093571
21,6,9.01613140466436
52,7,9.481807501377325
130,8,10.65350864794543
242,9,12.335951319940655
319,10,13.492630656937372
389,11,14.54415732693439
376,12,14.348873802506372
337,13,13.76302322922232
312,14,13.387477989937672
298,15,13.177172655938268
291,16,13.072019988938568
270,17,12.756561987939463
253,18,12.5011912252259
250,19,12.456125796511742
285,20,12.98188913151025
207,21,11.810187984942146
122,22,10.533334171374342
123,23,10.548355980945727
39,0,9.286523976949308
18,1,8.971065975950204
5,2,8.775782451522186
5,3,8.775782451522186
2,4,8.730717022808028
28,5,9.121284071664062
92,6,10.082679884232764
230,7,12.155689605084024
455,8,15.535596758645863
363,9,14.153590278078354
175,10,11.329490078657797
216,11,11.94538427108462
266,12,12.696474749653918
255,13,12.531234844368672
242,14,12.335951319940655
280,15,12.90678008365332
413,16,14.904680756647652
849,17,21.454189729771926
872,18,21.7996913499138
631,19,18.179435243209788
447,20,15.415422282074775
331,21,13.672892371794005
224,22,12.065558747655707
131,23,10.668530457516816
69,0,9.737178264090886
15,1,8.926000547236045
16,2,8.941022356807432
3,3,8.745738832379415
4,4,8.7607606419508
42,5,9.331589405663467
187,6,11.509751793514429
520,7,16.51201438078595
649,8,18.449827815494736
331,9,13.672892371794005
190,10,11.554817222228586
249,11,12.441103986940357
272,12,12.786605607082233
280,13,12.90678008365332
242,14,12.335951319940655
265,15,12.681452940082533
435,16,15.235160567218143
872,17,21.7996913499138
819,18,21.003535442630348
414,19,14.919702566219039
84,20,9.962505407661675
90,21,10.05263626508999
139,22,10.788704934087903
103,23,10.247919789518008
44,0,9.361633024806238
14,1,8.91097873766466
5,2,8.775782451522186
5,3,8.775782451522186
7,4,8.805826070664958
41,5,9.31656759609208
185,6,11.479708174371655
497,7,16.16651276064407
674,8,18.825373054779384
328,9,13.627826943079846
195,10,11.629926270085516
229,11,12.140667795512638
292,12,13.087041798509953
273,13,12.80162741665362
241,14,12.32092951036927
276,15,12.846692845367777
411,16,14.87463713750488
830,17,21.16877534791559
814,18,20.928426394773417
633,19,18.20947886235256
483,20,15.956207426644669
391,21,14.574200946077163
244,22,12.365994939083427
152,23,10.98398845851592
56,0,9.541894739662869
21,1,9.01613140466436
9,2,8.83586968980773
10,3,8.850891499379115
5,4,8.775782451522186
44,5,9.361633024806238
178,6,11.374555507371955
512,7,16.391839904214862
702,8,19.245983722778192
327,9,13.612805133508461
214,10,11.915340651941849
215,11,11.930362461513235
292,12,13.087041798509953
277,13,12.861714654939163
209,14,11.84023160408492
271,15,12.771583797510848
439,16,15.295247805503687
795,17,20.643012012917083
825,18,21.093666300058665
629,19,18.149391624067015
514,20,16.421883523357632
373,21,14.303808373792215
318,22,13.477608847365987
211,23,11.87027522322769
95,0,10.12774531294692
59,1,9.586960168377027
17,2,8.956044166378817
9,3,8.83586968980773
11,4,8.865913308950502
34,5,9.211414929092378
127,6,10.60844321923127
380,7,14.408961040791915
713,8,19.41122362806344
414,9,14.919702566219039
268,10,12.72651836879669
288,11,13.026954560224409
379,12,14.39393923122053
374,13,14.3188301833636
369,14,14.243721135506672
353,15,14.003372182364496
492,16,16.09140371278714
835,17,21.243884395772522
631,18,18.179435243209788
488,19,16.031316474501597
389,20,14.54415732693439
299,21,13.192194465509655
263,22,12.65140932093976
212,23,11.885297032799077
191,0,11.569839031799972
118,1,10.473246933088799
101,2,10.217876170375236
40,3,9.301545786520695
9,4,8.83586968980773
5,5,8.775782451522186
35,6,9.226436738663764
48,7,9.421720263091782
151,8,10.968966648944534
282,9,12.936823702796094
401,10,14.724419041791021
439,11,15.295247805503687
499,12,16.196556379786845
591,13,17.578562860354353
632,14,18.194457052781175
560,15,17.112886763641384
566,16,17.203017621069705
458,17,15.58066218736002
351,18,13.973328563221724
431,19,15.1750733289326
356,20,14.048437611078654
269,21,12.741540178368076
225,22,12.080580557227094
211,23,11.87027522322769
187,0,11.509751793514429
168,1,11.224337411658095
115,2,10.42818150437464
57,3,9.556916549234256
19,4,8.986087785521589
9,5,8.83586968980773
15,6,8.926000547236045
47,7,9.406698453520395
133,8,10.698574076659588
221,9,12.02049331894155
382,10,14.439004659934689
451,11,15.475509520360319
489,12,16.046338284072984
480,13,15.91114199793051
476,14,15.851054759644967
489,15,16.046338284072984
495,16,16.1364691415013
436,17,15.250182376789528
312,18,13.387477989937672
312,19,13.387477989937672
294,20,13.117085417652724
223,21,12.050536938084322
130,22,10.65350864794543
91,23,10.067658074661377
43,0,9.346611215234851
11,1,8.865913308950502
15,2,8.926000547236045
6,3,8.790804261093571
12,4,8.880935118521887
50,5,9.451763882234554
140,6,10.803726743659288
483,7,15.956207426644669
667,8,18.720220387779683
348,9,13.928263134507567
186,10,11.494729983943042
182,11,11.434642745657499
237,12,12.260842272083725
239,13,12.290885891226498
212,14,11.885297032799077
237,15,12.260842272083725
386,16,14.499091898220232
755,17,20.042139630061648
794,18,20.627990203345696
595,19,17.638650098639893
454,20,15.520574949074476
328,21,13.627826943079846
284,22,12.966867321938865
166,23,11.194293792515323
53,0,9.496829310948712
25,1,9.076218642949904
7,2,8.805826070664958
3,3,8.745738832379415
7,4,8.805826070664958
38,5,9.271502167377921
213,6,11.900318842370464
526,7,16.602145238214263
661,8,18.63008953035137
320,9,13.507652466508759
159,10,11.08914112551562
206,11,11.795166175370762
254,12,12.516213034797287
221,13,12.02049331894155
214,14,11.915340651941849
244,15,12.365994939083427
381,16,14.423982850363302
770,17,20.267466773632435
772,18,20.29751039277521
547,19,16.91760323921337
427,20,15.114986090647056
333,21,13.702935990936776
244,22,12.365994939083427
161,23,11.119184744658394
53,0,9.496829310948712
16,1,8.941022356807432
8,2,8.820847880236343
4,3,8.7607606419508
6,4,8.790804261093571
46,5,9.39167664394901
162,6,11.13420655422978
495,7,16.1364691415013
679,8,18.900482102636314
297,9,13.162150846366883
138,10,10.773683124516516
183,11,11.449664555228885
202,12,11.735078937085218
203,13,11.750100746656603
170,14,11.254381030800868
194,15,11.61490446051413
224,16,12.065558747655707
370,17,14.258742945078057
643,18,18.359696958066422
516,19,16.451927142500406
366,20,14.198655706792513
319,21,13.492630656937372
288,22,13.026954560224409
131,23,10.668530457516816
66,0,9.69211283537673
25,1,9.076218642949904
7,2,8.805826070664958
5,3,8.775782451522186
8,4,8.820847880236343
40,5,9.301545786520695
152,6,10.98398845851592
473,7,15.80598933093081
657,8,18.570002292065823
318,9,13.477608847365987
198,10,11.674991698799673
216,11,11.94538427108462
274,12,12.816649226225007
254,13,12.516213034797287
197,14,11.659969889228288
292,15,13.087041798509953
358,16,14.078481230221424
771,17,20.282488583203822
777,18,20.372619440632135
533,19,16.707297905213967
505,20,16.28668723721516
332,21,13.68791418136539
68,22,9.722156454519501
65,23,9.677091025805343
34,0,9.211414929092378
11,1,8.865913308950502
19,2,8.986087785521589
36,3,9.24145854823515
9,4,8.83586968980773
42,5,9.331589405663467
126,6,10.593421409659886
360,7,14.108524849364198
691,8,19.080743817492944
373,9,14.303808373792215
233,10,12.200755033798181
212,11,11.885297032799077
274,12,12.816649226225007
156,13,11.044075696801464
229,14,12.140667795512638
216,15,11.94538427108462
436,16,15.250182376789528
715,17,19.44126724720621
622,18,18.044238957067314
402,19,14.739440851362406
251,20,12.471147606083129
122,21,10.533334171374342
135,22,10.72861769580236
166,23,11.194293792515323
103,0,10.247919789518008
72,1,9.782243692805045
60,2,9.601981977948412
25,3,9.076218642949904
16,4,8.941022356807432
17,5,8.956044166378817
15,6,8.926000547236045
37,7,9.256480357806536
112,8,10.383116075660482
207,9,11.810187984942146
268,10,12.72651836879669
305,11,13.28232532293797
457,12,15.565640377788634
354,13,14.01839399193588
343,14,13.853154086650637
380,15,14.408961040791915
326,16,13.597783323937076
241,17,12.32092951036927
177,18,11.359533697800568
238,19,12.275864081655111
214,20,11.915340651941849
163,21,11.149228363801166
180,22,11.404599126514727
149,23,10.938923029801762
113,0,10.398137885231868
130,1,10.65350864794543
122,2,10.533334171374342
43,3,9.346611215234851
16,4,8.941022356807432
6,5,8.790804261093571
19,6,8.986087785521589
38,7,9.271502167377921
153,8,10.999010268087305
258,9,12.57630027308283
379,10,14.39393923122053
505,11,16.28668723721516
504,12,16.271665427643775
626,13,18.10432619535286
616,14,17.954108099639
624,15,18.074282576210088
628,16,18.13436981449563
556,17,17.052799525355844
515,18,16.43690533292902
522,19,16.542057999928723
378,20,14.378917421649145
345,21,13.883197705793407
191,22,11.569839031799972
123,23,10.548355980945727
47,0,9.406698453520395
27,1,9.106262262092677
17,2,8.956044166378817
2,3,8.730717022808028
8,4,8.820847880236343
51,5,9.466785691805939
157,6,11.05909750637285
421,7,15.02485523321874
738,8,19.786768867348087
345,9,13.883197705793407
200,10,11.705035317942446
198,11,11.674991698799673
314,12,13.417521609080444
240,13,12.305907700797883
271,14,12.771583797510848
281,15,12.921801893224707
457,16,15.565640377788634
847,17,21.424146110629152
741,18,19.831834296062244
582,19,17.44336657421188
403,20,14.754462660933793
296,21,13.147129036795498
209,22,11.84023160408492
114,23,10.413159694803253
64,0,9.662069216233956
17,1,8.956044166378817
16,2,8.941022356807432
6,3,8.790804261093571
6,4,8.790804261093571
50,5,9.451763882234554
190,6,11.554817222228586
516,7,16.451927142500406
743,8,19.861877915205014
339,9,13.793066848365093
218,10,11.975427890227392
201,11,11.720057127513831
229,12,12.140667795512638
273,13,12.80162741665362
244,14,12.365994939083427
285,15,12.98188913151025
455,16,15.535596758645863
869,17,21.754625921199647
877,18,21.874800397770734
632,19,18.194457052781175
523,20,16.557079809500106
378,21,14.378917421649145
269,22,12.741540178368076
192,23,11.584860841371357
66,0,9.69211283537673
28,1,9.121284071664062
12,2,8.880935118521887
12,3,8.880935118521887
4,4,8.7607606419508
59,5,9.586960168377027
190,6,11.554817222228586
507,7,16.316730856357932
788,8,20.537859345917383
342,9,13.83813227707925
231,10,12.17071141465541
281,11,12.921801893224707
310,12,13.3574343707949
312,13,13.387477989937672
247,14,12.411060367797585
317,15,13.462587037794602
484,16,15.971229236216054
913,17,22.415585542340626
891,18,22.085105731770135
698,19,19.18589648449265
567,20,17.218039430641088
397,21,14.664331803505476
278,22,12.87673646451055
239,23,12.290885891226498
92,0,10.082679884232764
29,1,9.13630588123545
21,2,9.01613140466436
8,3,8.820847880236343
4,4,8.7607606419508
42,5,9.331589405663467
181,6,11.419620936086112
495,7,16.1364691415013
729,8,19.651572581205613
344,9,13.868175896222022
222,10,12.035515128512937
212,11,11.885297032799077
279,12,12.891758274081935
242,13,12.335951319940655
213,14,11.900318842370464
238,15,12.275864081655111
374,16,14.3188301833636
738,17,19.786768867348087
688,18,19.035678388778788
614,19,17.924064480496227
446,20,15.400400472503389
271,21,12.771583797510848
234,22,12.215776843369568
145,23,10.878835791516218
97,0,10.157788932089693
54,1,9.511851120520097
26,2,9.09124045252129
12,3,8.880935118521887
8,4,8.820847880236343
37,5,9.256480357806536
139,6,10.788704934087903
410,7,14.859615327933493
676,8,18.855416673922157
363,9,14.153590278078354
231,10,12.17071141465541
251,11,12.471147606083129
299,12,13.192194465509655
314,13,13.417521609080444
326,14,13.597783323937076
323,15,13.552717895222917
499,16,16.196556379786845
699,17,19.20091829406403
622,18,18.044238957067314
516,19,16.451927142500406
354,20,14.01839399193588
260,21,12.606343892225603
199,22,11.69001350837106
189,23,11.5397954126572
191,0,11.569839031799972
80,1,9.902418169376132
90,2,10.05263626508999
43,3,9.346611215234851
11,4,8.865913308950502
14,5,8.91097873766466
50,6,9.451763882234554
76,7,9.842330931090588
163,8,11.149228363801166
337,9,13.76302322922232
395,10,14.634288184362706
457,11,15.565640377788634
487,12,16.016294664930214
498,13,16.181534570215458
494,14,16.121447331929915
497,15,16.16651276064407
487,16,16.016294664930214
479,17,15.896120188359124
481,18,15.926163807501897
338,19,13.778045038793707
233,20,12.200755033798181
300,21,13.207216275081041
276,22,12.846692845367777
208,23,11.825209794513533
188,0,11.524773603085814
158,1,11.074119315944236
112,2,10.383116075660482
55,3,9.526872930091484
13,4,8.895956928093273
17,5,8.956044166378817
18,6,8.971065975950204
40,7,9.301545786520695
127,8,10.60844321923127
226,9,12.09560236679848
381,10,14.423982850363302
509,11,16.346774475500702
511,12,16.376818094643475
483,13,15.956207426644669
522,14,16.542057999928723
501,15,16.226599998929615
521,16,16.527036190357336
531,17,16.677254286071193
419,18,14.994811614075967
443,19,15.355335043789232
303,20,13.252281703795198
271,21,12.771583797510848
148,22,10.923901220230377
100,23,10.202854360803851
58,0,9.57193835880564
19,1,8.986087785521589
8,2,8.820847880236343
3,3,8.745738832379415
5,4,8.775782451522186
47,5,9.406698453520395
161,6,11.119184744658394
469,7,15.745902092645267
751,8,19.9820523917761
293,9,13.102063608081338
189,10,11.5397954126572
215,11,11.930362461513235
278,12,12.87673646451055
226,13,12.09560236679848
254,14,12.516213034797287
236,15,12.24582046251234
425,16,15.084942471504284
827,17,21.123709919201435
812,18,20.898382775630644
665,19,18.69017676863691
462,20,15.640749425645563
322,21,13.537696085651532
230,22,12.155689605084024
150,23,10.953944839373149
38,0,9.271502167377921
21,1,9.01613140466436
8,2,8.820847880236343
6,3,8.790804261093571
6,4,8.790804261093571
45,5,9.376654834377623
194,6,11.61490446051413
513,7,16.40686171378625
760,8,20.117248677918575
333,9,13.702935990936776
227,10,12.110624176369866
224,11,12.065558747655707
248,12,12.426082177368972
288,13,13.026954560224409
260,14,12.606343892225603
144,15,10.863813981944833
402,16,14.739440851362406
820,17,21.01855725220173
857,18,21.574364206343013
614,19,17.924064480496227
452,20,15.490531329931704
352,21,13.98835037279311
257,22,12.561278463511444
147,23,10.90887941065899
47,0,9.406698453520395
33,1,9.196393119520993
13,2,8.895956928093273
7,3,8.805826070664958
4,4,8.7607606419508
49,5,9.436742072663167
185,6,11.479708174371655
487,7,16.016294664930214
681,8,18.930525721779084
350,9,13.958306753650337
236,10,12.24582046251234
234,11,12.215776843369568
284,12,12.966867321938865
280,13,12.90678008365332
263,14,12.65140932093976
295,15,13.132107227224111
479,16,15.896120188359124
837,17,21.273928014915292
891,18,22.085105731770135
652,19,18.494893244208896
513,20,16.40686171378625
320,21,13.507652466508759
288,22,13.026954560224409
152,23,10.98398845851592
63,0,9.64704740666257
42,1,9.331589405663467
11,2,8.865913308950502
6,3,8.790804261093571
9,4,8.83586968980773
41,5,9.31656759609208
183,6,11.449664555228885
473,7,15.80598933093081
739,8,19.801790676919474
343,9,13.853154086650637
181,10,11.419620936086112
226,11,12.09560236679848
286,12,12.996910941081637
310,13,13.3574343707949
225,14,12.080580557227094
270,15,12.756561987939463
406,16,14.79952808964795
865,17,21.6945386829141
767,18,20.22240134491828
607,19,17.818911813496527
427,20,15.114986090647056
342,21,13.83813227707925
262,22,12.636387511368374
177,23,11.359533697800568
71,0,9.767221883233658
43,1,9.346611215234851
14,2,8.91097873766466
6,3,8.790804261093571
12,4,8.880935118521887
37,5,9.256480357806536
163,6,11.149228363801166
421,7,15.02485523321874
668,8,18.73524219735107
396,9,14.649309993934091
249,10,12.441103986940357
263,11,12.65140932093976
338,12,13.778045038793707
345,13,13.883197705793407
331,14,13.672892371794005
380,15,14.408961040791915
492,16,16.09140371278714
741,17,19.831834296062244
671,18,18.780307626065227
469,19,15.745902092645267
389,20,14.54415732693439
278,21,12.87673646451055
202,22,11.735078937085218
196,23,11.644948079656903
161,0,11.119184744658394
122,1,10.533334171374342
84,2,9.962505407661675
30,3,9.151327690806834
13,4,8.895956928093273
17,5,8.956044166378817
49,6,9.436742072663167
67,7,9.707134644948114
181,8,11.419620936086112
278,9,12.87673646451055
396,10,14.649309993934091
470,11,15.760923902216652
547,12,16.91760323921337
527,13,16.61716704778565
472,14,15.790967521359423
489,15,16.046338284072984
450,16,15.460487710788932
492,17,16.09140371278714
490,18,16.06136009364437
397,19,14.664331803505476
312,20,13.387477989937672
289,21,13.041976369795794
269,22,12.741540178368076
222,23,12.035515128512937
153,0,10.999010268087305
87,1,10.007570836375834
73,2,9.79726550237643
41,3,9.31656759609208
14,4,8.91097873766466
19,5,8.986087785521589
19,6,8.986087785521589
68,7,9.722156454519501
108,8,10.323028837374938
229,9,12.140667795512638
364,10,14.168612087649741
437,11,15.265204186360915
491,12,16.076381903215754
523,13,16.557079809500106
526,14,16.602145238214263
450,15,15.460487710788932
421,16,15.02485523321874
382,17,14.439004659934689
229,18,12.140667795512638
185,19,11.479708174371655
193,20,11.599882650942744
208,21,11.825209794513533
157,22,11.05909750637285
87,23,10.007570836375834
33,0,9.196393119520993
11,1,8.865913308950502
5,2,8.775782451522186
5,3,8.775782451522186
11,4,8.865913308950502
25,5,9.076218642949904
141,6,10.818748553230675
407,7,14.814549899219337
605,8,17.788868194353753
276,9,12.846692845367777
213,10,11.900318842370464
260,11,12.606343892225603
285,12,12.98188913151025
289,13,13.041976369795794
287,14,13.011932750653024
274,15,12.816649226225007
451,16,15.475509520360319
858,17,21.5893860159144
843,18,21.364058872343612
640,19,18.314631529352262
457,20,15.565640377788634
317,21,13.462587037794602
207,22,11.810187984942146
113,23,10.398137885231868
47,0,9.406698453520395
18,1,8.971065975950204
13,2,8.895956928093273
6,3,8.790804261093571
9,4,8.83586968980773
36,5,9.24145854823515
179,6,11.38957731694334
502,7,16.241621808501
705,8,19.29104915149235
327,9,13.612805133508461
250,10,12.456125796511742
214,11,11.915340651941849
283,12,12.95184551236748
253,13,12.5011912252259
261,14,12.62136570179699
306,15,13.297347132509355
445,16,15.385378662932002
868,17,21.73960411162826
814,18,20.928426394773417
610,19,17.863977242210684
448,20,15.43044409164616
317,21,13.462587037794602
224,22,12.065558747655707
138,23,10.773683124516516
58,0,9.57193835880564
23,1,9.046175023807132
6,2,8.790804261093571
7,3,8.805826070664958
7,4,8.805826070664958
43,5,9.346611215234851
173,6,11.299446459515025
482,7,15.941185617073284
737,8,19.7717470577767
341,9,13.823110467507863
214,10,11.915340651941849
239,11,12.290885891226498
280,12,12.90678008365332
313,13,13.402499799509059
236,14,12.24582046251234
278,15,12.87673646451055
441,16,15.325291424646458
858,17,21.5893860159144
862,18,21.649473254199943
686,19,19.005634769636018
500,20,16.211578189358228
381,21,14.423982850363302
233,22,12.200755033798181
136,23,10.743639505373745
67,0,9.707134644948114
28,1,9.121284071664062
14,2,8.91097873766466
6,3,8.790804261093571
10,4,8.850891499379115
41,5,9.31656759609208
167,6,11.20931560208671
475,7,15.83603295007358
698,8,19.18589648449265
353,9,14.003372182364496
205,10,11.780144365799375
260,11,12.606343892225603
277,12,12.861714654939163
281,13,12.921801893224707
247,14,12.411060367797585
267,15,12.711496559225303
417,16,14.964767994933197
810,17,20.868339156487874
811,18,20.883360966059257
623,19,18.0592607666387
478,20,15.881098378787739
336,21,13.748001419650935
259,22,12.591322082654216
156,23,11.044075696801464
85,0,9.977527217233062
41,1,9.31656759609208
20,2,9.001109595092975
9,3,8.83586968980773
7,4,8.805826070664958
33,5,9.196393119520993
44,6,9.361633024806238
133,7,10.698574076659588
119,8,10.488268742660184
220,9,12.005471509370164
193,10,11.599882650942744
251,11,12.471147606083129
315,12,13.432543418651829
290,13,13.05699817936718
307,14,13.312368942080742
324,15,13.567739704794302
467,16,15.715858473502493
730,17,19.666594390777
640,18,18.314631529352262
492,19,16.09140371278714
370,20,14.258742945078057
286,21,12.996910941081637
218,22,11.975427890227392
192,23,11.584860841371357
180,0,11.404599126514727
116,1,10.443203313946025
85,2,9.977527217233062
21,3,9.01613140466436
10,4,8.850891499379115
11,5,8.865913308950502
23,6,9.046175023807132
62,7,9.632025597091184
162,8,11.13420655422978
