instant,hr,Predicted Y
15080,12,11.504701871403427
15081,13,11.50469529081571
15082,14,11.504688710227992
15083,15,11.504682129640274
15084,16,11.504675549052557
15085,17,11.50466896846484
15086,18,11.504662387877122
15087,19,11.504655807289405
15088,20,11.504649226701687
15089,21,11.50464264611397
15090,22,11.504636065526253
15091,23,11.504629484938535
15092,0,11.504622904350818
15093,1,11.5046163237631
15094,2,11.504609743175383
15095,3,11.504603162587665
15096,4,11.504596581999948
15097,5,11.50459000141223
15098,6,11.504583420824513
15099,7,11.504576840236796
15100,8,11.504570259649078
15101,9,11.504563679061361
15102,10,11.504557098473644
15103,11,11.504550517885926
15104,12,11.504543937298209
15105,13,11.504537356710491
15106,14,11.504530776122774
15107,15,11.504524195535057
15108,16,11.50451761494734
15109,17,11.504511034359622
15110,18,11.504504453771904
15111,19,11.504497873184187
15112,20,11.50449129259647
15113,21,11.504484712008752
15114,22,11.504478131421035
15115,23,11.504471550833317
15116,0,11.5044649702456
15117,1,11.504458389657882
15118,2,11.504451809070165
15119,3,11.504445228482448
15120,4,11.50443864789473
15121,5,11.504432067307013
15122,6,11.504425486719295
15123,7,11.504418906131578
15124,8,11.50441232554386
15125,9,11.504405744956143
15126,10,11.504399164368426
15127,11,11.504392583780708
15128,12,11.504386003192991
15129,13,11.504379422605274
15130,14,11.504372842017556
15131,15,11.504366261429839
15132,16,11.504359680842121
15133,17,11.504353100254404
15134,18,11.504346519666687
15135,19,11.50433993907897
15136,20,11.504333358491252
15137,21,11.504326777903534
15138,22,11.504320197315817
15139,23,11.5043136167281
15140,0,11.504307036140382
15141,1,11.504300455552665
15142,2,11.504293874964947
15143,3,11.50428729437723
15144,4,11.504280713789512
15145,5,11.504274133201795
15146,6,11.504267552614078
15147,7,11.50426097202636
15148,8,11.504254391438643
15149,9,11.504247810850927
15150,10,11.50424123026321
15151,11,11.504234649675492
15152,12,11.504228069087775
15153,13,11.504221488500058
15154,14,11.50421490791234
15155,15,11.504208327324623
15156,16,11.504201746736905
15157,17,11.504195166149188
15158,18,11.50418858556147
15159,19,11.504182004973753
15160,20,11.504175424386036
15161,21,11.504168843798318
15162,22,11.5041622632106
15163,23,11.504155682622883
15164,0,11.504149102035166
15165,1,11.504142521447449
15166,2,11.504135940859731
15167,3,11.504129360272014
15168,4,11.504122779684296
15169,5,11.504116199096579
15170,6,11.504109618508862
15171,7,11.504103037921144
15172,8,11.504096457333427
15173,9,11.50408987674571
15174,10,11.504083296157992
15175,11,11.504076715570275
15176,12,11.504070134982557
15177,13,11.50406355439484
15178,14,11.504056973807122
15179,15,11.504050393219405
15180,16,11.504043812631688
15181,17,11.50403723204397
15182,18,11.504030651456253
15183,19,11.504024070868535
15184,20,11.504017490280818
15185,21,11.5040109096931
15186,22,11.504004329105383
15187,23,11.503997748517666
15188,0,11.503991167929948
15189,1,11.50398458734223
15190,2,11.503978006754513
15191,3,11.503971426166796
15192,4,11.503964845579079
15193,5,11.503958264991361
15194,6,11.503951684403644
15195,7,11.503945103815926
15196,8,11.503938523228209
15197,9,11.503931942640492
15198,10,11.503925362052774
15199,11,11.503918781465057
15200,12,11.50391220087734
15201,13,11.503905620289622
15202,14,11.503899039701905
15203,15,11.503892459114187
15204,16,11.50388587852647
15205,17,11.503879297938752
15206,18,11.503872717351035
15207,19,11.503866136763317
15208,20,11.5038595561756
15209,21,11.503852975587883
15210,22,11.503846395000165
15211,23,11.503839814412448
15212,0,11.50383323382473
15213,1,11.503826653237013
15214,2,11.503820072649296
15215,3,11.503813492061578
15216,4,11.50380691147386
15217,5,11.503800330886143
15218,6,11.503793750298426
15219,7,11.503787169710709
15220,8,11.503780589122991
15221,9,11.503774008535274
15222,10,11.503767427947556
15223,11,11.503760847359839
15224,12,11.503754266772122
15225,13,11.503747686184404
15226,14,11.503741105596687
15227,15,11.50373452500897
15228,16,11.503727944421252
15229,17,11.503721363833534
15230,18,11.503714783245817
15231,19,11.5037082026581
15232,20,11.503701622070382
15233,21,11.503695041482665
15234,22,11.503688460894947
15235,23,11.50368188030723
15236,0,11.503675299719513
15237,1,11.503668719131795
15238,2,11.503662138544078
15239,3,11.50365555795636
15240,4,11.503648977368643
15241,5,11.503642396780927
15242,6,11.50363581619321
15243,7,11.503629235605493
15244,8,11.503622655017775
15245,9,11.503616074430058
15246,10,11.50360949384234
15247,11,11.503602913254623
15248,12,11.503596332666906
15249,13,11.503589752079188
15250,14,11.50358317149147
15251,15,11.503576590903753
15252,16,11.503570010316036
15253,17,11.503563429728318
15254,18,11.503556849140601
15255,19,11.503550268552884
15256,20,11.503543687965166
15257,21,11.503537107377449
15258,22,11.503530526789731
15259,23,11.503523946202014
15260,0,11.503517365614297
15261,1,11.50351078502658
15262,2,11.503504204438862
15263,3,11.503497623851144
15264,4,11.503491043263427
15265,5,11.50348446267571
15266,6,11.503477882087992
15267,7,11.503471301500275
15268,8,11.503464720912557
15269,9,11.50345814032484
15270,10,11.503451559737123
15271,11,11.503444979149405
15272,12,11.503438398561688
15273,13,11.50343181797397
15274,14,11.503425237386253
15275,15,11.503418656798535
15276,16,11.503412076210818
15277,17,11.5034054956231
15278,18,11.503398915035383
15279,19,11.503392334447666
15280,20,11.503385753859948
15281,21,11.503379173272231
15282,22,11.503372592684514
15283,23,11.503366012096796
15284,0,11.503359431509079
15285,1,11.503352850921361
15286,2,11.503346270333644
15287,3,11.503339689745927
15288,4,11.50333310915821
15289,5,11.503326528570492
15290,6,11.503319947982774
15291,7,11.503313367395057
15292,8,11.50330678680734
15293,9,11.503300206219622
15294,10,11.503293625631905
15295,11,11.503287045044187
15296,12,11.50328046445647
15297,13,11.503273883868752
15298,14,11.503267303281035
15299,15,11.503260722693318
15300,16,11.5032541421056
15301,17,11.503247561517883
15302,18,11.503240980930165
15303,19,11.503234400342448
15304,20,11.50322781975473
15305,21,11.503221239167013
15306,22,11.503214658579296
15307,23,11.503208077991578
15308,0,11.503201497403861
15309,1,11.503194916816144
15310,2,11.503188336228426
15311,3,11.503181755640709
15312,4,11.503175175052991
15313,5,11.503168594465274
15314,6,11.503162013877557
15315,7,11.50315543328984
15316,8,11.503148852702122
15317,9,11.503142272114404
15318,10,11.503135691526687
15319,11,11.50312911093897
15320,12,11.503122530351252
15321,13,11.503115949763535
15322,14,11.503109369175817
15323,15,11.5031027885881
15324,16,11.503096208000382
15325,17,11.503089627412665
15326,18,11.503083046824948
15327,19,11.50307646623723
15328,20,11.503069885649513
15329,21,11.503063305061795
15330,22,11.503056724474078
15331,23,11.50305014388636
15332,0,11.503043563298643
15333,1,11.503036982710928
15334,2,11.50303040212321
15335,3,11.503023821535493
15336,4,11.503017240947775
15337,5,11.503010660360058
15338,6,11.50300407977234
15339,7,11.502997499184623
15340,8,11.502990918596906
15341,9,11.502984338009188
15342,10,11.50297775742147
15343,11,11.502971176833753
15344,12,11.502964596246036
15345,13,11.502958015658319
15346,14,11.502951435070601
15347,15,11.502944854482884
15348,16,11.502938273895166
15349,17,11.502931693307449
15350,18,11.502925112719732
15351,19,11.502918532132014
15352,20,11.502911951544297
15353,21,11.50290537095658
15354,22,11.502898790368862
15355,23,11.502892209781145
15356,0,11.502885629193427
15357,1,11.50287904860571
15358,2,11.502872468017992
15359,3,11.502865887430275
15360,4,11.502859306842558
15361,5,11.50285272625484
15362,6,11.502846145667123
15363,7,11.502839565079405
15364,8,11.502832984491688
15365,9,11.50282640390397
15366,10,11.502819823316253
15367,11,11.502813242728536
15368,12,11.502806662140818
15369,13,11.5028000815531
15370,14,11.502793500965383
15371,15,11.502786920377666
15372,16,11.502780339789949
15373,17,11.502773759202231
15374,18,11.502767178614514
15375,19,11.502760598026796
15376,20,11.502754017439079
15377,21,11.502747436851362
15378,22,11.502740856263644
15379,23,11.502734275675927
15380,0,11.50272769508821
15381,1,11.502721114500492
15382,2,11.502714533912775
15383,3,11.502707953325057
15384,4,11.50270137273734
15385,5,11.502694792149622
15386,6,11.502688211561905
15387,7,11.502681630974187
15388,8,11.50267505038647
15389,9,11.502668469798753
15390,10,11.502661889211035
15391,11,11.502655308623318
15392,12,11.5026487280356
15393,13,11.502642147447883
15394,14,11.502635566860166
15395,15,11.502628986272448
15396,16,11.50262240568473
15397,17,11.502615825097013
15398,18,11.502609244509296
15399,19,11.502602663921579
15400,20,11.502596083333861
15401,21,11.502589502746144
15402,22,11.502582922158426
15403,23,11.502576341570709
15404,0,11.502569760982992
15405,1,11.502563180395274
15406,2,11.502556599807557
15407,3,11.50255001921984
15408,4,11.502543438632122
15409,5,11.502536858044405
15410,6,11.502530277456687
15411,7,11.50252369686897
15412,8,11.502517116281252
15413,9,11.502510535693535
15414,10,11.502503955105817
15415,11,11.5024973745181
15416,12,11.502490793930383
15417,13,11.502484213342665
15418,14,11.502477632754948
15419,15,11.50247105216723
15420,16,11.502464471579513
15421,17,11.502457890991796
15422,18,11.502451310404078
15423,19,11.50244472981636
15424,20,11.502438149228643
15425,21,11.502431568640926
15426,22,11.50242498805321
15427,23,11.502418407465493
15428,0,11.502411826877776
15429,1,11.502405246290058
15430,2,11.50239866570234
15431,3,11.502392085114623
15432,4,11.502385504526906
15433,5,11.502378923939188
15434,6,11.502372343351471
15435,7,11.502365762763754
15436,8,11.502359182176036
15437,9,11.502352601588319
15438,10,11.502346021000601
15439,11,11.502339440412884
15440,12,11.502332859825167
15441,13,11.50232627923745
15442,14,11.502319698649732
15443,15,11.502313118062014
15444,16,11.502306537474297
15445,17,11.50229995688658
15446,18,11.502293376298862
15447,19,11.502286795711145
15448,20,11.502280215123427
15449,21,11.50227363453571
15450,22,11.502267053947993
15451,23,11.502260473360275
15452,0,11.502253892772558
15453,1,11.50224731218484
15454,2,11.502240731597123
15455,3,11.502234151009405
15456,4,11.502227570421688
15457,5,11.50222098983397
15458,6,11.502214409246253
15459,7,11.502207828658536
15460,8,11.502201248070818
15461,9,11.502194667483101
15462,10,11.502188086895384
15463,11,11.502181506307666
15464,12,11.502174925719949
15465,13,11.502168345132231
15466,14,11.502161764544514
15467,15,11.502155183956797
15468,16,11.50214860336908
15469,17,11.502142022781362
15470,18,11.502135442193644
15471,19,11.502128861605927
15472,20,11.50212228101821
15473,21,11.502115700430492
15474,22,11.502109119842775
15475,23,11.502102539255057
15476,0,11.50209595866734
15477,1,11.502089378079623
15478,2,11.502082797491905
15479,3,11.502076216904188
15480,4,11.50206963631647
15481,5,11.502063055728753
15482,6,11.502056475141035
15483,7,11.502049894553318
15484,8,11.5020433139656
15485,9,11.502036733377883
15486,10,11.502030152790166
15487,11,11.502023572202448
15488,12,11.502016991614731
15489,13,11.502010411027014
15490,14,11.502003830439296
15491,15,11.501997249851579
15492,16,11.501990669263861
15493,17,11.501984088676144
15494,18,11.501977508088427
15495,19,11.50197092750071
15496,20,11.501964346912992
15497,21,11.501957766325274
15498,22,11.501951185737557
15499,23,11.50194460514984
15500,0,11.501938024562122
15501,1,11.501931443974405
15502,2,11.501924863386687
15503,3,11.50191828279897
15504,4,11.501911702211252
15505,5,11.501905121623535
15506,6,11.501898541035818
15507,7,11.5018919604481
15508,8,11.501885379860383
15509,9,11.501878799272665
15510,10,11.501872218684948
15511,11,11.50186563809723
15512,12,11.501859057509513
15513,13,11.501852476921796
15514,14,11.501845896334078
15515,15,11.501839315746361
15516,16,11.501832735158644
15517,17,11.501826154570926
15518,18,11.501819573983209
15519,19,11.501812993395493
15520,20,11.501806412807776
15521,21,11.501799832220058
15522,22,11.501793251632341
15523,23,11.501786671044623
15524,0,11.501780090456906
15525,1,11.501773509869189
15526,2,11.501766929281471
15527,3,11.501760348693754
15528,4,11.501753768106036
15529,5,11.501747187518319
15530,6,11.501740606930602
15531,7,11.501734026342884
15532,8,11.501727445755167
15533,9,11.50172086516745
15534,10,11.501714284579732
15535,11,11.501707703992015
15536,12,11.501701123404297
15537,13,11.50169454281658
15538,14,11.501687962228862
15539,15,11.501681381641145
15540,16,11.501674801053428
15541,17,11.50166822046571
15542,18,11.501661639877993
15543,19,11.501655059290275
15544,20,11.501648478702558
15545,21,11.50164189811484
15546,22,11.501635317527123
15547,23,11.501628736939406
15548,0,11.501622156351688
15549,1,11.50161557576397
15550,2,11.501608995176253
15551,3,11.501602414588536
15552,4,11.501595834000819
15553,5,11.501589253413101
15554,6,11.501582672825384
15555,7,11.501576092237666
15556,8,11.501569511649949
15557,9,11.501562931062232
15558,10,11.501556350474514
15559,11,11.501549769886797
15560,12,11.50154318929908
15561,13,11.501536608711362
15562,14,11.501530028123645
15563,15,11.501523447535927
15564,16,11.50151686694821
15565,17,11.501510286360492
15566,18,11.501503705772775
15567,19,11.501497125185058
15568,20,11.50149054459734
15569,21,11.501483964009623
15570,22,11.501477383421905
15571,23,11.501470802834188
15572,0,11.50146422224647
15573,1,11.501457641658753
15574,2,11.501451061071036
15575,3,11.501444480483318
15576,4,11.5014378998956
15577,5,11.501431319307883
15578,6,11.501424738720166
15579,7,11.501418158132449
15580,8,11.501411577544731
15581,9,11.501404996957014
15582,10,11.501398416369296
15583,11,11.501391835781579
15584,12,11.501385255193862
15585,13,11.501378674606144
15586,14,11.501372094018427
15587,15,11.50136551343071
15588,16,11.501358932842992
15589,17,11.501352352255275
15590,18,11.501345771667557
15591,19,11.50133919107984
15592,20,11.501332610492122
15593,21,11.501326029904405
15594,22,11.501319449316687
15595,23,11.50131286872897
15596,0,11.501306288141253
15597,1,11.501299707553535
15598,2,11.501293126965818
15599,3,11.5012865463781
15600,4,11.501279965790383
15601,5,11.501273385202666
15602,6,11.501266804614948
15603,7,11.50126022402723
15604,8,11.501253643439513
15605,9,11.501247062851796
15606,10,11.501240482264079
15607,11,11.501233901676361
15608,12,11.501227321088644
15609,13,11.501220740500926
15610,14,11.501214159913209
15611,15,11.501207579325492
15612,16,11.501200998737776
15613,17,11.501194418150058
15614,18,11.501187837562341
15615,19,11.501181256974624
15616,20,11.501174676386906
15617,21,11.501168095799189
15618,22,11.501161515211471
15619,23,11.501154934623754
15620,0,11.501148354036037
15621,1,11.50114177344832
15622,2,11.501135192860602
15623,3,11.501128612272884
15624,4,11.501122031685167
15625,5,11.50111545109745
15626,6,11.501108870509732
15627,7,11.501102289922015
15628,8,11.501095709334297
15629,9,11.50108912874658
15630,10,11.501082548158863
15631,11,11.501075967571145
15632,12,11.501069386983428
15633,13,11.50106280639571
15634,14,11.501056225807993
15635,15,11.501049645220276
15636,16,11.501043064632558
15637,17,11.50103648404484
15638,18,11.501029903457123
15639,19,11.501023322869406
15640,20,11.501016742281688
15641,21,11.501010161693971
15642,22,11.501003581106254
15643,23,11.500997000518536
15644,0,11.500990419930819
15645,1,11.500983839343101
15646,2,11.500977258755384
15647,3,11.500970678167667
15648,4,11.50096409757995
15649,5,11.500957516992232
15650,6,11.500950936404514
15651,7,11.500944355816797
15652,8,11.50093777522908
15653,9,11.500931194641362
15654,10,11.500924614053645
15655,11,11.500918033465927
15656,12,11.50091145287821
15657,13,11.500904872290493
15658,14,11.500898291702775
15659,15,11.500891711115058
15660,16,11.50088513052734
15661,17,11.500878549939623
15662,18,11.500871969351905
15663,19,11.500865388764188
15664,20,11.50085880817647
15665,21,11.500852227588753
15666,22,11.500845647001036
15667,23,11.500839066413318
15668,0,11.500832485825601
15669,1,11.500825905237884
15670,2,11.500819324650166
15671,3,11.500812744062449
15672,4,11.500806163474731
15673,5,11.500799582887014
15674,6,11.500793002299297
15675,7,11.50078642171158
15676,8,11.500779841123862
15677,9,11.500773260536144
15678,10,11.500766679948427
15679,11,11.50076009936071
15680,12,11.500753518772992
15681,13,11.500746938185275
15682,14,11.500740357597557
15683,15,11.50073377700984
15684,16,11.500727196422122
15685,17,11.500720615834405
15686,18,11.500714035246688
15687,19,11.50070745465897
15688,20,11.500700874071253
15689,21,11.500694293483535
15690,22,11.500687712895818
15691,23,11.5006811323081
15692,0,11.500674551720383
15693,1,11.500667971132666
15694,2,11.500661390544948
15695,3,11.500654809957231
15696,4,11.500648229369514
15697,5,11.500641648781796
15698,6,11.500635068194079
15699,7,11.500628487606361
15700,8,11.500621907018644
15701,9,11.500615326430927
15702,10,11.50060874584321
15703,11,11.500602165255492
15704,12,11.500595584667776
15705,13,11.500589004080059
15706,14,11.500582423492341
15707,15,11.500575842904624
15708,16,11.500569262316906
15709,17,11.500562681729189
15710,18,11.500556101141472
15711,19,11.500549520553754
15712,20,11.500542939966037
15713,21,11.50053635937832
15714,22,11.500529778790602
15715,23,11.500523198202885
15716,0,11.500516617615167
15717,1,11.50051003702745
15718,2,11.500503456439732
15719,3,11.500496875852015
15720,4,11.500490295264298
15721,5,11.50048371467658
15722,6,11.500477134088863
15723,7,11.500470553501145
15724,8,11.500463972913428
15725,9,11.50045739232571
15726,10,11.500450811737993
15727,11,11.500444231150276
15728,12,11.500437650562558
15729,13,11.50043106997484
15730,14,11.500424489387123
15731,15,11.500417908799406
15732,16,11.500411328211689
15733,17,11.500404747623971
15734,18,11.500398167036254
15735,19,11.500391586448536
15736,20,11.500385005860819
15737,21,11.500378425273102
15738,22,11.500371844685384
15739,23,11.500365264097667
15740,0,11.50035868350995
15741,1,11.500352102922232
15742,2,11.500345522334515
15743,3,11.500338941746797
15744,4,11.50033236115908
15745,5,11.500325780571362
15746,6,11.500319199983645
15747,7,11.500312619395928
15748,8,11.50030603880821
15749,9,11.500299458220493
15750,10,11.500292877632775
15751,11,11.500286297045058
15752,12,11.50027971645734
15753,13,11.500273135869623
15754,14,11.500266555281906
15755,15,11.500259974694188
15756,16,11.50025339410647
15757,17,11.500246813518753
15758,18,11.500240232931036
15759,19,11.500233652343319
15760,20,11.500227071755601
15761,21,11.500220491167884
15762,22,11.500213910580166
15763,23,11.500207329992449
15764,0,11.500200749404732
15765,1,11.500194168817014
15766,2,11.500187588229297
15767,3,11.50018100764158
15768,4,11.500174427053862
15769,5,11.500167846466145
15770,6,11.500161265878427
15771,7,11.50015468529071
15772,8,11.500148104702992
15773,9,11.500141524115275
15774,10,11.500134943527557
15775,11,11.50012836293984
15776,12,11.500121782352123
15777,13,11.500115201764405
15778,14,11.500108621176688
15779,15,11.50010204058897
15780,16,11.500095460001253
15781,17,11.500088879413536
15782,18,11.500082298825818
15783,19,11.5000757182381
15784,20,11.500069137650383
15785,21,11.500062557062666
15786,22,11.500055976474949
15787,23,11.500049395887231
15788,0,11.500042815299514
15789,1,11.500036234711796
15790,2,11.500029654124079
15791,3,11.500023073536362
15792,4,11.500016492948644
15793,5,11.500009912360927
15794,6,11.50000333177321
15795,7,11.499996751185492
15796,8,11.499990170597776
15797,9,11.499983590010059
15798,10,11.499977009422341
15799,11,11.499970428834624
15800,12,11.499963848246907
15801,13,11.49995726765919
15802,14,11.499950687071472
15803,15,11.499944106483754
15804,16,11.499937525896037
15805,17,11.49993094530832
15806,18,11.499924364720602
15807,19,11.499917784132885
15808,20,11.499911203545167
15809,21,11.49990462295745
15810,22,11.499898042369733
15811,23,11.499891461782015
15812,0,11.499884881194298
15813,1,11.49987830060658
15814,2,11.499871720018863
15815,3,11.499865139431146
15816,4,11.499858558843428
15817,5,11.49985197825571
15818,6,11.499845397667993
15819,7,11.499838817080276
15820,8,11.499832236492558
15821,9,11.499825655904841
15822,10,11.499819075317124
15823,11,11.499812494729406
15824,12,11.499805914141689
15825,13,11.499799333553971
15826,14,11.499792752966254
15827,15,11.499786172378537
15828,16,11.49977959179082
15829,17,11.499773011203102
15830,18,11.499766430615384
15831,19,11.499759850027667
15832,20,11.49975326943995
15833,21,11.499746688852232
15834,22,11.499740108264515
15835,23,11.499733527676797
15836,0,11.49972694708908
15837,1,11.499720366501363
15838,2,11.499713785913645
15839,3,11.499707205325928
15840,4,11.49970062473821
15841,5,11.499694044150493
15842,6,11.499687463562775
15843,7,11.499680882975058
15844,8,11.49967430238734
15845,9,11.499667721799623
15846,10,11.499661141211906
15847,11,11.499654560624188
15848,12,11.499647980036471
15849,13,11.499641399448754
15850,14,11.499634818861036
15851,15,11.499628238273319
15852,16,11.499621657685601
15853,17,11.499615077097884
15854,18,11.499608496510167
15855,19,11.49960191592245
15856,20,11.499595335334732
15857,21,11.499588754747014
15858,22,11.499582174159297
15859,23,11.49957559357158
15860,0,11.499569012983862
15861,1,11.499562432396145
15862,2,11.499555851808427
15863,3,11.49954927122071
15864,4,11.499542690632993
15865,5,11.499536110045275
15866,6,11.499529529457558
15867,7,11.49952294886984
15868,8,11.499516368282123
15869,9,11.499509787694405
15870,10,11.499503207106688
15871,11,11.49949662651897
15872,12,11.499490045931253
15873,13,11.499483465343536
15874,14,11.499476884755818
15875,15,11.499470304168101
15876,16,11.499463723580384
15877,17,11.499457142992666
15878,18,11.499450562404949
15879,19,11.499443981817231
15880,20,11.499437401229514
15881,21,11.499430820641797
15882,22,11.49942424005408
15883,23,11.499417659466362
15884,0,11.499411078878644
15885,13,11.499404498290927
15886,14,11.49939791770321
15887,15,11.499391337115492
15888,16,11.499384756527775
15889,17,11.499378175940059
15890,18,11.499371595352342
15891,19,11.499365014764624
15892,20,11.499358434176907
15893,21,11.49935185358919
15894,22,11.499345273001472
15895,23,11.499338692413755
15896,0,11.499332111826037
15897,1,11.49932553123832
15898,2,11.499318950650602
15899,3,11.499312370062885
15900,4,11.499305789475168
15901,5,11.49929920888745
15902,6,11.499292628299733
15903,7,11.499286047712015
15904,8,11.499279467124298
15905,9,11.49927288653658
15906,10,11.499266305948863
15907,11,11.499259725361146
15908,12,11.499253144773428
15909,13,11.499246564185711
15910,14,11.499239983597993
15911,15,11.499233403010276
15912,16,11.499226822422559
15913,17,11.499220241834841
15914,18,11.499213661247124
15915,19,11.499207080659406
15916,20,11.499200500071689
15917,21,11.499193919483972
15918,22,11.499187338896254
15919,23,11.499180758308537
15920,0,11.49917417772082
15921,1,11.499167597133102
15922,2,11.499161016545385
15923,3,11.499154435957667
15924,4,11.49914785536995
15925,5,11.499141274782232
15926,6,11.499134694194515
15927,7,11.499128113606798
15928,8,11.49912153301908
15929,9,11.499114952431363
15930,10,11.499108371843645
15931,11,11.499101791255928
15932,12,11.49909521066821
15933,13,11.499088630080493
15934,14,11.499082049492776
15935,15,11.499075468905058
15936,16,11.49906888831734
15937,17,11.499062307729623
15938,18,11.499055727141906
15939,19,11.499049146554189
15940,20,11.499042565966471
15941,21,11.499035985378754
15942,22,11.499029404791036
15943,23,11.499022824203319
15944,0,11.499016243615602
15945,1,11.499009663027884
15946,2,11.499003082440167
15947,3,11.49899650185245
15948,4,11.498989921264732
15949,5,11.498983340677015
15950,6,11.498976760089297
15951,7,11.49897017950158
15952,8,11.498963598913862
15953,9,11.498957018326145
15954,10,11.498950437738428
15955,11,11.49894385715071
15956,12,11.498937276562993
15957,13,11.498930695975275
15958,14,11.498924115387558
15959,15,11.49891753479984
15960,16,11.498910954212123
15961,17,11.498904373624406
15962,18,11.498897793036688
15963,19,11.49889121244897
15964,20,11.498884631861253
15965,21,11.498878051273536
15966,22,11.498871470685819
15967,23,11.498864890098101
15968,0,11.498858309510384
15969,1,11.498851728922666
15970,2,11.498845148334949
15971,3,11.498838567747232
15972,4,11.498831987159514
15973,5,11.498825406571797
15974,6,11.49881882598408
15975,7,11.498812245396362
15976,8,11.498805664808645
15977,9,11.498799084220927
15978,10,11.49879250363321
15979,11,11.498785923045492
15980,12,11.498779342457775
15981,13,11.498772761870057
15982,14,11.498766181282342
15983,15,11.498759600694624
15984,16,11.498753020106907
15985,17,11.49874643951919
15986,18,11.498739858931472
15987,19,11.498733278343755
15988,20,11.498726697756037
15989,21,11.49872011716832
15990,22,11.498713536580603
15991,23,11.498706955992885
15992,0,11.498700375405168
15993,1,11.49869379481745
15994,2,11.498687214229733
15995,3,11.498680633642016
15996,4,11.498674053054298
15997,5,11.49866747246658
15998,6,11.498660891878863
15999,7,11.498654311291146
16000,8,11.498647730703428
16001,9,11.498641150115711
16002,10,11.498634569527994
16003,11,11.498627988940276
16004,12,11.498621408352559
16005,13,11.498614827764841
16006,14,11.498608247177124
16007,15,11.498601666589407
16008,16,11.49859508600169
16009,17,11.498588505413972
16010,18,11.498581924826254
16011,19,11.498575344238537
16012,20,11.49856876365082
16013,21,11.498562183063102
16014,22,11.498555602475385
16015,23,11.498549021887667
16016,0,11.49854244129995
16017,1,11.498535860712233
16018,2,11.498529280124515
16019,3,11.498522699536798
16020,4,11.49851611894908
16021,5,11.498509538361363
16022,6,11.498502957773646
16023,7,11.498496377185928
16024,8,11.49848979659821
16025,9,11.498483216010493
16026,10,11.498476635422776
16027,11,11.498470054835058
16028,12,11.498463474247341
16029,13,11.498456893659624
16030,14,11.498450313071906
16031,15,11.498443732484189
16032,16,11.498437151896471
16033,17,11.498430571308754
16034,18,11.498423990721037
16035,19,11.49841741013332
16036,20,11.498410829545602
16037,21,11.498404248957884
16038,22,11.498397668370167
16039,23,11.49839108778245
16040,0,11.498384507194732
16041,1,11.498377926607015
16042,2,11.498371346019297
16043,3,11.49836476543158
16044,4,11.498358184843863
16045,5,11.498351604256145
16046,6,11.498345023668428
16047,7,11.49833844308071
16048,8,11.498331862492993
16049,9,11.498325281905275
16050,10,11.498318701317558
16051,11,11.49831212072984
16052,12,11.498305540142123
16053,13,11.498298959554406
16054,14,11.498292378966688
16055,15,11.498285798378971
16056,16,11.498279217791254
16057,17,11.498272637203536
16058,18,11.498266056615819
16059,19,11.498259476028101
16060,20,11.498252895440384
16061,21,11.498246314852667
16062,22,11.49823973426495
16063,23,11.498233153677232
16064,0,11.498226573089514
16065,1,11.498219992501797
16066,2,11.49821341191408
16067,3,11.498206831326362
16068,4,11.498200250738645
16069,5,11.498193670150927
16070,6,11.49818708956321
16071,7,11.498180508975492
16072,8,11.498173928387775
16073,9,11.498167347800058
16074,10,11.49816076721234
16075,11,11.498154186624625
16076,12,11.498147606036907
16077,13,11.49814102544919
16078,14,11.498134444861472
16079,15,11.498127864273755
16080,16,11.498121283686038
16081,17,11.49811470309832
16082,18,11.498108122510603
16083,19,11.498101541922885
16084,20,11.498094961335168
16085,21,11.49808838074745
16086,22,11.498081800159733
16087,23,11.498075219572016
16088,0,11.498068638984298
16089,1,11.498062058396581
16090,2,11.498055477808864
16091,4,11.498048897221146
16092,5,11.498042316633429
16093,6,11.498035736045711
16094,7,11.498029155457994
16095,8,11.498022574870276
16096,9,11.498015994282559
16097,10,11.498009413694842
16098,11,11.498002833107124
16099,12,11.497996252519407
16100,13,11.49798967193169
16101,14,11.497983091343972
16102,15,11.497976510756255
16103,16,11.497969930168537
16104,17,11.49796334958082
16105,18,11.497956768993102
16106,19,11.497950188405385
16107,20,11.497943607817668
16108,21,11.49793702722995
16109,22,11.497930446642233
16110,23,11.497923866054515
16111,0,11.497917285466798
16112,1,11.49791070487908
16113,2,11.497904124291363
16114,3,11.497897543703646
16115,4,11.497890963115928
16116,5,11.49788438252821
16117,6,11.497877801940493
16118,7,11.497871221352776
16119,8,11.497864640765059
16120,9,11.497858060177341
16121,10,11.497851479589624
16122,11,11.497844899001906
16123,12,11.497838318414189
16124,13,11.497831737826472
16125,14,11.497825157238754
16126,15,11.497818576651037
16127,16,11.49781199606332
16128,17,11.497805415475602
16129,18,11.497798834887885
16130,19,11.497792254300167
16131,20,11.49778567371245
16132,21,11.497779093124732
16133,22,11.497772512537015
16134,23,11.497765931949298
16135,0,11.49775935136158
16136,1,11.497752770773863
16137,2,11.497746190186145
16138,3,11.497739609598428
16139,4,11.49773302901071
16140,5,11.497726448422993
16141,6,11.497719867835276
16142,7,11.497713287247558
16143,8,11.49770670665984
16144,9,11.497700126072123
16145,10,11.497693545484406
16146,11,11.497686964896689
16147,12,11.497680384308971
16148,13,11.497673803721254
16149,14,11.497667223133536
16150,15,11.497660642545819
16151,16,11.497654061958102
16152,17,11.497647481370384
16153,18,11.497640900782667
16154,19,11.49763432019495
