casual,hr,Predicted Y
2,6,10.124277721535382
5,7,10.250996887635022
15,8,10.673394107967159
37,9,11.602667992697862
33,10,11.433709104565006
37,11,11.602667992697862
43,12,11.856106324897144
54,13,12.320743267262495
43,14,11.856106324897144
59,15,12.531941877428563
70,16,12.996578819793914
73,17,13.123297985893554
26,18,11.138031050332511
31,19,11.34922966049858
30,20,11.306989938465366
16,21,10.715633830000373
7,22,10.33547633170145
8,23,10.377716053734664
0,0,10.039798277468954
2,1,10.124277721535382
2,2,10.124277721535382
0,3,10.039798277468954
0,4,10.039798277468954
2,5,10.124277721535382
3,6,10.166517443568594
9,7,10.419955775767876
33,8,11.433709104565006
35,9,11.518188548631434
27,10,11.180270772365724
53,11,12.278503545229281
78,12,13.334496596059623
60,13,12.574181599461777
63,14,12.700900765561418
58,15,12.48970215539535
92,16,13.925852704524615
91,17,13.883612982491401
57,18,12.447462433362135
32,19,11.391469382531792
21,20,10.926832440166441
18,21,10.8001132740668
27,22,11.180270772365724
17,23,10.757873552033587
1,0,10.082037999502168
1,1,10.082037999502168
4,2,10.208757165601808
0,3,10.039798277468954
0,4,10.039798277468954
0,5,10.039798277468954
1,6,10.082037999502168
11,7,10.504435219834305
25,8,11.095791328299297
27,9,11.180270772365724
39,10,11.687147436764288
76,11,13.250017151993196
47,12,12.025065213029999
48,13,12.067304935063213
78,14,13.334496596059623
102,15,14.348249924856752
68,16,12.912099375727486
90,17,13.841373260458187
64,18,12.743140487594632
81,19,13.461215762159265
27,20,11.180270772365724
24,21,11.053551606266083
10,22,10.46219549780109
10,23,10.46219549780109
8,0,10.377716053734664
8,1,10.377716053734664
0,2,10.039798277468954
0,3,10.039798277468954
0,4,10.039798277468954
2,5,10.124277721535382
3,6,10.166517443568594
8,7,10.377716053734664
34,8,11.47594882659822
26,9,11.138031050332511
75,10,13.207777429959982
61,11,12.61642132149499
75,12,13.207777429959982
81,13,13.461215762159265
109,14,14.643927979089248
138,15,15.868879918052446
108,16,14.601688257056036
131,17,15.57320186381995
76,18,13.250017151993196
40,19,11.729387158797502
28,20,11.222510494398938
21,21,10.926832440166441
17,22,10.757873552033587
11,23,10.504435219834305
31,0,11.34922966049858
23,1,11.01131188423287
7,2,10.33547633170145
2,3,10.124277721535382
2,4,10.124277721535382
0,5,10.039798277468954
5,6,10.250996887635022
10,7,10.46219549780109
23,8,11.01131188423287
46,9,11.982825490996785
82,10,13.503455484192479
192,11,18.14982490784599
202,12,18.572222128178126
235,13,19.966132955274176
243,14,20.30405073153989
251,15,20.641968507805597
294,16,22.458276555233788
193,17,18.1920646298792
174,18,17.38950991124814
73,19,13.123297985893554
57,20,12.447462433362135
47,21,12.025065213029999
33,22,11.433709104565006
27,23,11.180270772365724
8,0,10.377716053734664
16,1,10.715633830000373
8,2,10.377716053734664
3,3,10.166517443568594
2,4,10.124277721535382
5,5,10.250996887635022
4,6,10.208757165601808
7,7,10.33547633170145
28,8,11.222510494398938
62,9,12.658661043528204
150,10,16.37575658245101
156,11,16.62919491465029
200,12,18.487742684111698
218,13,19.248057680709543
249,14,20.55748906373917
213,15,19.036859070543475
203,16,18.614461850211338
193,17,18.1920646298792
134,18,15.699921029919592
68,19,12.912099375727486
48,20,12.067304935063213
40,21,11.729387158797502
38,22,11.644907714731076
27,23,11.180270772365724
17,0,10.757873552033587
5,1,10.250996887635022
1,2,10.082037999502168
2,3,10.124277721535382
1,4,10.082037999502168
2,5,10.124277721535382
6,6,10.293236609668236
15,7,10.673394107967159
24,8,11.053551606266083
31,9,11.34922966049858
43,10,11.856106324897144
88,11,13.756893816391761
73,12,13.123297985893554
37,13,11.602667992697862
57,14,12.447462433362135
70,15,12.996578819793914
76,16,13.250017151993196
96,17,14.094811592657472
52,18,12.236263823196067
12,19,10.546674941867519
19,20,10.842352996100015
16,21,10.715633830000373
8,22,10.377716053734664
9,23,10.419955775767876
3,0,10.166517443568594
4,1,10.208757165601808
2,2,10.124277721535382
0,3,10.039798277468954
0,4,10.039798277468954
5,5,10.250996887635022
4,6,10.208757165601808
20,7,10.884592718133229
35,8,11.518188548631434
32,9,11.391469382531792
65,10,12.785380209627846
56,11,12.405222711328921
69,12,12.9543390977607
68,13,12.912099375727486
94,14,14.010332148591043
76,15,13.250017151993196
79,16,13.376736318092838
104,17,14.43272936892318
71,18,13.038818541827128
40,19,11.729387158797502
35,20,11.518188548631434
19,21,10.842352996100015
18,22,10.8001132740668
23,23,11.01131188423287
1,0,10.082037999502168
3,1,10.166517443568594
4,2,10.208757165601808
0,3,10.039798277468954
0,4,10.039798277468954
2,5,10.124277721535382
7,6,10.33547633170145
15,7,10.673394107967159
38,8,11.644907714731076
38,9,11.644907714731076
60,10,12.574181599461777
78,11,13.334496596059623
71,12,13.038818541827128
73,13,13.123297985893554
82,14,13.503455484192479
62,15,12.658661043528204
70,16,12.996578819793914
122,17,15.193044365521027
90,18,13.841373260458187
49,19,12.109544657096425
54,20,12.320743267262495
28,21,11.222510494398938
17,22,10.757873552033587
15,23,10.673394107967159
4,0,10.208757165601808
0,1,10.039798277468954
1,2,10.082037999502168
0,3,10.039798277468954
0,4,10.039798277468954
1,5,10.082037999502168
3,6,10.166517443568594
20,7,10.884592718133229
31,8,11.34922966049858
41,9,11.771626880830716
60,10,12.574181599461777
79,11,13.376736318092838
93,12,13.96809242655783
96,13,14.094811592657472
94,14,14.010332148591043
69,15,12.9543390977607
94,16,14.010332148591043
102,17,14.348249924856752
68,18,12.912099375727486
42,19,11.81386660286393
39,20,11.687147436764288
38,21,11.644907714731076
27,22,11.180270772365724
6,23,10.293236609668236
5,0,10.250996887635022
4,1,10.208757165601808
1,2,10.082037999502168
0,3,10.039798277468954
1,4,10.082037999502168
1,5,10.082037999502168
5,6,10.250996887635022
5,7,10.250996887635022
20,8,10.884592718133229
26,9,11.138031050332511
26,10,11.138031050332511
41,11,11.771626880830716
74,12,13.165537707926768
87,13,13.714654094358547
88,14,13.756893816391761
93,15,13.96809242655783
131,16,15.57320186381995
48,17,12.067304935063213
21,18,10.926832440166441
19,19,10.842352996100015
13,20,10.588914663900733
17,21,10.757873552033587
14,22,10.631154385933947
13,23,10.588914663900733
13,0,10.588914663900733
2,1,10.124277721535382
9,2,10.419955775767876
2,3,10.124277721535382
9,4,10.419955775767876
6,5,10.293236609668236
5,6,10.250996887635022
6,7,10.293236609668236
29,8,11.264750216432152
106,9,14.517208812989608
111,10,14.728407423155677
204,11,18.65670157224455
267,12,21.317804060337018
273,13,21.5712423925363
335,14,24.19010515859555
308,15,23.04963266369878
325,16,23.767707938263413
347,17,24.69698182299411
165,18,17.009352412949216
77,19,13.29225687402641
61,20,12.61642132149499
72,21,13.081058263860342
47,22,12.025065213029999
27,23,11.180270772365724
35,0,11.518188548631434
20,1,10.884592718133229
44,2,11.898346046930357
12,3,10.546674941867519
8,4,10.377716053734664
6,5,10.293236609668236
8,6,10.377716053734664
13,7,10.588914663900733
39,8,11.687147436764288
77,9,13.29225687402641
167,10,17.093831857015644
191,11,18.107585185812773
236,12,20.008372677307392
243,13,20.30405073153989
235,14,19.966132955274176
240,15,20.177331565440248
182,16,17.72742768751385
153,17,16.50247574855065
71,18,13.038818541827128
50,19,12.15178437912964
35,20,11.518188548631434
42,21,11.81386660286393
18,22,10.8001132740668
7,23,10.33547633170145
3,0,10.166517443568594
0,1,10.039798277468954
1,2,10.082037999502168
1,3,10.082037999502168
1,4,10.082037999502168
2,5,10.124277721535382
4,6,10.208757165601808
15,7,10.673394107967159
32,8,11.391469382531792
25,9,11.095791328299297
51,10,12.194024101162853
63,11,12.700900765561418
52,12,12.236263823196067
88,13,13.756893816391761
73,14,13.123297985893554
74,15,13.165537707926768
80,16,13.41897604012605
84,17,13.587934928258907
60,18,12.574181599461777
36,19,11.560428270664648
21,20,10.926832440166441
19,21,10.842352996100015
25,22,11.095791328299297
20,23,10.884592718133229
5,0,10.250996887635022
1,1,10.082037999502168
1,2,10.082037999502168
0,3,10.039798277468954
1,4,10.082037999502168
1,5,10.082037999502168
6,6,10.293236609668236
12,7,10.546674941867519
28,8,11.222510494398938
29,9,11.264750216432152
50,10,12.15178437912964
52,11,12.236263823196067
80,12,13.41897604012605
59,13,12.531941877428563
67,14,12.869859653694274
76,15,13.250017151993196
108,16,14.601688257056036
67,17,12.869859653694274
64,18,12.743140487594632
25,19,11.095791328299297
45,20,11.94058576896357
35,21,11.518188548631434
20,22,10.884592718133229
9,23,10.419955775767876
7,0,10.33547633170145
4,1,10.208757165601808
0,2,10.039798277468954
0,3,10.039798277468954
1,4,10.082037999502168
1,5,10.082037999502168
11,6,10.504435219834305
20,7,10.884592718133229
24,8,11.053551606266083
24,9,11.053551606266083
29,10,11.264750216432152
47,11,12.025065213029999
48,12,12.067304935063213
65,13,12.785380209627846
64,14,12.743140487594632
63,15,12.700900765561418
67,16,12.869859653694274
87,17,13.714654094358547
63,18,12.700900765561418
50,19,12.15178437912964
45,20,11.94058576896357
33,21,11.433709104565006
30,22,11.306989938465366
12,23,10.546674941867519
19,0,10.842352996100015
6,1,10.293236609668236
3,2,10.166517443568594
0,3,10.039798277468954
1,4,10.082037999502168
2,5,10.124277721535382
3,6,10.166517443568594
18,7,10.8001132740668
33,8,11.433709104565006
23,9,11.01131188423287
53,10,12.278503545229281
57,11,12.447462433362135
61,12,12.61642132149499
49,13,12.109544657096425
71,14,13.038818541827128
63,15,12.700900765561418
92,16,13.925852704524615
112,17,14.77064714518889
77,18,13.29225687402641
45,19,11.94058576896357
28,20,11.222510494398938
24,21,11.053551606266083
22,22,10.969072162199655
13,23,10.588914663900733
6,0,10.293236609668236
4,1,10.208757165601808
4,2,10.208757165601808
5,3,10.250996887635022
1,4,10.082037999502168
3,5,10.166517443568594
2,6,10.124277721535382
13,7,10.588914663900733
20,8,10.884592718133229
56,9,12.405222711328921
41,10,11.771626880830716
68,11,12.912099375727486
90,12,13.841373260458187
77,13,13.29225687402641
99,14,14.221530758757112
142,15,16.037838806185302
137,16,15.826640196019234
125,17,15.31976353162067
81,18,13.461215762159265
72,19,13.081058263860342
40,20,11.729387158797502
40,21,11.729387158797502
37,22,11.602667992697862
19,23,10.842352996100015
10,0,10.46219549780109
23,1,11.01131188423287
19,2,10.842352996100015
5,3,10.250996887635022
1,4,10.082037999502168
2,5,10.124277721535382
2,6,10.124277721535382
7,7,10.33547633170145
26,8,11.138031050332511
88,9,13.756893816391761
165,10,17.009352412949216
197,11,18.361023518012054
264,12,21.191084894237378
310,13,23.134112107765205
325,14,23.767707938263413
310,15,23.134112107765205
257,16,20.89540684000488
248,17,20.515249341705953
138,18,15.868879918052446
67,19,12.869859653694274
58,20,12.48970215539535
49,21,12.109544657096425
41,22,11.771626880830716
31,23,11.34922966049858
20,0,10.884592718133229
22,1,10.969072162199655
17,2,10.757873552033587
18,3,10.8001132740668
1,4,10.082037999502168
6,5,10.293236609668236
7,6,10.33547633170145
17,7,10.757873552033587
55,8,12.362982989295709
124,9,15.277523809587453
120,10,15.108564921454601
110,11,14.686167701122463
118,12,15.024085477388173
75,13,13.207777429959982
98,14,14.179291036723898
76,15,13.250017151993196
42,16,11.81386660286393
37,17,11.602667992697862
18,18,10.8001132740668
7,19,10.33547633170145
4,20,10.208757165601808
2,21,10.124277721535382
2,22,10.124277721535382
2,23,10.124277721535382
2,0,10.124277721535382
11,13,10.504435219834305
8,14,10.377716053734664
10,15,10.46219549780109
15,16,10.673394107967159
19,17,10.842352996100015
4,18,10.208757165601808
6,19,10.293236609668236
5,20,10.250996887635022
4,21,10.208757165601808
2,22,10.124277721535382
3,23,10.166517443568594
0,0,10.039798277468954
0,1,10.039798277468954
0,2,10.039798277468954
0,3,10.039798277468954
0,4,10.039798277468954
0,5,10.039798277468954
0,6,10.039798277468954
3,7,10.166517443568594
6,8,10.293236609668236
17,9,10.757873552033587
21,10,10.926832440166441
37,11,11.602667992697862
44,12,11.898346046930357
22,13,10.969072162199655
45,14,11.94058576896357
33,15,11.433709104565006
51,16,12.194024101162853
39,17,11.687147436764288
28,18,11.222510494398938
27,19,11.180270772365724
9,20,10.419955775767876
12,21,10.546674941867519
18,22,10.8001132740668
7,23,10.33547633170145
8,0,10.377716053734664
8,1,10.377716053734664
10,2,10.46219549780109
5,3,10.250996887635022
2,4,10.124277721535382
1,5,10.082037999502168
2,6,10.124277721535382
6,7,10.293236609668236
12,8,10.546674941867519
21,9,10.926832440166441
13,10,10.588914663900733
14,11,10.631154385933947
23,12,11.01131188423287
49,13,12.109544657096425
31,14,11.34922966049858
35,15,11.518188548631434
31,16,11.34922966049858
37,17,11.602667992697862
50,18,12.15178437912964
28,19,11.222510494398938
16,20,10.715633830000373
29,21,11.264750216432152
27,22,11.180270772365724
8,23,10.377716053734664
10,0,10.46219549780109
5,1,10.250996887635022
3,2,10.166517443568594
0,3,10.039798277468954
1,4,10.082037999502168
1,5,10.082037999502168
2,6,10.124277721535382
8,7,10.377716053734664
31,8,11.34922966049858
27,9,11.180270772365724
21,10,10.926832440166441
42,11,11.81386660286393
52,12,12.236263823196067
64,13,12.743140487594632
63,14,12.700900765561418
51,15,12.194024101162853
48,16,12.067304935063213
57,17,12.447462433362135
32,18,11.391469382531792
38,19,11.644907714731076
14,20,10.631154385933947
23,21,11.01131188423287
14,22,10.631154385933947
11,23,10.504435219834305
9,0,10.419955775767876
6,1,10.293236609668236
10,2,10.46219549780109
6,3,10.293236609668236
8,4,10.377716053734664
1,5,10.082037999502168
4,6,10.208757165601808
1,7,10.082037999502168
10,8,10.46219549780109
31,9,11.34922966049858
68,10,12.912099375727486
56,11,12.405222711328921
74,12,13.165537707926768
110,13,14.686167701122463
136,14,15.784400473986018
117,15,14.981845755354959
108,16,14.601688257056036
112,17,14.77064714518889
58,18,12.48970215539535
22,19,10.969072162199655
23,20,11.01131188423287
31,21,11.34922966049858
13,22,10.588914663900733
15,23,10.673394107967159
5,0,10.250996887635022
26,1,11.138031050332511
6,2,10.293236609668236
1,3,10.082037999502168
2,4,10.124277721535382
0,5,10.039798277468954
2,6,10.124277721535382
11,7,10.504435219834305
34,8,11.47594882659822
56,9,12.405222711328921
73,10,13.123297985893554
134,11,15.699921029919592
150,12,16.37575658245101
122,13,15.193044365521027
149,14,16.3335168604178
149,15,16.3335168604178
119,16,15.066325199421385
57,17,12.447462433362135
31,18,11.34922966049858
24,19,11.053551606266083
7,20,10.33547633170145
16,21,10.715633830000373
15,22,10.673394107967159
12,23,10.546674941867519
3,0,10.166517443568594
0,1,10.039798277468954
2,2,10.124277721535382
1,3,10.082037999502168
5,4,10.250996887635022
1,5,10.082037999502168
4,6,10.208757165601808
8,7,10.377716053734664
19,8,10.842352996100015
18,9,10.8001132740668
30,10,11.306989938465366
31,11,11.34922966049858
38,12,11.644907714731076
39,13,11.687147436764288
31,14,11.34922966049858
24,15,11.053551606266083
35,16,11.518188548631434
34,17,11.47594882659822
19,18,10.842352996100015
11,19,10.504435219834305
13,20,10.588914663900733
8,21,10.377716053734664
4,22,10.208757165601808
0,23,10.039798277468954
1,0,10.082037999502168
0,1,10.039798277468954
0,2,10.039798277468954
0,3,10.039798277468954
0,4,10.039798277468954
1,5,10.082037999502168
6,6,10.293236609668236
9,7,10.419955775767876
20,8,10.884592718133229
25,9,11.095791328299297
41,10,11.771626880830716
39,11,11.687147436764288
31,12,11.34922966049858
46,13,11.982825490996785
44,14,11.898346046930357
45,15,11.94058576896357
33,16,11.433709104565006
30,17,11.306989938465366
20,18,10.884592718133229
15,19,10.673394107967159
10,20,10.46219549780109
14,21,10.631154385933947
17,22,10.757873552033587
19,23,10.842352996100015
49,0,12.109544657096425
6,1,10.293236609668236
6,2,10.293236609668236
2,3,10.124277721535382
0,4,10.039798277468954
0,5,10.039798277468954
3,6,10.166517443568594
5,7,10.250996887635022
18,8,10.8001132740668
17,9,10.757873552033587
27,10,11.180270772365724
15,11,10.673394107967159
24,12,11.053551606266083
23,13,11.01131188423287
19,14,10.842352996100015
20,15,10.884592718133229
23,16,11.01131188423287
16,17,10.715633830000373
17,18,10.757873552033587
17,19,10.757873552033587
7,20,10.33547633170145
5,21,10.250996887635022
4,22,10.208757165601808
3,23,10.166517443568594
1,0,10.082037999502168
1,1,10.082037999502168
1,2,10.082037999502168
1,4,10.082037999502168
0,5,10.039798277468954
2,6,10.124277721535382
12,7,10.546674941867519
16,8,10.715633830000373
22,9,10.969072162199655
13,10,10.588914663900733
16,11,10.715633830000373
33,12,11.433709104565006
33,13,11.433709104565006
33,14,11.433709104565006
32,15,11.391469382531792
18,16,10.8001132740668
36,17,11.560428270664648
16,18,10.715633830000373
14,19,10.631154385933947
10,20,10.46219549780109
11,21,10.504435219834305
14,22,10.631154385933947
5,23,10.250996887635022
9,0,10.419955775767876
3,1,10.166517443568594
1,2,10.082037999502168
3,3,10.166517443568594
0,4,10.039798277468954
2,5,10.124277721535382
5,6,10.250996887635022
9,7,10.419955775767876
25,8,11.095791328299297
23,9,11.01131188423287
34,10,11.47594882659822
66,11,12.82761993166106
48,12,12.067304935063213
62,13,12.658661043528204
67,14,12.869859653694274
78,15,13.334496596059623
57,16,12.447462433362135
61,17,12.61642132149499
46,18,11.982825490996785
30,19,11.306989938465366
20,20,10.884592718133229
23,21,11.01131188423287
17,22,10.757873552033587
20,23,10.884592718133229
16,0,10.715633830000373
8,1,10.377716053734664
2,2,10.124277721535382
9,3,10.419955775767876
2,4,10.124277721535382
1,5,10.082037999502168
5,6,10.250996887635022
14,7,10.631154385933947
16,8,10.715633830000373
43,9,11.856106324897144
86,10,13.672414372325333
143,11,16.080078528218515
258,12,20.937646562038093
268,13,21.36004378237023
280,14,21.866920446768795
216,15,19.16357823664312
227,16,19.628215179008468
183,17,17.769667409547065
103,18,14.390489646889968
55,19,12.362982989295709
39,20,11.687147436764288
51,21,12.194024101162853
39,22,11.687147436764288
26,23,11.138031050332511
14,0,10.631154385933947
26,1,11.138031050332511
12,2,10.546674941867519
9,3,10.419955775767876
5,4,10.250996887635022
0,5,10.039798277468954
3,6,10.166517443568594
12,7,10.546674941867519
32,8,11.391469382531792
94,9,14.010332148591043
133,10,15.657681307886378
180,11,17.64294824344742
195,12,18.27654407394563
262,13,21.106605450170946
292,14,22.37379711116736
304,15,22.880673775565924
260,16,21.02212600610452
151,17,16.417996304484227
102,18,14.348249924856752
69,19,12.9543390977607
54,20,12.320743267262495
44,21,11.898346046930357
21,22,10.926832440166441
16,23,10.715633830000373
6,0,10.293236609668236
4,1,10.208757165601808
6,2,10.293236609668236
1,3,10.082037999502168
1,4,10.082037999502168
1,5,10.082037999502168
7,6,10.33547633170145
16,7,10.715633830000373
50,8,12.15178437912964
60,9,12.574181599461777
82,10,13.503455484192479
112,11,14.77064714518889
105,12,14.474969090956394
108,13,14.601688257056036
134,14,15.699921029919592
102,15,14.348249924856752
87,16,13.714654094358547
66,17,12.82761993166106
65,18,12.785380209627846
30,19,11.306989938465366
31,20,11.34922966049858
10,21,10.46219549780109
12,22,10.546674941867519
1,23,10.082037999502168
5,0,10.250996887635022
0,1,10.039798277468954
7,2,10.33547633170145
2,3,10.124277721535382
0,4,10.039798277468954
0,5,10.039798277468954
2,6,10.124277721535382
1,7,10.082037999502168
4,8,10.208757165601808
1,9,10.082037999502168
10,10,10.46219549780109
22,11,10.969072162199655
16,12,10.715633830000373
30,13,11.306989938465366
34,14,11.47594882659822
33,15,11.433709104565006
28,16,11.222510494398938
33,17,11.433709104565006
45,18,11.94058576896357
12,19,10.546674941867519
12,20,10.546674941867519
9,21,10.419955775767876
15,22,10.673394107967159
6,23,10.293236609668236
4,0,10.208757165601808
2,1,10.124277721535382
0,2,10.039798277468954
0,3,10.039798277468954
0,4,10.039798277468954
0,5,10.039798277468954
4,6,10.208757165601808
10,7,10.46219549780109
27,8,11.180270772365724
22,9,10.969072162199655
18,10,10.8001132740668
25,11,11.095791328299297
40,12,11.729387158797502
32,13,11.391469382531792
20,14,10.884592718133229
32,15,11.391469382531792
31,16,11.34922966049858
19,17,10.842352996100015
24,18,11.053551606266083
28,19,11.222510494398938
15,20,10.673394107967159
5,21,10.250996887635022
6,22,10.293236609668236
9,23,10.419955775767876
1,0,10.082037999502168
2,1,10.124277721535382
0,2,10.039798277468954
0,3,10.039798277468954
0,4,10.039798277468954
3,5,10.166517443568594
1,6,10.082037999502168
7,7,10.33547633170145
21,8,10.926832440166441
17,9,10.757873552033587
11,10,10.504435219834305
28,11,11.222510494398938
29,12,11.264750216432152
20,13,10.884592718133229
27,14,11.180270772365724
26,15,11.138031050332511
24,16,11.053551606266083
22,17,10.969072162199655
10,18,10.46219549780109
11,19,10.504435219834305
23,20,11.01131188423287
20,21,10.884592718133229
10,22,10.46219549780109
7,23,10.33547633170145
7,0,10.33547633170145
5,1,10.250996887635022
0,2,10.039798277468954
0,3,10.039798277468954
0,4,10.039798277468954
2,5,10.124277721535382
4,6,10.208757165601808
5,7,10.250996887635022
17,8,10.757873552033587
21,9,10.926832440166441
33,10,11.433709104565006
33,11,11.433709104565006
28,12,11.222510494398938
52,13,12.236263823196067
47,14,12.025065213029999
30,15,11.306989938465366
33,16,11.433709104565006
41,17,11.771626880830716
22,18,10.969072162199655
26,19,11.138031050332511
20,20,10.884592718133229
21,21,10.926832440166441
23,22,11.01131188423287
14,23,10.631154385933947
11,0,10.504435219834305
13,1,10.588914663900733
8,2,10.377716053734664
2,3,10.124277721535382
1,4,10.082037999502168
1,5,10.082037999502168
0,6,10.039798277468954
8,7,10.377716053734664
30,8,11.306989938465366
48,9,12.067304935063213
62,10,12.658661043528204
80,11,13.41897604012605
117,12,14.981845755354959
179,13,17.60070852141421
175,14,17.431749633281356
175,15,17.431749633281356
144,16,16.12231825025173
101,17,14.30601020282354
34,18,11.47594882659822
45,19,11.94058576896357
30,20,11.306989938465366
15,21,10.673394107967159
15,22,10.673394107967159
19,23,10.842352996100015
11,0,10.504435219834305
14,1,10.631154385933947
8,2,10.377716053734664
9,3,10.419955775767876
4,4,10.208757165601808
5,5,10.250996887635022
2,6,10.124277721535382
3,7,10.166517443568594
19,8,10.842352996100015
49,9,12.109544657096425
79,10,13.376736318092838
92,11,13.925852704524615
101,12,14.30601020282354
113,13,14.812886867222105
125,14,15.31976353162067
89,15,13.799133538424975
59,16,12.531941877428563
48,17,12.067304935063213
36,18,11.560428270664648
16,19,10.715633830000373
9,20,10.419955775767876
17,21,10.757873552033587
8,22,10.377716053734664
6,23,10.293236609668236
5,0,10.250996887635022
0,1,10.039798277468954
0,2,10.039798277468954
0,3,10.039798277468954
1,4,10.082037999502168
1,5,10.082037999502168
3,6,10.166517443568594
5,7,10.250996887635022
13,8,10.588914663900733
18,9,10.8001132740668
33,10,11.433709104565006
33,11,11.433709104565006
35,12,11.518188548631434
46,13,11.982825490996785
47,14,12.025065213029999
44,15,11.898346046930357
55,16,12.362982989295709
33,17,11.433709104565006
21,18,10.926832440166441
25,19,11.095791328299297
7,20,10.33547633170145
15,21,10.673394107967159
7,22,10.33547633170145
2,23,10.124277721535382
3,0,10.166517443568594
3,1,10.166517443568594
0,2,10.039798277468954
0,3,10.039798277468954
0,4,10.039798277468954
2,5,10.124277721535382
2,6,10.124277721535382
7,7,10.33547633170145
16,8,10.715633830000373
28,9,11.222510494398938
32,10,11.391469382531792
45,11,11.94058576896357
70,12,12.996578819793914
49,13,12.109544657096425
47,14,12.025065213029999
61,15,12.61642132149499
60,16,12.574181599461777
37,17,11.602667992697862
16,18,10.715633830000373
23,19,11.01131188423287
11,20,10.504435219834305
14,21,10.631154385933947
7,22,10.33547633170145
1,23,10.082037999502168
1,0,10.082037999502168
1,1,10.082037999502168
2,2,10.124277721535382
0,3,10.039798277468954
0,4,10.039798277468954
1,5,10.082037999502168
2,6,10.124277721535382
11,7,10.504435219834305
12,8,10.546674941867519
45,9,11.94058576896357
22,10,10.969072162199655
43,11,11.856106324897144
74,12,13.165537707926768
70,13,12.996578819793914
84,14,13.587934928258907
68,15,12.912099375727486
59,16,12.531941877428563
41,17,11.771626880830716
24,18,11.053551606266083
23,19,11.01131188423287
11,20,10.504435219834305
8,21,10.377716053734664
6,22,10.293236609668236
7,23,10.33547633170145
3,0,10.166517443568594
5,1,10.250996887635022
3,2,10.166517443568594
0,3,10.039798277468954
1,4,10.082037999502168
2,5,10.124277721535382
2,6,10.124277721535382
7,7,10.33547633170145
20,8,10.884592718133229
25,9,11.095791328299297
65,10,12.785380209627846
89,11,13.799133538424975
117,12,14.981845755354959
125,13,15.31976353162067
125,14,15.31976353162067
132,15,15.615441585853166
101,16,14.30601020282354
66,17,12.82761993166106
16,18,10.715633830000373
13,19,10.588914663900733
15,20,10.673394107967159
7,21,10.33547633170145
8,22,10.377716053734664
8,23,10.377716053734664
0,0,10.039798277468954
2,1,10.124277721535382
1,2,10.082037999502168
1,3,10.082037999502168
1,4,10.082037999502168
0,5,10.039798277468954
0,6,10.039798277468954
5,7,10.250996887635022
11,8,10.504435219834305
32,9,11.391469382531792
87,10,13.714654094358547
121,11,15.150804643487813
186,12,17.896386575646705
224,13,19.501496012908827
240,14,20.177331565440248
233,15,19.88165351120775
158,16,16.713674358716723
117,17,14.981845755354959
50,18,12.15178437912964
33,19,11.433709104565006
42,20,11.81386660286393
23,21,11.01131188423287
16,22,10.715633830000373
20,23,10.884592718133229
9,0,10.419955775767876
1,1,10.082037999502168
10,2,10.46219549780109
6,3,10.293236609668236
1,4,10.082037999502168
1,5,10.082037999502168
1,6,10.082037999502168
4,7,10.208757165601808
7,8,10.33547633170145
26,9,11.138031050332511
46,10,11.982825490996785
55,11,12.362982989295709
53,12,12.278503545229281
64,13,12.743140487594632
58,14,12.48970215539535
59,15,12.531941877428563
43,16,11.856106324897144
29,17,11.264750216432152
22,18,10.969072162199655
9,19,10.419955775767876
3,20,10.166517443568594
9,21,10.419955775767876
7,22,10.33547633170145
9,23,10.419955775767876
3,0,10.166517443568594
4,1,10.208757165601808
1,2,10.082037999502168
0,3,10.039798277468954
1,4,10.082037999502168
0,5,10.039798277468954
1,6,10.082037999502168
2,7,10.124277721535382
2,8,10.124277721535382
13,9,10.588914663900733
15,10,10.673394107967159
49,11,12.109544657096425
37,12,11.602667992697862
37,13,11.602667992697862
33,14,11.433709104565006
36,15,11.560428270664648
25,16,11.095791328299297
11,17,10.504435219834305
9,18,10.419955775767876
13,19,10.588914663900733
9,20,10.419955775767876
4,21,10.208757165601808
3,22,10.166517443568594
1,23,10.082037999502168
4,0,10.208757165601808
1,1,10.082037999502168
0,2,10.039798277468954
1,3,10.082037999502168
0,4,10.039798277468954
0,5,10.039798277468954
1,6,10.082037999502168
2,7,10.124277721535382
9,8,10.419955775767876
10,9,10.46219549780109
20,10,10.884592718133229
18,11,10.8001132740668
22,12,10.969072162199655
20,13,10.884592718133229
51,14,12.194024101162853
49,15,12.109544657096425
49,16,12.109544657096425
13,17,10.588914663900733
19,18,10.842352996100015
16,19,10.715633830000373
12,20,10.546674941867519
9,21,10.419955775767876
3,22,10.166517443568594
8,23,10.377716053734664
2,0,10.124277721535382
0,1,10.039798277468954
0,2,10.039798277468954
1,3,10.082037999502168
0,4,10.039798277468954
0,5,10.039798277468954
3,6,10.166517443568594
4,7,10.208757165601808
6,8,10.293236609668236
11,9,10.504435219834305
5,10,10.250996887635022
6,11,10.293236609668236
6,12,10.293236609668236
4,13,10.208757165601808
8,14,10.377716053734664
9,15,10.419955775767876
5,16,10.250996887635022
13,17,10.588914663900733
13,18,10.588914663900733
12,19,10.546674941867519
4,20,10.208757165601808
6,21,10.293236609668236
2,22,10.124277721535382
3,23,10.166517443568594
1,0,10.082037999502168
0,1,10.039798277468954
0,2,10.039798277468954
0,3,10.039798277468954
0,4,10.039798277468954
0,5,10.039798277468954
4,6,10.208757165601808
6,7,10.293236609668236
