hr,instant,Predicted Y
15,13835,8678.036007214349
16,13836,8674.57144510181
17,13837,8671.106882989272
18,13838,8667.642320876734
19,13839,8664.177758764195
20,13840,8660.713196651657
21,13841,8657.248634539119
22,13842,8653.78407242658
23,13843,8650.319510314042
0,13844,8730.004438902419
1,13845,8726.53987678988
2,13846,8723.075314677342
3,13847,8719.610752564804
4,13848,8716.146190452266
5,13849,8712.68162833973
6,13850,8709.217066227191
7,13851,8705.752504114653
8,13852,8702.287942002115
9,13853,8698.823379889576
10,13854,8695.358817777038
11,13855,8691.8942556645
12,13856,8688.429693551961
13,13857,8684.965131439423
14,13858,8681.500569326885
15,13859,8678.036007214349
16,13860,8674.57144510181
17,13861,8671.106882989272
18,13862,8667.642320876734
19,13863,8664.177758764195
20,13864,8660.713196651657
21,13865,8657.248634539119
22,13866,8653.78407242658
23,13867,8650.319510314042
0,13868,8730.004438902419
1,13869,8726.53987678988
2,13870,8723.075314677342
3,13871,8719.610752564804
4,13872,8716.146190452266
5,13873,8712.68162833973
6,13874,8709.217066227191
7,13875,8705.752504114653
8,13876,8702.287942002115
9,13877,8698.823379889576
10,13878,8695.358817777038
11,13879,8691.8942556645
12,13880,8688.429693551961
13,13881,8684.965131439423
14,13882,8681.500569326885
15,13883,8678.036007214349
16,13884,8674.57144510181
17,13885,8671.106882989272
18,13886,8667.642320876734
19,13887,8664.177758764195
20,13888,8660.713196651657
21,13889,8657.248634539119
22,13890,8653.78407242658
23,13891,8650.319510314042
0,13892,8730.004438902419
1,13893,8726.53987678988
2,13894,8723.075314677342
3,13895,8719.610752564804
4,13896,8716.146190452266
5,13897,8712.68162833973
6,13898,8709.217066227191
7,13899,8705.752504114653
8,13900,8702.287942002115
9,13901,8698.823379889576
10,13902,8695.358817777038
11,13903,8691.8942556645
12,13904,8688.429693551961
13,13905,8684.965131439423
14,13906,8681.500569326885
15,13907,8678.036007214349
16,13908,8674.57144510181
17,13909,8671.106882989272
18,13910,8667.642320876734
19,13911,8664.177758764195
20,13912,8660.713196651657
21,13913,8657.248634539119
22,13914,8653.78407242658
23,13915,8650.319510314042
0,13916,8730.004438902419
1,13917,8726.53987678988
2,13918,8723.075314677342
3,13919,8719.610752564804
4,13920,8716.146190452266
5,13921,8712.68162833973
6,13922,8709.217066227191
7,13923,8705.752504114653
8,13924,8702.287942002115
9,13925,8698.823379889576
10,13926,8695.358817777038
11,13927,8691.8942556645
12,13928,8688.429693551961
13,13929,8684.965131439423
14,13930,8681.500569326885
15,13931,8678.036007214349
16,13932,8674.57144510181
17,13933,8671.106882989272
18,13934,8667.642320876734
19,13935,8664.177758764195
20,13936,8660.713196651657
21,13937,8657.248634539119
22,13938,8653.78407242658
23,13939,8650.319510314042
0,13940,8730.004438902419
1,13941,8726.53987678988
2,13942,8723.075314677342
3,13943,8719.610752564804
4,13944,8716.146190452266
5,13945,8712.68162833973
6,13946,8709.217066227191
7,13947,8705.752504114653
8,13948,8702.287942002115
9,13949,8698.823379889576
10,13950,8695.358817777038
11,13951,8691.8942556645
12,13952,8688.429693551961
13,13953,8684.965131439423
14,13954,8681.500569326885
15,13955,8678.036007214349
16,13956,8674.57144510181
17,13957,8671.106882989272
18,13958,8667.642320876734
19,13959,8664.177758764195
20,13960,8660.713196651657
21,13961,8657.248634539119
22,13962,8653.78407242658
23,13963,8650.319510314042
0,13964,8730.004438902419
1,13965,8726.53987678988
2,13966,8723.075314677342
3,13967,8719.610752564804
4,13968,8716.146190452266
5,13969,8712.68162833973
6,13970,8709.217066227191
7,13971,8705.752504114653
8,13972,8702.287942002115
9,13973,8698.823379889576
10,13974,8695.358817777038
11,13975,8691.8942556645
12,13976,8688.429693551961
13,13977,8684.965131439423
14,13978,8681.500569326885
15,13979,8678.036007214349
16,13980,8674.57144510181
17,13981,8671.106882989272
18,13982,8667.642320876734
19,13983,8664.177758764195
20,13984,8660.713196651657
21,13985,8657.248634539119
22,13986,8653.78407242658
23,13987,8650.319510314042
0,13988,8730.004438902419
1,13989,8726.53987678988
2,13990,8723.075314677342
3,13991,8719.610752564804
4,13992,8716.146190452266
5,13993,8712.68162833973
6,13994,8709.217066227191
7,13995,8705.752504114653
8,13996,8702.287942002115
9,13997,8698.823379889576
10,13998,8695.358817777038
11,13999,8691.8942556645
12,14000,8688.429693551961
13,14001,8684.965131439423
14,14002,8681.500569326885
15,14003,8678.036007214349
16,14004,8674.57144510181
17,14005,8671.106882989272
18,14006,8667.642320876734
19,14007,8664.177758764195
20,14008,8660.713196651657
21,14009,8657.248634539119
22,14010,8653.78407242658
23,14011,8650.319510314042
0,14012,8730.004438902419
1,14013,8726.53987678988
2,14014,8723.075314677342
3,14015,8719.610752564804
4,14016,8716.146190452266
5,14017,8712.68162833973
6,14018,8709.217066227191
7,14019,8705.752504114653
8,14020,8702.287942002115
9,14021,8698.823379889576
10,14022,8695.358817777038
11,14023,8691.8942556645
12,14024,8688.429693551961
13,14025,8684.965131439423
14,14026,8681.500569326885
15,14027,8678.036007214349
16,14028,8674.57144510181
17,14029,8671.106882989272
18,14030,8667.642320876734
19,14031,8664.177758764195
20,14032,8660.713196651657
21,14033,8657.248634539119
22,14034,8653.78407242658
23,14035,8650.319510314042
0,14036,8730.004438902419
1,14037,8726.53987678988
2,14038,8723.075314677342
3,14039,8719.610752564804
4,14040,8716.146190452266
5,14041,8712.68162833973
6,14042,8709.217066227191
7,14043,8705.752504114653
8,14044,8702.287942002115
9,14045,8698.823379889576
10,14046,8695.358817777038
11,14047,8691.8942556645
12,14048,8688.429693551961
13,14049,8684.965131439423
14,14050,8681.500569326885
15,14051,8678.036007214349
16,14052,8674.57144510181
17,14053,8671.106882989272
18,14054,8667.642320876734
19,14055,8664.177758764195
20,14056,8660.713196651657
21,14057,8657.248634539119
22,14058,8653.78407242658
23,14059,8650.319510314042
0,14060,8730.004438902419
1,14061,8726.53987678988
2,14062,8723.075314677342
3,14063,8719.610752564804
4,14064,8716.146190452266
5,14065,8712.68162833973
6,14066,8709.217066227191
7,14067,8705.752504114653
8,14068,8702.287942002115
9,14069,8698.823379889576
10,14070,8695.358817777038
11,14071,8691.8942556645
12,14072,8688.429693551961
13,14073,8684.965131439423
14,14074,8681.500569326885
15,14075,8678.036007214349
16,14076,8674.57144510181
17,14077,8671.106882989272
18,14078,8667.642320876734
19,14079,8664.177758764195
20,14080,8660.713196651657
21,14081,8657.248634539119
22,14082,8653.78407242658
23,14083,8650.319510314042
0,14084,8730.004438902419
1,14085,8726.53987678988
2,14086,8723.075314677342
3,14087,8719.610752564804
4,14088,8716.146190452266
5,14089,8712.68162833973
6,14090,8709.217066227191
7,14091,8705.752504114653
8,14092,8702.287942002115
9,14093,8698.823379889576
10,14094,8695.358817777038
11,14095,8691.8942556645
12,14096,8688.429693551961
13,14097,8684.965131439423
14,14098,8681.500569326885
15,14099,8678.036007214349
16,14100,8674.57144510181
17,14101,8671.106882989272
18,14102,8667.642320876734
19,14103,8664.177758764195
20,14104,8660.713196651657
21,14105,8657.248634539119
22,14106,8653.78407242658
23,14107,8650.319510314042
0,14108,8730.004438902419
1,14109,8726.53987678988
2,14110,8723.075314677342
3,14111,8719.610752564804
4,14112,8716.146190452266
5,14113,8712.68162833973
6,14114,8709.217066227191
7,14115,8705.752504114653
8,14116,8702.287942002115
9,14117,8698.823379889576
10,14118,8695.358817777038
11,14119,8691.8942556645
12,14120,8688.429693551961
13,14121,8684.965131439423
14,14122,8681.500569326885
15,14123,8678.036007214349
16,14124,8674.57144510181
17,14125,8671.106882989272
18,14126,8667.642320876734
19,14127,8664.177758764195
20,14128,8660.713196651657
21,14129,8657.248634539119
22,14130,8653.78407242658
23,14131,8650.319510314042
0,14132,8730.004438902419
1,14133,8726.53987678988
2,14134,8723.075314677342
3,14135,8719.610752564804
4,14136,8716.146190452266
5,14137,8712.68162833973
6,14138,8709.217066227191
7,14139,8705.752504114653
8,14140,8702.287942002115
9,14141,8698.823379889576
10,14142,8695.358817777038
11,14143,8691.8942556645
12,14144,8688.429693551961
13,14145,8684.965131439423
14,14146,8681.500569326885
15,14147,8678.036007214349
16,14148,8674.57144510181
17,14149,8671.106882989272
18,14150,8667.642320876734
19,14151,8664.177758764195
20,14152,8660.713196651657
21,14153,8657.248634539119
22,14154,8653.78407242658
23,14155,8650.319510314042
0,14156,8730.004438902419
1,14157,8726.53987678988
2,14158,8723.075314677342
3,14159,8719.610752564804
4,14160,8716.146190452266
5,14161,8712.68162833973
6,14162,8709.217066227191
7,14163,8705.752504114653
8,14164,8702.287942002115
9,14165,8698.823379889576
10,14166,8695.358817777038
11,14167,8691.8942556645
12,14168,8688.429693551961
13,14169,8684.965131439423
14,14170,8681.500569326885
15,14171,8678.036007214349
16,14172,8674.57144510181
17,14173,8671.106882989272
18,14174,8667.642320876734
19,14175,8664.177758764195
20,14176,8660.713196651657
21,14177,8657.248634539119
22,14178,8653.78407242658
23,14179,8650.319510314042
0,14180,8730.004438902419
1,14181,8726.53987678988
2,14182,8723.075314677342
3,14183,8719.610752564804
4,14184,8716.146190452266
5,14185,8712.68162833973
6,14186,8709.217066227191
7,14187,8705.752504114653
8,14188,8702.287942002115
9,14189,8698.823379889576
10,14190,8695.358817777038
11,14191,8691.8942556645
12,14192,8688.429693551961
13,14193,8684.965131439423
14,14194,8681.500569326885
15,14195,8678.036007214349
16,14196,8674.57144510181
17,14197,8671.106882989272
18,14198,8667.642320876734
19,14199,8664.177758764195
20,14200,8660.713196651657
21,14201,8657.248634539119
22,14202,8653.78407242658
23,14203,8650.319510314042
0,14204,8730.004438902419
1,14205,8726.53987678988
2,14206,8723.075314677342
3,14207,8719.610752564804
4,14208,8716.146190452266
5,14209,8712.68162833973
6,14210,8709.217066227191
7,14211,8705.752504114653
8,14212,8702.287942002115
9,14213,8698.823379889576
10,14214,8695.358817777038
11,14215,8691.8942556645
12,14216,8688.429693551961
13,14217,8684.965131439423
14,14218,8681.500569326885
15,14219,8678.036007214349
16,14220,8674.57144510181
17,14221,8671.106882989272
18,14222,8667.642320876734
19,14223,8664.177758764195
20,14224,8660.713196651657
21,14225,8657.248634539119
22,14226,8653.78407242658
23,14227,8650.319510314042
0,14228,8730.004438902419
1,14229,8726.53987678988
2,14230,8723.075314677342
3,14231,8719.610752564804
4,14232,8716.146190452266
5,14233,8712.68162833973
6,14234,8709.217066227191
7,14235,8705.752504114653
8,14236,8702.287942002115
9,14237,8698.823379889576
10,14238,8695.358817777038
11,14239,8691.8942556645
12,14240,8688.429693551961
13,14241,8684.965131439423
14,14242,8681.500569326885
15,14243,8678.036007214349
16,14244,8674.57144510181
17,14245,8671.106882989272
18,14246,8667.642320876734
19,14247,8664.177758764195
20,14248,8660.713196651657
21,14249,8657.248634539119
22,14250,8653.78407242658
23,14251,8650.319510314042
0,14252,8730.004438902419
1,14253,8726.53987678988
2,14254,8723.075314677342
3,14255,8719.610752564804
4,14256,8716.146190452266
5,14257,8712.68162833973
6,14258,8709.217066227191
7,14259,8705.752504114653
8,14260,8702.287942002115
9,14261,8698.823379889576
10,14262,8695.358817777038
11,14263,8691.8942556645
12,14264,8688.429693551961
13,14265,8684.965131439423
14,14266,8681.500569326885
15,14267,8678.036007214349
16,14268,8674.57144510181
17,14269,8671.106882989272
18,14270,8667.642320876734
19,14271,8664.177758764195
20,14272,8660.713196651657
21,14273,8657.248634539119
22,14274,8653.78407242658
23,14275,8650.319510314042
0,14276,8730.004438902419
1,14277,8726.53987678988
2,14278,8723.075314677342
3,14279,8719.610752564804
4,14280,8716.146190452266
5,14281,8712.68162833973
6,14282,8709.217066227191
7,14283,8705.752504114653
8,14284,8702.287942002115
9,14285,8698.823379889576
10,14286,8695.358817777038
11,14287,8691.8942556645
12,14288,8688.429693551961
13,14289,8684.965131439423
14,14290,8681.500569326885
15,14291,8678.036007214349
16,14292,8674.57144510181
17,14293,8671.106882989272
18,14294,8667.642320876734
19,14295,8664.177758764195
20,14296,8660.713196651657
21,14297,8657.248634539119
22,14298,8653.78407242658
23,14299,8650.319510314042
0,14300,8730.004438902419
1,14301,8726.53987678988
2,14302,8723.075314677342
3,14303,8719.610752564804
4,14304,8716.146190452266
5,14305,8712.68162833973
6,14306,8709.217066227191
7,14307,8705.752504114653
8,14308,8702.287942002115
9,14309,8698.823379889576
10,14310,8695.358817777038
11,14311,8691.8942556645
12,14312,8688.429693551961
13,14313,8684.965131439423
14,14314,8681.500569326885
15,14315,8678.036007214349
16,14316,8674.57144510181
17,14317,8671.106882989272
18,14318,8667.642320876734
19,14319,8664.177758764195
20,14320,8660.713196651657
21,14321,8657.248634539119
22,14322,8653.78407242658
23,14323,8650.319510314042
0,14324,8730.004438902419
1,14325,8726.53987678988
2,14326,8723.075314677342
3,14327,8719.610752564804
4,14328,8716.146190452266
5,14329,8712.68162833973
6,14330,8709.217066227191
7,14331,8705.752504114653
8,14332,8702.287942002115
9,14333,8698.823379889576
10,14334,8695.358817777038
11,14335,8691.8942556645
12,14336,8688.429693551961
13,14337,8684.965131439423
14,14338,8681.500569326885
15,14339,8678.036007214349
16,14340,8674.57144510181
17,14341,8671.106882989272
18,14342,8667.642320876734
19,14343,8664.177758764195
20,14344,8660.713196651657
21,14345,8657.248634539119
22,14346,8653.78407242658
23,14347,8650.319510314042
0,14348,8730.004438902419
1,14349,8726.53987678988
2,14350,8723.075314677342
3,14351,8719.610752564804
4,14352,8716.146190452266
5,14353,8712.68162833973
6,14354,8709.217066227191
7,14355,8705.752504114653
8,14356,8702.287942002115
9,14357,8698.823379889576
10,14358,8695.358817777038
11,14359,8691.8942556645
12,14360,8688.429693551961
13,14361,8684.965131439423
14,14362,8681.500569326885
15,14363,8678.036007214349
16,14364,8674.57144510181
17,14365,8671.106882989272
18,14366,8667.642320876734
19,14367,8664.177758764195
20,14368,8660.713196651657
21,14369,8657.248634539119
22,14370,8653.78407242658
23,14371,8650.319510314042
0,14372,8730.004438902419
1,14373,8726.53987678988
2,14374,8723.075314677342
3,14375,8719.610752564804
4,14376,8716.146190452266
5,14377,8712.68162833973
6,14378,8709.217066227191
7,14379,8705.752504114653
8,14380,8702.287942002115
9,14381,8698.823379889576
10,14382,8695.358817777038
11,14383,8691.8942556645
12,14384,8688.429693551961
13,14385,8684.965131439423
14,14386,8681.500569326885
15,14387,8678.036007214349
16,14388,8674.57144510181
17,14389,8671.106882989272
18,14390,8667.642320876734
19,14391,8664.177758764195
20,14392,8660.713196651657
21,14393,8657.248634539119
22,14394,8653.78407242658
23,14395,8650.319510314042
0,14396,8730.004438902419
1,14397,8726.53987678988
2,14398,8723.075314677342
3,14399,8719.610752564804
4,14400,8716.146190452266
5,14401,8712.68162833973
6,14402,8709.217066227191
7,14403,8705.752504114653
8,14404,8702.287942002115
9,14405,8698.823379889576
10,14406,8695.358817777038
11,14407,8691.8942556645
12,14408,8688.429693551961
13,14409,8684.965131439423
14,14410,8681.500569326885
15,14411,8678.036007214349
16,14412,8674.57144510181
17,14413,8671.106882989272
18,14414,8667.642320876734
19,14415,8664.177758764195
20,14416,8660.713196651657
21,14417,8657.248634539119
22,14418,8653.78407242658
23,14419,8650.319510314042
0,14420,8730.004438902419
1,14421,8726.53987678988
2,14422,8723.075314677342
3,14423,8719.610752564804
4,14424,8716.146190452266
5,14425,8712.68162833973
6,14426,8709.217066227191
7,14427,8705.752504114653
8,14428,8702.287942002115
9,14429,8698.823379889576
10,14430,8695.358817777038
11,14431,8691.8942556645
12,14432,8688.429693551961
13,14433,8684.965131439423
14,14434,8681.500569326885
15,14435,8678.036007214349
16,14436,8674.57144510181
17,14437,8671.106882989272
18,14438,8667.642320876734
19,14439,8664.177758764195
20,14440,8660.713196651657
21,14441,8657.248634539119
22,14442,8653.78407242658
23,14443,8650.319510314042
0,14444,8730.004438902419
1,14445,8726.53987678988
2,14446,8723.075314677342
3,14447,8719.610752564804
4,14448,8716.146190452266
5,14449,8712.68162833973
6,14450,8709.217066227191
7,14451,8705.752504114653
8,14452,8702.287942002115
9,14453,8698.823379889576
10,14454,8695.358817777038
11,14455,8691.8942556645
12,14456,8688.429693551961
13,14457,8684.965131439423
14,14458,8681.500569326885
15,14459,8678.036007214349
16,14460,8674.57144510181
17,14461,8671.106882989272
18,14462,8667.642320876734
19,14463,8664.177758764195
20,14464,8660.713196651657
21,14465,8657.248634539119
22,14466,8653.78407242658
23,14467,8650.319510314042
0,14468,8730.004438902419
1,14469,8726.53987678988
2,14470,8723.075314677342
3,14471,8719.610752564804
4,14472,8716.146190452266
5,14473,8712.68162833973
6,14474,8709.217066227191
7,14475,8705.752504114653
8,14476,8702.287942002115
9,14477,8698.823379889576
10,14478,8695.358817777038
11,14479,8691.8942556645
12,14480,8688.429693551961
13,14481,8684.965131439423
14,14482,8681.500569326885
15,14483,8678.036007214349
16,14484,8674.57144510181
17,14485,8671.106882989272
18,14486,8667.642320876734
19,14487,8664.177758764195
20,14488,8660.713196651657
21,14489,8657.248634539119
22,14490,8653.78407242658
23,14491,8650.319510314042
0,14492,8730.004438902419
1,14493,8726.53987678988
2,14494,8723.075314677342
3,14495,8719.610752564804
4,14496,8716.146190452266
5,14497,8712.68162833973
6,14498,8709.217066227191
7,14499,8705.752504114653
8,14500,8702.287942002115
9,14501,8698.823379889576
10,14502,8695.358817777038
11,14503,8691.8942556645
12,14504,8688.429693551961
13,14505,8684.965131439423
14,14506,8681.500569326885
15,14507,8678.036007214349
16,14508,8674.57144510181
17,14509,8671.106882989272
18,14510,8667.642320876734
19,14511,8664.177758764195
20,14512,8660.713196651657
21,14513,8657.248634539119
22,14514,8653.78407242658
23,14515,8650.319510314042
0,14516,8730.004438902419
1,14517,8726.53987678988
2,14518,8723.075314677342
3,14519,8719.610752564804
4,14520,8716.146190452266
5,14521,8712.68162833973
6,14522,8709.217066227191
7,14523,8705.752504114653
8,14524,8702.287942002115
9,14525,8698.823379889576
10,14526,8695.358817777038
11,14527,8691.8942556645
12,14528,8688.429693551961
13,14529,8684.965131439423
14,14530,8681.500569326885
15,14531,8678.036007214349
16,14532,8674.57144510181
17,14533,8671.106882989272
18,14534,8667.642320876734
19,14535,8664.177758764195
20,14536,8660.713196651657
21,14537,8657.248634539119
22,14538,8653.78407242658
23,14539,8650.319510314042
0,14540,8730.004438902419
1,14541,8726.53987678988
2,14542,8723.075314677342
3,14543,8719.610752564804
4,14544,8716.146190452266
5,14545,8712.68162833973
6,14546,8709.217066227191
7,14547,8705.752504114653
8,14548,8702.287942002115
9,14549,8698.823379889576
10,14550,8695.358817777038
11,14551,8691.8942556645
12,14552,8688.429693551961
13,14553,8684.965131439423
14,14554,8681.500569326885
15,14555,8678.036007214349
16,14556,8674.57144510181
17,14557,8671.106882989272
18,14558,8667.642320876734
19,14559,8664.177758764195
20,14560,8660.713196651657
21,14561,8657.248634539119
22,14562,8653.78407242658
23,14563,8650.319510314042
0,14564,8730.004438902419
1,14565,8726.53987678988
2,14566,8723.075314677342
3,14567,8719.610752564804
4,14568,8716.146190452266
5,14569,8712.68162833973
6,14570,8709.217066227191
7,14571,8705.752504114653
8,14572,8702.287942002115
9,14573,8698.823379889576
10,14574,8695.358817777038
11,14575,8691.8942556645
12,14576,8688.429693551961
13,14577,8684.965131439423
14,14578,8681.500569326885
15,14579,8678.036007214349
16,14580,8674.57144510181
17,14581,8671.106882989272
18,14582,8667.642320876734
19,14583,8664.177758764195
20,14584,8660.713196651657
21,14585,8657.248634539119
22,14586,8653.78407242658
23,14587,8650.319510314042
0,14588,8730.004438902419
1,14589,8726.53987678988
2,14590,8723.075314677342
3,14591,8719.610752564804
4,14592,8716.146190452266
5,14593,8712.68162833973
6,14594,8709.217066227191
7,14595,8705.752504114653
8,14596,8702.287942002115
9,14597,8698.823379889576
10,14598,8695.358817777038
11,14599,8691.8942556645
12,14600,8688.429693551961
13,14601,8684.965131439423
14,14602,8681.500569326885
15,14603,8678.036007214349
16,14604,8674.57144510181
17,14605,8671.106882989272
18,14606,8667.642320876734
19,14607,8664.177758764195
20,14608,8660.713196651657
21,14609,8657.248634539119
22,14610,8653.78407242658
23,14611,8650.319510314042
0,14612,8730.004438902419
1,14613,8726.53987678988
2,14614,8723.075314677342
3,14615,8719.610752564804
4,14616,8716.146190452266
5,14617,8712.68162833973
6,14618,8709.217066227191
7,14619,8705.752504114653
8,14620,8702.287942002115
9,14621,8698.823379889576
10,14622,8695.358817777038
11,14623,8691.8942556645
12,14624,8688.429693551961
13,14625,8684.965131439423
14,14626,8681.500569326885
15,14627,8678.036007214349
16,14628,8674.57144510181
17,14629,8671.106882989272
18,14630,8667.642320876734
19,14631,8664.177758764195
20,14632,8660.713196651657
21,14633,8657.248634539119
22,14634,8653.78407242658
23,14635,8650.319510314042
0,14636,8730.004438902419
1,14637,8726.53987678988
2,14638,8723.075314677342
3,14639,8719.610752564804
4,14640,8716.146190452266
5,14641,8712.68162833973
6,14642,8709.217066227191
7,14643,8705.752504114653
8,14644,8702.287942002115
9,14645,8698.823379889576
10,14646,8695.358817777038
11,14647,8691.8942556645
12,14648,8688.429693551961
13,14649,8684.965131439423
14,14650,8681.500569326885
15,14651,8678.036007214349
16,14652,8674.57144510181
17,14653,8671.106882989272
18,14654,8667.642320876734
19,14655,8664.177758764195
20,14656,8660.713196651657
21,14657,8657.248634539119
22,14658,8653.78407242658
23,14659,8650.319510314042
0,14660,8730.004438902419
1,14661,8726.53987678988
2,14662,8723.075314677342
3,14663,8719.610752564804
4,14664,8716.146190452266
5,14665,8712.68162833973
6,14666,8709.217066227191
7,14667,8705.752504114653
8,14668,8702.287942002115
9,14669,8698.823379889576
10,14670,8695.358817777038
11,14671,8691.8942556645
12,14672,8688.429693551961
13,14673,8684.965131439423
14,14674,8681.500569326885
15,14675,8678.036007214349
16,14676,8674.57144510181
17,14677,8671.106882989272
18,14678,8667.642320876734
19,14679,8664.177758764195
20,14680,8660.713196651657
21,14681,8657.248634539119
22,14682,8653.78407242658
23,14683,8650.319510314042
0,14684,8730.004438902419
1,14685,8726.53987678988
2,14686,8723.075314677342
3,14687,8719.610752564804
4,14688,8716.146190452266
5,14689,8712.68162833973
6,14690,8709.217066227191
7,14691,8705.752504114653
8,14692,8702.287942002115
9,14693,8698.823379889576
10,14694,8695.358817777038
11,14695,8691.8942556645
12,14696,8688.429693551961
13,14697,8684.965131439423
14,14698,8681.500569326885
15,14699,8678.036007214349
16,14700,8674.57144510181
17,14701,8671.106882989272
18,14702,8667.642320876734
19,14703,8664.177758764195
20,14704,8660.713196651657
21,14705,8657.248634539119
22,14706,8653.78407242658
23,14707,8650.319510314042
0,14708,8730.004438902419
1,14709,8726.53987678988
2,14710,8723.075314677342
3,14711,8719.610752564804
4,14712,8716.146190452266
5,14713,8712.68162833973
6,14714,8709.217066227191
7,14715,8705.752504114653
8,14716,8702.287942002115
9,14717,8698.823379889576
10,14718,8695.358817777038
11,14719,8691.8942556645
12,14720,8688.429693551961
13,14721,8684.965131439423
14,14722,8681.500569326885
15,14723,8678.036007214349
16,14724,8674.57144510181
17,14725,8671.106882989272
18,14726,8667.642320876734
19,14727,8664.177758764195
20,14728,8660.713196651657
21,14729,8657.248634539119
22,14730,8653.78407242658
23,14731,8650.319510314042
0,14732,8730.004438902419
1,14733,8726.53987678988
2,14734,8723.075314677342
3,14735,8719.610752564804
4,14736,8716.146190452266
5,14737,8712.68162833973
6,14738,8709.217066227191
7,14739,8705.752504114653
8,14740,8702.287942002115
9,14741,8698.823379889576
10,14742,8695.358817777038
11,14743,8691.8942556645
12,14744,8688.429693551961
13,14745,8684.965131439423
14,14746,8681.500569326885
15,14747,8678.036007214349
16,14748,8674.57144510181
17,14749,8671.106882989272
18,14750,8667.642320876734
19,14751,8664.177758764195
20,14752,8660.713196651657
21,14753,8657.248634539119
22,14754,8653.78407242658
23,14755,8650.319510314042
0,14756,8730.004438902419
1,14757,8726.53987678988
2,14758,8723.075314677342
3,14759,8719.610752564804
4,14760,8716.146190452266
5,14761,8712.68162833973
6,14762,8709.217066227191
7,14763,8705.752504114653
8,14764,8702.287942002115
9,14765,8698.823379889576
10,14766,8695.358817777038
11,14767,8691.8942556645
12,14768,8688.429693551961
13,14769,8684.965131439423
14,14770,8681.500569326885
15,14771,8678.036007214349
16,14772,8674.57144510181
17,14773,8671.106882989272
18,14774,8667.642320876734
19,14775,8664.177758764195
20,14776,8660.713196651657
21,14777,8657.248634539119
22,14778,8653.78407242658
23,14779,8650.319510314042
0,14780,8730.004438902419
1,14781,8726.53987678988
2,14782,8723.075314677342
3,14783,8719.610752564804
4,14784,8716.146190452266
5,14785,8712.68162833973
6,14786,8709.217066227191
7,14787,8705.752504114653
8,14788,8702.287942002115
9,14789,8698.823379889576
10,14790,8695.358817777038
11,14791,8691.8942556645
12,14792,8688.429693551961
13,14793,8684.965131439423
14,14794,8681.500569326885
15,14795,8678.036007214349
16,14796,8674.57144510181
17,14797,8671.106882989272
18,14798,8667.642320876734
19,14799,8664.177758764195
20,14800,8660.713196651657
21,14801,8657.248634539119
22,14802,8653.78407242658
23,14803,8650.319510314042
0,14804,8730.004438902419
1,14805,8726.53987678988
2,14806,8723.075314677342
3,14807,8719.610752564804
4,14808,8716.146190452266
5,14809,8712.68162833973
6,14810,8709.217066227191
7,14811,8705.752504114653
8,14812,8702.287942002115
9,14813,8698.823379889576
10,14814,8695.358817777038
11,14815,8691.8942556645
12,14816,8688.429693551961
13,14817,8684.965131439423
14,14818,8681.500569326885
15,14819,8678.036007214349
16,14820,8674.57144510181
17,14821,8671.106882989272
18,14822,8667.642320876734
19,14823,8664.177758764195
20,14824,8660.713196651657
21,14825,8657.248634539119
22,14826,8653.78407242658
23,14827,8650.319510314042
0,14828,8730.004438902419
1,14829,8726.53987678988
2,14830,8723.075314677342
3,14831,8719.610752564804
4,14832,8716.146190452266
5,14833,8712.68162833973
6,14834,8709.217066227191
7,14835,8705.752504114653
8,14836,8702.287942002115
9,14837,8698.823379889576
10,14838,8695.358817777038
11,14839,8691.8942556645
12,14840,8688.429693551961
13,14841,8684.965131439423
14,14842,8681.500569326885
15,14843,8678.036007214349
16,14844,8674.57144510181
17,14845,8671.106882989272
18,14846,8667.642320876734
19,14847,8664.177758764195
20,14848,8660.713196651657
21,14849,8657.248634539119
22,14850,8653.78407242658
23,14851,8650.319510314042
0,14852,8730.004438902419
1,14853,8726.53987678988
2,14854,8723.075314677342
3,14855,8719.610752564804
4,14856,8716.146190452266
5,14857,8712.68162833973
6,14858,8709.217066227191
7,14859,8705.752504114653
8,14860,8702.287942002115
9,14861,8698.823379889576
10,14862,8695.358817777038
11,14863,8691.8942556645
12,14864,8688.429693551961
13,14865,8684.965131439423
14,14866,8681.500569326885
15,14867,8678.036007214349
16,14868,8674.57144510181
17,14869,8671.106882989272
18,14870,8667.642320876734
19,14871,8664.177758764195
20,14872,8660.713196651657
21,14873,8657.248634539119
22,14874,8653.78407242658
23,14875,8650.319510314042
0,14876,8730.004438902419
1,14877,8726.53987678988
2,14878,8723.075314677342
3,14879,8719.610752564804
4,14880,8716.146190452266
5,14881,8712.68162833973
6,14882,8709.217066227191
7,14883,8705.752504114653
8,14884,8702.287942002115
9,14885,8698.823379889576
10,14886,8695.358817777038
11,14887,8691.8942556645
12,14888,8688.429693551961
13,14889,8684.965131439423
14,14890,8681.500569326885
15,14891,8678.036007214349
16,14892,8674.57144510181
17,14893,8671.106882989272
18,14894,8667.642320876734
19,14895,8664.177758764195
20,14896,8660.713196651657
21,14897,8657.248634539119
22,14898,8653.78407242658
23,14899,8650.319510314042
0,14900,8730.004438902419
1,14901,8726.53987678988
2,14902,8723.075314677342
3,14903,8719.610752564804
4,14904,8716.146190452266
5,14905,8712.68162833973
6,14906,8709.217066227191
7,14907,8705.752504114653
8,14908,8702.287942002115
9,14909,8698.823379889576
