instant,hum,Predicted Y
15264,1.0,0.6296498777842755
15265,0.94,0.629650246059052
15266,0.94,0.6296506143338284
15267,0.94,0.6296509826086049
15268,0.88,0.6296513508833813
15269,0.83,0.6296517191581578
15270,0.78,0.6296520874329342
15271,0.78,0.6296524557077107
15272,0.7,0.6296528239824871
15273,0.74,0.6296531922572636
15274,0.7,0.62965356053204
15275,0.62,0.6296539288068165
15276,0.58,0.6296542970815929
15277,0.65,0.6296546653563694
15278,0.65,0.6296550336311458
15279,0.65,0.6296554019059223
15280,0.65,0.6296557701806987
15281,0.74,0.6296561384554752
15282,0.74,0.6296565067302516
15283,0.78,0.6296568750050281
15284,0.89,0.6296572432798045
15285,0.94,0.629657611554581
15286,0.89,0.6296579798293575
15287,0.88,0.6296583481041339
15288,0.89,0.6296587163789104
15289,0.89,0.6296590846536868
15290,0.94,0.6296594529284633
15291,0.89,0.6296598212032397
15292,0.89,0.629660189478016
15293,0.89,0.6296605577527925
15294,0.83,0.629660926027569
15295,0.7,0.6296612943023454
15296,0.54,0.6296616625771219
15297,0.58,0.6296620308518983
15298,0.61,0.6296623991266748
15299,0.54,0.6296627674014512
15300,0.54,0.6296631356762277
15301,0.51,0.6296635039510041
15302,0.57,0.6296638722257806
15303,0.57,0.629664240500557
15304,0.65,0.6296646087753335
15305,0.69,0.6296649770501099
15306,0.47,0.6296653453248864
15307,0.56,0.6296657135996628
15308,0.73,0.6296660818744393
15309,0.68,0.6296664501492157
15310,0.73,0.6296668184239922
15311,0.73,0.6296671866987686
15312,0.77,0.6296675549735451
15313,0.77,0.6296679232483215
15314,0.83,0.629668291523098
15315,0.83,0.6296686597978745
15316,0.64,0.6296690280726509
15317,0.6,0.6296693963474274
15318,0.54,0.6296697646222038
15319,0.48,0.6296701328969803
15320,0.42,0.6296705011717567
15321,0.48,0.6296708694465332
15322,0.37,0.6296712377213096
15323,0.39,0.6296716059960861
15324,0.37,0.6296719742708625
15325,0.42,0.629672342545639
15326,0.57,0.6296727108204154
15327,0.73,0.6296730790951919
15328,0.78,0.6296734473699683
15329,0.69,0.6296738156447448
15330,0.73,0.6296741839195212
15331,0.78,0.6296745521942977
15332,0.83,0.6296749204690741
15333,0.83,0.6296752887438506
15334,0.78,0.629675657018627
15335,0.77,0.6296760252934035
15336,0.83,0.62967639356818
15337,0.83,0.6296767618429564
15338,0.88,0.6296771301177329
15339,0.83,0.6296774983925093
15340,0.83,0.6296778666672858
15341,0.73,0.6296782349420622
15342,0.69,0.6296786032168387
15343,0.65,0.6296789714916151
15344,0.54,0.6296793397663916
15345,0.57,0.629679708041168
15346,0.56,0.6296800763159445
15347,0.46,0.6296804445907209
15348,0.43,0.6296808128654974
15349,0.49,0.6296811811402738
15350,0.48,0.6296815494150503
15351,0.55,0.6296819176898267
15352,0.55,0.6296822859646032
15353,0.59,0.6296826542393796
15354,0.62,0.6296830225141561
15355,0.62,0.6296833907889325
15356,0.62,0.629683759063709
15357,0.54,0.6296841273384854
15358,0.62,0.6296844956132619
15359,0.62,0.6296848638880383
15360,0.54,0.6296852321628148
15361,0.54,0.6296856004375913
15362,0.54,0.6296859687123677
15363,0.58,0.6296863369871442
15364,0.67,0.6296867052619206
15365,0.71,0.6296870735366971
15366,0.67,0.6296874418114735
15367,0.71,0.62968781008625
15368,0.71,0.6296881783610264
15369,0.72,0.6296885466358029
15370,0.67,0.6296889149105793
15371,0.77,0.6296892831853558
15372,0.82,0.6296896514601322
15373,0.82,0.6296900197349087
15374,0.82,0.6296903880096851
15375,0.82,0.6296907562844616
15376,0.82,0.629691124559238
15377,0.87,0.6296914928340145
15378,0.87,0.6296918611087909
15379,0.93,0.6296922293835674
15380,0.76,0.6296925976583438
15381,0.87,0.6296929659331203
15382,0.81,0.6296933342078967
15383,0.81,0.6296937024826732
15384,0.87,0.6296940707574497
15385,0.76,0.6296944390322261
15386,0.76,0.6296948073070026
15387,0.76,0.629695175581779
15388,0.71,0.6296955438565555
15389,0.66,0.6296959121313319
15390,0.68,0.6296962804061084
15391,0.62,0.6296966486808848
15392,0.63,0.6296970169556613
15393,0.62,0.6296973852304377
15394,0.58,0.6296977535052142
15395,0.58,0.6296981217799906
15396,0.58,0.6296984900547671
15397,0.66,0.6296988583295435
15398,0.66,0.62969922660432
15399,0.71,0.6296995948790964
15400,0.71,0.6296999631538729
15401,0.76,0.6297003314286493
15402,0.76,0.6297006997034258
15403,0.71,0.6297010679782022
15404,0.82,0.6297014362529787
15405,0.87,0.6297018045277551
15406,0.87,0.6297021728025316
15407,0.87,0.629702541077308
15408,0.87,0.6297029093520845
15409,0.82,0.629703277626861
15410,0.82,0.6297036459016374
15411,0.83,0.6297040141764139
15412,0.8,0.6297043824511903
15413,0.77,0.6297047507259668
15414,0.75,0.6297051190007432
15415,0.69,0.6297054872755197
15416,0.69,0.6297058555502961
15417,0.67,0.6297062238250726
15418,0.64,0.629706592099849
15419,0.63,0.6297069603746255
15420,0.72,0.6297073286494019
15421,0.68,0.6297076969241784
15422,0.72,0.6297080651989548
15423,0.72,0.6297084334737313
15424,0.72,0.6297088017485077
15425,0.77,0.6297091700232842
15426,0.77,0.6297095382980606
15427,0.77,0.6297099065728371
15428,0.88,0.6297102748476135
15429,0.88,0.62971064312239
15430,0.88,0.6297110113971665
15431,0.88,0.6297113796719429
15432,0.88,0.6297117479467194
15433,0.88,0.6297121162214958
15434,0.88,0.6297124844962723
15435,0.82,0.6297128527710487
15436,0.77,0.6297132210458252
15437,0.6,0.6297135893206016
15438,0.52,0.6297139575953781
15439,0.52,0.6297143258701545
15440,0.56,0.629714694144931
15441,0.49,0.6297150624197074
15442,0.4,0.6297154306944839
15443,0.4,0.6297157989692603
15444,0.4,0.6297161672440368
15445,0.43,0.6297165355188132
15446,0.49,0.6297169037935897
15447,0.46,0.6297172720683661
15448,0.48,0.6297176403431426
15449,0.51,0.629718008617919
15450,0.55,0.6297183768926955
15451,0.58,0.629718745167472
15452,0.51,0.6297191134422484
15453,0.47,0.6297194817170249
15454,0.5,0.6297198499918013
15455,0.47,0.6297202182665778
15456,0.5,0.6297205865413542
15457,0.5,0.6297209548161307
15458,0.5,0.6297213230909071
15459,0.5,0.6297216913656836
15460,0.46,0.62972205964046
15461,0.43,0.6297224279152365
15462,0.41,0.6297227961900129
15463,0.36,0.6297231644647894
15464,0.36,0.6297235327395658
15465,0.31,0.6297239010143423
15466,0.32,0.6297242692891187
15467,0.34,0.6297246375638952
15468,0.36,0.6297250058386716
15469,0.39,0.6297253741134481
15470,0.44,0.6297257423882245
15471,0.51,0.629726110663001
15472,0.62,0.6297264789377774
15473,0.62,0.6297268472125539
15474,0.66,0.6297272154873303
15475,0.58,0.6297275837621068
15476,0.66,0.6297279520368833
15477,0.66,0.6297283203116597
15478,0.66,0.6297286885864362
15479,0.76,0.6297290568612126
15480,0.76,0.6297294251359891
15481,0.81,0.6297297934107655
15482,0.81,0.629730161685542
15483,0.81,0.6297305299603184
15484,0.71,0.6297308982350949
15485,0.39,0.6297312665098713
15486,0.36,0.6297316347846478
15487,0.37,0.6297320030594242
15488,0.39,0.6297323713342007
15489,0.37,0.6297327396089771
15490,0.37,0.6297331078837536
15491,0.42,0.62973347615853
15492,0.41,0.6297338444333065
15493,0.38,0.6297342127080829
15494,0.38,0.6297345809828594
15495,0.41,0.6297349492576358
15496,0.47,0.6297353175324123
15497,0.54,0.6297356858071887
15498,0.47,0.6297360540819652
15499,0.57,0.6297364223567417
15500,0.57,0.6297367906315181
15501,0.53,0.6297371589062946
15502,0.53,0.629737527181071
15503,0.66,0.6297378954558475
15504,0.65,0.6297382637306239
15505,0.61,0.6297386320054004
15506,0.61,0.6297390002801768
15507,0.61,0.6297393685549533
15508,0.53,0.6297397368297297
15509,0.5,0.6297401051045062
15510,0.43,0.6297404733792826
15511,0.35,0.6297408416540591
15512,0.35,0.6297412099288355
15513,0.36,0.629741578203612
15514,0.33,0.6297419464783883
15515,0.36,0.6297423147531648
15516,0.31,0.6297426830279412
15517,0.38,0.6297430513027177
15518,0.44,0.6297434195774941
15519,0.44,0.6297437878522706
15520,0.54,0.629744156127047
15521,0.58,0.6297445244018235
15522,0.62,0.6297448926765999
15523,0.58,0.6297452609513764
15524,0.71,0.6297456292261528
15525,0.77,0.6297459975009293
15526,0.76,0.6297463657757058
15527,0.77,0.6297467340504822
15528,0.77,0.6297471023252587
15529,0.82,0.6297474706000351
15530,0.82,0.6297478388748116
15531,0.82,0.629748207149588
15532,0.77,0.6297485754243645
15533,0.67,0.6297489436991409
15534,0.56,0.6297493119739174
15535,0.52,0.6297496802486938
15536,0.46,0.6297500485234703
15537,0.41,0.6297504167982467
15538,0.39,0.6297507850730232
15539,0.39,0.6297511533477996
15540,0.41,0.6297515216225761
15541,0.44,0.6297518898973525
15542,0.6,0.629752258172129
15543,0.64,0.6297526264469054
15544,0.73,0.6297529947216819
15545,0.73,0.6297533629964583
15546,0.73,0.6297537312712348
15547,0.68,0.6297540995460112
15548,0.73,0.6297544678207877
15549,0.64,0.6297548360955642
15550,0.64,0.6297552043703406
15551,0.73,0.6297555726451171
15552,0.68,0.6297559409198935
15553,0.73,0.62975630919467
15554,0.73,0.6297566774694464
15555,0.68,0.6297570457442229
15556,0.64,0.6297574140189993
15557,0.69,0.6297577822937758
15558,0.73,0.6297581505685522
15559,0.73,0.6297585188433287
15560,0.78,0.6297588871181051
15561,0.88,0.6297592553928816
15562,0.78,0.629759623667658
15563,0.78,0.6297599919424345
15564,0.64,0.6297603602172109
15565,0.64,0.6297607284919874
15566,0.77,0.6297610967667638
15567,0.83,0.6297614650415403
15568,0.72,0.6297618333163167
15569,0.59,0.6297622015910932
15570,0.59,0.6297625698658696
15571,0.63,0.6297629381406461
15572,0.63,0.6297633064154226
15573,0.67,0.629763674690199
15574,0.67,0.6297640429649755
15575,0.67,0.6297644112397519
15576,0.67,0.6297647795145284
15577,0.67,0.6297651477893048
15578,0.67,0.6297655160640813
15579,0.67,0.6297658843388577
15580,0.62,0.6297662526136342
15581,0.55,0.6297666208884106
15582,0.48,0.6297669891631871
15583,0.45,0.6297673574379635
15584,0.45,0.62976772571274
15585,0.45,0.6297680939875164
15586,0.39,0.6297684622622929
15587,0.41,0.6297688305370693
15588,0.39,0.6297691988118458
15589,0.39,0.6297695670866222
15590,0.42,0.6297699353613987
15591,0.48,0.6297703036361751
15592,0.55,0.6297706719109516
15593,0.63,0.629771040185728
15594,0.71,0.6297714084605045
15595,0.71,0.629771776735281
15596,0.76,0.6297721450100574
15597,0.76,0.6297725132848339
15598,0.76,0.6297728815596103
15599,0.87,0.6297732498343868
15600,0.81,0.6297736181091632
15601,0.81,0.6297739863839397
15602,0.82,0.6297743546587161
15603,0.81,0.6297747229334926
15604,0.76,0.629775091208269
15605,0.77,0.6297754594830455
15606,0.67,0.6297758277578219
15607,0.51,0.6297761960325984
15608,0.48,0.6297765643073748
15609,0.49,0.6297769325821513
15610,0.43,0.6297773008569277
15611,0.43,0.6297776691317042
15612,0.52,0.6297780374064806
15613,0.56,0.6297784056812571
15614,0.59,0.6297787739560335
15615,0.72,0.62977914223081
15616,0.72,0.6297795105055864
15617,0.82,0.6297798787803629
15618,0.88,0.6297802470551394
15619,0.88,0.6297806153299158
15620,0.88,0.6297809836046923
15621,0.82,0.6297813518794687
15622,0.82,0.6297817201542452
15623,0.88,0.6297820884290216
15624,0.88,0.6297824567037981
15625,0.82,0.6297828249785745
15626,0.88,0.629783193253351
15627,0.88,0.6297835615281274
15628,0.82,0.6297839298029039
15629,0.77,0.6297842980776803
15630,0.68,0.6297846663524568
15631,0.56,0.6297850346272332
15632,0.53,0.6297854029020097
15633,0.53,0.6297857711767861
15634,0.5,0.6297861394515626
15635,0.6,0.629786507726339
15636,0.56,0.6297868760011155
15637,0.64,0.6297872442758919
15638,0.64,0.6297876125506684
15639,0.68,0.6297879808254448
15640,0.68,0.6297883491002213
15641,0.77,0.6297887173749978
15642,0.83,0.6297890856497742
15643,0.83,0.6297894539245507
15644,0.83,0.6297898221993271
15645,0.88,0.6297901904741036
15646,0.88,0.62979055874888
15647,0.83,0.6297909270236565
15648,0.83,0.6297912952984329
15649,0.88,0.6297916635732094
15650,0.94,0.6297920318479858
15651,0.94,0.6297924001227623
15652,0.94,0.6297927683975387
15653,0.94,0.6297931366723152
15654,0.88,0.6297935049470916
15655,0.83,0.6297938732218681
15656,0.69,0.6297942414966445
15657,0.73,0.629794609771421
15658,0.61,0.6297949780461974
15659,0.65,0.6297953463209739
15660,0.69,0.6297957145957503
15661,0.69,0.6297960828705268
15662,0.83,0.6297964511453032
15663,0.88,0.6297968194200797
15664,0.77,0.6297971876948562
15665,0.77,0.6297975559696326
15666,0.77,0.6297979242444091
15667,0.88,0.6297982925191855
15668,0.82,0.629798660793962
15669,0.72,0.6297990290687384
15670,0.77,0.6297993973435149
15671,0.77,0.6297997656182913
15672,0.72,0.6298001338930678
15673,0.82,0.6298005021678442
15674,0.71,0.6298008704426207
15675,0.82,0.6298012387173971
15676,0.67,0.6298016069921736
15677,0.59,0.62980197526695
15678,0.52,0.6298023435417265
15679,0.52,0.6298027118165029
15680,0.46,0.6298030800912794
15681,0.43,0.6298034483660558
15682,0.4,0.6298038166408323
15683,0.43,0.6298041849156087
15684,0.42,0.6298045531903852
15685,0.37,0.6298049214651616
15686,0.39,0.6298052897399381
15687,0.45,0.6298056580147146
15688,0.39,0.629806026289491
15689,0.47,0.6298063945642675
15690,0.51,0.6298067628390439
15691,0.58,0.6298071311138204
15692,0.54,0.6298074993885968
15693,0.58,0.6298078676633733
15694,0.62,0.6298082359381497
15695,0.66,0.6298086042129262
15696,0.71,0.6298089724877026
15697,0.66,0.6298093407624791
15698,0.62,0.6298097090372555
15699,0.62,0.629810077312032
15700,0.67,0.6298104455868084
15701,0.55,0.6298108138615849
15702,0.48,0.6298111821363613
15703,0.44,0.6298115504111378
15704,0.39,0.6298119186859142
15705,0.37,0.6298122869606907
15706,0.35,0.6298126552354671
15707,0.35,0.6298130235102436
15708,0.37,0.62981339178502
15709,0.39,0.6298137600597965
15710,0.39,0.629814128334573
15711,0.42,0.6298144966093494
15712,0.44,0.6298148648841259
15713,0.54,0.6298152331589023
15714,0.54,0.6298156014336788
15715,0.54,0.6298159697084552
15716,0.62,0.6298163379832317
15717,0.71,0.6298167062580081
15718,0.71,0.6298170745327846
15719,0.62,0.629817442807561
15720,0.66,0.6298178110823375
15721,0.76,0.6298181793571139
15722,0.76,0.6298185476318904
15723,0.66,0.6298189159066668
15724,0.67,0.6298192841814433
15725,0.63,0.6298196524562197
15726,0.55,0.6298200207309962
15727,0.37,0.6298203890057726
15728,0.35,0.6298207572805491
15729,0.29,0.6298211255553255
15730,0.27,0.629821493830102
15731,0.29,0.6298218621048784
15732,0.33,0.6298222303796548
15733,0.33,0.6298225986544312
15734,0.64,0.6298229669292077
15735,0.52,0.6298233352039841
15736,0.59,0.6298237034787606
15737,0.67,0.629824071753537
15738,0.82,0.6298244400283135
15739,0.82,0.62982480830309
15740,0.88,0.6298251765778664
15741,0.77,0.6298255448526429
15742,0.88,0.6298259131274193
15743,0.77,0.6298262814021958
15744,0.77,0.6298266496769722
15745,0.77,0.6298270179517487
15746,0.82,0.6298273862265251
15747,0.77,0.6298277545013016
15748,0.72,0.629828122776078
15749,0.72,0.6298284910508545
15750,0.6,0.6298288593256309
15751,0.53,0.6298292276004074
15752,0.46,0.6298295958751838
15753,0.44,0.6298299641499603
15754,0.41,0.6298303324247367
15755,0.41,0.6298307006995132
15756,0.44,0.6298310689742896
15757,0.41,0.6298314372490661
15758,0.53,0.6298318055238425
15759,0.57,0.629832173798619
15760,0.64,0.6298325420733955
15761,0.68,0.6298329103481719
15762,0.68,0.6298332786229484
15763,0.73,0.6298336468977248
15764,0.73,0.6298340151725013
15765,0.68,0.6298343834472777
15766,0.68,0.6298347517220542
15767,0.77,0.6298351199968306
15768,0.77,0.6298354882716071
15769,0.82,0.6298358565463835
15770,0.82,0.62983622482116
15771,0.88,0.6298365930959364
15772,0.83,0.6298369613707129
15773,0.77,0.6298373296454893
15774,0.73,0.6298376979202658
15775,0.64,0.6298380661950422
15776,0.61,0.6298384344698187
15777,0.54,0.6298388027445951
15778,0.3,0.6298391710193716
15779,0.39,0.629839539294148
15780,0.33,0.6298399075689245
15781,0.47,0.629840275843701
15782,0.44,0.6298406441184774
15783,0.53,0.6298410123932539
15784,0.61,0.6298413806680303
15785,0.61,0.6298417489428068
15786,0.64,0.6298421172175832
15787,0.68,0.6298424854923597
15788,0.64,0.6298428537671361
15789,0.68,0.6298432220419126
15790,0.77,0.629843590316689
15791,0.88,0.6298439585914655
15792,0.88,0.6298443268662419
15793,0.88,0.6298446951410184
15794,0.88,0.6298450634157948
15795,0.88,0.6298454316905713
15796,0.83,0.6298457999653477
15797,0.83,0.6298461682401242
15798,0.83,0.6298465365149006
15799,0.83,0.6298469047896771
15800,0.78,0.6298472730644535
15801,0.78,0.62984764133923
15802,0.73,0.6298480096140064
15803,0.65,0.6298483778887829
15804,0.69,0.6298487461635593
15805,0.69,0.6298491144383358
15806,0.83,0.6298494827131123
15807,0.83,0.6298498509878887
15808,0.88,0.6298502192626652
15809,0.88,0.6298505875374416
15810,0.83,0.6298509558122181
15811,0.83,0.6298513240869945
15812,0.77,0.629851692361771
15813,0.88,0.6298520606365474
15814,0.88,0.6298524289113239
15815,0.88,0.6298527971861003
15816,0.88,0.6298531654608768
15817,0.88,0.6298535337356532
15818,0.88,0.6298539020104297
15819,0.88,0.6298542702852061
15820,0.88,0.6298546385599826
15821,0.88,0.629855006834759
15822,0.88,0.6298553751095355
15823,0.78,0.6298557433843119
15824,0.73,0.6298561116590884
15825,0.68,0.6298564799338648
15826,0.64,0.6298568482086413
15827,0.61,0.6298572164834177
15828,0.73,0.6298575847581942
15829,0.76,0.6298579530329707
15830,0.78,0.6298583213077471
15831,0.83,0.6298586895825236
15832,0.83,0.6298590578573
15833,0.77,0.6298594261320765
15834,0.83,0.6298597944068529
15835,0.83,0.6298601626816294
15836,0.88,0.6298605309564058
15837,0.88,0.6298608992311823
15838,0.88,0.6298612675059587
15839,0.88,0.6298616357807352
15840,0.88,0.6298620040555116
15841,0.82,0.6298623723302881
15842,0.82,0.6298627406050645
15843,0.83,0.629863108879841
15844,0.77,0.6298634771546174
15845,0.77,0.6298638454293939
15846,0.73,0.6298642137041703
15847,0.64,0.6298645819789468
15848,0.53,0.6298649502537232
15849,0.43,0.6298653185284997
15850,0.46,0.6298656868032761
15851,0.6,0.6298660550780526
15852,0.64,0.629866423352829
15853,0.64,0.6298667916276055
15854,0.64,0.629867159902382
15855,0.72,0.6298675281771584
15856,0.72,0.6298678964519349
15857,0.72,0.6298682647267113
15858,0.72,0.6298686330014878
15859,0.68,0.6298690012762642
15860,0.68,0.6298693695510407
15861,0.72,0.6298697378258171
15862,0.68,0.6298701061005936
15863,0.63,0.62987047437537
15864,0.63,0.6298708426501465
15865,0.63,0.6298712109249229
15866,0.59,0.6298715791996994
15867,0.59,0.6298719474744758
15868,0.59,0.6298723157492523
15869,0.55,0.6298726840240287
15870,0.51,0.6298730522988052
15871,0.51,0.6298734205735816
15872,0.59,0.6298737888483581
15873,0.59,0.6298741571231345
15874,0.59,0.629874525397911
15875,0.63,0.6298748936726875
15876,0.67,0.6298752619474639
15877,0.77,0.6298756302222404
15878,0.94,0.6298759984970168
15879,0.94,0.6298763667717933
15880,0.94,0.6298767350465697
15881,0.88,0.6298771033213462
15882,0.88,0.6298774715961226
15883,0.94,0.6298778398708991
15884,0.88,0.6298782081456755
15885,0.81,0.629878576420452
15886,0.81,0.6298789446952284
15887,0.87,0.6298793129700049
15888,0.87,0.6298796812447813
15889,0.87,0.6298800495195578
15890,0.87,0.6298804177943342
15891,0.68,0.6298807860691107
15892,0.81,0.6298811543438871
15893,0.87,0.6298815226186636
15894,0.81,0.62988189089344
15895,0.81,0.6298822591682165
15896,0.81,0.629882627442993
15897,0.81,0.6298829957177694
15898,0.81,0.6298833639925459
15899,0.81,0.6298837322673223
15900,0.87,0.6298841005420988
15901,0.81,0.6298844688168752
15902,0.81,0.6298848370916517
15903,0.87,0.6298852053664281
15904,0.81,0.6298855736412046
15905,0.76,0.629885941915981
15906,0.71,0.6298863101907575
15907,0.66,0.6298866784655339
15908,0.58,0.6298870467403104
15909,0.5,0.6298874150150868
15910,0.5,0.6298877832898633
15911,0.54,0.6298881515646397
15912,0.54,0.6298885198394162
15913,0.58,0.6298888881141926
15914,0.58,0.6298892563889691
15915,0.5,0.6298896246637455
15916,0.5,0.629889992938522
15917,0.5,0.6298903612132984
15918,0.57,0.6298907294880749
15919,0.57,0.6298910977628513
15920,0.57,0.6298914660376278
15921,0.75,0.6298918343124043
15922,0.66,0.6298922025871807
15923,0.61,0.6298925708619572
15924,0.66,0.6298929391367336
15925,0.66,0.6298933074115101
15926,0.61,0.6298936756862865
15927,0.57,0.629894043961063
15928,0.56,0.6298944122358394
15929,0.57,0.6298947805106159
15930,0.62,0.6298951487853923
15931,0.62,0.6298955170601688
15932,0.62,0.6298958853349452
15933,0.58,0.6298962536097217
15934,0.5,0.6298966218844981
15935,0.54,0.6298969901592746
15936,0.54,0.629897358434051
15937,0.5,0.6298977267088275
15938,0.5,0.6298980949836039
15939,0.5,0.6298984632583804
15940,0.54,0.6298988315331568
15941,0.54,0.6298991998079333
15942,0.57,0.6298995680827097
15943,0.57,0.6298999363574862
15944,0.57,0.6299003046322627
15945,0.66,0.6299006729070391
15946,0.66,0.6299010411818156
15947,0.7,0.629901409456592
15948,0.7,0.6299017777313685
15949,0.66,0.6299021460061449
15950,0.7,0.6299025142809214
15951,0.7,0.6299028825556978
15952,0.57,0.6299032508304743
15953,0.53,0.6299036191052507
15954,0.46,0.6299039873800271
15955,0.41,0.6299043556548035
15956,0.41,0.62990472392958
15957,0.43,0.6299050922043564
15958,0.4,0.6299054604791329
15959,0.4,0.6299058287539093
15960,0.4,0.6299061970286858
15961,0.4,0.6299065653034622
15962,0.43,0.6299069335782387
15963,0.43,0.6299073018530151
15964,0.46,0.6299076701277916
15965,0.46,0.629908038402568
15966,0.46,0.6299084066773445
15967,0.53,0.6299087749521209
15968,0.53,0.6299091432268974
15969,0.49,0.6299095115016738
15970,0.49,0.6299098797764503
15971,0.49,0.6299102480512268
15972,0.49,0.6299106163260032
15973,0.49,0.6299109846007797
15974,0.49,0.6299113528755561
15975,0.49,0.6299117211503326
15976,0.46,0.629912089425109
15977,0.49,0.6299124576998855
15978,0.46,0.6299128259746619
15979,0.46,0.6299131942494384
15980,0.46,0.6299135625242148
15981,0.46,0.6299139307989913
15982,0.5,0.6299142990737677
15983,0.46,0.6299146673485442
15984,0.46,0.6299150356233206
15985,0.46,0.6299154038980971
15986,0.46,0.6299157721728735
15987,0.5,0.62991614044765
15988,0.53,0.6299165087224264
15989,0.53,0.6299168769972029
15990,0.57,0.6299172452719793
15991,0.57,0.6299176135467558
15992,0.61,0.6299179818215322
15993,0.81,0.6299183500963087
15994,0.65,0.6299187183710852
15995,0.61,0.6299190866458616
15996,0.65,0.6299194549206381
15997,0.65,0.6299198231954145
15998,0.61,0.629920191470191
15999,0.65,0.6299205597449674
16000,0.56,0.6299209280197439
16001,0.53,0.6299212962945203
16002,0.49,0.6299216645692968
16003,0.46,0.6299220328440732
16004,0.46,0.6299224011188497
16005,0.43,0.6299227693936261
16006,0.4,0.6299231376684026
16007,0.4,0.629923505943179
16008,0.4,0.6299238742179555
16009,0.43,0.6299242424927319
16010,0.43,0.6299246107675084
16011,0.43,0.6299249790422848
16012,0.53,0.6299253473170613
16013,0.52,0.6299257155918377
16014,0.52,0.6299260838666142
16015,0.56,0.6299264521413906
16016,0.56,0.6299268204161671
16017,0.56,0.6299271886909436
16018,0.56,0.62992755696572
16019,0.56,0.6299279252404965
16020,0.52,0.6299282935152729
16021,0.52,0.6299286617900494
16022,0.49,0.6299290300648258
16023,0.49,0.6299293983396023
16024,0.49,0.6299297666143787
16025,0.52,0.6299301348891552
16026,0.49,0.6299305031639316
16027,0.46,0.6299308714387081
16028,0.43,0.6299312397134845
16029,0.4,0.629931607988261
16030,0.4,0.6299319762630374
16031,0.4,0.6299323445378139
16032,0.43,0.6299327128125903
16033,0.46,0.6299330810873668
16034,0.46,0.6299334493621432
16035,0.49,0.6299338176369197
16036,0.49,0.6299341859116961
16037,0.52,0.6299345541864726
16038,0.56,0.629934922461249
16039,0.6,0.6299352907360255
16040,0.6,0.629935659010802
16041,0.6,0.6299360272855784
16042,0.65,0.6299363955603549
16043,0.64,0.6299367638351313
16044,0.69,0.6299371321099078
16045,0.64,0.6299375003846842
16046,0.69,0.6299378686594607
16047,0.69,0.6299382369342371
16048,0.69,0.6299386052090136
16049,0.6,0.62993897348379
16050,0.49,0.6299393417585665
16051,0.45,0.6299397100333429
16052,0.45,0.6299400783081194
16053,0.46,0.6299404465828958
16054,0.4,0.6299408148576723
16055,0.46,0.6299411831324487
16056,0.46,0.6299415514072252
16057,0.53,0.6299419196820016
16058,0.57,0.6299422879567781
16059,0.56,0.6299426562315545
16060,0.61,0.629943024506331
16061,0.56,0.6299433927811074
16062,0.56,0.6299437610558839
16063,0.56,0.6299441293306604
16064,0.56,0.6299444976054368
16065,0.61,0.6299448658802133
16066,0.56,0.6299452341549897
16067,0.52,0.6299456024297662
16068,0.52,0.6299459707045426
16069,0.52,0.6299463389793191
16070,0.56,0.6299467072540955
16071,0.56,0.629947075528872
16072,0.6,0.6299474438036484
16073,0.6,0.6299478120784249
16074,0.56,0.6299481803532013
16075,0.51,0.6299485486279778
16076,0.53,0.6299489169027542
16077,0.53,0.6299492851775307
16078,0.53,0.6299496534523071
16079,0.53,0.6299500217270836
16080,0.53,0.62995039000186
16081,0.53,0.6299507582766365
16082,0.53,0.6299511265514129
16083,0.56,0.6299514948261894
16084,0.49,0.6299518631009658
16085,0.49,0.6299522313757423
16086,0.56,0.6299525996505188
16087,0.65,0.6299529679252952
16088,0.61,0.6299533362000717
16089,0.52,0.6299537044748481
16090,0.49,0.6299540727496246
16091,0.45,0.629954441024401
16092,0.42,0.6299548092991775
16093,0.39,0.6299551775739539
16094,0.36,0.6299555458487304
16095,0.33,0.6299559141235068
16096,0.31,0.6299562823982833
16097,0.31,0.6299566506730597
16098,0.29,0.6299570189478362
16099,0.24,0.6299573872226126
16100,0.18,0.6299577554973891
16101,0.18,0.6299581237721655
16102,0.18,0.629958492046942
16103,0.16,0.6299588603217184
16104,0.2,0.6299592285964949
16105,0.24,0.6299595968712713
16106,0.27,0.6299599651460478
16107,0.29,0.6299603334208242
16108,0.37,0.6299607016956007
16109,0.42,0.6299610699703772
16110,0.46,0.6299614382451536
16111,0.49,0.6299618065199301
16112,0.53,0.6299621747947065
16113,0.53,0.629962543069483
16114,0.53,0.6299629113442594
16115,0.53,0.6299632796190359
16116,0.56,0.6299636478938123
16117,0.65,0.6299640161685888
16118,0.65,0.6299643844433652
16119,0.57,0.6299647527181417
16120,0.53,0.6299651209929181
16121,0.5,0.6299654892676946
16122,0.47,0.629965857542471
16123,0.41,0.6299662258172475
16124,0.38,0.6299665940920239
16125,0.38,0.6299669623668004
16126,0.36,0.6299673306415768
16127,0.38,0.6299676989163533
16128,0.44,0.6299680671911297
16129,0.44,0.6299684354659062
16130,0.71,0.6299688037406826
16131,0.66,0.6299691720154591
16132,0.76,0.6299695402902356
16133,0.71,0.629969908565012
16134,0.81,0.6299702768397885
16135,0.76,0.6299706451145649
16136,0.81,0.6299710133893414
16137,0.81,0.6299713816641178
16138,0.81,0.6299717499388943
16139,0.87,0.6299721182136707
16140,0.87,0.6299724864884472
16141,0.93,0.6299728547632236
16142,0.87,0.6299732230380001
16143,0.76,0.6299735913127765
