hr,cnt,Predicted Y
7,495,142.45971219968757
8,729,152.79750436959353
9,344,163.1352965394995
10,222,173.4730887094055
11,212,183.81088087931144
12,279,194.14867304921742
13,242,204.48646521912337
14,213,214.82425738902936
15,238,225.1620495589353
16,374,235.4998417288413
17,738,245.83763389874727
18,688,256.1754260686532
19,614,266.5132182385592
20,446,276.8510104084652
21,271,287.1888025783711
22,234,297.5265947482771
23,145,307.8643869181831
0,97,70.09516701034579
1,54,80.43295918025176
2,26,90.77075135015772
3,12,101.1085435200637
4,8,111.44633568996966
5,37,121.78412785987564
6,139,132.12192002978162
7,410,142.45971219968757
8,676,152.79750436959353
9,363,163.1352965394995
10,231,173.4730887094055
11,251,183.81088087931144
12,299,194.14867304921742
13,314,204.48646521912337
14,326,214.82425738902936
15,323,225.1620495589353
16,499,235.4998417288413
17,699,245.83763389874727
18,622,256.1754260686532
19,516,266.5132182385592
20,354,276.8510104084652
21,260,287.1888025783711
22,199,297.5265947482771
23,189,307.8643869181831
0,191,70.09516701034579
1,80,80.43295918025176
2,90,90.77075135015772
3,43,101.1085435200637
4,11,111.44633568996966
5,14,121.78412785987564
6,50,132.12192002978162
7,76,142.45971219968757
8,163,152.79750436959353
9,337,163.1352965394995
10,395,173.4730887094055
11,457,183.81088087931144
12,487,194.14867304921742
13,498,204.48646521912337
14,494,214.82425738902936
15,497,225.1620495589353
16,487,235.4998417288413
17,479,245.83763389874727
18,481,256.1754260686532
19,338,266.5132182385592
20,233,276.8510104084652
21,300,287.1888025783711
22,276,297.5265947482771
23,208,307.8643869181831
0,188,70.09516701034579
1,158,80.43295918025176
2,112,90.77075135015772
3,55,101.1085435200637
4,13,111.44633568996966
5,17,121.78412785987564
6,18,132.12192002978162
7,40,142.45971219968757
8,127,152.79750436959353
9,226,163.1352965394995
10,381,173.4730887094055
11,509,183.81088087931144
12,511,194.14867304921742
13,483,204.48646521912337
14,522,214.82425738902936
15,501,225.1620495589353
16,521,235.4998417288413
17,531,245.83763389874727
18,419,256.1754260686532
19,443,266.5132182385592
20,303,276.8510104084652
21,271,287.1888025783711
22,148,297.5265947482771
23,100,307.8643869181831
0,58,70.09516701034579
1,19,80.43295918025176
2,8,90.77075135015772
3,3,101.1085435200637
4,5,111.44633568996966
5,47,121.78412785987564
6,161,132.12192002978162
7,469,142.45971219968757
8,751,152.79750436959353
9,293,163.1352965394995
10,189,173.4730887094055
11,215,183.81088087931144
12,278,194.14867304921742
13,226,204.48646521912337
14,254,214.82425738902936
15,236,225.1620495589353
16,425,235.4998417288413
17,827,245.83763389874727
18,812,256.1754260686532
19,665,266.5132182385592
20,462,276.8510104084652
21,322,287.1888025783711
22,230,297.5265947482771
23,150,307.8643869181831
0,38,70.09516701034579
1,21,80.43295918025176
2,8,90.77075135015772
3,6,101.1085435200637
4,6,111.44633568996966
5,45,121.78412785987564
6,194,132.12192002978162
7,513,142.45971219968757
8,760,152.79750436959353
9,333,163.1352965394995
10,227,173.4730887094055
11,224,183.81088087931144
12,248,194.14867304921742
13,288,204.48646521912337
14,260,214.82425738902936
15,144,225.1620495589353
16,402,235.4998417288413
17,820,245.83763389874727
18,857,256.1754260686532
19,614,266.5132182385592
20,452,276.8510104084652
21,352,287.1888025783711
22,257,297.5265947482771
23,147,307.8643869181831
0,47,70.09516701034579
1,33,80.43295918025176
2,13,90.77075135015772
3,7,101.1085435200637
4,4,111.44633568996966
5,49,121.78412785987564
6,185,132.12192002978162
7,487,142.45971219968757
8,681,152.79750436959353
9,350,163.1352965394995
10,236,173.4730887094055
11,234,183.81088087931144
12,284,194.14867304921742
13,280,204.48646521912337
14,263,214.82425738902936
15,295,225.1620495589353
16,479,235.4998417288413
17,837,245.83763389874727
18,891,256.1754260686532
19,652,266.5132182385592
20,513,276.8510104084652
21,320,287.1888025783711
22,288,297.5265947482771
23,152,307.8643869181831
0,63,70.09516701034579
1,42,80.43295918025176
2,11,90.77075135015772
3,6,101.1085435200637
4,9,111.44633568996966
5,41,121.78412785987564
6,183,132.12192002978162
7,473,142.45971219968757
8,739,152.79750436959353
9,343,163.1352965394995
10,181,173.4730887094055
11,226,183.81088087931144
12,286,194.14867304921742
13,310,204.48646521912337
14,225,214.82425738902936
15,270,225.1620495589353
16,406,235.4998417288413
17,865,245.83763389874727
18,767,256.1754260686532
19,607,266.5132182385592
20,427,276.8510104084652
21,342,287.1888025783711
22,262,297.5265947482771
23,177,307.8643869181831
0,71,70.09516701034579
1,43,80.43295918025176
2,14,90.77075135015772
3,6,101.1085435200637
4,12,111.44633568996966
5,37,121.78412785987564
6,163,132.12192002978162
7,421,142.45971219968757
8,668,152.79750436959353
9,396,163.1352965394995
10,249,173.4730887094055
11,263,183.81088087931144
12,338,194.14867304921742
13,345,204.48646521912337
14,331,214.82425738902936
15,380,225.1620495589353
16,492,235.4998417288413
17,741,245.83763389874727
18,671,256.1754260686532
19,469,266.5132182385592
20,389,276.8510104084652
21,278,287.1888025783711
22,202,297.5265947482771
23,196,307.8643869181831
0,161,70.09516701034579
1,122,80.43295918025176
2,84,90.77075135015772
3,30,101.1085435200637
4,13,111.44633568996966
5,17,121.78412785987564
6,49,132.12192002978162
7,67,142.45971219968757
8,181,152.79750436959353
9,278,163.1352965394995
10,396,173.4730887094055
11,470,183.81088087931144
12,547,194.14867304921742
13,527,204.48646521912337
14,472,214.82425738902936
15,489,225.1620495589353
16,450,235.4998417288413
17,492,245.83763389874727
18,490,256.1754260686532
19,397,266.5132182385592
20,312,276.8510104084652
21,289,287.1888025783711
22,269,297.5265947482771
23,222,307.8643869181831
0,153,70.09516701034579
1,87,80.43295918025176
2,73,90.77075135015772
3,41,101.1085435200637
4,14,111.44633568996966
5,19,121.78412785987564
6,19,132.12192002978162
7,68,142.45971219968757
8,108,152.79750436959353
9,229,163.1352965394995
10,364,173.4730887094055
11,437,183.81088087931144
12,491,194.14867304921742
13,523,204.48646521912337
14,526,214.82425738902936
15,450,225.1620495589353
16,421,235.4998417288413
17,382,245.83763389874727
18,229,256.1754260686532
19,185,266.5132182385592
20,193,276.8510104084652
21,208,287.1888025783711
22,157,297.5265947482771
23,87,307.8643869181831
0,33,70.09516701034579
1,11,80.43295918025176
2,5,90.77075135015772
3,5,101.1085435200637
4,11,111.44633568996966
5,25,121.78412785987564
6,141,132.12192002978162
7,407,142.45971219968757
8,605,152.79750436959353
9,276,163.1352965394995
10,213,173.4730887094055
11,260,183.81088087931144
12,285,194.14867304921742
13,289,204.48646521912337
14,287,214.82425738902936
15,274,225.1620495589353
16,451,235.4998417288413
17,858,245.83763389874727
18,843,256.1754260686532
19,640,266.5132182385592
20,457,276.8510104084652
21,317,287.1888025783711
22,207,297.5265947482771
23,113,307.8643869181831
0,47,70.09516701034579
1,18,80.43295918025176
2,13,90.77075135015772
3,6,101.1085435200637
4,9,111.44633568996966
5,36,121.78412785987564
6,179,132.12192002978162
7,502,142.45971219968757
8,705,152.79750436959353
9,327,163.1352965394995
10,250,173.4730887094055
11,214,183.81088087931144
12,283,194.14867304921742
13,253,204.48646521912337
14,261,214.82425738902936
15,306,225.1620495589353
16,445,235.4998417288413
17,868,245.83763389874727
18,814,256.1754260686532
19,610,266.5132182385592
20,448,276.8510104084652
21,317,287.1888025783711
22,224,297.5265947482771
23,138,307.8643869181831
0,58,70.09516701034579
1,23,80.43295918025176
2,6,90.77075135015772
3,7,101.1085435200637
4,7,111.44633568996966
5,43,121.78412785987564
6,173,132.12192002978162
7,482,142.45971219968757
8,737,152.79750436959353
9,341,163.1352965394995
10,214,173.4730887094055
11,239,183.81088087931144
12,280,194.14867304921742
13,313,204.48646521912337
14,236,214.82425738902936
15,278,225.1620495589353
16,441,235.4998417288413
17,858,245.83763389874727
18,862,256.1754260686532
19,686,266.5132182385592
20,500,276.8510104084652
21,381,287.1888025783711
22,233,297.5265947482771
23,136,307.8643869181831
0,67,70.09516701034579
1,28,80.43295918025176
2,14,90.77075135015772
3,6,101.1085435200637
4,10,111.44633568996966
5,41,121.78412785987564
6,167,132.12192002978162
7,475,142.45971219968757
8,698,152.79750436959353
9,353,163.1352965394995
10,205,173.4730887094055
11,260,183.81088087931144
12,277,194.14867304921742
13,281,204.48646521912337
14,247,214.82425738902936
15,267,225.1620495589353
16,417,235.4998417288413
17,810,245.83763389874727
18,811,256.1754260686532
19,623,266.5132182385592
20,478,276.8510104084652
21,336,287.1888025783711
22,259,297.5265947482771
23,156,307.8643869181831
0,85,70.09516701034579
1,41,80.43295918025176
2,20,90.77075135015772
3,9,101.1085435200637
4,7,111.44633568996966
5,33,121.78412785987564
6,44,132.12192002978162
7,133,142.45971219968757
8,119,152.79750436959353
9,220,163.1352965394995
10,193,173.4730887094055
11,251,183.81088087931144
12,315,194.14867304921742
13,290,204.48646521912337
14,307,214.82425738902936
15,324,225.1620495589353
16,467,235.4998417288413
17,730,245.83763389874727
18,640,256.1754260686532
19,492,266.5132182385592
20,370,276.8510104084652
21,286,287.1888025783711
22,218,297.5265947482771
23,192,307.8643869181831
0,180,70.09516701034579
1,116,80.43295918025176
2,85,90.77075135015772
3,21,101.1085435200637
4,10,111.44633568996966
5,11,121.78412785987564
6,23,132.12192002978162
7,62,142.45971219968757
8,162,152.79750436959353
9,271,163.1352965394995
10,407,173.4730887094055
11,499,183.81088087931144
12,546,194.14867304921742
13,569,204.48646521912337
14,538,214.82425738902936
15,562,225.1620495589353
16,531,235.4998417288413
17,512,245.83763389874727
18,300,256.1754260686532
19,275,266.5132182385592
20,160,276.8510104084652
21,128,287.1888025783711
22,168,297.5265947482771
23,163,307.8643869181831
0,120,70.09516701034579
1,113,80.43295918025176
2,86,90.77075135015772
3,48,101.1085435200637
4,10,111.44633568996966
5,10,121.78412785987564
6,16,132.12192002978162
7,39,142.45971219968757
8,119,152.79750436959353
9,217,163.1352965394995
10,328,173.4730887094055
11,449,183.81088087931144
12,505,194.14867304921742
13,543,204.48646521912337
14,579,214.82425738902936
15,577,225.1620495589353
16,513,235.4998417288413
17,505,245.83763389874727
18,491,256.1754260686532
19,465,266.5132182385592
20,300,276.8510104084652
21,220,287.1888025783711
22,181,297.5265947482771
23,110,307.8643869181831
0,47,70.09516701034579
1,14,80.43295918025176
2,9,90.77075135015772
3,6,101.1085435200637
4,11,111.44633568996966
5,36,121.78412785987564
6,159,132.12192002978162
7,436,142.45971219968757
8,673,152.79750436959353
9,305,163.1352965394995
10,199,173.4730887094055
11,245,183.81088087931144
12,276,194.14867304921742
13,254,204.48646521912337
14,248,214.82425738902936
15,274,225.1620495589353
16,464,235.4998417288413
17,818,245.83763389874727
18,812,256.1754260686532
19,555,266.5132182385592
20,432,276.8510104084652
21,290,287.1888025783711
22,192,297.5265947482771
23,128,307.8643869181831
0,60,70.09516701034579
1,27,80.43295918025176
2,11,90.77075135015772
3,3,101.1085435200637
4,5,111.44633568996966
5,36,121.78412785987564
6,64,132.12192002978162
7,179,142.45971219968757
8,618,152.79750436959353
9,402,163.1352965394995
10,208,173.4730887094055
11,196,183.81088087931144
12,300,194.14867304921742
13,286,204.48646521912337
14,255,214.82425738902936
15,283,225.1620495589353
16,458,235.4998417288413
17,812,245.83763389874727
18,854,256.1754260686532
19,627,266.5132182385592
20,436,276.8510104084652
21,308,287.1888025783711
22,189,297.5265947482771
23,167,307.8643869181831
0,60,70.09516701034579
1,37,80.43295918025176
2,8,90.77075135015772
3,11,101.1085435200637
4,4,111.44633568996966
5,39,121.78412785987564
6,172,132.12192002978162
7,492,142.45971219968757
8,682,152.79750436959353
9,367,163.1352965394995
10,233,173.4730887094055
11,235,183.81088087931144
12,307,194.14867304921742
13,294,204.48646521912337
14,255,214.82425738902936
15,266,225.1620495589353
16,431,235.4998417288413
17,851,245.83763389874727
18,848,256.1754260686532
19,649,266.5132182385592
20,427,276.8510104084652
21,315,287.1888025783711
22,226,297.5265947482771
23,138,307.8643869181831
0,76,70.09516701034579
1,21,80.43295918025176
2,15,90.77075135015772
3,4,101.1085435200637
4,5,111.44633568996966
5,37,121.78412785987564
6,165,132.12192002978162
7,464,142.45971219968757
8,682,152.79750436959353
9,337,163.1352965394995
10,199,173.4730887094055
11,274,183.81088087931144
12,343,194.14867304921742
13,300,204.48646521912337
14,248,214.82425738902936
15,260,225.1620495589353
16,419,235.4998417288413
17,897,245.83763389874727
18,832,256.1754260686532
19,677,266.5132182385592
20,514,276.8510104084652
21,356,287.1888025783711
22,254,297.5265947482771
23,226,307.8643869181831
0,88,70.09516701034579
1,54,80.43295918025176
2,19,90.77075135015772
3,6,101.1085435200637
4,9,111.44633568996966
5,36,121.78412785987564
6,157,132.12192002978162
7,379,142.45971219968757
8,668,152.79750436959353
9,378,163.1352965394995
10,231,173.4730887094055
11,303,183.81088087931144
12,365,194.14867304921742
13,357,204.48646521912337
14,328,214.82425738902936
15,383,225.1620495589353
16,488,235.4998417288413
17,791,245.83763389874727
18,669,256.1754260686532
19,491,266.5132182385592
20,359,276.8510104084652
21,255,287.1888025783711
22,213,297.5265947482771
23,121,307.8643869181831
0,105,70.09516701034579
1,92,80.43295918025176
2,43,90.77075135015772
3,30,101.1085435200637
4,13,111.44633568996966
5,9,121.78412785987564
6,27,132.12192002978162
7,64,142.45971219968757
8,189,152.79750436959353
9,292,163.1352965394995
10,480,173.4730887094055
11,536,183.81088087931144
12,654,194.14867304921742
13,644,204.48646521912337
14,598,214.82425738902936
15,596,225.1620495589353
16,641,235.4998417288413
17,635,245.83763389874727
18,554,256.1754260686532
19,488,266.5132182385592
20,341,276.8510104084652
21,338,287.1888025783711
22,261,297.5265947482771
23,235,307.8643869181831
0,187,70.09516701034579
1,131,80.43295918025176
2,119,90.77075135015772
3,55,101.1085435200637
4,26,111.44633568996966
5,11,121.78412785987564
6,20,132.12192002978162
7,41,142.45971219968757
8,124,152.79750436959353
9,270,163.1352965394995
10,425,173.4730887094055
11,272,183.81088087931144
12,298,194.14867304921742
13,162,204.48646521912337
14,149,214.82425738902936
15,276,225.1620495589353
16,356,235.4998417288413
17,343,245.83763389874727
18,377,256.1754260686532
19,341,266.5132182385592
20,274,276.8510104084652
21,190,287.1888025783711
22,56,297.5265947482771
23,46,307.8643869181831
0,26,70.09516701034579
1,10,80.43295918025176
2,5,90.77075135015772
3,3,101.1085435200637
4,7,111.44633568996966
5,37,121.78412785987564
6,161,132.12192002978162
7,442,142.45971219968757
8,655,152.79750436959353
9,357,163.1352965394995
10,193,173.4730887094055
11,241,183.81088087931144
12,282,194.14867304921742
13,291,204.48646521912337
14,275,214.82425738902936
15,309,225.1620495589353
16,460,235.4998417288413
17,893,245.83763389874727
18,815,256.1754260686532
19,299,266.5132182385592
20,261,276.8510104084652
21,245,287.1888025783711
22,161,297.5265947482771
23,102,307.8643869181831
0,59,70.09516701034579
1,33,80.43295918025176
2,8,90.77075135015772
3,3,101.1085435200637
4,4,111.44633568996966
5,34,121.78412785987564
6,169,132.12192002978162
7,519,142.45971219968757
8,723,152.79750436959353
9,328,163.1352965394995
10,178,173.4730887094055
11,256,183.81088087931144
12,305,194.14867304921742
13,331,204.48646521912337
14,302,214.82425738902936
15,302,225.1620495589353
16,467,235.4998417288413
17,878,245.83763389874727
18,625,256.1754260686532
19,476,266.5132182385592
20,358,276.8510104084652
21,280,287.1888025783711
22,232,297.5265947482771
23,136,307.8643869181831
0,55,70.09516701034579
1,21,80.43295918025176
2,17,90.77075135015772
3,7,101.1085435200637
4,8,111.44633568996966
5,40,121.78412785987564
6,187,132.12192002978162
7,553,142.45971219968757
8,740,152.79750436959353
9,376,163.1352965394995
10,225,173.4730887094055
11,267,183.81088087931144
12,312,194.14867304921742
13,316,204.48646521912337
14,266,214.82425738902936
15,316,225.1620495589353
16,460,235.4998417288413
17,783,245.83763389874727
18,683,256.1754260686532
19,580,266.5132182385592
20,391,276.8510104084652
21,351,287.1888025783711
22,281,297.5265947482771
23,140,307.8643869181831
0,60,70.09516701034579
1,25,80.43295918025176
2,20,90.77075135015772
3,9,101.1085435200637
4,6,111.44633568996966
5,37,121.78412785987564
6,192,132.12192002978162
7,481,142.45971219968757
8,707,152.79750436959353
9,412,163.1352965394995
10,233,173.4730887094055
11,278,183.81088087931144
12,332,194.14867304921742
13,346,204.48646521912337
14,305,214.82425738902936
15,305,225.1620495589353
16,465,235.4998417288413
17,820,245.83763389874727
18,941,256.1754260686532
19,633,266.5132182385592
20,474,276.8510104084652
21,329,287.1888025783711
22,198,297.5265947482771
23,157,307.8643869181831
0,111,70.09516701034579
1,42,80.43295918025176
2,16,90.77075135015772
3,8,101.1085435200637
4,8,111.44633568996966
5,38,121.78412785987564
6,151,132.12192002978162
7,425,142.45971219968757
8,744,152.79750436959353
9,389,163.1352965394995
10,262,173.4730887094055
11,281,183.81088087931144
12,371,194.14867304921742
13,351,204.48646521912337
14,338,214.82425738902936
15,350,225.1620495589353
16,515,235.4998417288413
17,812,245.83763389874727
18,736,256.1754260686532
19,536,266.5132182385592
20,363,276.8510104084652
21,306,287.1888025783711
22,251,297.5265947482771
23,178,307.8643869181831
0,135,70.09516701034579
1,115,80.43295918025176
2,79,90.77075135015772
3,38,101.1085435200637
4,12,111.44633568996966
5,14,121.78412785987564
6,30,132.12192002978162
7,102,142.45971219968757
8,162,152.79750436959353
9,288,163.1352965394995
10,442,173.4730887094055
11,457,183.81088087931144
12,584,194.14867304921742
13,517,204.48646521912337
14,482,214.82425738902936
15,233,225.1620495589353
16,434,235.4998417288413
17,403,245.83763389874727
18,383,256.1754260686532
19,354,266.5132182385592
20,241,276.8510104084652
21,208,287.1888025783711
22,182,297.5265947482771
23,158,307.8643869181831
0,134,70.09516701034579
1,134,80.43295918025176
2,116,90.77075135015772
3,53,101.1085435200637
4,16,111.44633568996966
5,16,121.78412785987564
6,21,132.12192002978162
7,34,142.45971219968757
8,133,152.79750436959353
9,263,163.1352965394995
10,385,173.4730887094055
11,482,183.81088087931144
12,626,194.14867304921742
13,541,204.48646521912337
14,377,214.82425738902936
15,391,225.1620495589353
16,173,235.4998417288413
17,233,245.83763389874727
18,264,256.1754260686532
19,292,266.5132182385592
20,211,276.8510104084652
21,166,287.1888025783711
22,114,297.5265947482771
23,80,307.8643869181831
0,32,70.09516701034579
1,7,80.43295918025176
2,8,90.77075135015772
3,4,101.1085435200637
4,12,111.44633568996966
5,36,121.78412785987564
6,145,132.12192002978162
7,433,142.45971219968757
8,699,152.79750436959353
9,342,163.1352965394995
10,206,173.4730887094055
11,229,183.81088087931144
12,283,194.14867304921742
13,288,204.48646521912337
14,246,214.82425738902936
15,282,225.1620495589353
16,444,235.4998417288413
17,845,245.83763389874727
18,834,256.1754260686532
19,573,266.5132182385592
20,416,276.8510104084652
21,278,287.1888025783711
22,161,297.5265947482771
23,114,307.8643869181831
0,38,70.09516701034579
1,21,80.43295918025176
2,15,90.77075135015772
3,4,101.1085435200637
4,8,111.44633568996966
5,42,121.78412785987564
6,147,132.12192002978162
7,269,142.45971219968757
8,693,152.79750436959353
9,395,163.1352965394995
10,204,173.4730887094055
11,218,183.81088087931144
12,297,194.14867304921742
13,288,204.48646521912337
14,251,214.82425738902936
15,317,225.1620495589353
16,480,235.4998417288413
17,864,245.83763389874727
18,818,256.1754260686532
19,597,266.5132182385592
20,435,276.8510104084652
21,314,287.1888025783711
22,216,297.5265947482771
23,109,307.8643869181831
0,47,70.09516701034579
1,14,80.43295918025176
2,6,90.77075135015772
3,9,101.1085435200637
4,10,111.44633568996966
5,40,121.78412785987564
6,181,132.12192002978162
7,554,142.45971219968757
8,808,152.79750436959353
9,348,163.1352965394995
10,178,173.4730887094055
11,253,183.81088087931144
12,360,194.14867304921742
13,300,204.48646521912337
14,301,214.82425738902936
15,338,225.1620495589353
16,493,235.4998417288413
17,870,245.83763389874727
18,812,256.1754260686532
19,643,266.5132182385592
20,427,276.8510104084652
21,313,287.1888025783711
22,235,297.5265947482771
23,157,307.8643869181831
0,65,70.09516701034579
1,23,80.43295918025176
2,17,90.77075135015772
3,5,101.1085435200637
4,8,111.44633568996966
5,35,121.78412785987564
6,163,132.12192002978162
7,532,142.45971219968757
8,754,152.79750436959353
9,396,163.1352965394995
10,234,173.4730887094055
11,276,183.81088087931144
12,294,194.14867304921742
13,290,204.48646521912337
14,273,214.82425738902936
15,338,225.1620495589353
16,482,235.4998417288413
17,844,245.83763389874727
18,853,256.1754260686532
19,610,266.5132182385592
20,471,276.8510104084652
21,307,287.1888025783711
22,291,297.5265947482771
23,152,307.8643869181831
0,82,70.09516701034579
1,32,80.43295918025176
2,20,90.77075135015772
3,5,101.1085435200637
4,7,111.44633568996966
5,29,121.78412785987564
6,108,132.12192002978162
7,421,142.45971219968757
8,690,152.79750436959353
9,398,163.1352965394995
10,256,173.4730887094055
11,309,183.81088087931144
12,410,194.14867304921742
13,368,204.48646521912337
14,436,214.82425738902936
15,526,225.1620495589353
16,528,235.4998417288413
17,617,245.83763389874727
18,546,256.1754260686532
19,452,266.5132182385592
20,356,276.8510104084652
21,303,287.1888025783711
22,277,297.5265947482771
23,174,307.8643869181831
0,168,70.09516701034579
1,79,80.43295918025176
2,69,90.77075135015772
3,35,101.1085435200637
4,12,111.44633568996966
5,22,121.78412785987564
6,36,132.12192002978162
7,66,142.45971219968757
8,162,152.79750436959353
9,237,163.1352965394995
10,417,173.4730887094055
11,492,183.81088087931144
12,471,194.14867304921742
13,504,204.48646521912337
14,514,214.82425738902936
15,563,225.1620495589353
16,462,235.4998417288413
17,463,245.83763389874727
18,442,256.1754260686532
19,392,266.5132182385592
20,207,276.8510104084652
21,104,287.1888025783711
22,78,297.5265947482771
23,145,307.8643869181831
0,99,70.09516701034579
1,73,80.43295918025176
2,84,90.77075135015772
3,42,101.1085435200637
4,22,111.44633568996966
5,12,121.78412785987564
6,15,132.12192002978162
7,42,142.45971219968757
8,129,152.79750436959353
9,232,163.1352965394995
10,388,173.4730887094055
11,489,183.81088087931144
12,545,194.14867304921742
13,493,204.48646521912337
14,457,214.82425738902936
15,355,225.1620495589353
16,474,235.4998417288413
17,503,245.83763389874727
18,500,256.1754260686532
19,292,266.5132182385592
20,104,276.8510104084652
21,171,287.1888025783711
22,166,297.5265947482771
23,123,307.8643869181831
0,104,70.09516701034579
1,55,80.43295918025176
2,40,90.77075135015772
3,28,101.1085435200637
4,11,111.44633568996966
5,4,121.78412785987564
6,15,132.12192002978162
7,43,142.45971219968757
8,127,152.79750436959353
9,229,163.1352965394995
10,359,173.4730887094055
11,459,183.81088087931144
12,543,194.14867304921742
13,566,204.48646521912337
14,512,214.82425738902936
15,449,225.1620495589353
16,500,235.4998417288413
17,498,245.83763389874727
18,482,256.1754260686532
19,374,266.5132182385592
20,261,276.8510104084652
21,184,287.1888025783711
22,121,297.5265947482771
23,70,307.8643869181831
0,29,70.09516701034579
1,24,80.43295918025176
2,5,90.77075135015772
3,10,101.1085435200637
4,8,111.44633568996966
5,38,121.78412785987564
6,172,132.12192002978162
7,493,142.45971219968757
8,632,152.79750436959353
9,323,163.1352965394995
10,172,173.4730887094055
11,198,183.81088087931144
12,287,194.14867304921742
13,275,204.48646521912337
14,274,214.82425738902936
15,292,225.1620495589353
16,458,235.4998417288413
17,856,245.83763389874727
18,839,256.1754260686532
19,552,266.5132182385592
20,385,276.8510104084652
21,268,287.1888025783711
22,179,297.5265947482771
23,95,307.8643869181831
0,37,70.09516701034579
1,13,80.43295918025176
2,9,90.77075135015772
3,4,101.1085435200637
4,5,111.44633568996966
5,40,121.78412785987564
6,210,132.12192002978162
7,500,142.45971219968757
8,725,152.79750436959353
9,290,163.1352965394995
10,235,173.4730887094055
11,217,183.81088087931144
12,266,194.14867304921742
13,234,204.48646521912337
14,211,214.82425738902936
15,245,225.1620495589353
16,430,235.4998417288413
17,863,245.83763389874727
18,839,256.1754260686532
19,662,266.5132182385592
20,412,276.8510104084652
21,296,287.1888025783711
22,219,297.5265947482771
23,150,307.8643869181831
0,65,70.09516701034579
1,18,80.43295918025176
2,8,90.77075135015772
3,9,101.1085435200637
4,8,111.44633568996966
5,38,121.78412785987564
6,200,132.12192002978162
7,482,142.45971219968757
8,646,152.79750436959353
9,123,163.1352965394995
10,49,173.4730887094055
11,62,183.81088087931144
12,137,194.14867304921742
13,191,204.48646521912337
14,216,214.82425738902936
15,270,225.1620495589353
16,416,235.4998417288413
17,808,245.83763389874727
18,835,256.1754260686532
19,558,266.5132182385592
20,406,276.8510104084652
21,272,287.1888025783711
22,217,297.5265947482771
23,169,307.8643869181831
0,96,70.09516701034579
1,29,80.43295918025176
2,11,90.77075135015772
3,9,101.1085435200637
4,8,111.44633568996966
5,40,121.78412785987564
6,140,132.12192002978162
7,486,142.45971219968757
8,719,152.79750436959353
9,344,163.1352965394995
10,224,173.4730887094055
11,296,183.81088087931144
12,323,194.14867304921742
13,354,204.48646521912337
14,253,214.82425738902936
15,331,225.1620495589353
16,470,235.4998417288413
17,772,245.83763389874727
18,792,256.1754260686532
19,568,266.5132182385592
20,391,276.8510104084652
21,301,287.1888025783711
22,299,297.5265947482771
23,248,307.8643869181831
0,150,70.09516701034579
1,117,80.43295918025176
2,77,90.77075135015772
3,43,101.1085435200637
4,11,111.44633568996966
5,15,121.78412785987564
6,34,132.12192002978162
7,82,142.45971219968757
8,230,152.79750436959353
9,348,163.1352965394995
10,422,173.4730887094055
11,578,183.81088087931144
12,694,194.14867304921742
13,668,204.48646521912337
14,626,214.82425738902936
15,512,225.1620495589353
16,114,235.4998417288413
17,171,245.83763389874727
18,167,256.1754260686532
19,215,266.5132182385592
20,194,276.8510104084652
21,181,287.1888025783711
22,194,297.5265947482771
23,133,307.8643869181831
0,124,70.09516701034579
1,124,80.43295918025176
2,96,90.77075135015772
3,46,101.1085435200637
4,28,111.44633568996966
5,55,121.78412785987564
6,35,132.12192002978162
7,70,142.45971219968757
8,170,152.79750436959353
9,299,163.1352965394995
10,495,173.4730887094055
11,585,183.81088087931144
12,757,194.14867304921742
13,729,204.48646521912337
14,647,214.82425738902936
15,696,225.1620495589353
16,701,235.4998417288413
17,671,245.83763389874727
18,560,256.1754260686532
19,496,266.5132182385592
20,356,276.8510104084652
21,206,287.1888025783711
22,189,297.5265947482771
23,92,307.8643869181831
0,41,70.09516701034579
1,18,80.43295918025176
2,17,90.77075135015772
3,12,101.1085435200637
4,5,111.44633568996966
5,40,121.78412785987564
6,180,132.12192002978162
7,447,142.45971219968757
8,730,152.79750436959353
9,361,163.1352965394995
10,210,173.4730887094055
11,236,183.81088087931144
12,332,194.14867304921742
13,323,204.48646521912337
14,340,214.82425738902936
15,346,225.1620495589353
16,488,235.4998417288413
17,871,245.83763389874727
18,968,256.1754260686532
19,633,266.5132182385592
20,390,276.8510104084652
21,285,287.1888025783711
22,159,297.5265947482771
23,93,307.8643869181831
0,32,70.09516701034579
1,10,80.43295918025176
2,6,90.77075135015772
3,8,101.1085435200637
4,9,111.44633568996966
5,44,121.78412785987564
6,211,132.12192002978162
7,596,142.45971219968757
8,750,152.79750436959353
9,358,163.1352965394995
10,196,173.4730887094055
11,247,183.81088087931144
12,316,194.14867304921742
13,328,204.48646521912337
14,255,214.82425738902936
15,326,225.1620495589353
16,536,235.4998417288413
17,970,245.83763389874727
18,877,256.1754260686532
19,596,266.5132182385592
20,461,276.8510104084652
21,310,287.1888025783711
22,216,297.5265947482771
23,109,307.8643869181831
0,49,70.09516701034579
1,21,80.43295918025176
2,11,90.77075135015772
3,7,101.1085435200637
4,5,111.44633568996966
5,48,121.78412785987564
6,205,132.12192002978162
7,557,142.45971219968757
8,770,152.79750436959353
9,328,163.1352965394995
10,205,173.4730887094055
11,232,183.81088087931144
12,352,194.14867304921742
13,323,204.48646521912337
14,278,214.82425738902936
15,318,225.1620495589353
16,509,235.4998417288413
17,925,245.83763389874727
18,977,256.1754260686532
19,635,266.5132182385592
