hr,atemp,Predicted Y
15,0.8182,0.4872544370888015
16,0.803,0.49057865080837226
17,0.7273,0.493902864527943
18,0.7576,0.4972270782475138
19,0.697,0.5005512919670846
20,0.697,0.5038755056866553
21,0.6364,0.5071997194062261
22,0.6364,0.5105239331257969
23,0.6212,0.5138481468453676
0,0.5758,0.43739123129524
1,0.6061,0.44071544501481075
2,0.5758,0.4440396587343815
3,0.5758,0.4473638724539523
4,0.5758,0.4506880861735231
5,0.5758,0.45401229989309383
6,0.5758,0.4573365136126646
7,0.5758,0.46066072733223534
8,0.6364,0.4639849410518061
9,0.6818,0.4673091547713769
10,0.6818,0.47063336849094767
11,0.6818,0.4739575822105184
12,0.7273,0.4772817959300892
13,0.7273,0.48060600964965994
14,0.6818,0.48393022336923075
15,0.7273,0.4872544370888015
16,0.7121,0.49057865080837226
17,0.7121,0.493902864527943
18,0.7121,0.4972270782475138
19,0.697,0.5005512919670846
20,0.6818,0.5038755056866553
21,0.6667,0.5071997194062261
22,0.6515,0.5105239331257969
23,0.6515,0.5138481468453676
0,0.6515,0.43739123129524
1,0.6364,0.44071544501481075
2,0.6364,0.4440396587343815
3,0.6212,0.4473638724539523
4,0.6212,0.4506880861735231
5,0.6061,0.45401229989309383
6,0.6061,0.4573365136126646
7,0.6061,0.46066072733223534
8,0.6515,0.4639849410518061
9,0.6667,0.4673091547713769
10,0.6818,0.47063336849094767
11,0.6818,0.4739575822105184
12,0.697,0.4772817959300892
13,0.697,0.48060600964965994
14,0.7273,0.48393022336923075
15,0.7424,0.4872544370888015
16,0.7273,0.49057865080837226
17,0.7273,0.493902864527943
18,0.7273,0.4972270782475138
19,0.7121,0.5005512919670846
20,0.697,0.5038755056866553
21,0.697,0.5071997194062261
22,0.6818,0.5105239331257969
23,0.6818,0.5138481468453676
0,0.6818,0.43739123129524
1,0.6515,0.44071544501481075
2,0.6515,0.4440396587343815
3,0.6364,0.4473638724539523
4,0.6061,0.4506880861735231
5,0.6212,0.45401229989309383
6,0.5909,0.4573365136126646
7,0.6212,0.46066072733223534
8,0.6212,0.4639849410518061
9,0.6515,0.4673091547713769
10,0.697,0.47063336849094767
11,0.7273,0.4739575822105184
12,0.6818,0.4772817959300892
13,0.6667,0.48060600964965994
14,0.697,0.48393022336923075
15,0.6818,0.4872544370888015
16,0.697,0.49057865080837226
17,0.6818,0.493902864527943
18,0.6667,0.4972270782475138
19,0.6515,0.5005512919670846
20,0.6515,0.5038755056866553
21,0.6212,0.5071997194062261
22,0.6212,0.5105239331257969
23,0.6212,0.5138481468453676
0,0.6212,0.43739123129524
1,0.6212,0.44071544501481075
2,0.5303,0.4440396587343815
3,0.5152,0.4473638724539523
4,0.5152,0.4506880861735231
5,0.5,0.45401229989309383
6,0.5,0.4573365136126646
7,0.5,0.46066072733223534
8,0.5303,0.4639849410518061
9,0.5455,0.4673091547713769
10,0.6212,0.47063336849094767
11,0.6212,0.4739575822105184
12,0.6212,0.4772817959300892
13,0.6364,0.48060600964965994
14,0.6364,0.48393022336923075
15,0.6515,0.4872544370888015
16,0.6364,0.49057865080837226
17,0.6515,0.493902864527943
18,0.6515,0.4972270782475138
19,0.6515,0.5005512919670846
20,0.6364,0.5038755056866553
21,0.6364,0.5071997194062261
22,0.6212,0.5105239331257969
23,0.6212,0.5138481468453676
0,0.6212,0.43739123129524
1,0.6212,0.44071544501481075
2,0.5303,0.4440396587343815
3,0.5455,0.4473638724539523
4,0.6212,0.4506880861735231
5,0.6212,0.45401229989309383
6,0.5455,0.4573365136126646
7,0.6212,0.46066072733223534
8,0.6212,0.4639849410518061
9,0.6212,0.4673091547713769
10,0.6364,0.47063336849094767
11,0.6515,0.4739575822105184
12,0.6667,0.4772817959300892
13,0.697,0.48060600964965994
14,0.6818,0.48393022336923075
15,0.697,0.4872544370888015
16,0.697,0.49057865080837226
17,0.697,0.493902864527943
18,0.697,0.4972270782475138
19,0.6818,0.5005512919670846
20,0.6667,0.5038755056866553
21,0.6515,0.5071997194062261
22,0.6515,0.5105239331257969
23,0.6364,0.5138481468453676
0,0.6212,0.43739123129524
1,0.6212,0.44071544501481075
2,0.6212,0.4440396587343815
3,0.6212,0.4473638724539523
4,0.6061,0.4506880861735231
5,0.6212,0.45401229989309383
6,0.6212,0.4573365136126646
7,0.6061,0.46066072733223534
8,0.6212,0.4639849410518061
9,0.6515,0.4673091547713769
10,0.6667,0.47063336849094767
11,0.697,0.4739575822105184
12,0.7121,0.4772817959300892
13,0.7424,0.48060600964965994
14,0.7273,0.48393022336923075
15,0.7273,0.4872544370888015
16,0.7424,0.49057865080837226
17,0.7424,0.493902864527943
18,0.7273,0.4972270782475138
19,0.7273,0.5005512919670846
20,0.7273,0.5038755056866553
21,0.697,0.5071997194062261
22,0.697,0.5105239331257969
23,0.6667,0.5138481468453676
0,0.6667,0.43739123129524
1,0.6667,0.44071544501481075
2,0.6667,0.4440396587343815
3,0.6667,0.4473638724539523
4,0.6515,0.4506880861735231
5,0.6515,0.45401229989309383
6,0.6515,0.4573365136126646
7,0.6515,0.46066072733223534
8,0.6818,0.4639849410518061
9,0.697,0.4673091547713769
10,0.8333,0.47063336849094767
11,0.8485,0.4739575822105184
12,0.8788,0.4772817959300892
13,0.8788,0.48060600964965994
14,0.9091,0.48393022336923075
15,0.9091,0.4872544370888015
16,0.9091,0.49057865080837226
17,0.9242,0.493902864527943
18,0.8636,0.4972270782475138
19,0.8788,0.5005512919670846
20,0.8939,0.5038755056866553
21,0.8333,0.5071997194062261
22,0.8333,0.5105239331257969
23,0.8333,0.5138481468453676
0,0.5758,0.43739123129524
1,0.5758,0.44071544501481075
2,0.5758,0.4440396587343815
3,0.5758,0.4473638724539523
4,0.5455,0.4506880861735231
5,0.5758,0.45401229989309383
6,0.5758,0.4573365136126646
7,0.5758,0.46066072733223534
8,0.5758,0.4639849410518061
9,0.5758,0.4673091547713769
10,0.7727,0.47063336849094767
11,0.7727,0.4739575822105184
12,0.7727,0.4772817959300892
13,0.7727,0.48060600964965994
14,0.7727,0.48393022336923075
15,0.7727,0.4872544370888015
16,0.7879,0.49057865080837226
17,0.7727,0.493902864527943
18,0.7879,0.4972270782475138
19,0.7576,0.5005512919670846
20,0.7727,0.5038755056866553
21,0.7727,0.5071997194062261
22,0.7424,0.5105239331257969
23,0.7424,0.5138481468453676
0,0.7273,0.43739123129524
1,0.697,0.44071544501481075
2,0.697,0.4440396587343815
3,0.7121,0.4473638724539523
4,0.6667,0.4506880861735231
5,0.6364,0.45401229989309383
6,0.6667,0.4573365136126646
7,0.697,0.46066072733223534
8,0.7424,0.4639849410518061
9,0.7879,0.4673091547713769
10,0.7879,0.47063336849094767
11,0.803,0.4739575822105184
12,0.8182,0.4772817959300892
13,0.8333,0.48060600964965994
14,0.8333,0.48393022336923075
15,0.8182,0.4872544370888015
16,0.8333,0.49057865080837226
17,0.803,0.493902864527943
18,0.7727,0.4972270782475138
19,0.7424,0.5005512919670846
20,0.7424,0.5038755056866553
21,0.7424,0.5071997194062261
22,0.7424,0.5105239331257969
23,0.7121,0.5138481468453676
0,0.7121,0.43739123129524
1,0.7121,0.44071544501481075
2,0.6667,0.4440396587343815
3,0.6667,0.4473638724539523
4,0.6667,0.4506880861735231
5,0.6667,0.45401229989309383
6,0.6515,0.4573365136126646
7,0.6667,0.46066072733223534
8,0.697,0.4639849410518061
9,0.697,0.4673091547713769
10,0.7273,0.47063336849094767
11,0.7273,0.4739575822105184
12,0.7273,0.4772817959300892
13,0.7576,0.48060600964965994
14,0.7576,0.48393022336923075
15,0.7424,0.4872544370888015
16,0.7424,0.49057865080837226
17,0.7273,0.493902864527943
18,0.7273,0.4972270782475138
19,0.697,0.5005512919670846
20,0.697,0.5038755056866553
21,0.6818,0.5071997194062261
22,0.6667,0.5105239331257969
23,0.6667,0.5138481468453676
0,0.6667,0.43739123129524
1,0.6667,0.44071544501481075
2,0.6667,0.4440396587343815
3,0.6515,0.4473638724539523
4,0.6364,0.4506880861735231
5,0.6515,0.45401229989309383
6,0.6515,0.4573365136126646
7,0.6818,0.46066072733223534
8,0.6818,0.4639849410518061
9,0.7424,0.4673091547713769
10,0.7424,0.47063336849094767
11,0.7576,0.4739575822105184
12,0.7576,0.4772817959300892
13,0.7727,0.48060600964965994
14,0.7727,0.48393022336923075
15,0.7727,0.4872544370888015
16,0.7727,0.49057865080837226
17,0.7424,0.493902864527943
18,0.7424,0.4972270782475138
19,0.7424,0.5005512919670846
20,0.697,0.5038755056866553
21,0.6515,0.5071997194062261
22,0.6364,0.5105239331257969
23,0.6061,0.5138481468453676
0,0.6364,0.43739123129524
1,0.6364,0.44071544501481075
2,0.6061,0.4440396587343815
3,0.6364,0.4473638724539523
4,0.6364,0.4506880861735231
5,0.6212,0.45401229989309383
6,0.6212,0.4573365136126646
7,0.6364,0.46066072733223534
8,0.6515,0.4639849410518061
9,0.697,0.4673091547713769
10,0.7273,0.47063336849094767
11,0.7576,0.4739575822105184
12,0.7879,0.4772817959300892
13,0.8182,0.48060600964965994
14,0.8182,0.48393022336923075
15,0.8485,0.4872544370888015
16,0.8485,0.49057865080837226
17,0.8485,0.493902864527943
18,0.8485,0.4972270782475138
19,0.803,0.5005512919670846
20,0.803,0.5038755056866553
21,0.803,0.5071997194062261
22,0.7879,0.5105239331257969
23,0.697,0.5138481468453676
0,0.6667,0.43739123129524
1,0.6667,0.44071544501481075
2,0.6667,0.4440396587343815
3,0.6667,0.4473638724539523
4,0.6667,0.4506880861735231
5,0.6818,0.45401229989309383
6,0.6667,0.4573365136126646
7,0.697,0.46066072733223534
8,0.7424,0.4639849410518061
9,0.7879,0.4673091547713769
10,0.7879,0.47063336849094767
11,0.8182,0.4739575822105184
12,0.8182,0.4772817959300892
13,0.8333,0.48060600964965994
14,0.8333,0.48393022336923075
15,0.8333,0.4872544370888015
16,0.8333,0.49057865080837226
17,0.8485,0.493902864527943
18,0.8333,0.4972270782475138
19,0.803,0.5005512919670846
20,0.7879,0.5038755056866553
21,0.7727,0.5071997194062261
22,0.803,0.5105239331257969
23,0.7576,0.5138481468453676
0,0.7424,0.43739123129524
1,0.7273,0.44071544501481075
2,0.7121,0.4440396587343815
3,0.697,0.4473638724539523
4,0.697,0.4506880861735231
5,0.697,0.45401229989309383
6,0.697,0.4573365136126646
7,0.697,0.46066072733223534
8,0.7121,0.4639849410518061
9,0.7273,0.4673091547713769
10,0.7424,0.47063336849094767
11,0.7273,0.4739575822105184
12,0.7576,0.4772817959300892
13,0.7879,0.48060600964965994
14,0.803,0.48393022336923075
15,0.8182,0.4872544370888015
16,0.8182,0.49057865080837226
17,0.8182,0.493902864527943
18,0.803,0.4972270782475138
19,0.7879,0.5005512919670846
20,0.7727,0.5038755056866553
21,0.7727,0.5071997194062261
22,0.7576,0.5105239331257969
23,0.7879,0.5138481468453676
0,0.7576,0.43739123129524
1,0.7273,0.44071544501481075
2,0.7424,0.4440396587343815
3,0.7121,0.4473638724539523
4,0.7121,0.4506880861735231
5,0.7121,0.45401229989309383
6,0.7121,0.4573365136126646
7,0.7576,0.46066072733223534
8,0.8333,0.4639849410518061
9,0.8333,0.4673091547713769
10,0.8636,0.47063336849094767
11,0.8788,0.4739575822105184
12,0.8636,0.4772817959300892
13,0.8636,0.48060600964965994
14,0.8636,0.48393022336923075
15,0.8485,0.4872544370888015
16,0.8636,0.49057865080837226
17,0.8485,0.493902864527943
18,0.8333,0.4972270782475138
19,0.8333,0.5005512919670846
20,0.8182,0.5038755056866553
21,0.7879,0.5071997194062261
22,0.8333,0.5105239331257969
23,0.8182,0.5138481468453676
0,0.7879,0.43739123129524
1,0.7879,0.44071544501481075
2,0.7727,0.4440396587343815
3,0.7727,0.4473638724539523
4,0.7576,0.4506880861735231
5,0.7424,0.45401229989309383
6,0.7727,0.4573365136126646
7,0.803,0.46066072733223534
8,0.803,0.4639849410518061
9,0.8182,0.4673091547713769
10,0.8636,0.47063336849094767
11,0.8939,0.4739575822105184
12,0.8939,0.4772817959300892
13,0.8788,0.48060600964965994
14,0.9091,0.48393022336923075
15,0.8939,0.4872544370888015
16,0.803,0.49057865080837226
17,0.7424,0.493902864527943
18,0.7424,0.4972270782475138
19,0.7424,0.5005512919670846
20,0.7273,0.5038755056866553
21,0.7273,0.5071997194062261
22,0.697,0.5105239331257969
23,0.6364,0.5138481468453676
0,0.6364,0.43739123129524
1,0.6667,0.44071544501481075
2,0.6667,0.4440396587343815
3,0.6667,0.4473638724539523
4,0.5909,0.4506880861735231
5,0.6061,0.45401229989309383
6,0.5758,0.4573365136126646
7,0.6061,0.46066072733223534
8,0.6061,0.4639849410518061
9,0.6061,0.4673091547713769
10,0.6061,0.47063336849094767
11,0.6818,0.4739575822105184
12,0.6818,0.4772817959300892
13,0.697,0.48060600964965994
14,0.6818,0.48393022336923075
15,0.6818,0.4872544370888015
16,0.697,0.49057865080837226
17,0.697,0.493902864527943
18,0.6818,0.4972270782475138
19,0.6818,0.5005512919670846
20,0.6818,0.5038755056866553
21,0.6818,0.5071997194062261
22,0.6667,0.5105239331257969
23,0.6515,0.5138481468453676
0,0.6515,0.43739123129524
1,0.6667,0.44071544501481075
2,0.6667,0.4440396587343815
3,0.6364,0.4473638724539523
4,0.6364,0.4506880861735231
5,0.6061,0.45401229989309383
6,0.6364,0.4573365136126646
7,0.6667,0.46066072733223534
8,0.697,0.4639849410518061
9,0.697,0.4673091547713769
10,0.7121,0.47063336849094767
11,0.7273,0.4739575822105184
12,0.7121,0.4772817959300892
13,0.7273,0.48060600964965994
14,0.7273,0.48393022336923075
15,0.7121,0.4872544370888015
16,0.7273,0.49057865080837226
17,0.7121,0.493902864527943
18,0.6667,0.4972270782475138
19,0.6667,0.5005512919670846
20,0.5758,0.5038755056866553
21,0.5758,0.5071997194062261
22,0.5758,0.5105239331257969
23,0.5758,0.5138481468453676
0,0.6061,0.43739123129524
1,0.5758,0.44071544501481075
2,0.5758,0.4440396587343815
3,0.5758,0.4473638724539523
4,0.5758,0.4506880861735231
5,0.5758,0.45401229989309383
6,0.5758,0.4573365136126646
7,0.6061,0.46066072733223534
8,0.6364,0.4639849410518061
9,0.6667,0.4673091547713769
10,0.6818,0.47063336849094767
11,0.7121,0.4739575822105184
12,0.697,0.4772817959300892
13,0.7121,0.48060600964965994
14,0.7121,0.48393022336923075
15,0.7121,0.4872544370888015
16,0.7121,0.49057865080837226
17,0.697,0.493902864527943
18,0.6818,0.4972270782475138
19,0.6667,0.5005512919670846
20,0.6667,0.5038755056866553
21,0.6667,0.5071997194062261
22,0.6667,0.5105239331257969
23,0.6515,0.5138481468453676
0,0.6364,0.43739123129524
1,0.6212,0.44071544501481075
2,0.6212,0.4440396587343815
3,0.6061,0.4473638724539523
4,0.6061,0.4506880861735231
5,0.5909,0.45401229989309383
6,0.6061,0.4573365136126646
7,0.6061,0.46066072733223534
8,0.6364,0.4639849410518061
9,0.6667,0.4673091547713769
10,0.6667,0.47063336849094767
11,0.6818,0.4739575822105184
12,0.6818,0.4772817959300892
13,0.697,0.48060600964965994
14,0.6818,0.48393022336923075
15,0.7121,0.4872544370888015
16,0.7121,0.49057865080837226
17,0.6818,0.493902864527943
18,0.6818,0.4972270782475138
19,0.6667,0.5005512919670846
20,0.6667,0.5038755056866553
21,0.6667,0.5071997194062261
22,0.6667,0.5105239331257969
23,0.6515,0.5138481468453676
0,0.6515,0.43739123129524
1,0.6364,0.44071544501481075
2,0.6212,0.4440396587343815
3,0.6364,0.4473638724539523
4,0.6212,0.4506880861735231
5,0.6364,0.45401229989309383
6,0.6515,0.4573365136126646
7,0.6515,0.46066072733223534
8,0.6515,0.4639849410518061
9,0.6667,0.4673091547713769
10,0.6667,0.47063336849094767
11,0.6818,0.4739575822105184
12,0.6818,0.4772817959300892
13,0.7121,0.48060600964965994
14,0.7121,0.48393022336923075
15,0.7121,0.4872544370888015
16,0.7121,0.49057865080837226
17,0.7121,0.493902864527943
18,0.697,0.4972270782475138
19,0.6667,0.5005512919670846
20,0.6667,0.5038755056866553
21,0.6667,0.5071997194062261
22,0.6667,0.5105239331257969
23,0.6515,0.5138481468453676
0,0.6667,0.43739123129524
1,0.6515,0.44071544501481075
2,0.6515,0.4440396587343815
3,0.6515,0.4473638724539523
4,0.6212,0.4506880861735231
5,0.6061,0.45401229989309383
6,0.5909,0.4573365136126646
7,0.5909,0.46066072733223534
8,0.5909,0.4639849410518061
9,0.6212,0.4673091547713769
10,0.6818,0.47063336849094767
11,0.6818,0.4739575822105184
12,0.697,0.4772817959300892
13,0.7121,0.48060600964965994
14,0.7576,0.48393022336923075
15,0.7576,0.4872544370888015
16,0.697,0.49057865080837226
17,0.6667,0.493902864527943
18,0.697,0.4972270782475138
19,0.7121,0.5005512919670846
20,0.7121,0.5038755056866553
21,0.6667,0.5071997194062261
22,0.6667,0.5105239331257969
23,0.6364,0.5138481468453676
0,0.6364,0.43739123129524
1,0.6364,0.44071544501481075
2,0.6364,0.4440396587343815
3,0.6364,0.4473638724539523
4,0.6364,0.4506880861735231
5,0.6364,0.45401229989309383
6,0.6364,0.4573365136126646
7,0.6667,0.46066072733223534
8,0.6667,0.4639849410518061
9,0.697,0.4673091547713769
10,0.7273,0.47063336849094767
11,0.7727,0.4739575822105184
12,0.7727,0.4772817959300892
13,0.7879,0.48060600964965994
14,0.8182,0.48393022336923075
15,0.803,0.4872544370888015
16,0.7879,0.49057865080837226
17,0.7727,0.493902864527943
18,0.697,0.4972270782475138
19,0.7121,0.5005512919670846
20,0.697,0.5038755056866553
21,0.697,0.5071997194062261
22,0.697,0.5105239331257969
23,0.697,0.5138481468453676
0,0.697,0.43739123129524
1,0.6667,0.44071544501481075
2,0.6667,0.4440396587343815
3,0.6364,0.4473638724539523
4,0.6364,0.4506880861735231
5,0.6061,0.45401229989309383
6,0.6364,0.4573365136126646
7,0.6818,0.46066072733223534
8,0.697,0.4639849410518061
9,0.7121,0.4673091547713769
10,0.7727,0.47063336849094767
11,0.803,0.4739575822105184
12,0.7879,0.4772817959300892
13,0.7879,0.48060600964965994
14,0.8182,0.48393022336923075
15,0.803,0.4872544370888015
16,0.7273,0.49057865080837226
17,0.7273,0.493902864527943
18,0.803,0.4972270782475138
19,0.7879,0.5005512919670846
20,0.7727,0.5038755056866553
21,0.7273,0.5071997194062261
22,0.7121,0.5105239331257969
23,0.7121,0.5138481468453676
0,0.7121,0.43739123129524
1,0.697,0.44071544501481075
2,0.6818,0.4440396587343815
3,0.6818,0.4473638724539523
4,0.6818,0.4506880861735231
5,0.6364,0.45401229989309383
6,0.6818,0.4573365136126646
7,0.697,0.46066072733223534
8,0.7576,0.4639849410518061
9,0.7727,0.4673091547713769
10,0.7879,0.47063336849094767
11,0.803,0.4739575822105184
12,0.8182,0.4772817959300892
13,0.8182,0.48060600964965994
14,0.8333,0.48393022336923075
15,0.8182,0.4872544370888015
16,0.8182,0.49057865080837226
17,0.8182,0.493902864527943
18,0.803,0.4972270782475138
19,0.7879,0.5005512919670846
20,0.7576,0.5038755056866553
21,0.7727,0.5071997194062261
22,0.7576,0.5105239331257969
23,0.7424,0.5138481468453676
0,0.7273,0.43739123129524
1,0.7273,0.44071544501481075
2,0.697,0.4440396587343815
3,0.697,0.4473638724539523
4,0.6818,0.4506880861735231
5,0.6818,0.45401229989309383
6,0.6818,0.4573365136126646
7,0.697,0.46066072733223534
8,0.7424,0.4639849410518061
9,0.7879,0.4673091547713769
10,0.8485,0.47063336849094767
11,0.8485,0.4739575822105184
12,0.8636,0.4772817959300892
13,0.8485,0.48060600964965994
14,0.8788,0.48393022336923075
15,0.8485,0.4872544370888015
16,0.697,0.49057865080837226
17,0.697,0.493902864527943
18,0.7121,0.4972270782475138
19,0.7121,0.5005512919670846
20,0.6818,0.5038755056866553
21,0.7121,0.5071997194062261
22,0.7121,0.5105239331257969
23,0.7121,0.5138481468453676
0,0.697,0.43739123129524
1,0.697,0.44071544501481075
2,0.6818,0.4440396587343815
3,0.6818,0.4473638724539523
4,0.6818,0.4506880861735231
5,0.6818,0.45401229989309383
6,0.6818,0.4573365136126646
7,0.6818,0.46066072733223534
8,0.7121,0.4639849410518061
9,0.7121,0.4673091547713769
10,0.7121,0.47063336849094767
11,0.7576,0.4739575822105184
12,0.7879,0.4772817959300892
13,0.7727,0.48060600964965994
14,0.7879,0.48393022336923075
15,0.7727,0.4872544370888015
16,0.7727,0.49057865080837226
17,0.7879,0.493902864527943
18,0.7879,0.4972270782475138
19,0.7576,0.5005512919670846
20,0.7727,0.5038755056866553
21,0.5909,0.5071997194062261
22,0.5909,0.5105239331257969
23,0.5909,0.5138481468453676
0,0.5909,0.43739123129524
1,0.5909,0.44071544501481075
2,0.5909,0.4440396587343815
3,0.5909,0.4473638724539523
4,0.5909,0.4506880861735231
5,0.5909,0.45401229989309383
6,0.5909,0.4573365136126646
7,0.5909,0.46066072733223534
8,0.6364,0.4639849410518061
9,0.6667,0.4673091547713769
10,0.6667,0.47063336849094767
11,0.697,0.4739575822105184
12,0.6364,0.4772817959300892
13,0.6364,0.48060600964965994
14,0.6667,0.48393022336923075
15,0.6667,0.4872544370888015
16,0.6364,0.49057865080837226
17,0.5909,0.493902864527943
18,0.6061,0.4972270782475138
19,0.5758,0.5005512919670846
20,0.5758,0.5038755056866553
21,0.5758,0.5071997194062261
22,0.5758,0.5105239331257969
23,0.5758,0.5138481468453676
0,0.5758,0.43739123129524
1,0.5758,0.44071544501481075
2,0.5455,0.4440396587343815
3,0.5455,0.4473638724539523
4,0.5455,0.4506880861735231
5,0.5455,0.45401229989309383
6,0.5455,0.4573365136126646
7,0.5455,0.46066072733223534
8,0.5455,0.4639849410518061
9,0.5455,0.4673091547713769
10,0.5455,0.47063336849094767
11,0.5606,0.4739575822105184
12,0.5606,0.4772817959300892
13,0.5606,0.48060600964965994
14,0.5455,0.48393022336923075
15,0.5455,0.4872544370888015
16,0.5455,0.49057865080837226
17,0.5455,0.493902864527943
18,0.5455,0.4972270782475138
19,0.5455,0.5005512919670846
20,0.5455,0.5038755056866553
21,0.5455,0.5071997194062261
22,0.5455,0.5105239331257969
23,0.5455,0.5138481468453676
0,0.5455,0.43739123129524
1,0.5455,0.44071544501481075
2,0.5455,0.4440396587343815
3,0.5455,0.4473638724539523
4,0.5455,0.4506880861735231
5,0.5455,0.45401229989309383
6,0.5758,0.4573365136126646
7,0.5758,0.46066072733223534
8,0.5909,0.4639849410518061
9,0.6212,0.4673091547713769
10,0.6212,0.47063336849094767
11,0.6212,0.4739575822105184
12,0.6515,0.4772817959300892
13,0.6515,0.48060600964965994
14,0.6818,0.48393022336923075
15,0.6818,0.4872544370888015
16,0.697,0.49057865080837226
17,0.697,0.493902864527943
18,0.697,0.4972270782475138
19,0.6818,0.5005512919670846
20,0.6667,0.5038755056866553
21,0.6667,0.5071997194062261
22,0.6667,0.5105239331257969
23,0.6364,0.5138481468453676
0,0.5909,0.43739123129524
1,0.5909,0.44071544501481075
2,0.5909,0.4440396587343815
3,0.5909,0.4473638724539523
4,0.5909,0.4506880861735231
5,0.5909,0.45401229989309383
6,0.6364,0.4573365136126646
7,0.6667,0.46066072733223534
8,0.697,0.4639849410518061
9,0.7121,0.4673091547713769
10,0.7424,0.47063336849094767
11,0.7424,0.4739575822105184
12,0.7424,0.4772817959300892
13,0.7424,0.48060600964965994
14,0.7424,0.48393022336923075
15,0.7576,0.4872544370888015
16,0.7727,0.49057865080837226
17,0.7727,0.493902864527943
18,0.7576,0.4972270782475138
19,0.7424,0.5005512919670846
20,0.7121,0.5038755056866553
21,0.7121,0.5071997194062261
22,0.6818,0.5105239331257969
23,0.6818,0.5138481468453676
0,0.6667,0.43739123129524
1,0.6364,0.44071544501481075
2,0.6061,0.4440396587343815
3,0.6061,0.4473638724539523
4,0.6061,0.4506880861735231
5,0.6061,0.45401229989309383
6,0.6061,0.4573365136126646
7,0.6667,0.46066072733223534
8,0.697,0.4639849410518061
9,0.803,0.4673091547713769
10,0.7879,0.47063336849094767
11,0.803,0.4739575822105184
12,0.7879,0.4772817959300892
13,0.803,0.48060600964965994
14,0.803,0.48393022336923075
15,0.7727,0.4872544370888015
16,0.7576,0.49057865080837226
17,0.7424,0.493902864527943
18,0.7121,0.4972270782475138
19,0.7121,0.5005512919670846
20,0.697,0.5038755056866553
21,0.697,0.5071997194062261
22,0.697,0.5105239331257969
23,0.6818,0.5138481468453676
0,0.6667,0.43739123129524
1,0.6515,0.44071544501481075
2,0.6364,0.4440396587343815
3,0.6212,0.4473638724539523
4,0.6061,0.4506880861735231
5,0.6061,0.45401229989309383
6,0.6061,0.4573365136126646
7,0.6212,0.46066072733223534
8,0.6364,0.4639849410518061
9,0.6515,0.4673091547713769
10,0.6515,0.47063336849094767
11,0.6667,0.4739575822105184
12,0.6667,0.4772817959300892
13,0.6818,0.48060600964965994
14,0.697,0.48393022336923075
15,0.6818,0.4872544370888015
16,0.697,0.49057865080837226
17,0.697,0.493902864527943
18,0.697,0.4972270782475138
19,0.6667,0.5005512919670846
20,0.6515,0.5038755056866553
21,0.6515,0.5071997194062261
22,0.6515,0.5105239331257969
23,0.6364,0.5138481468453676
0,0.6212,0.43739123129524
1,0.6212,0.44071544501481075
2,0.6212,0.4440396587343815
3,0.6212,0.4473638724539523
4,0.6212,0.4506880861735231
5,0.6212,0.45401229989309383
6,0.6061,0.4573365136126646
7,0.6667,0.46066072733223534
8,0.6667,0.4639849410518061
9,0.6818,0.4673091547713769
10,0.697,0.47063336849094767
11,0.803,0.4739575822105184
12,0.8182,0.4772817959300892
13,0.8333,0.48060600964965994
14,0.8788,0.48393022336923075
15,0.8939,0.4872544370888015
16,0.8788,0.49057865080837226
17,0.8636,0.493902864527943
18,0.8788,0.4972270782475138
19,0.8636,0.5005512919670846
20,0.8182,0.5038755056866553
21,0.7424,0.5071997194062261
22,0.7424,0.5105239331257969
23,0.6818,0.5138481468453676
0,0.6818,0.43739123129524
1,0.6818,0.44071544501481075
2,0.6667,0.4440396587343815
3,0.6667,0.4473638724539523
4,0.6667,0.4506880861735231
5,0.6667,0.45401229989309383
6,0.6667,0.4573365136126646
7,0.6818,0.46066072733223534
8,0.7273,0.4639849410518061
9,0.7727,0.4673091547713769
10,0.7727,0.47063336849094767
11,0.7727,0.4739575822105184
12,0.7879,0.4772817959300892
13,0.7727,0.48060600964965994
14,0.803,0.48393022336923075
15,0.7879,0.4872544370888015
16,0.7727,0.49057865080837226
17,0.7879,0.493902864527943
18,0.7576,0.4972270782475138
19,0.7727,0.5005512919670846
20,0.7424,0.5038755056866553
21,0.7424,0.5071997194062261
22,0.7424,0.5105239331257969
23,0.7273,0.5138481468453676
0,0.6818,0.43739123129524
1,0.6818,0.44071544501481075
2,0.6818,0.4440396587343815
3,0.6818,0.4473638724539523
4,0.6667,0.4506880861735231
5,0.6364,0.45401229989309383
6,0.6515,0.4573365136126646
7,0.6818,0.46066072733223534
8,0.697,0.4639849410518061
9,0.7424,0.4673091547713769
10,0.7727,0.47063336849094767
11,0.7424,0.4739575822105184
12,0.7576,0.4772817959300892
13,0.7879,0.48060600964965994
14,0.7727,0.48393022336923075
15,0.7727,0.4872544370888015
16,0.7727,0.49057865080837226
17,0.7576,0.493902864527943
18,0.7424,0.4972270782475138
19,0.6364,0.5005512919670846
20,0.6061,0.5038755056866553
21,0.6061,0.5071997194062261
22,0.6061,0.5105239331257969
23,0.6061,0.5138481468453676
0,0.5909,0.43739123129524
1,0.6061,0.44071544501481075
2,0.6212,0.4440396587343815
3,0.6212,0.4473638724539523
4,0.6061,0.4506880861735231
5,0.5909,0.45401229989309383
6,0.6061,0.4573365136126646
7,0.6212,0.46066072733223534
8,0.6515,0.4639849410518061
9,0.6818,0.4673091547713769
10,0.6818,0.47063336849094767
11,0.697,0.4739575822105184
