casual,instant,Predicted Y
3,15626,8163.673166819314
20,15627,8437.497880800087
31,15628,8614.678578081764
41,15629,8775.751939246926
60,15630,9081.79132546073
79,15631,9387.830711674535
93,15632,9613.333417305761
96,15633,9661.655425655308
94,15634,9629.440753422277
69,15635,9226.757350509375
94,15636,9629.440753422277
102,15637,9758.299442354404
68,15638,9210.650014392859
42,15639,8791.85927536344
39,15640,8743.537267013893
38,15641,8727.429930897377
27,15642,8550.2492336157
6,15643,8211.995175168862
5,15644,8195.887839052346
4,15645,8179.780502935831
1,15646,8131.4584945862825
0,15647,8115.351158469766
1,15648,8131.4584945862825
1,15649,8131.4584945862825
5,15650,8195.887839052346
5,15651,8195.887839052346
20,15652,8437.497880800087
26,15653,8534.141897499185
26,15654,8534.141897499185
41,15655,8775.751939246926
74,15656,9307.294031091955
87,15657,9516.689400606665
88,15658,9532.79673672318
93,15659,9613.333417305761
131,15660,10225.412189733372
48,15661,8888.503292062538
21,15662,8453.605216916603
19,15663,8421.39054468357
13,15664,8324.746527984475
17,15665,8389.17587245054
14,15666,8340.85386410099
13,15667,8324.746527984475
13,15668,8324.746527984475
2,15669,8147.565830702798
9,15670,8260.317183518411
2,15671,8147.565830702798
9,15672,8260.317183518411
6,15673,8211.995175168862
5,15674,8195.887839052346
6,15675,8211.995175168862
29,15676,8582.463905848732
106,15677,9822.72878682047
111,15678,9903.26546740305
204,15679,11401.247726239044
267,15680,12416.009901579557
273,15681,12512.653918278651
335,15682,13511.308757502647
308,15683,13076.410682356714
325,15684,13350.235396337488
347,15685,13704.596790900841
165,15686,10773.061617694917
77,15687,9355.616039441504
61,15688,9097.898661577246
72,15689,9275.079358858922
47,15690,8872.395955946022
27,15691,8550.2492336157
35,15692,8679.107922547828
20,15693,8437.497880800087
44,15694,8824.073947596473
12,15695,8308.639191867958
8,15696,8244.209847401895
6,15697,8211.995175168862
8,15698,8244.209847401895
13,15699,8324.746527984475
39,15700,8743.537267013893
77,15701,9355.616039441504
167,15702,10805.27628992795
191,15703,11191.852356724336
236,15704,11916.682481967558
243,15705,12029.43383478317
235,15706,11900.575145851042
240,15707,11981.111826433622
182,15708,11046.88633167569
153,15709,10579.773584296725
71,15710,9258.972022742408
50,15711,8920.717964295569
35,15712,8679.107922547828
42,15713,8791.85927536344
18,15714,8405.283208567056
7,15715,8228.102511285379
3,15716,8163.673166819314
0,15717,8115.351158469766
1,15718,8131.4584945862825
1,15719,8131.4584945862825
1,15720,8131.4584945862825
2,15721,8147.565830702798
4,15722,8179.780502935831
15,15723,8356.961200217507
32,15724,8630.78591419828
25,15725,8518.034561382668
51,15726,8936.825300412085
63,15727,9130.113333810279
52,15728,8952.932636528602
88,15729,9532.79673672318
73,15730,9291.186694975439
74,15731,9307.294031091955
80,15732,9403.93804779105
84,15733,9468.367392257116
60,15734,9081.79132546073
36,15735,8695.215258664344
21,15736,8453.605216916603
19,15737,8421.39054468357
25,15738,8518.034561382668
20,15739,8437.497880800087
5,15740,8195.887839052346
1,15741,8131.4584945862825
1,15742,8131.4584945862825
0,15743,8115.351158469766
1,15744,8131.4584945862825
1,15745,8131.4584945862825
6,15746,8211.995175168862
12,15747,8308.639191867958
28,15748,8566.356569732216
29,15749,8582.463905848732
50,15750,8920.717964295569
52,15751,8952.932636528602
80,15752,9403.93804779105
59,15753,9065.683989344214
67,15754,9194.542678276342
76,15755,9339.508703324987
108,15756,9854.943459053502
67,15757,9194.542678276342
64,15758,9146.220669926795
25,15759,8518.034561382668
45,15760,8840.18128371299
35,15761,8679.107922547828
20,15762,8437.497880800087
9,15763,8260.317183518411
7,15764,8228.102511285379
4,15765,8179.780502935831
0,15766,8115.351158469766
0,15767,8115.351158469766
1,15768,8131.4584945862825
1,15769,8131.4584945862825
11,15770,8292.531855751444
20,15771,8437.497880800087
24,15772,8501.927225266152
24,15773,8501.927225266152
29,15774,8582.463905848732
47,15775,8872.395955946022
48,15776,8888.503292062538
65,15777,9162.32800604331
64,15778,9146.220669926795
63,15779,9130.113333810279
67,15780,9194.542678276342
87,15781,9516.689400606665
63,15782,9130.113333810279
50,15783,8920.717964295569
45,15784,8840.18128371299
33,15785,8646.893250314797
30,15786,8598.571241965248
12,15787,8308.639191867958
19,15788,8421.39054468357
6,15789,8211.995175168862
3,15790,8163.673166819314
0,15791,8115.351158469766
1,15792,8131.4584945862825
2,15793,8147.565830702798
3,15794,8163.673166819314
18,15795,8405.283208567056
33,15796,8646.893250314797
23,15797,8485.819889149636
53,15798,8969.039972645118
57,15799,9033.469317111181
61,15800,9097.898661577246
49,15801,8904.610628179053
71,15802,9258.972022742408
63,15803,9130.113333810279
92,15804,9597.226081189245
112,15805,9919.372803519565
77,15806,9355.616039441504
45,15807,8840.18128371299
28,15808,8566.356569732216
24,15809,8501.927225266152
22,15810,8469.71255303312
13,15811,8324.746527984475
6,15812,8211.995175168862
4,15813,8179.780502935831
4,15814,8179.780502935831
5,15815,8195.887839052346
1,15816,8131.4584945862825
3,15817,8163.673166819314
2,15818,8147.565830702798
13,15819,8324.746527984475
20,15820,8437.497880800087
56,15821,9017.361980994667
41,15822,8775.751939246926
68,15823,9210.650014392859
90,15824,9565.011408956212
77,15825,9355.616039441504
99,15826,9709.977434004857
142,15827,10402.592887015047
137,15828,10322.056206432468
125,15829,10128.768173034274
81,15830,9420.045383907567
72,15831,9275.079358858922
40,15832,8759.64460313041
40,15833,8759.64460313041
37,15834,8711.32259478086
19,15835,8421.39054468357
10,15836,8276.424519634927
23,15837,8485.819889149636
19,15838,8421.39054468357
5,15839,8195.887839052346
1,15840,8131.4584945862825
2,15841,8147.565830702798
2,15842,8147.565830702798
7,15843,8228.102511285379
26,15844,8534.141897499185
88,15845,9532.79673672318
165,15846,10773.061617694917
197,15847,11288.496373423432
264,15848,12367.687893230008
310,15849,13108.625354589747
325,15850,13350.235396337488
310,15851,13108.625354589747
257,15852,12254.936540414395
248,15853,12109.97051536575
138,15854,10338.163542548984
67,15855,9194.542678276342
58,15856,9049.576653227698
49,15857,8904.610628179053
41,15858,8775.751939246926
31,15859,8614.678578081764
20,15860,8437.497880800087
22,15861,8469.71255303312
17,15862,8389.17587245054
18,15863,8405.283208567056
1,15864,8131.4584945862825
6,15865,8211.995175168862
7,15866,8228.102511285379
17,15867,8389.17587245054
55,15868,9001.25464487815
124,15869,10112.66083691776
120,15870,10048.231492451694
110,15871,9887.158131286533
118,15872,10016.016820218661
75,15873,9323.401367208471
98,15874,9693.87009788834
76,15875,9339.508703324987
42,15876,8791.85927536344
37,15877,8711.32259478086
18,15878,8405.283208567056
7,15879,8228.102511285379
4,15880,8179.780502935831
2,15881,8147.565830702798
2,15882,8147.565830702798
2,15883,8147.565830702798
2,15884,8147.565830702798
11,15885,8292.531855751444
8,15886,8244.209847401895
10,15887,8276.424519634927
15,15888,8356.961200217507
19,15889,8421.39054468357
4,15890,8179.780502935831
6,15891,8211.995175168862
5,15892,8195.887839052346
4,15893,8179.780502935831
2,15894,8147.565830702798
3,15895,8163.673166819314
0,15896,8115.351158469766
0,15897,8115.351158469766
0,15898,8115.351158469766
0,15899,8115.351158469766
0,15900,8115.351158469766
0,15901,8115.351158469766
0,15902,8115.351158469766
3,15903,8163.673166819314
6,15904,8211.995175168862
17,15905,8389.17587245054
21,15906,8453.605216916603
37,15907,8711.32259478086
44,15908,8824.073947596473
22,15909,8469.71255303312
45,15910,8840.18128371299
33,15911,8646.893250314797
51,15912,8936.825300412085
39,15913,8743.537267013893
28,15914,8566.356569732216
27,15915,8550.2492336157
9,15916,8260.317183518411
12,15917,8308.639191867958
18,15918,8405.283208567056
7,15919,8228.102511285379
8,15920,8244.209847401895
8,15921,8244.209847401895
10,15922,8276.424519634927
5,15923,8195.887839052346
2,15924,8147.565830702798
1,15925,8131.4584945862825
2,15926,8147.565830702798
6,15927,8211.995175168862
12,15928,8308.639191867958
21,15929,8453.605216916603
13,15930,8324.746527984475
14,15931,8340.85386410099
23,15932,8485.819889149636
49,15933,8904.610628179053
31,15934,8614.678578081764
35,15935,8679.107922547828
31,15936,8614.678578081764
37,15937,8711.32259478086
50,15938,8920.717964295569
28,15939,8566.356569732216
16,15940,8373.068536334024
29,15941,8582.463905848732
27,15942,8550.2492336157
8,15943,8244.209847401895
10,15944,8276.424519634927
5,15945,8195.887839052346
3,15946,8163.673166819314
0,15947,8115.351158469766
1,15948,8131.4584945862825
1,15949,8131.4584945862825
2,15950,8147.565830702798
8,15951,8244.209847401895
31,15952,8614.678578081764
27,15953,8550.2492336157
21,15954,8453.605216916603
42,15955,8791.85927536344
52,15956,8952.932636528602
64,15957,9146.220669926795
63,15958,9130.113333810279
51,15959,8936.825300412085
48,15960,8888.503292062538
57,15961,9033.469317111181
32,15962,8630.78591419828
38,15963,8727.429930897377
14,15964,8340.85386410099
23,15965,8485.819889149636
14,15966,8340.85386410099
11,15967,8292.531855751444
9,15968,8260.317183518411
6,15969,8211.995175168862
10,15970,8276.424519634927
6,15971,8211.995175168862
8,15972,8244.209847401895
1,15973,8131.4584945862825
4,15974,8179.780502935831
1,15975,8131.4584945862825
10,15976,8276.424519634927
31,15977,8614.678578081764
68,15978,9210.650014392859
56,15979,9017.361980994667
74,15980,9307.294031091955
110,15981,9887.158131286533
136,15982,10305.948870315951
117,15983,9999.909484102147
108,15984,9854.943459053502
112,15985,9919.372803519565
58,15986,9049.576653227698
22,15987,8469.71255303312
23,15988,8485.819889149636
31,15989,8614.678578081764
13,15990,8324.746527984475
15,15991,8356.961200217507
5,15992,8195.887839052346
26,15993,8534.141897499185
6,15994,8211.995175168862
1,15995,8131.4584945862825
2,15996,8147.565830702798
0,15997,8115.351158469766
2,15998,8147.565830702798
11,15999,8292.531855751444
34,16000,8663.000586431313
56,16001,9017.361980994667
73,16002,9291.186694975439
134,16003,10273.734198082919
150,16004,10531.451575947176
122,16005,10080.446164684727
149,16006,10515.34423983066
149,16007,10515.34423983066
119,16008,10032.124156335178
57,16009,9033.469317111181
31,16010,8614.678578081764
24,16011,8501.927225266152
7,16012,8228.102511285379
16,16013,8373.068536334024
15,16014,8356.961200217507
12,16015,8308.639191867958
3,16016,8163.673166819314
0,16017,8115.351158469766
2,16018,8147.565830702798
1,16019,8131.4584945862825
5,16020,8195.887839052346
1,16021,8131.4584945862825
4,16022,8179.780502935831
8,16023,8244.209847401895
19,16024,8421.39054468357
18,16025,8405.283208567056
30,16026,8598.571241965248
31,16027,8614.678578081764
38,16028,8727.429930897377
39,16029,8743.537267013893
31,16030,8614.678578081764
24,16031,8501.927225266152
35,16032,8679.107922547828
34,16033,8663.000586431313
19,16034,8421.39054468357
11,16035,8292.531855751444
13,16036,8324.746527984475
8,16037,8244.209847401895
4,16038,8179.780502935831
0,16039,8115.351158469766
1,16040,8131.4584945862825
0,16041,8115.351158469766
0,16042,8115.351158469766
0,16043,8115.351158469766
0,16044,8115.351158469766
1,16045,8131.4584945862825
6,16046,8211.995175168862
9,16047,8260.317183518411
20,16048,8437.497880800087
25,16049,8518.034561382668
41,16050,8775.751939246926
39,16051,8743.537267013893
31,16052,8614.678578081764
46,16053,8856.288619829505
44,16054,8824.073947596473
45,16055,8840.18128371299
33,16056,8646.893250314797
30,16057,8598.571241965248
20,16058,8437.497880800087
15,16059,8356.961200217507
10,16060,8276.424519634927
14,16061,8340.85386410099
17,16062,8389.17587245054
19,16063,8421.39054468357
49,16064,8904.610628179053
6,16065,8211.995175168862
6,16066,8211.995175168862
2,16067,8147.565830702798
0,16068,8115.351158469766
0,16069,8115.351158469766
3,16070,8163.673166819314
5,16071,8195.887839052346
18,16072,8405.283208567056
17,16073,8389.17587245054
27,16074,8550.2492336157
15,16075,8356.961200217507
24,16076,8501.927225266152
23,16077,8485.819889149636
19,16078,8421.39054468357
20,16079,8437.497880800087
23,16080,8485.819889149636
16,16081,8373.068536334024
17,16082,8389.17587245054
17,16083,8389.17587245054
7,16084,8228.102511285379
5,16085,8195.887839052346
4,16086,8179.780502935831
3,16087,8163.673166819314
1,16088,8131.4584945862825
1,16089,8131.4584945862825
1,16090,8131.4584945862825
1,16091,8131.4584945862825
0,16092,8115.351158469766
2,16093,8147.565830702798
12,16094,8308.639191867958
16,16095,8373.068536334024
22,16096,8469.71255303312
13,16097,8324.746527984475
16,16098,8373.068536334024
33,16099,8646.893250314797
33,16100,8646.893250314797
33,16101,8646.893250314797
32,16102,8630.78591419828
18,16103,8405.283208567056
36,16104,8695.215258664344
16,16105,8373.068536334024
14,16106,8340.85386410099
10,16107,8276.424519634927
11,16108,8292.531855751444
14,16109,8340.85386410099
5,16110,8195.887839052346
9,16111,8260.317183518411
3,16112,8163.673166819314
1,16113,8131.4584945862825
3,16114,8163.673166819314
0,16115,8115.351158469766
2,16116,8147.565830702798
5,16117,8195.887839052346
9,16118,8260.317183518411
25,16119,8518.034561382668
23,16120,8485.819889149636
34,16121,8663.000586431313
66,16122,9178.435342159826
48,16123,8888.503292062538
62,16124,9114.005997693763
67,16125,9194.542678276342
78,16126,9371.72337555802
57,16127,9033.469317111181
61,16128,9097.898661577246
46,16129,8856.288619829505
30,16130,8598.571241965248
20,16131,8437.497880800087
23,16132,8485.819889149636
17,16133,8389.17587245054
20,16134,8437.497880800087
16,16135,8373.068536334024
8,16136,8244.209847401895
2,16137,8147.565830702798
9,16138,8260.317183518411
2,16139,8147.565830702798
1,16140,8131.4584945862825
5,16141,8195.887839052346
14,16142,8340.85386410099
16,16143,8373.068536334024
43,16144,8807.966611479957
86,16145,9500.582064490149
143,16146,10418.700223131564
258,16147,12271.043876530912
268,16148,12432.117237696071
280,16149,12625.405271094265
216,16150,11594.535759637236
227,16151,11771.716456918914
183,16152,11062.993667792207
103,16153,9774.40677847092
55,16154,9001.25464487815
39,16155,8743.537267013893
51,16156,8936.825300412085
39,16157,8743.537267013893
26,16158,8534.141897499185
14,16159,8340.85386410099
26,16160,8534.141897499185
12,16161,8308.639191867958
9,16162,8260.317183518411
5,16163,8195.887839052346
0,16164,8115.351158469766
3,16165,8163.673166819314
12,16166,8308.639191867958
32,16167,8630.78591419828
94,16168,9629.440753422277
133,16169,10257.626861966402
180,16170,11014.671659442658
195,16171,11256.281701190399
262,16172,12335.473220996975
292,16173,12818.693304492457
304,16174,13011.981337890651
260,16175,12303.258548763944
151,16176,10547.558912063692
102,16177,9758.299442354404
69,16178,9226.757350509375
54,16179,8985.147308761634
44,16180,8824.073947596473
21,16181,8453.605216916603
16,16182,8373.068536334024
6,16183,8211.995175168862
4,16184,8179.780502935831
6,16185,8211.995175168862
1,16186,8131.4584945862825
1,16187,8131.4584945862825
1,16188,8131.4584945862825
7,16189,8228.102511285379
16,16190,8373.068536334024
50,16191,8920.717964295569
60,16192,9081.79132546073
82,16193,9436.152720024083
112,16194,9919.372803519565
105,16195,9806.621450703953
108,16196,9854.943459053502
134,16197,10273.734198082919
102,16198,9758.299442354404
87,16199,9516.689400606665
66,16200,9178.435342159826
65,16201,9162.32800604331
30,16202,8598.571241965248
31,16203,8614.678578081764
10,16204,8276.424519634927
12,16205,8308.639191867958
1,16206,8131.4584945862825
5,16207,8195.887839052346
0,16208,8115.351158469766
7,16209,8228.102511285379
2,16210,8147.565830702798
0,16211,8115.351158469766
0,16212,8115.351158469766
2,16213,8147.565830702798
1,16214,8131.4584945862825
4,16215,8179.780502935831
1,16216,8131.4584945862825
10,16217,8276.424519634927
22,16218,8469.71255303312
16,16219,8373.068536334024
30,16220,8598.571241965248
34,16221,8663.000586431313
33,16222,8646.893250314797
28,16223,8566.356569732216
33,16224,8646.893250314797
45,16225,8840.18128371299
12,16226,8308.639191867958
12,16227,8308.639191867958
9,16228,8260.317183518411
15,16229,8356.961200217507
6,16230,8211.995175168862
4,16231,8179.780502935831
2,16232,8147.565830702798
0,16233,8115.351158469766
0,16234,8115.351158469766
0,16235,8115.351158469766
0,16236,8115.351158469766
4,16237,8179.780502935831
10,16238,8276.424519634927
27,16239,8550.2492336157
22,16240,8469.71255303312
18,16241,8405.283208567056
25,16242,8518.034561382668
40,16243,8759.64460313041
32,16244,8630.78591419828
20,16245,8437.497880800087
32,16246,8630.78591419828
31,16247,8614.678578081764
19,16248,8421.39054468357
24,16249,8501.927225266152
28,16250,8566.356569732216
15,16251,8356.961200217507
5,16252,8195.887839052346
6,16253,8211.995175168862
9,16254,8260.317183518411
1,16255,8131.4584945862825
2,16256,8147.565830702798
0,16257,8115.351158469766
0,16258,8115.351158469766
0,16259,8115.351158469766
3,16260,8163.673166819314
1,16261,8131.4584945862825
7,16262,8228.102511285379
21,16263,8453.605216916603
17,16264,8389.17587245054
11,16265,8292.531855751444
28,16266,8566.356569732216
29,16267,8582.463905848732
20,16268,8437.497880800087
27,16269,8550.2492336157
26,16270,8534.141897499185
24,16271,8501.927225266152
22,16272,8469.71255303312
10,16273,8276.424519634927
11,16274,8292.531855751444
23,16275,8485.819889149636
20,16276,8437.497880800087
10,16277,8276.424519634927
7,16278,8228.102511285379
7,16279,8228.102511285379
5,16280,8195.887839052346
0,16281,8115.351158469766
0,16282,8115.351158469766
0,16283,8115.351158469766
2,16284,8147.565830702798
4,16285,8179.780502935831
5,16286,8195.887839052346
17,16287,8389.17587245054
21,16288,8453.605216916603
33,16289,8646.893250314797
33,16290,8646.893250314797
28,16291,8566.356569732216
52,16292,8952.932636528602
47,16293,8872.395955946022
30,16294,8598.571241965248
33,16295,8646.893250314797
41,16296,8775.751939246926
22,16297,8469.71255303312
26,16298,8534.141897499185
20,16299,8437.497880800087
21,16300,8453.605216916603
23,16301,8485.819889149636
14,16302,8340.85386410099
11,16303,8292.531855751444
13,16304,8324.746527984475
8,16305,8244.209847401895
2,16306,8147.565830702798
1,16307,8131.4584945862825
1,16308,8131.4584945862825
0,16309,8115.351158469766
8,16310,8244.209847401895
30,16311,8598.571241965248
48,16312,8888.503292062538
62,16313,9114.005997693763
80,16314,9403.93804779105
117,16315,9999.909484102147
179,16316,10998.564323326142
175,16317,10934.134978860078
175,16318,10934.134978860078
144,16319,10434.80755924808
101,16320,9742.19210623789
34,16321,8663.000586431313
45,16322,8840.18128371299
30,16323,8598.571241965248
15,16324,8356.961200217507
15,16325,8356.961200217507
19,16326,8421.39054468357
11,16327,8292.531855751444
14,16328,8340.85386410099
8,16329,8244.209847401895
9,16330,8260.317183518411
4,16331,8179.780502935831
5,16332,8195.887839052346
2,16333,8147.565830702798
3,16334,8163.673166819314
19,16335,8421.39054468357
49,16336,8904.610628179053
79,16337,9387.830711674535
92,16338,9597.226081189245
101,16339,9742.19210623789
113,16340,9935.480139636082
125,16341,10128.768173034274
89,16342,9548.904072839696
59,16343,9065.683989344214
48,16344,8888.503292062538
36,16345,8695.215258664344
16,16346,8373.068536334024
9,16347,8260.317183518411
17,16348,8389.17587245054
8,16349,8244.209847401895
6,16350,8211.995175168862
5,16351,8195.887839052346
0,16352,8115.351158469766
0,16353,8115.351158469766
0,16354,8115.351158469766
1,16355,8131.4584945862825
1,16356,8131.4584945862825
3,16357,8163.673166819314
5,16358,8195.887839052346
13,16359,8324.746527984475
18,16360,8405.283208567056
33,16361,8646.893250314797
33,16362,8646.893250314797
35,16363,8679.107922547828
46,16364,8856.288619829505
47,16365,8872.395955946022
44,16366,8824.073947596473
55,16367,9001.25464487815
33,16368,8646.893250314797
21,16369,8453.605216916603
25,16370,8518.034561382668
7,16371,8228.102511285379
15,16372,8356.961200217507
7,16373,8228.102511285379
2,16374,8147.565830702798
3,16375,8163.673166819314
3,16376,8163.673166819314
0,16377,8115.351158469766
0,16378,8115.351158469766
0,16379,8115.351158469766
2,16380,8147.565830702798
2,16381,8147.565830702798
7,16382,8228.102511285379
16,16383,8373.068536334024
28,16384,8566.356569732216
32,16385,8630.78591419828
45,16386,8840.18128371299
70,16387,9242.864686625891
49,16388,8904.610628179053
47,16389,8872.395955946022
61,16390,9097.898661577246
60,16391,9081.79132546073
37,16392,8711.32259478086
16,16393,8373.068536334024
23,16394,8485.819889149636
11,16395,8292.531855751444
14,16396,8340.85386410099
7,16397,8228.102511285379
1,16398,8131.4584945862825
1,16399,8131.4584945862825
1,16400,8131.4584945862825
2,16401,8147.565830702798
0,16402,8115.351158469766
0,16403,8115.351158469766
1,16404,8131.4584945862825
2,16405,8147.565830702798
11,16406,8292.531855751444
12,16407,8308.639191867958
45,16408,8840.18128371299
22,16409,8469.71255303312
43,16410,8807.966611479957
74,16411,9307.294031091955
70,16412,9242.864686625891
84,16413,9468.367392257116
68,16414,9210.650014392859
59,16415,9065.683989344214
41,16416,8775.751939246926
24,16417,8501.927225266152
23,16418,8485.819889149636
11,16419,8292.531855751444
8,16420,8244.209847401895
6,16421,8211.995175168862
7,16422,8228.102511285379
3,16423,8163.673166819314
5,16424,8195.887839052346
3,16425,8163.673166819314
0,16426,8115.351158469766
1,16427,8131.4584945862825
2,16428,8147.565830702798
2,16429,8147.565830702798
7,16430,8228.102511285379
20,16431,8437.497880800087
25,16432,8518.034561382668
65,16433,9162.32800604331
89,16434,9548.904072839696
117,16435,9999.909484102147
125,16436,10128.768173034274
125,16437,10128.768173034274
132,16438,10241.519525849886
101,16439,9742.19210623789
66,16440,9178.435342159826
16,16441,8373.068536334024
13,16442,8324.746527984475
15,16443,8356.961200217507
7,16444,8228.102511285379
8,16445,8244.209847401895
8,16446,8244.209847401895
0,16447,8115.351158469766
2,16448,8147.565830702798
1,16449,8131.4584945862825
1,16450,8131.4584945862825
1,16451,8131.4584945862825
0,16452,8115.351158469766
0,16453,8115.351158469766
5,16454,8195.887839052346
11,16455,8292.531855751444
32,16456,8630.78591419828
87,16457,9516.689400606665
121,16458,10064.33882856821
186,16459,11111.315676141754
224,16460,11723.394448569365
240,16461,11981.111826433622
233,16462,11868.36047361801
158,16463,10660.310264879305
117,16464,9999.909484102147
50,16465,8920.717964295569
33,16466,8646.893250314797
42,16467,8791.85927536344
23,16468,8485.819889149636
16,16469,8373.068536334024
20,16470,8437.497880800087
9,16471,8260.317183518411
1,16472,8131.4584945862825
10,16473,8276.424519634927
6,16474,8211.995175168862
1,16475,8131.4584945862825
1,16476,8131.4584945862825
1,16477,8131.4584945862825
4,16478,8179.780502935831
7,16479,8228.102511285379
26,16480,8534.141897499185
46,16481,8856.288619829505
55,16482,9001.25464487815
53,16483,8969.039972645118
64,16484,9146.220669926795
58,16485,9049.576653227698
59,16486,9065.683989344214
43,16487,8807.966611479957
29,16488,8582.463905848732
22,16489,8469.71255303312
9,16490,8260.317183518411
3,16491,8163.673166819314
9,16492,8260.317183518411
7,16493,8228.102511285379
9,16494,8260.317183518411
3,16495,8163.673166819314
4,16496,8179.780502935831
1,16497,8131.4584945862825
0,16498,8115.351158469766
1,16499,8131.4584945862825
0,16500,8115.351158469766
1,16501,8131.4584945862825
2,16502,8147.565830702798
2,16503,8147.565830702798
13,16504,8324.746527984475
15,16505,8356.961200217507
49,16506,8904.610628179053
37,16507,8711.32259478086
37,16508,8711.32259478086
33,16509,8646.893250314797
36,16510,8695.215258664344
25,16511,8518.034561382668
11,16512,8292.531855751444
9,16513,8260.317183518411
13,16514,8324.746527984475
9,16515,8260.317183518411
4,16516,8179.780502935831
3,16517,8163.673166819314
1,16518,8131.4584945862825
4,16519,8179.780502935831
1,16520,8131.4584945862825
0,16521,8115.351158469766
1,16522,8131.4584945862825
0,16523,8115.351158469766
0,16524,8115.351158469766
1,16525,8131.4584945862825
2,16526,8147.565830702798
9,16527,8260.317183518411
10,16528,8276.424519634927
20,16529,8437.497880800087
18,16530,8405.283208567056
22,16531,8469.71255303312
20,16532,8437.497880800087
51,16533,8936.825300412085
49,16534,8904.610628179053
49,16535,8904.610628179053
13,16536,8324.746527984475
19,16537,8421.39054468357
16,16538,8373.068536334024
12,16539,8308.639191867958
9,16540,8260.317183518411
3,16541,8163.673166819314
8,16542,8244.209847401895
2,16543,8147.565830702798
0,16544,8115.351158469766
0,16545,8115.351158469766
1,16546,8131.4584945862825
0,16547,8115.351158469766
0,16548,8115.351158469766
3,16549,8163.673166819314
4,16550,8179.780502935831
6,16551,8211.995175168862
11,16552,8292.531855751444
5,16553,8195.887839052346
6,16554,8211.995175168862
6,16555,8211.995175168862
4,16556,8179.780502935831
8,16557,8244.209847401895
9,16558,8260.317183518411
5,16559,8195.887839052346
13,16560,8324.746527984475
13,16561,8324.746527984475
12,16562,8308.639191867958
4,16563,8179.780502935831
6,16564,8211.995175168862
2,16565,8147.565830702798
3,16566,8163.673166819314
1,16567,8131.4584945862825
0,16568,8115.351158469766
0,16569,8115.351158469766
0,16570,8115.351158469766
0,16571,8115.351158469766
0,16572,8115.351158469766
4,16573,8179.780502935831
6,16574,8211.995175168862
9,16575,8260.317183518411
13,16576,8324.746527984475
17,16577,8389.17587245054
19,16578,8421.39054468357
19,16579,8421.39054468357
21,16580,8453.605216916603
15,16581,8356.961200217507
7,16582,8228.102511285379
9,16583,8260.317183518411
17,16584,8389.17587245054
12,16585,8308.639191867958
9,16586,8260.317183518411
5,16587,8195.887839052346
4,16588,8179.780502935831
6,16589,8211.995175168862
5,16590,8195.887839052346
4,16591,8179.780502935831
1,16592,8131.4584945862825
1,16593,8131.4584945862825
0,16594,8115.351158469766
0,16595,8115.351158469766
1,16596,8131.4584945862825
8,16597,8244.209847401895
15,16598,8356.961200217507
13,16599,8324.746527984475
25,16600,8518.034561382668
13,16601,8324.746527984475
11,16602,8292.531855751444
15,16603,8356.961200217507
13,16604,8324.746527984475
19,16605,8421.39054468357
24,16606,8501.927225266152
17,16607,8389.17587245054
17,16608,8389.17587245054
18,16609,8405.283208567056
11,16610,8292.531855751444
7,16611,8228.102511285379
4,16612,8179.780502935831
6,16613,8211.995175168862
4,16614,8179.780502935831
2,16615,8147.565830702798
2,16616,8147.565830702798
0,16617,8115.351158469766
0,16618,8115.351158469766
1,16619,8131.4584945862825
2,16620,8147.565830702798
6,16621,8211.995175168862
20,16622,8437.497880800087
17,16623,8389.17587245054
10,16624,8276.424519634927
31,16625,8614.678578081764
25,16626,8518.034561382668
21,16627,8453.605216916603
26,16628,8534.141897499185
34,16629,8663.000586431313
37,16630,8711.32259478086
31,16631,8614.678578081764
20,16632,8437.497880800087
18,16633,8405.283208567056
12,16634,8308.639191867958
14,16635,8340.85386410099
18,16636,8405.283208567056
11,16637,8292.531855751444
9,16638,8260.317183518411
5,16639,8195.887839052346
3,16640,8163.673166819314
1,16641,8131.4584945862825
0,16642,8115.351158469766
1,16643,8131.4584945862825
7,16644,8228.102511285379
7,16645,8228.102511285379
11,16646,8292.531855751444
34,16647,8663.000586431313
45,16648,8840.18128371299
74,16649,9307.294031091955
119,16650,10032.124156335178
123,16651,10096.553500801243
110,16652,9887.158131286533
113,16653,9935.480139636082
89,16654,9548.904072839696
50,16655,8920.717964295569
42,16656,8791.85927536344
30,16657,8598.571241965248
28,16658,8566.356569732216
23,16659,8485.819889149636
17,16660,8389.17587245054
10,16661,8276.424519634927
9,16662,8260.317183518411
10,16663,8276.424519634927
2,16664,8147.565830702798
4,16665,8179.780502935831
1,16666,8131.4584945862825
1,16667,8131.4584945862825
1,16668,8131.4584945862825
5,16669,8195.887839052346
12,16670,8308.639191867958
37,16671,8711.32259478086
63,16672,9130.113333810279
81,16673,9420.045383907567
111,16674,9903.26546740305
84,16675,9468.367392257116
142,16676,10402.592887015047
106,16677,9822.72878682047
85,16678,9484.474728373632
59,16679,9065.683989344214
25,16680,8518.034561382668
16,16681,8373.068536334024
12,16682,8308.639191867958
8,16683,8244.209847401895
11,16684,8292.531855751444
7,16685,8228.102511285379
3,16686,8163.673166819314
2,16687,8147.565830702798
1,16688,8131.4584945862825
2,16689,8147.565830702798
1,16690,8131.4584945862825
0,16691,8115.351158469766
2,16692,8147.565830702798
9,16693,8260.317183518411
19,16694,8421.39054468357
19,16695,8421.39054468357
