cnt,weathersit,Predicted Y
233,1,1.4034267643927023
300,1,1.3697910814302847
276,1,1.381839684282494
208,1,1.4159773923637538
188,1,1.4260178947405948
158,1,1.4410786483058566
112,1,1.464171803772591
55,1,1.4927872355465883
13,1,1.5138722905379547
17,1,1.5118641900625864
18,1,1.5113621649437443
40,1,1.5003176123292192
127,1,1.4566414269899604
226,1,1.4069409402245967
381,1,1.3291270468040781
509,1,1.2648678315922952
511,1,1.263863781354611
483,1,1.2779204846821886
522,1,1.2583415050473483
501,1,1.2688840325430315
521,1,1.2588435301661904
531,1,1.25382327897777
419,1,1.31005009228808
443,1,1.2980014894358707
303,1,1.3682850060737586
271,1,1.3843498098767042
148,1,1.4460988994942772
100,1,1.4701961051986958
58,1,1.4912811601900622
19,1,1.5108601398249024
8,1,1.5163824161321648
3,1,1.5188925417263752
5,1,1.517888491488691
47,1,1.4968034364973248
161,1,1.4395725729493305
469,1,1.2849488363459773
751,2,1.1433777528325177
293,2,1.3733052572621791
189,2,1.425515869621753
215,2,1.4124632165318594
278,2,1.3808356340448098
226,1,1.4069409402245967
254,1,1.3928842368970193
236,1,1.4019206890361762
425,1,1.3070379415750277
827,1,1.1052238438005215
812,1,1.1127542205831522
665,1,1.1865519130529343
462,1,1.2884630121778717
322,1,1.3587465288157594
230,2,1.4049328397492287
150,1,1.445094849256593
38,1,1.5013216625669032
21,1,1.5098560895872182
8,1,1.5163824161321648
6,1,1.517386466369849
6,1,1.517386466369849
45,1,1.4978074867350089
194,1,1.4230057440275425
513,1,1.2628597311169267
760,1,1.1388595267629391
333,1,1.3532242525084968
227,1,1.4064389151057548
224,1,1.407944990462281
248,1,1.3958963876100716
288,1,1.3758153828563893
260,1,1.3898720861839668
144,1,1.4481069999696454
402,1,1.318584519308395
820,1,1.108738019632416
857,1,1.0901630902352597
614,3,1.2121551941138793
452,3,1.2934832633662923
352,1,1.3436857752504978
257,1,1.391378161540493
147,2,1.4466009246131193
47,1,1.4968034364973248
33,1,1.5038317881611136
13,1,1.5138722905379547
7,1,1.516884441251007
4,2,1.518390516607533
49,2,1.4957993862596406
185,1,1.4275239700971212
487,2,1.2759123842068203
681,2,1.1785195111514615
350,2,1.3446898254881818
236,1,1.4019206890361762
234,1,1.4029247392738604
284,1,1.3778234833317575
280,1,1.3798315838071258
263,1,1.3883660108274407
295,1,1.3723012070244949
479,1,1.2799285851575568
837,1,1.1002035926121008
891,3,1.0730942361946298
652,1,1.1930782395978812
513,1,1.2628597311169267
320,1,1.3597505790534437
288,1,1.3758153828563893
152,1,1.444090799018909
63,1,1.4887710345958518
42,1,1.499313562091535
11,1,1.5148763407756387
6,1,1.517386466369849
9,1,1.515880391013323
41,1,1.499815587210377
183,1,1.4285280203348052
473,1,1.282940735870609
739,1,1.1494020542586223
343,1,1.3482040013200762
181,1,1.4295320705724892
226,1,1.4069409402245967
286,1,1.3768194330940735
310,1,1.3647708302418642
225,1,1.4074429653434388
270,1,1.3848518349955463
406,1,1.316576418833027
865,1,1.0861468892845232
767,1,1.1353453509310447
607,1,1.2156693699457737
427,1,1.3060338913373437
342,1,1.3487060264389183
262,1,1.3888680359462828
177,1,1.4315401710478575
71,1,1.4847548336451155
43,1,1.4988115369726929
14,1,1.5133702654191126
6,1,1.517386466369849
12,1,1.5143743156567966
37,1,1.5018236876857454
163,1,1.4385685227116463
421,1,1.309046042050396
668,1,1.1850458376964084
396,2,1.3215966700214474
249,2,1.3953943624912295
263,2,1.3883660108274407
338,2,1.3507141269142866
345,2,1.3471999510823922
331,2,1.354228302746181
380,1,1.3296290719229202
492,2,1.27340225861261
741,2,1.148398004020938
671,2,1.183539762339882
469,2,1.2849488363459773
389,2,1.3251108458533418
278,2,1.3808356340448098
202,1,1.418989543076806
196,1,1.4220016937898585
161,1,1.4395725729493305
122,1,1.4591515525841705
84,1,1.4782285071001686
30,1,1.5053378635176398
13,1,1.5138722905379547
17,1,1.5118641900625864
49,1,1.4957993862596406
67,1,1.4867629341204835
181,1,1.4295320705724892
278,1,1.3808356340448098
396,1,1.3215966700214474
470,1,1.2844468112271352
547,1,1.2457908770762969
527,1,1.255831379453138
472,1,1.2834427609894512
489,1,1.2749083339691363
450,1,1.2944873136039763
492,1,1.27340225861261
490,1,1.2744063088502942
397,1,1.3210946449026053
312,1,1.36376678000418
289,1,1.3753133577375474
269,1,1.3853538601143884
222,1,1.408949040699965
153,1,1.4435887739000668
87,1,1.4767224317436425
73,1,1.4837507834074313
41,1,1.499815587210377
14,1,1.5133702654191126
19,1,1.5108601398249024
19,1,1.5108601398249024
68,1,1.4862609090016417
108,1,1.4661799042479593
229,1,1.4054348648680706
364,1,1.337661473824393
437,1,1.301013640148923
491,1,1.273904283731452
523,1,1.2578394799285064
526,1,1.25633340457198
450,1,1.2944873136039763
421,1,1.309046042050396
382,1,1.3286250216852362
229,3,1.4054348648680706
185,1,1.4275239700971212
193,1,1.4235077691463847
208,1,1.4159773923637538
157,1,1.4415806734246985
87,2,1.4767224317436425
33,2,1.5038317881611136
11,1,1.5148763407756387
5,2,1.517888491488691
5,3,1.517888491488691
11,2,1.5148763407756387
25,1,1.50784798911185
141,2,1.4496130753261716
407,3,1.3160743937141848
605,2,1.2166734201834577
276,3,1.381839684282494
213,1,1.4134672667695436
260,1,1.3898720861839668
285,2,1.3773214582129154
289,1,1.3753133577375474
287,1,1.3763174079752314
274,1,1.382843734520178
451,1,1.2939852884851344
858,1,1.0896610651164176
843,1,1.0971914418990485
640,1,1.1991025410239857
457,1,1.290973137772082
317,1,1.3612566544099698
207,1,1.4164794174825959
113,1,1.4636697786537491
47,1,1.4968034364973248
18,1,1.5113621649437443
13,1,1.5138722905379547
6,1,1.517386466369849
9,1,1.515880391013323
36,1,1.5023257128045873
179,2,1.4305361208101735
502,2,1.2683820074241894
705,2,1.1664709082992522
327,2,1.3562364032215493
250,2,1.3948923373723874
214,2,1.4129652416507015
283,2,1.3783255084505996
253,2,1.3933862620158612
261,2,1.389370061065125
306,1,1.3667789307172324
445,3,1.2969974391981867
868,2,1.084640813927997
814,2,1.1117501703454682
610,2,1.2141632945892475
448,2,1.2954913638416605
317,2,1.3612566544099698
224,1,1.407944990462281
138,1,1.4511191506826977
58,1,1.4912811601900622
23,1,1.5088520393495342
6,1,1.517386466369849
7,1,1.516884441251007
7,1,1.516884441251007
43,2,1.4988115369726929
173,2,1.4335482715232257
482,2,1.2784225098010307
737,2,1.1504061044963065
341,2,1.3492080515577605
214,2,1.4129652416507015
239,2,1.40041461367965
280,2,1.3798315838071258
313,2,1.363264754885338
236,2,1.4019206890361762
278,2,1.3808356340448098
441,2,1.299005539673555
858,2,1.0896610651164176
862,2,1.0876529646410495
686,1,1.1760093855572513
500,1,1.2693860576618736
381,1,1.3291270468040781
233,1,1.4034267643927023
136,1,1.4521232009203817
67,1,1.4867629341204835
28,1,1.5063419137553238
14,1,1.5133702654191126
6,1,1.517386466369849
10,2,1.5153783658944808
41,2,1.499815587210377
167,1,1.436560422236278
475,2,1.281936685632925
698,1,1.1699850841311465
353,1,1.3431837501316557
205,1,1.4174834677202799
260,1,1.3898720861839668
277,1,1.381337659163652
281,1,1.3793295586882837
247,1,1.3963984127289137
267,1,1.3863579103520725
417,1,1.3110541425257642
810,1,1.1137582708208362
811,2,1.1132562457019943
623,1,1.2076369680443007
478,1,1.2804306102763987
336,2,1.3517181771519706
259,2,1.390374111302809
156,1,1.4420826985435407
85,1,1.4777264819813267
41,1,1.499815587210377
20,1,1.5103581147060603
9,2,1.515880391013323
7,3,1.516884441251007
33,3,1.5038317881611136
44,3,1.498309511853851
133,3,1.4536292762769079
119,3,1.4606576279406966
220,2,1.4099530909376492
193,1,1.4235077691463847
251,3,1.3943903122535455
315,2,1.3622607046476538
290,2,1.3748113326187053
307,1,1.3662769055983903
324,1,1.3577424785780754
467,1,1.2859528865836614
730,1,1.1539202803282007
640,1,1.1991025410239857
492,1,1.27340225861261
370,1,1.3346493231113408
286,1,1.3768194330940735
218,1,1.4109571411753332
192,1,1.4240097942652268
180,1,1.4300340956913313
116,1,1.462163703297223
85,3,1.4777264819813267
21,3,1.5098560895872182
10,1,1.5153783658944808
11,1,1.5148763407756387
23,2,1.5088520393495342
62,1,1.489273059714694
162,1,1.4390705478304884
271,1,1.3843498098767042
407,1,1.3160743937141848
499,1,1.2698880827807155
546,1,1.246292902195139
569,1,1.2347463244617718
538,1,1.2503091031458755
562,1,1.2382605002936662
531,1,1.25382327897777
512,3,1.2633617562357689
300,2,1.3697910814302847
275,2,1.3823417094013362
160,3,1.4400745980681724
128,2,1.4561394018711182
168,2,1.436058397117436
163,3,1.4385685227116463
120,2,1.4601556028218547
113,1,1.4636697786537491
86,1,1.4772244568624846
48,1,1.4963014113784827
10,1,1.5153783658944808
10,1,1.5153783658944808
16,1,1.5123662151814286
39,1,1.5008196374480611
119,1,1.4606576279406966
217,1,1.4114591662941753
328,1,1.3557343781027071
449,1,1.2949893387228184
505,1,1.2668759320676632
543,1,1.2477989775516651
579,1,1.2297260732733513
577,1,1.2307301235110353
513,1,1.2628597311169267
505,1,1.2668759320676632
491,1,1.273904283731452
465,1,1.2869569368213456
300,1,1.3697910814302847
220,1,1.4099530909376492
181,1,1.4295320705724892
110,1,1.4651758540102753
47,1,1.4968034364973248
14,1,1.5133702654191126
9,1,1.515880391013323
6,1,1.517386466369849
11,1,1.5148763407756387
36,1,1.5023257128045873
159,1,1.4405766231870145
436,1,1.301515665267765
673,2,1.182535712102198
305,2,1.3672809558360743
199,2,1.4204956184333324
245,1,1.3974024629665978
276,1,1.381839684282494
254,1,1.3928842368970193
248,1,1.3958963876100716
274,1,1.382843734520178
464,1,1.2874589619401875
818,1,1.1097420698701
812,1,1.1127542205831522
555,1,1.2417746761255606
432,1,1.3035237657431333
290,1,1.3748113326187053
192,1,1.4240097942652268
128,1,1.4561394018711182
60,1,1.490277109952378
27,1,1.506843938874166
11,2,1.5148763407756387
3,2,1.5188925417263752
5,2,1.517888491488691
36,2,1.5023257128045873
64,3,1.48826900947701
179,2,1.4305361208101735
618,2,1.210147093638511
402,2,1.318584519308395
208,1,1.4159773923637538
196,1,1.4220016937898585
300,1,1.3697910814302847
286,1,1.3768194330940735
255,1,1.3923822117781772
283,1,1.3783255084505996
458,1,1.29047111265324
812,3,1.1127542205831522
854,1,1.0916691655917858
627,1,1.2056288675689326
436,1,1.301515665267765
308,1,1.3657748804795482
189,1,1.425515869621753
167,1,1.436560422236278
60,1,1.490277109952378
37,1,1.5018236876857454
8,1,1.5163824161321648
11,1,1.5148763407756387
4,1,1.518390516607533
39,1,1.5008196374480611
172,1,1.4340502966420678
492,2,1.27340225861261
682,2,1.1780174860326196
367,2,1.336155398467867
233,2,1.4034267643927023
235,2,1.4024227141550183
307,1,1.3662769055983903
294,2,1.372803232143337
255,2,1.3923822117781772
266,1,1.3868599354709146
431,1,1.3040257908619755
851,1,1.093175240948312
848,1,1.0946813163048383
649,1,1.1945843149544073
427,1,1.3060338913373437
315,1,1.3622607046476538
226,1,1.4069409402245967
138,1,1.4511191506826977
76,1,1.4822447080509051
21,1,1.5098560895872182
15,1,1.5128682403002705
4,1,1.518390516607533
5,1,1.517888491488691
37,1,1.5018236876857454
165,1,1.4375644724739622
464,1,1.2874589619401875
682,1,1.1780174860326196
337,1,1.3512161520331287
199,1,1.4204956184333324
274,1,1.382843734520178
343,1,1.3482040013200762
300,1,1.3697910814302847
248,1,1.3958963876100716
260,1,1.3898720861839668
419,1,1.31005009228808
897,1,1.0700820854815776
832,1,1.1027137182063111
677,1,1.1805276116268297
514,1,1.2623577059980848
356,1,1.3416776747751296
254,1,1.3928842368970193
226,1,1.4069409402245967
88,1,1.4762204066248004
54,1,1.4932892606654304
19,1,1.5108601398249024
6,1,1.517386466369849
9,1,1.515880391013323
36,1,1.5023257128045873
157,1,1.4415806734246985
379,1,1.3301310970417624
668,1,1.1850458376964084
378,1,1.3306331221606045
231,1,1.4044308146303865
303,1,1.3682850060737586
365,1,1.3371594487055511
357,1,1.3411756496562874
328,1,1.3557343781027071
383,1,1.328122996566394
488,2,1.2754103590879782
791,1,1.1232967480788354
669,2,1.1845438125775662
491,2,1.273904283731452
359,2,1.3401715994186034
255,2,1.3923822117781772
213,3,1.4134672667695436
121,3,1.4596535777030126
105,2,1.4676859796044854
92,3,1.4742123061494323
43,3,1.4988115369726929
30,1,1.5053378635176398
13,1,1.5138722905379547
9,1,1.515880391013323
27,1,1.506843938874166
64,1,1.48826900947701
189,1,1.425515869621753
292,1,1.373807282381021
480,1,1.2794265600387147
536,1,1.2513131533835595
654,1,1.192074189360197
644,1,1.1970944405486175
598,1,1.220187596015352
596,1,1.2211916462530361
641,1,1.1986005159051438
635,1,1.201612666618196
554,1,1.2422767012444025
488,1,1.2754103590879782
341,1,1.3492080515577605
338,1,1.3507141269142866
261,1,1.389370061065125
235,1,1.4024227141550183
187,1,1.426519919859437
131,1,1.454633326514592
119,2,1.4606576279406966
55,2,1.4927872355465883
26,2,1.507345963993008
11,2,1.5148763407756387
20,2,1.5103581147060603
41,2,1.499815587210377
124,2,1.4581475023464865
270,2,1.3848518349955463
425,2,1.3070379415750277
272,3,1.3838477847578623
298,3,1.3707951316679687
162,3,1.4390705478304884
149,3,1.445596874375435
276,2,1.381839684282494
356,2,1.3416776747751296
343,2,1.3482040013200762
377,2,1.3311351472794464
341,2,1.3492080515577605
274,2,1.382843734520178
190,3,1.4250138445029108
56,2,1.4922852104277462
46,2,1.4973054616161667
26,2,1.507345963993008
10,1,1.5153783658944808
5,1,1.517888491488691
3,1,1.5188925417263752
7,2,1.516884441251007
37,2,1.5018236876857454
161,2,1.4395725729493305
442,2,1.2985035145547128
655,2,1.191572164241355
357,2,1.3411756496562874
193,2,1.4235077691463847
241,1,1.399410563441966
282,2,1.3788275335694418
291,1,1.3743093074998631
275,1,1.3823417094013362
309,1,1.3652728553607063
460,1,1.2894670624155558
893,1,1.0720901859569456
815,2,1.111248145226626
299,2,1.3702931065491268
261,2,1.389370061065125
245,1,1.3974024629665978
161,2,1.4395725729493305
102,2,1.4691920549610118
59,2,1.49077913507122
33,2,1.5038317881611136
8,2,1.5163824161321648
3,1,1.5188925417263752
4,1,1.518390516607533
34,1,1.5033297630422715
169,1,1.435556371998594
519,1,1.2598475804038745
723,1,1.157434456160095
328,1,1.3557343781027071
178,1,1.4310381459290156
256,1,1.391880186659335
305,1,1.3672809558360743
331,1,1.354228302746181
302,1,1.3687870311926007
302,1,1.3687870311926007
467,1,1.2859528865836614
878,1,1.0796205627395765
625,1,1.2066329178066166
476,3,1.281434660514083
358,1,1.3406736245374455
280,1,1.3798315838071258
232,1,1.4039287895115444
136,1,1.4521232009203817
55,1,1.4927872355465883
21,1,1.5098560895872182
17,1,1.5118641900625864
7,1,1.516884441251007
8,1,1.5163824161321648
40,1,1.5003176123292192
187,1,1.426519919859437
553,1,1.2427787263632446
740,1,1.1489000291397802
376,1,1.3316371723982885
225,1,1.4074429653434388
267,1,1.3863579103520725
312,1,1.36376678000418
316,1,1.361758679528812
266,1,1.3868599354709146
316,1,1.361758679528812
460,3,1.2894670624155558
783,3,1.127312949029572
683,3,1.1775154609137775
580,2,1.2292240481545091
391,1,1.3241067956156576
351,1,1.34418780036934
281,1,1.3793295586882837
140,1,1.4501151004450137
60,1,1.490277109952378
25,1,1.50784798911185
20,1,1.5103581147060603
9,1,1.515880391013323
6,1,1.517386466369849
37,1,1.5018236876857454
192,2,1.4240097942652268
481,2,1.2789245349198726
707,2,1.1654668580615681
412,2,1.3135642681199744
233,1,1.4034267643927023
278,1,1.3808356340448098
332,1,1.3537262776273389
346,1,1.34669792596355
305,1,1.3672809558360743
305,1,1.3672809558360743
465,1,1.2869569368213456
820,1,1.108738019632416
941,1,1.047992980252527
633,1,1.2026167168558801
474,1,1.282438710751767
329,1,1.355232352983865
198,2,1.4209976435521743
157,2,1.4415806734246985
111,2,1.4646738288914332
42,2,1.499313562091535
16,1,1.5123662151814286
8,1,1.5163824161321648
8,2,1.5163824161321648
38,1,1.5013216625669032
151,2,1.444592824137751
425,2,1.3070379415750277
744,2,1.1468919286644121
389,2,1.3251108458533418
262,2,1.3888680359462828
281,2,1.3793295586882837
371,2,1.3341472979924986
351,2,1.34418780036934
338,1,1.3507141269142866
350,2,1.3446898254881818
515,2,1.2618556808792427
812,2,1.1127542205831522
736,2,1.1509081296151484
536,2,1.2513131533835595
363,2,1.3381634989432352
306,2,1.3667789307172324
251,2,1.3943903122535455
178,2,1.4310381459290156
135,2,1.4526252260392238
115,2,1.462665728416065
79,2,1.480738632694379
38,1,1.5013216625669032
12,2,1.5143743156567966
14,2,1.5133702654191126
30,2,1.5053378635176398
102,2,1.4691920549610118
162,2,1.4390705478304884
288,2,1.3758153828563893
442,2,1.2985035145547128
457,2,1.290973137772082
584,3,1.2272159476791409
517,2,1.2608516306415587
482,3,1.2784225098010307
233,2,1.4034267643927023
434,2,1.3025197155054493
403,2,1.318082494189553
383,2,1.328122996566394
354,2,1.3426817250128136
241,3,1.399410563441966
208,1,1.4159773923637538
182,1,1.4290300454536473
158,2,1.4410786483058566
134,1,1.453127251158066
134,1,1.453127251158066
116,2,1.462163703297223
53,2,1.4937912857842723
16,2,1.5123662151814286
16,1,1.5123662151814286
21,1,1.5098560895872182
34,1,1.5033297630422715
133,1,1.4536292762769079
263,1,1.3883660108274407
385,1,1.32711894632871
482,1,1.2784225098010307
626,3,1.2061308926877745
541,3,1.2488030277893494
377,1,1.3311351472794464
391,3,1.3241067956156576
173,3,1.4335482715232257
233,1,1.4034267643927023
264,2,1.3878639857085986
292,2,1.373807282381021
211,1,1.4144713170072276
166,1,1.4370624473551201
114,1,1.463167753534907
80,1,1.4802366075755369
32,1,1.5043338132799555
7,1,1.516884441251007
8,1,1.5163824161321648
4,1,1.518390516607533
12,1,1.5143743156567966
36,1,1.5023257128045873
145,1,1.4476049748508033
433,1,1.3030217406242912
699,1,1.1694830590123044
342,1,1.3487060264389183
206,1,1.416981442601438
229,1,1.4054348648680706
283,1,1.3783255084505996
288,1,1.3758153828563893
246,1,1.3969004378477556
282,1,1.3788275335694418
444,1,1.2974994643170286
845,1,1.0961873916613645
834,1,1.1017096679686271
573,1,1.2327382239864035
416,1,1.3115561676446061
278,1,1.3808356340448098
161,1,1.4395725729493305
114,1,1.463167753534907
38,1,1.5013216625669032
21,1,1.5098560895872182
15,1,1.5128682403002705
4,1,1.518390516607533
8,1,1.5163824161321648
42,2,1.499313562091535
147,2,1.4466009246131193
269,2,1.3853538601143884
693,2,1.172495209725357
395,2,1.3220986951402893
204,1,1.417985492839122
218,1,1.4109571411753332
297,1,1.3712971567868109
288,1,1.3758153828563893
251,1,1.3943903122535455
317,1,1.3612566544099698
480,1,1.2794265600387147
864,1,1.0866489144033653
818,1,1.1097420698701
597,1,1.2206896211341942
435,1,1.3020176903866072
314,1,1.362762729766496
216,1,1.4119611914130175
109,1,1.4656778791291174
47,1,1.4968034364973248
14,1,1.5133702654191126
6,1,1.517386466369849
9,1,1.515880391013323
10,1,1.5153783658944808
40,1,1.5003176123292192
181,1,1.4295320705724892
554,1,1.2422767012444025
808,1,1.1147623210585205
348,1,1.345693875725866
178,1,1.4310381459290156
253,1,1.3933862620158612
360,1,1.3396695742997613
300,1,1.3697910814302847
301,1,1.3692890563114426
338,1,1.3507141269142866
493,1,1.272900233493768
870,1,1.083636763690313
812,1,1.1127542205831522
643,1,1.1975964656674596
427,1,1.3060338913373437
313,1,1.363264754885338
235,1,1.4024227141550183
157,1,1.4415806734246985
65,1,1.4877669843581678
23,1,1.5088520393495342
17,1,1.5118641900625864
5,1,1.517888491488691
8,1,1.5163824161321648
35,1,1.5028277379234294
163,1,1.4385685227116463
532,1,1.2533212538589278
754,1,1.1418716774759914
396,1,1.3215966700214474
234,1,1.4029247392738604
276,1,1.381839684282494
294,1,1.372803232143337
290,1,1.3748113326187053
273,1,1.3833457596390202
338,1,1.3507141269142866
482,1,1.2784225098010307
844,1,1.0966894167802064
853,1,1.092171190710628
610,1,1.2141632945892475
471,1,1.283944786108293
307,1,1.3662769055983903
291,1,1.3743093074998631
152,1,1.444090799018909
82,1,1.4792325573378529
32,1,1.5043338132799555
20,1,1.5103581147060603
5,1,1.517888491488691
7,1,1.516884441251007
29,1,1.5058398886364817
108,2,1.4661799042479593
421,2,1.309046042050396
690,2,1.174001285081883
398,1,1.3205926197837632
256,1,1.391880186659335
309,1,1.3652728553607063
410,1,1.3145683183576586
368,1,1.3356533733490248
436,1,1.301515665267765
526,1,1.25633340457198
528,1,1.255329354334296
617,1,1.2106491187573531
546,1,1.246292902195139
452,1,1.2934832633662923
356,1,1.3416776747751296
303,1,1.3682850060737586
277,1,1.381337659163652
174,1,1.4330462464043836
168,1,1.436058397117436
79,1,1.480738632694379
69,1,1.4857588838827995
35,1,1.5028277379234294
12,1,1.5143743156567966
22,1,1.509354064468376
36,1,1.5023257128045873
66,2,1.4872649592393257
162,2,1.4390705478304884
237,2,1.4014186639173343
417,2,1.3110541425257642
492,2,1.27340225861261
471,2,1.283944786108293
504,2,1.2673779571865054
514,2,1.2623577059980848
563,2,1.237758475174824
462,2,1.2884630121778717
463,2,1.2879609870590296
442,2,1.2985035145547128
392,3,1.3236047704968157
207,3,1.4164794174825959
104,3,1.4681880047233276
78,2,1.4812406578132211
145,1,1.4476049748508033
99,2,1.470698130317538
73,1,1.4837507834074313
84,1,1.4782285071001686
42,1,1.499313562091535
22,1,1.509354064468376
12,1,1.5143743156567966
15,2,1.5128682403002705
42,1,1.499313562091535
129,1,1.4556373767522761
232,2,1.4039287895115444
388,2,1.3256128709721837
489,2,1.2749083339691363
545,3,1.2467949273139811
493,3,1.272900233493768
457,3,1.290973137772082
355,3,1.3421796998939717
474,1,1.282438710751767
503,1,1.2678799823053475
500,1,1.2693860576618736
292,2,1.373807282381021
104,2,1.4681880047233276
171,1,1.43455232176091
166,3,1.4370624473551201
123,3,1.4586495274653286
104,2,1.4681880047233276
55,2,1.4927872355465883
40,1,1.5003176123292192
28,1,1.5063419137553238
11,1,1.5148763407756387
4,1,1.518390516607533
15,1,1.5128682403002705
43,1,1.4988115369726929
127,2,1.4566414269899604
229,2,1.4054348648680706
359,2,1.3401715994186034
459,2,1.2899690875343979
543,2,1.2477989775516651
566,2,1.236252399818298
512,1,1.2633617562357689
449,1,1.2949893387228184
500,1,1.2693860576618736
498,1,1.2703901078995576
482,1,1.2784225098010307
374,1,1.3326412226359725
261,1,1.389370061065125
184,1,1.428025995215963
121,2,1.4596535777030126
70,2,1.4852568587639574
29,2,1.5058398886364817
24,1,1.508350014230692
5,1,1.517888491488691
10,2,1.5153783658944808
8,2,1.5163824161321648
38,2,1.5013216625669032
172,2,1.4340502966420678
493,2,1.272900233493768
632,1,1.2031187419747222
323,2,1.3582445036969175
172,2,1.4340502966420678
198,2,1.4209976435521743
287,1,1.3763174079752314
275,1,1.3823417094013362
274,1,1.382843734520178
292,1,1.373807282381021
458,1,1.29047111265324
856,1,1.0906651153541018
839,1,1.0991995423744167
552,1,1.2432807514820867
385,1,1.32711894632871
268,1,1.3858558852332306
179,1,1.4305361208101735
95,1,1.4727062307929062
37,1,1.5018236876857454
13,1,1.5138722905379547
9,1,1.515880391013323
4,1,1.518390516607533
5,1,1.517888491488691
40,2,1.5003176123292192
210,1,1.4149733421260697
500,2,1.2693860576618736
725,1,1.156430405922411
290,1,1.3748113326187053
235,2,1.4024227141550183
217,2,1.4114591662941753
266,1,1.3868599354709146
234,1,1.4029247392738604
211,1,1.4144713170072276
245,1,1.3974024629665978
430,1,1.3045278159808174
863,1,1.0871509395222074
839,1,1.0991995423744167
662,1,1.1880579884094606
412,1,1.3135642681199744
296,1,1.371799181905653
219,1,1.410455116056491
150,1,1.445094849256593
65,2,1.4877669843581678
18,2,1.5113621649437443
8,1,1.5163824161321648
9,1,1.515880391013323
8,2,1.5163824161321648
38,2,1.5013216625669032
200,2,1.4199935933144903
482,2,1.2784225098010307
646,3,1.1960903903109334
123,3,1.4586495274653286
49,3,1.4957993862596406
62,3,1.489273059714694
137,2,1.4516211758015398
191,2,1.4245118193840687
216,1,1.4119611914130175
270,1,1.3848518349955463
416,1,1.3115561676446061
808,1,1.1147623210585205
835,1,1.101207642849785
558,1,1.2402686007690344
406,1,1.316576418833027
272,1,1.3838477847578623
217,1,1.4114591662941753
169,1,1.435556371998594
96,1,1.472204205674064
29,1,1.5058398886364817
11,1,1.5148763407756387
9,1,1.515880391013323
8,1,1.5163824161321648
40,1,1.5003176123292192
140,1,1.4501151004450137
486,1,1.2764144093256624
719,1,1.1594425566354634
344,1,1.3477019762012343
224,1,1.407944990462281
296,1,1.371799181905653
323,1,1.3582445036969175
354,1,1.3426817250128136
253,1,1.3933862620158612
331,1,1.354228302746181
470,1,1.2844468112271352
772,1,1.1328352253368346
792,1,1.1227947229599933
568,1,1.2352483495806137
391,1,1.3241067956156576
301,1,1.3692890563114426
299,1,1.3702931065491268
248,1,1.3958963876100716
150,1,1.445094849256593
117,2,1.4616616781783809
77,1,1.481742682932063
43,2,1.4988115369726929
11,2,1.5148763407756387
15,2,1.5128682403002705
34,2,1.5033297630422715
82,1,1.4792325573378529
230,1,1.4049328397492287
348,1,1.345693875725866
422,1,1.3085440169315539
578,1,1.2302280983921932
694,1,1.1719931846065148
668,1,1.1850458376964084
626,1,1.2061308926877745
512,3,1.2633617562357689
114,3,1.463167753534907
171,3,1.43455232176091
167,3,1.436560422236278
215,3,1.4124632165318594
194,2,1.4230057440275425
181,2,1.4295320705724892
194,2,1.4230057440275425
133,2,1.4536292762769079
124,2,1.4581475023464865
124,1,1.4581475023464865
96,1,1.472204205674064
46,1,1.4973054616161667
28,1,1.5063419137553238
55,1,1.4927872355465883
35,1,1.5028277379234294
70,1,1.4852568587639574
170,1,1.4350543468797519
299,1,1.3702931065491268
495,1,1.2718961832560838
585,1,1.226713922560299
757,1,1.1403656021194652
729,1,1.1544223054470428
647,1,1.1955883651920913
696,1,1.1709891343688308
701,1,1.1684790087746204
671,1,1.183539762339882
560,1,1.2392645505313502
496,1,1.2713941581372419
356,1,1.3416776747751296
206,1,1.416981442601438
189,1,1.425515869621753
92,1,1.4742123061494323
41,1,1.499815587210377
18,1,1.5113621649437443
17,1,1.5118641900625864
12,1,1.5143743156567966
5,1,1.517888491488691
40,1,1.5003176123292192
180,1,1.4300340956913313
447,1,1.2959933889605024
730,1,1.1539202803282007
361,1,1.3391675491809192
210,1,1.4149733421260697
236,1,1.4019206890361762
332,1,1.3537262776273389
323,1,1.3582445036969175
340,1,1.3497100766766024
346,1,1.34669792596355
488,1,1.2754103590879782
871,1,1.083134738571471
968,1,1.0344383020437915
633,1,1.2026167168558801
390,1,1.3246088207344997
285,1,1.3773214582129154
159,1,1.4405766231870145
93,1,1.4737102810305902
32,1,1.5043338132799555
10,1,1.5153783658944808
6,1,1.517386466369849
8,1,1.5163824161321648
9,1,1.515880391013323
44,1,1.498309511853851
211,1,1.4144713170072276
596,1,1.2211916462530361
750,1,1.1438797779513596
358,1,1.3406736245374455
196,1,1.4220016937898585
247,1,1.3963984127289137
316,1,1.361758679528812
328,1,1.3557343781027071
255,1,1.3923822117781772
326,1,1.3567384283403912
536,1,1.2513131533835595
970,1,1.0334342518061075
877,1,1.0801225878584186
596,1,1.2211916462530361
461,1,1.2889650372967139
310,1,1.3647708302418642
216,1,1.4119611914130175
109,1,1.4656778791291174
49,1,1.4957993862596406
21,1,1.5098560895872182
11,1,1.5148763407756387
7,1,1.516884441251007
5,1,1.517888491488691
48,1,1.4963014113784827
205,1,1.4174834677202799
557,1,1.2407706258878763
770,1,1.1338392755745186
328,1,1.3557343781027071
205,1,1.4174834677202799
