atemp,instant,Predicted Y
0.7121,14412,9639.44671531014
0.697,14413,9578.781734469407
0.697,14414,9578.781734469407
0.6667,14415,9457.050017947935
0.6667,14416,9457.050017947935
0.6667,14417,9457.050017947935
0.6515,14418,9395.983282267198
0.6364,14419,9335.318301426465
0.6212,14420,9274.251565745726
0.6061,14421,9213.586584904993
0.5909,14422,9152.519849224256
0.5909,14423,9152.519849224256
0.5909,14424,9152.519849224256
0.5909,14425,9152.519849224256
0.5909,14426,9152.519849224256
0.6061,14427,9213.586584904993
0.6212,14428,9274.251565745726
0.6515,14429,9395.983282267198
0.6667,14430,9457.050017947935
0.6515,14431,9395.983282267198
0.6818,14432,9517.71499878867
0.6667,14433,9457.050017947935
0.6818,14434,9517.71499878867
0.6818,14435,9517.71499878867
0.6667,14436,9457.050017947935
0.6818,14437,9517.71499878867
0.6667,14438,9457.050017947935
0.6515,14439,9395.983282267198
0.6364,14440,9335.318301426465
0.6212,14441,9274.251565745726
0.6212,14442,9274.251565745726
0.6212,14443,9274.251565745726
0.6061,14444,9213.586584904993
0.6061,14445,9213.586584904993
0.5909,14446,9152.519849224256
0.5909,14447,9152.519849224256
0.5909,14448,9152.519849224256
0.5909,14449,9152.519849224256
0.5606,14450,9030.788132702784
0.6061,14451,9213.586584904993
0.6212,14452,9274.251565745726
0.6515,14453,9395.983282267198
0.6667,14454,9457.050017947935
0.6818,14455,9517.71499878867
0.6818,14456,9517.71499878867
0.6818,14457,9517.71499878867
0.6818,14458,9517.71499878867
0.7273,14459,9700.513450990878
0.7273,14460,9700.513450990878
0.7273,14461,9700.513450990878
0.7121,14462,9639.44671531014
0.6818,14463,9517.71499878867
0.6818,14464,9517.71499878867
0.6818,14465,9517.71499878867
0.6515,14466,9395.983282267198
0.6667,14467,9457.050017947935
0.6364,14468,9335.318301426465
0.6364,14469,9335.318301426465
0.5909,14470,9152.519849224256
0.5909,14471,9152.519849224256
0.5758,14472,9091.854868383522
0.5758,14473,9091.854868383522
0.5758,14474,9091.854868383522
0.5758,14475,9091.854868383522
0.6667,14476,9457.050017947935
0.697,14477,9578.781734469407
0.7121,14478,9639.44671531014
0.7424,14479,9761.178431831611
0.7424,14480,9761.178431831611
0.7576,14481,9822.24516751235
0.7727,14482,9882.910148353083
0.7879,14483,9943.97688403382
0.7879,14484,9943.97688403382
0.7727,14485,9882.910148353083
0.7576,14486,9822.24516751235
0.7424,14487,9761.178431831611
0.7424,14488,9761.178431831611
0.7121,14489,9639.44671531014
0.7121,14490,9639.44671531014
0.6818,14491,9517.71499878867
0.6818,14492,9517.71499878867
0.697,14493,9578.781734469407
0.6515,14494,9395.983282267198
0.6515,14495,9395.983282267198
0.6515,14496,9395.983282267198
0.6364,14497,9335.318301426465
0.6364,14498,9335.318301426465
0.6818,14499,9517.71499878867
0.7121,14500,9639.44671531014
0.7121,14501,9639.44671531014
0.7273,14502,9700.513450990878
0.7576,14503,9822.24516751235
0.7576,14504,9822.24516751235
0.7727,14505,9882.910148353083
0.7879,14506,9943.97688403382
0.7879,14507,9943.97688403382
0.7879,14508,9943.97688403382
0.7727,14509,9882.910148353083
0.7727,14510,9882.910148353083
0.7424,14511,9761.178431831611
0.7273,14512,9700.513450990878
0.5758,14513,9091.854868383522
0.5909,14514,9152.519849224256
0.5909,14515,9152.519849224256
0.5909,14516,9152.519849224256
0.5909,14517,9152.519849224256
0.5909,14518,9152.519849224256
0.5909,14519,9152.519849224256
0.5909,14520,9152.519849224256
0.5909,14521,9152.519849224256
0.5909,14522,9152.519849224256
0.5909,14523,9152.519849224256
0.6364,14524,9335.318301426465
0.6667,14525,9457.050017947935
0.697,14526,9578.781734469407
0.697,14527,9578.781734469407
0.697,14528,9578.781734469407
0.697,14529,9578.781734469407
0.697,14530,9578.781734469407
0.7121,14531,9639.44671531014
0.697,14532,9578.781734469407
0.7273,14533,9700.513450990878
0.7121,14534,9639.44671531014
0.6667,14535,9457.050017947935
0.6667,14536,9457.050017947935
0.6515,14537,9395.983282267198
0.6364,14538,9335.318301426465
0.5909,14539,9152.519849224256
0.5909,14540,9152.519849224256
0.6364,14541,9335.318301426465
0.5909,14542,9152.519849224256
0.5909,14543,9152.519849224256
0.5909,14544,9152.519849224256
0.5909,14545,9152.519849224256
0.5909,14546,9152.519849224256
0.6364,14547,9335.318301426465
0.6667,14548,9457.050017947935
0.6667,14549,9457.050017947935
0.7121,14550,9639.44671531014
0.697,14551,9578.781734469407
0.7121,14552,9639.44671531014
0.7273,14553,9700.513450990878
0.697,14554,9578.781734469407
0.697,14555,9578.781734469407
0.697,14556,9578.781734469407
0.697,14557,9578.781734469407
0.697,14558,9578.781734469407
0.697,14559,9578.781734469407
0.6818,14560,9517.71499878867
0.6818,14561,9517.71499878867
0.6667,14562,9457.050017947935
0.6667,14563,9457.050017947935
0.6667,14564,9457.050017947935
0.6364,14565,9335.318301426465
0.6364,14566,9335.318301426465
0.5909,14567,9152.519849224256
0.5909,14568,9152.519849224256
0.5909,14569,9152.519849224256
0.6364,14570,9335.318301426465
0.6364,14571,9335.318301426465
0.6667,14572,9457.050017947935
0.697,14573,9578.781734469407
0.697,14574,9578.781734469407
0.697,14575,9578.781734469407
0.7273,14576,9700.513450990878
0.7576,14577,9822.24516751235
0.7576,14578,9822.24516751235
0.7727,14579,9882.910148353083
0.7273,14580,9700.513450990878
0.7273,14581,9700.513450990878
0.7424,14582,9761.178431831611
0.7273,14583,9700.513450990878
0.697,14584,9578.781734469407
0.7121,14585,9639.44671531014
0.697,14586,9578.781734469407
0.697,14587,9578.781734469407
0.697,14588,9578.781734469407
0.6667,14589,9457.050017947935
0.6667,14590,9457.050017947935
0.6667,14591,9457.050017947935
0.6667,14592,9457.050017947935
0.6667,14593,9457.050017947935
0.6667,14594,9457.050017947935
0.6667,14595,9457.050017947935
0.697,14596,9578.781734469407
0.697,14597,9578.781734469407
0.7273,14598,9700.513450990878
0.7424,14599,9761.178431831611
0.7727,14600,9882.910148353083
0.7879,14601,9943.97688403382
0.7879,14602,9943.97688403382
0.7727,14603,9882.910148353083
0.7273,14604,9700.513450990878
0.7273,14605,9700.513450990878
0.7424,14606,9761.178431831611
0.697,14607,9578.781734469407
0.7121,14608,9639.44671531014
0.697,14609,9578.781734469407
0.697,14610,9578.781734469407
0.6667,14611,9457.050017947935
0.6667,14612,9457.050017947935
0.6667,14613,9457.050017947935
0.697,14614,9578.781734469407
0.6667,14615,9457.050017947935
0.6667,14616,9457.050017947935
0.6667,14617,9457.050017947935
0.6667,14618,9457.050017947935
0.6667,14619,9457.050017947935
0.6667,14620,9457.050017947935
0.5909,14621,9152.519849224256
0.5909,14622,9152.519849224256
0.6667,14623,9457.050017947935
0.697,14624,9578.781734469407
0.697,14625,9578.781734469407
0.7121,14626,9639.44671531014
0.697,14627,9578.781734469407
0.697,14628,9578.781734469407
0.697,14629,9578.781734469407
0.6818,14630,9517.71499878867
0.6364,14631,9335.318301426465
0.6061,14632,9213.586584904993
0.5758,14633,9091.854868383522
0.5758,14634,9091.854868383522
0.5758,14635,9091.854868383522
0.5758,14636,9091.854868383522
0.5606,14637,9030.788132702784
0.5758,14638,9091.854868383522
0.5758,14639,9091.854868383522
0.5606,14640,9030.788132702784
0.5606,14641,9030.788132702784
0.5606,14642,9030.788132702784
0.5758,14643,9091.854868383522
0.6061,14644,9213.586584904993
0.6667,14645,9457.050017947935
0.697,14646,9578.781734469407
0.7121,14647,9639.44671531014
0.7424,14648,9761.178431831611
0.7727,14649,9882.910148353083
0.7727,14650,9882.910148353083
0.7576,14651,9822.24516751235
0.7576,14652,9822.24516751235
0.7424,14653,9761.178431831611
0.7121,14654,9639.44671531014
0.6818,14655,9517.71499878867
0.6818,14656,9517.71499878867
0.6667,14657,9457.050017947935
0.6667,14658,9457.050017947935
0.5909,14659,9152.519849224256
0.5909,14660,9152.519849224256
0.5909,14661,9152.519849224256
0.5909,14662,9152.519849224256
0.5909,14663,9152.519849224256
0.5909,14664,9152.519849224256
0.5909,14665,9152.519849224256
0.5909,14666,9152.519849224256
0.5909,14667,9152.519849224256
0.6667,14668,9457.050017947935
0.6667,14669,9457.050017947935
0.697,14670,9578.781734469407
0.7121,14671,9639.44671531014
0.7576,14672,9822.24516751235
0.7727,14673,9882.910148353083
0.7727,14674,9882.910148353083
0.5303,14675,8909.056416181313
0.5303,14676,8909.056416181313
0.5455,14677,8970.123151862052
0.5455,14678,8970.123151862052
0.5455,14679,8970.123151862052
0.5455,14680,8970.123151862052
0.5606,14681,9030.788132702784
0.5455,14682,8970.123151862052
0.5455,14683,8970.123151862052
0.5303,14684,8909.056416181313
0.5303,14685,8909.056416181313
0.5152,14686,8848.39143534058
0.5152,14687,8848.39143534058
0.5,14688,8787.324699659843
0.5,14689,8787.324699659843
0.5,14690,8787.324699659843
0.5152,14691,8848.39143534058
0.5455,14692,8970.123151862052
0.6061,14693,9213.586584904993
0.6212,14694,9274.251565745726
0.6212,14695,9274.251565745726
0.6212,14696,9274.251565745726
0.6364,14697,9335.318301426465
0.6515,14698,9395.983282267198
0.6515,14699,9395.983282267198
0.6364,14700,9335.318301426465
0.6364,14701,9335.318301426465
0.6212,14702,9274.251565745726
0.6212,14703,9274.251565745726
0.6212,14704,9274.251565745726
0.6212,14705,9274.251565745726
0.5455,14706,8970.123151862052
0.5303,14707,8909.056416181313
0.5303,14708,8909.056416181313
0.5152,14709,8848.39143534058
0.5152,14710,8848.39143534058
0.5,14711,8787.324699659843
0.5,14712,8787.324699659843
0.4848,14713,8726.257963979104
0.4848,14714,8726.257963979104
0.5,14715,8787.324699659843
0.5303,14716,8909.056416181313
0.6212,14717,9274.251565745726
0.6212,14718,9274.251565745726
0.6212,14719,9274.251565745726
0.6212,14720,9274.251565745726
0.6212,14721,9274.251565745726
0.6212,14722,9274.251565745726
0.6212,14723,9274.251565745726
0.6212,14724,9274.251565745726
0.6212,14725,9274.251565745726
0.6212,14726,9274.251565745726
0.6212,14727,9274.251565745726
0.6212,14728,9274.251565745726
0.5303,14729,8909.056416181313
0.5152,14730,8848.39143534058
0.5152,14731,8848.39143534058
0.5,14732,8787.324699659843
0.4848,14733,8726.257963979104
0.4697,14734,8665.592983138371
0.4697,14735,8665.592983138371
0.4697,14736,8665.592983138371
0.4545,14737,8604.526247457634
0.4545,14738,8604.526247457634
0.4848,14739,8726.257963979104
0.5152,14740,8848.39143534058
0.6212,14741,9274.251565745726
0.6212,14742,9274.251565745726
0.6212,14743,9274.251565745726
0.6212,14744,9274.251565745726
0.6212,14745,9274.251565745726
0.6212,14746,9274.251565745726
0.6364,14747,9335.318301426465
0.6364,14748,9335.318301426465
0.6364,14749,9335.318301426465
0.6212,14750,9274.251565745726
0.6212,14751,9274.251565745726
0.5455,14752,8970.123151862052
0.5303,14753,8909.056416181313
0.5303,14754,8909.056416181313
0.5152,14755,8848.39143534058
0.5,14756,8787.324699659843
0.5,14757,8787.324699659843
0.5,14758,8787.324699659843
0.4848,14759,8726.257963979104
0.4848,14760,8726.257963979104
0.4848,14761,8726.257963979104
0.4848,14762,8726.257963979104
0.5,14763,8787.324699659843
0.5303,14764,8909.056416181313
0.6061,14765,9213.586584904993
0.6061,14766,9213.586584904993
0.6212,14767,9274.251565745726
0.6364,14768,9335.318301426465
0.6364,14769,9335.318301426465
0.6364,14770,9335.318301426465
0.6515,14771,9395.983282267198
0.6515,14772,9395.983282267198
0.6364,14773,9335.318301426465
0.6212,14774,9274.251565745726
0.6212,14775,9274.251565745726
0.6212,14776,9274.251565745726
0.6061,14777,9213.586584904993
0.5303,14778,8909.056416181313
0.5303,14779,8909.056416181313
0.5303,14780,8909.056416181313
0.5152,14781,8848.39143534058
0.5152,14782,8848.39143534058
0.5,14783,8787.324699659843
0.5,14784,8787.324699659843
0.5,14785,8787.324699659843
0.4848,14786,8726.257963979104
0.5152,14787,8848.39143534058
0.5303,14788,8909.056416181313
0.6061,14789,9213.586584904993
0.6212,14790,9274.251565745726
0.6212,14791,9274.251565745726
0.6364,14792,9335.318301426465
0.6364,14793,9335.318301426465
0.6515,14794,9395.983282267198
0.6515,14795,9395.983282267198
0.6515,14796,9395.983282267198
0.6515,14797,9395.983282267198
0.6364,14798,9335.318301426465
0.6061,14799,9213.586584904993
0.6061,14800,9213.586584904993
0.6061,14801,9213.586584904993
0.5909,14802,9152.519849224256
0.5455,14803,8970.123151862052
0.5303,14804,8909.056416181313
0.5303,14805,8909.056416181313
0.5303,14806,8909.056416181313
0.5152,14807,8848.39143534058
0.5152,14808,8848.39143534058
0.5152,14809,8848.39143534058
0.5152,14810,8848.39143534058
0.5303,14811,8909.056416181313
0.5758,14812,9091.854868383522
0.5909,14813,9152.519849224256
0.6364,14814,9335.318301426465
0.6364,14815,9335.318301426465
0.6515,14816,9395.983282267198
0.6515,14817,9395.983282267198
0.6515,14818,9395.983282267198
0.6667,14819,9457.050017947935
0.6667,14820,9457.050017947935
0.6667,14821,9457.050017947935
0.6515,14822,9395.983282267198
0.6364,14823,9335.318301426465
0.6212,14824,9274.251565745726
0.6061,14825,9213.586584904993
0.5758,14826,9091.854868383522
0.5909,14827,9152.519849224256
0.5606,14828,9030.788132702784
0.5909,14829,9152.519849224256
0.5455,14830,8970.123151862052
0.5909,14831,9152.519849224256
0.5909,14832,9152.519849224256
0.5455,14833,8970.123151862052
0.5152,14834,8848.39143534058
0.5152,14835,8848.39143534058
0.5303,14836,8909.056416181313
0.6212,14837,9274.251565745726
0.6212,14838,9274.251565745726
0.6212,14839,9274.251565745726
0.6212,14840,9274.251565745726
0.6364,14841,9335.318301426465
0.6364,14842,9335.318301426465
0.6364,14843,9335.318301426465
0.6212,14844,9274.251565745726
0.6212,14845,9274.251565745726
0.6212,14846,9274.251565745726
0.6212,14847,9274.251565745726
0.6212,14848,9274.251565745726
0.5303,14849,8909.056416181313
0.5303,14850,8909.056416181313
0.5152,14851,8848.39143534058
0.5152,14852,8848.39143534058
0.5152,14853,8848.39143534058
0.5,14854,8787.324699659843
0.4848,14855,8726.257963979104
0.4848,14856,8726.257963979104
0.4848,14857,8726.257963979104
0.4848,14858,8726.257963979104
0.4848,14859,8726.257963979104
0.5152,14860,8848.39143534058
0.5455,14861,8970.123151862052
0.6212,14862,9274.251565745726
0.6212,14863,9274.251565745726
0.6212,14864,9274.251565745726
0.6212,14865,9274.251565745726
0.6212,14866,9274.251565745726
0.6212,14867,9274.251565745726
0.6212,14868,9274.251565745726
0.6212,14869,9274.251565745726
0.6212,14870,9274.251565745726
0.6212,14871,9274.251565745726
0.6212,14872,9274.251565745726
0.6212,14873,9274.251565745726
0.5303,14874,8909.056416181313
0.5152,14875,8848.39143534058
0.5152,14876,8848.39143534058
0.5,14877,8787.324699659843
0.5,14878,8787.324699659843
0.4848,14879,8726.257963979104
0.4848,14880,8726.257963979104
0.4697,14881,8665.592983138371
0.4697,14882,8665.592983138371
0.5,14883,8787.324699659843
0.5152,14884,8848.39143534058
0.5455,14885,8970.123151862052
0.6061,14886,9213.586584904993
0.6061,14887,9213.586584904993
0.6061,14888,9213.586584904993
0.6061,14889,9213.586584904993
0.6061,14890,9213.586584904993
0.6061,14891,9213.586584904993
0.6061,14892,9213.586584904993
0.6061,14893,9213.586584904993
0.5909,14894,9152.519849224256
0.5909,14895,9152.519849224256
0.5909,14896,9152.519849224256
0.5758,14897,9091.854868383522
0.5758,14898,9091.854868383522
0.5152,14899,8848.39143534058
0.5152,14900,8848.39143534058
0.5152,14901,8848.39143534058
0.5152,14902,8848.39143534058
0.5455,14903,8970.123151862052
0.5455,14904,8970.123151862052
0.5758,14905,9091.854868383522
0.5758,14906,9091.854868383522
0.5758,14907,9091.854868383522
0.6061,14908,9213.586584904993
0.6061,14909,9213.586584904993
0.6364,14910,9335.318301426465
0.6364,14911,9335.318301426465
0.6364,14912,9335.318301426465
0.6667,14913,9457.050017947935
0.5152,14914,8848.39143534058
0.5455,14915,8970.123151862052
0.5455,14916,8970.123151862052
0.5455,14917,8970.123151862052
0.5455,14918,8970.123151862052
0.5455,14919,8970.123151862052
0.5455,14920,8970.123151862052
0.5455,14921,8970.123151862052
0.5455,14922,8970.123151862052
0.5303,14923,8909.056416181313
0.5303,14924,8909.056416181313
0.5152,14925,8848.39143534058
0.5152,14926,8848.39143534058
0.5,14927,8787.324699659843
0.5,14928,8787.324699659843
0.5,14929,8787.324699659843
0.5,14930,8787.324699659843
0.5,14931,8787.324699659843
0.5,14932,8787.324699659843
0.5152,14933,8848.39143534058
0.5303,14934,8909.056416181313
0.6212,14935,9274.251565745726
0.6212,14936,9274.251565745726
0.6212,14937,9274.251565745726
0.6212,14938,9274.251565745726
0.6212,14939,9274.251565745726
0.6212,14940,9274.251565745726
0.6212,14941,9274.251565745726
0.5455,14942,8970.123151862052
0.5303,14943,8909.056416181313
0.5,14944,8787.324699659843
0.4848,14945,8726.257963979104
0.4848,14946,8726.257963979104
0.4697,14947,8665.592983138371
0.4848,14948,8726.257963979104
0.4545,14949,8604.526247457634
0.4545,14950,8604.526247457634
0.4394,14951,8543.861266616901
0.4394,14952,8543.861266616901
0.4394,14953,8543.861266616901
0.4394,14954,8543.861266616901
0.4545,14955,8604.526247457634
0.4848,14956,8726.257963979104
0.5303,14957,8909.056416181313
0.5455,14958,8970.123151862052
0.6212,14959,9274.251565745726
0.6212,14960,9274.251565745726
0.6212,14961,9274.251565745726
0.6212,14962,9274.251565745726
0.6212,14963,9274.251565745726
0.6212,14964,9274.251565745726
0.6212,14965,9274.251565745726
0.6212,14966,9274.251565745726
0.5455,14967,8970.123151862052
0.5303,14968,8909.056416181313
0.5303,14969,8909.056416181313
0.5152,14970,8848.39143534058
0.5152,14971,8848.39143534058
0.5152,14972,8848.39143534058
0.5,14973,8787.324699659843
0.5,14974,8787.324699659843
0.4848,14975,8726.257963979104
0.4848,14976,8726.257963979104
0.4848,14977,8726.257963979104
0.4848,14978,8726.257963979104
0.5,14979,8787.324699659843
0.5152,14980,8848.39143534058
0.5455,14981,8970.123151862052
0.6061,14982,9213.586584904993
0.6212,14983,9274.251565745726
0.6364,14984,9335.318301426465
0.6515,14985,9395.983282267198
0.6515,14986,9395.983282267198
0.6515,14987,9395.983282267198
0.6515,14988,9395.983282267198
0.6364,14989,9335.318301426465
0.6212,14990,9274.251565745726
0.6061,14991,9213.586584904993
0.6061,14992,9213.586584904993
0.5909,14993,9152.519849224256
0.5909,14994,9152.519849224256
0.5909,14995,9152.519849224256
0.5909,14996,9152.519849224256
0.5455,14997,8970.123151862052
0.5303,14998,8909.056416181313
0.5303,14999,8909.056416181313
0.5303,15000,8909.056416181313
0.5303,15001,8909.056416181313
0.5303,15002,8909.056416181313
0.5455,15003,8970.123151862052
0.5909,15004,9152.519849224256
0.6061,15005,9213.586584904993
0.6212,15006,9274.251565745726
0.6515,15007,9395.983282267198
0.6667,15008,9457.050017947935
0.6667,15009,9457.050017947935
0.6818,15010,9517.71499878867
0.6667,15011,9457.050017947935
0.6667,15012,9457.050017947935
0.6667,15013,9457.050017947935
0.6667,15014,9457.050017947935
0.6515,15015,9395.983282267198
0.6515,15016,9395.983282267198
0.6212,15017,9274.251565745726
0.6212,15018,9274.251565745726
0.6212,15019,9274.251565745726
0.6212,15020,9274.251565745726
0.5152,15021,8848.39143534058
0.5,15022,8787.324699659843
0.4697,15023,8665.592983138371
0.4545,15024,8604.526247457634
0.4545,15025,8604.526247457634
0.4394,15026,8543.861266616901
0.4545,15027,8604.526247457634
0.4697,15028,8665.592983138371
0.4848,15029,8726.257963979104
0.5152,15030,8848.39143534058
0.5303,15031,8909.056416181313
0.5303,15032,8909.056416181313
0.6212,15033,9274.251565745726
0.6212,15034,9274.251565745726
0.6212,15035,9274.251565745726
0.6212,15036,9274.251565745726
0.5303,15037,8909.056416181313
0.5152,15038,8848.39143534058
0.5,15039,8787.324699659843
0.5,15040,8787.324699659843
0.5,15041,8787.324699659843
0.5,15042,8787.324699659843
0.4848,15043,8726.257963979104
0.4545,15044,8604.526247457634
0.4545,15045,8604.526247457634
0.4545,15046,8604.526247457634
0.4545,15047,8604.526247457634
0.4394,15048,8543.861266616901
0.4545,15049,8604.526247457634
0.4545,15050,8604.526247457634
0.4545,15051,8604.526247457634
0.4848,15052,8726.257963979104
0.5,15053,8787.324699659843
0.5152,15054,8848.39143534058
0.5303,15055,8909.056416181313
0.5303,15056,8909.056416181313
0.6212,15057,9274.251565745726
0.6061,15058,9213.586584904993
0.6212,15059,9274.251565745726
0.5455,15060,8970.123151862052
0.5455,15061,8970.123151862052
0.5152,15062,8848.39143534058
0.5,15063,8787.324699659843
0.5,15064,8787.324699659843
0.4848,15065,8726.257963979104
0.4848,15066,8726.257963979104
0.4545,15067,8604.526247457634
0.4545,15068,8604.526247457634
0.4394,15069,8543.861266616901
0.4242,15070,8482.794530936162
0.4242,15071,8482.794530936162
0.4242,15072,8482.794530936162
0.4242,15073,8482.794530936162
0.4394,15074,8543.861266616901
0.4394,15075,8543.861266616901
0.4697,15076,8665.592983138371
0.5152,15077,8848.39143534058
0.5303,15078,8909.056416181313
0.6212,15079,9274.251565745726
0.6212,15080,9274.251565745726
0.6212,15081,9274.251565745726
0.6212,15082,9274.251565745726
0.6212,15083,9274.251565745726
0.6212,15084,9274.251565745726
0.6212,15085,9274.251565745726
0.6212,15086,9274.251565745726
0.6212,15087,9274.251565745726
0.6212,15088,9274.251565745726
0.6212,15089,9274.251565745726
0.6212,15090,9274.251565745726
0.6212,15091,9274.251565745726
0.5455,15092,8970.123151862052
0.5455,15093,8970.123151862052
0.5455,15094,8970.123151862052
0.5455,15095,8970.123151862052
0.5303,15096,8909.056416181313
0.5303,15097,8909.056416181313
0.5152,15098,8848.39143534058
0.5152,15099,8848.39143534058
0.5303,15100,8909.056416181313
0.6061,15101,9213.586584904993
0.5909,15102,9152.519849224256
0.6212,15103,9274.251565745726
0.6364,15104,9335.318301426465
0.6515,15105,9395.983282267198
0.6667,15106,9457.050017947935
0.6667,15107,9457.050017947935
0.6667,15108,9457.050017947935
0.6667,15109,9457.050017947935
0.6667,15110,9457.050017947935
0.6515,15111,9395.983282267198
0.6212,15112,9274.251565745726
0.6212,15113,9274.251565745726
0.6061,15114,9213.586584904993
0.5758,15115,9091.854868383522
0.5758,15116,9091.854868383522
0.5758,15117,9091.854868383522
0.5758,15118,9091.854868383522
0.5758,15119,9091.854868383522
0.5303,15120,8909.056416181313
0.5455,15121,8970.123151862052
0.5303,15122,8909.056416181313
0.5758,15123,9091.854868383522
0.6061,15124,9213.586584904993
0.6212,15125,9274.251565745726
0.6515,15126,9395.983282267198
0.6667,15127,9457.050017947935
0.6667,15128,9457.050017947935
0.6667,15129,9457.050017947935
0.6818,15130,9517.71499878867
0.6818,15131,9517.71499878867
0.6667,15132,9457.050017947935
0.6212,15133,9274.251565745726
0.6212,15134,9274.251565745726
0.6212,15135,9274.251565745726
0.6061,15136,9213.586584904993
0.5758,15137,9091.854868383522
0.5758,15138,9091.854868383522
0.5758,15139,9091.854868383522
0.5455,15140,8970.123151862052
0.5455,15141,8970.123151862052
0.5455,15142,8970.123151862052
0.5606,15143,9030.788132702784
0.5303,15144,8909.056416181313
0.5303,15145,8909.056416181313
0.5303,15146,8909.056416181313
0.5303,15147,8909.056416181313
0.5606,15148,9030.788132702784
0.5758,15149,9091.854868383522
0.5909,15150,9152.519849224256
0.6212,15151,9274.251565745726
0.6515,15152,9395.983282267198
0.6515,15153,9395.983282267198
0.6515,15154,9395.983282267198
0.6364,15155,9335.318301426465
0.6212,15156,9274.251565745726
0.6212,15157,9274.251565745726
0.6212,15158,9274.251565745726
0.6212,15159,9274.251565745726
0.6212,15160,9274.251565745726
0.6212,15161,9274.251565745726
0.5455,15162,8970.123151862052
0.5303,15163,8909.056416181313
0.5152,15164,8848.39143534058
0.5152,15165,8848.39143534058
0.5152,15166,8848.39143534058
0.5,15167,8787.324699659843
0.5,15168,8787.324699659843
0.4848,15169,8726.257963979104
0.4848,15170,8726.257963979104
0.4697,15171,8665.592983138371
0.4848,15172,8726.257963979104
0.4848,15173,8726.257963979104
0.5152,15174,8848.39143534058
0.5303,15175,8909.056416181313
0.6212,15176,9274.251565745726
0.6212,15177,9274.251565745726
0.6212,15178,9274.251565745726
0.6212,15179,9274.251565745726
0.6212,15180,9274.251565745726
0.6212,15181,9274.251565745726
0.5303,15182,8909.056416181313
0.5,15183,8787.324699659843
0.5,15184,8787.324699659843
0.5,15185,8787.324699659843
0.4848,15186,8726.257963979104
0.4848,15187,8726.257963979104
0.4848,15188,8726.257963979104
0.4848,15189,8726.257963979104
0.4697,15190,8665.592983138371
0.4545,15191,8604.526247457634
0.4545,15192,8604.526247457634
0.4394,15193,8543.861266616901
0.4394,15194,8543.861266616901
0.4394,15195,8543.861266616901
0.4697,15196,8665.592983138371
0.5,15197,8787.324699659843
0.5455,15198,8970.123151862052
0.6212,15199,9274.251565745726
0.6212,15200,9274.251565745726
0.6212,15201,9274.251565745726
0.6212,15202,9274.251565745726
0.6212,15203,9274.251565745726
0.6212,15204,9274.251565745726
0.6212,15205,9274.251565745726
0.5,15206,8787.324699659843
0.4848,15207,8726.257963979104
0.4848,15208,8726.257963979104
0.4848,15209,8726.257963979104
0.4697,15210,8665.592983138371
0.4697,15211,8665.592983138371
0.4545,15212,8604.526247457634
0.4394,15213,8543.861266616901
0.4545,15214,8604.526247457634
0.4394,15215,8543.861266616901
0.4242,15216,8482.794530936162
0.4394,15217,8543.861266616901
0.4394,15218,8543.861266616901
0.4394,15219,8543.861266616901
0.4545,15220,8604.526247457634
0.5,15221,8787.324699659843
0.5152,15222,8848.39143534058
0.5455,15223,8970.123151862052
0.6212,15224,9274.251565745726
0.6212,15225,9274.251565745726
0.6212,15226,9274.251565745726
0.6212,15227,9274.251565745726
0.6212,15228,9274.251565745726
0.5303,15229,8909.056416181313
0.5303,15230,8909.056416181313
0.5152,15231,8848.39143534058
0.5152,15232,8848.39143534058
0.5152,15233,8848.39143534058
0.5152,15234,8848.39143534058
0.5152,15235,8848.39143534058
0.5303,15236,8909.056416181313
0.5152,15237,8848.39143534058
0.5152,15238,8848.39143534058
0.5152,15239,8848.39143534058
0.5303,15240,8909.056416181313
0.5303,15241,8909.056416181313
0.5455,15242,8970.123151862052
0.5455,15243,8970.123151862052
0.5455,15244,8970.123151862052
0.5455,15245,8970.123151862052
0.5455,15246,8970.123151862052
0.5455,15247,8970.123151862052
0.5455,15248,8970.123151862052
0.5455,15249,8970.123151862052
0.5455,15250,8970.123151862052
0.5758,15251,9091.854868383522
0.5606,15252,9030.788132702784
0.5606,15253,9030.788132702784
0.5455,15254,8970.123151862052
0.5455,15255,8970.123151862052
0.5455,15256,8970.123151862052
0.5455,15257,8970.123151862052
0.5455,15258,8970.123151862052
0.5455,15259,8970.123151862052
0.5455,15260,8970.123151862052
0.5455,15261,8970.123151862052
0.5455,15262,8970.123151862052
0.5152,15263,8848.39143534058
0.5,15264,8787.324699659843
0.5455,15265,8970.123151862052
0.5152,15266,8848.39143534058
0.5152,15267,8848.39143534058
0.5606,15268,9030.788132702784
0.5758,15269,9091.854868383522
0.6061,15270,9213.586584904993
0.6061,15271,9213.586584904993
0.6515,15272,9395.983282267198
0.6667,15273,9457.050017947935
0.6818,15274,9517.71499878867
0.6818,15275,9517.71499878867
0.6667,15276,9457.050017947935
0.6515,15277,9395.983282267198
0.6515,15278,9395.983282267198
0.6515,15279,9395.983282267198
0.6515,15280,9395.983282267198
0.6212,15281,9274.251565745726
0.6212,15282,9274.251565745726
0.6061,15283,9213.586584904993
0.5758,15284,9091.854868383522
0.5455,15285,8970.123151862052
0.5758,15286,9091.854868383522
0.5606,15287,9030.788132702784
0.5758,15288,9091.854868383522
0.5758,15289,9091.854868383522
0.5455,15290,8970.123151862052
