registered,casual,Predicted Y
436,42,82.25042609047998
833,84,147.76814453121585
756,54,135.06067773036784
544,49,100.07388601894213
449,48,84.39584256335043
195,14,42.47770532418943
232,9,48.58389067005146
199,21,43.137833469688026
65,11,21.02354059548498
23,2,14.092195067749701
10,3,11.946778594879255
6,5,11.286650449380659
10,0,11.946778594879255
37,2,16.402643576994794
132,1,32.0806870325865
379,12,72.84360001712494
711,27,127.63423609350862
319,40,62.94167783464598
150,27,35.0512636873302
176,38,39.34209663307109
231,57,48.41885863367681
231,63,48.41885863367681
211,56,45.11821790618382
248,77,51.22440325204586
411,86,78.12462518111374
789,112,140.50673493073128
812,75,144.3024717673482
467,67,87.36641921809411
391,50,74.82398445362075
288,33,57.82568470703184
203,29,43.79796161518662
137,18,32.905847214459754
86,16,24.489213359352625
43,3,17.392835795242693
10,1,11.946778594879255
11,5,12.111810631253906
11,0,12.111810631253906
41,0,17.062771722493395
133,4,32.24571906896115
417,11,79.11481739936164
749,36,133.9054534757453
326,58,64.09690208926853
192,68,41.98260921506548
214,90,45.61331401530777
307,161,60.96129339815018
307,117,60.96129339815018
287,113,57.66065267065719
320,150,63.10670987102063
481,153,89.67686772733921
742,158,132.75022922112277
655,106,118.39244205652824
433,67,81.75532998135603
306,66,60.796261361775535
220,47,46.60350623355567
201,63,43.46789754243733
148,23,34.7211996145809
154,37,35.711391832828795
116,25,29.44017445059211
62,13,20.528444486361035
54,2,19.20818819536384
7,4,11.451682485755308
8,2,11.616714522129957
28,2,14.917355249622949
71,13,22.01373281373288
184,22,40.66235292406829
265,130,54.0299478704149
341,198,66.57238263488827
389,258,74.49392038087144
381,362,73.17366408987425
400,310,76.30927278099259
307,269,60.96129339815018
341,279,66.57238263488827
342,317,66.73741467126291
342,268,66.73741467126291
312,183,61.786453580023434
239,102,49.73911492467401
172,75,38.68196848757249
137,78,32.905847214459754
140,45,33.400943323583704
142,37,33.731007396333
99,28,26.63462983222307
80,29,23.499021141104727
64,10,20.858508559110334
17,5,13.102002849501803
6,5,11.286650449380659
8,2,11.616714522129957
19,4,13.432066922251103
29,6,15.082387285997598
51,11,18.71309208623989
70,16,21.848700777358232
144,41,34.0610714690823
260,76,53.20478768854165
292,100,58.48581285253044
240,80,49.90414696104866
243,71,50.39924307017261
232,74,48.58389067005146
246,87,50.89433917929656
122,35,30.43036666884001
82,24,23.829085213854025
97,17,26.30456575947377
97,19,26.30456575947377
91,22,25.314373541225873
72,7,22.17876485010753
68,12,21.51863670460893
44,7,17.557867831617344
35,2,16.072579504245496
12,3,12.276842667628555
8,2,11.616714522129957
6,1,11.286650449380659
17,2,13.102002849501803
54,5,19.20818819536384
151,3,35.216295723704846
374,23,72.01843983525171
273,59,55.350204161412094
229,69,48.08879456092752
236,72,49.24401881555006
267,74,54.360011943164196
323,82,63.601805980144576
299,121,59.64103710715298
294,76,58.81587692527974
316,61,62.44658172552203
416,81,78.94978536298699
415,41,78.78475332661233
333,38,65.25212634389106
207,20,44.458089760685226
134,17,32.410751105335805
101,6,26.964693904972368
60,9,20.198380413611737
22,9,13.927163031375052
13,0,12.441874704003204
5,2,11.121618413006008
3,0,10.79155434025671
6,1,11.286650449380659
19,0,13.432066922251103
141,2,33.56597535995835
357,5,69.21289521688266
698,15,125.48881962063817
345,37,67.23251078038686
131,33,31.915654996211856
156,37,36.0414559055781
217,43,46.10841012443172
184,54,40.66235292406829
201,43,43.46789754243733
195,59,42.47770532418943
354,70,68.71779910775871
733,73,131.26494089375092
758,26,135.39074180311712
483,31,90.00693180008851
330,30,64.75703023476711
209,16,44.78815383343452
155,7,35.87642386920345
76,8,22.83889299560613
33,0,15.742515431496196
6,2,11.286650449380659
6,2,11.286650449380659
6,0,11.286650449380659
6,0,11.286650449380659
38,2,16.567675613369445
172,3,38.68196848757249
498,9,92.48241234570825
806,33,143.3122795491003
331,35,64.92206227114177
190,27,41.652545142316185
238,53,49.57408288829936
312,78,61.786453580023434
237,60,49.40905085192471
208,63,44.62312179705987
261,58,53.369819724916304
474,92,88.52164347271666
857,91,151.72891340420745
787,57,140.17667085798197
534,32,98.42356565519563
371,21,71.52334372612776
251,18,51.7194993611698
170,27,38.35190441482319
119,17,29.93527055971606
41,1,17.062771722493395
10,1,11.946778594879255
7,4,11.451682485755308
3,0,10.79155434025671
10,0,11.946778594879255
42,0,17.227803758868042
158,1,36.3715199783274
467,11,87.36641921809411
773,25,137.86622234873687
328,27,64.42696616201782
165,39,37.52674423294994
175,76,39.17706459669644
279,47,56.34039637965999
243,48,50.39924307017261
270,78,54.855108052288145
358,102,69.37792725325731
413,68,78.45468925386304
737,90,131.9250690392495
628,64,113.9365770744127
662,81,119.54766631115078
388,27,74.3288883444968
236,24,49.24401881555006
167,10,37.85680830569924
176,10,39.34209663307109
60,8,20.198380413611737
29,8,15.082387285997598
16,0,12.936970813127154
6,0,11.286650449380659
8,0,11.616714522129957
33,2,15.742515431496196
140,3,33.400943323583704
384,8,73.6687601989982
711,34,127.63423609350862
374,26,72.01843983525171
200,75,43.30286550606267
252,61,51.88453139754446
312,75,61.786453580023434
300,81,59.80606914352764
262,109,53.53485176129095
317,138,62.61161376189668
412,108,78.28965721748838
706,131,126.80907591163536
566,76,103.70459081918442
453,40,85.05597070884902
280,28,56.50542841603465
169,21,38.18687237844854
143,17,33.89603943270765
89,11,24.984309468476575
218,31,46.27344216080637
123,23,30.59539870521466
60,7,20.198380413611737
13,2,12.441874704003204
9,2,11.781746558504606
11,0,12.111810631253906
23,5,14.092195067749701
60,10,20.198380413611737
151,23,35.216295723704846
220,46,46.60350623355567
265,82,54.0299478704149
335,192,65.58219041664037
371,202,71.52334372612776
435,235,82.08539405410532
354,243,68.71779910775871
364,251,70.36811947150521
343,294,66.90244670763757
335,193,65.58219041664037
299,174,59.64103710715298
259,73,53.039755652167
198,57,42.97280143331338
157,47,36.206487941952744
156,33,36.0414559055781
98,27,26.46959779584842
103,8,27.294757977721666
96,16,26.13953372309912
58,8,19.868316340862435
25,3,14.422259140499
10,2,11.946778594879255
6,5,11.286650449380659
20,4,13.597098958625752
44,7,17.557867831617344
104,28,27.459790014096317
161,62,36.86661608745135
278,150,56.175364343285345
338,156,66.07728652576432
362,200,70.03805539875592
401,218,76.47430481736724
368,249,71.02824761700381
355,213,68.88283114413336
378,203,72.6785679807503
346,193,67.39754281676151
319,134,62.94167783464598
268,68,54.52504397953885
198,48,42.97280143331338
156,40,36.0414559055781
87,38,24.654245395727273
78,27,23.16895706835543
31,17,15.412451358746898
24,5,14.25722710412435
5,1,11.121618413006008
2,2,10.626522303882059
9,1,11.781746558504606
38,2,16.567675613369445
141,6,33.56597535995835
461,15,86.37622699984622
713,24,127.96430016625791
328,31,64.42696616201782
125,43,30.925462777963958
175,88,39.17706459669644
211,73,45.11821790618382
109,37,28.284950195969564
128,57,31.420558887087907
190,70,41.652545142316185
371,76,71.52334372612776
670,96,120.86792260214798
540,52,99.41375787344353
227,12,47.758730488178216
237,19,49.40905085192471
190,16,41.652545142316185
118,8,29.770238523341412
72,9,22.17876485010753
45,3,17.72289986799199
9,4,11.781746558504606
1,2,10.46149026750741
2,0,10.626522303882059
7,0,11.451682485755308
47,5,18.052963940741293
168,4,38.02184034207389
505,20,93.6376366003308
800,35,142.3220873308524
323,32,63.601805980144576
157,65,36.206487941952744
172,56,38.68196848757249
256,69,52.54465954304305
260,68,53.20478768854165
214,94,45.61331401530777
270,76,54.855108052288145
367,79,70.86321558062916
839,104,148.75833674946375
767,71,136.87603013048897
491,40,91.3271880910857
397,35,75.81417667186865
176,19,39.34209663307109
163,18,37.19668016020064
176,23,39.34209663307109
48,1,18.21799597711594
14,3,12.606906740377855
12,4,12.276842667628555
7,0,11.451682485755308
4,0,10.956586376631359
39,2,16.732707649744093
171,7,38.516936451197836
449,15,84.39584256335043
779,38,138.8564145669848
344,38,67.06747874401222
168,60,38.02184034207389
156,78,36.0414559055781
261,71,53.369819724916304
237,73,49.40905085192471
188,82,41.322481069566884
239,62,49.73911492467401
396,70,75.649144635494
766,122,136.71099809411436
794,90,141.33189511260454
467,49,87.36641921809411
360,54,69.7079913260066
301,28,59.971101179902284
198,17,42.97280143331338
84,15,24.159149286603324
53,4,19.043156158989188
14,0,12.606906740377855
13,1,12.441874704003204
5,0,11.121618413006008
5,0,11.121618413006008
41,1,17.062771722493395
150,3,35.0512636873302
488,20,90.83209198196175
803,31,142.81718343997636
346,41,67.39754281676151
158,60,36.3715199783274
189,79,41.48751310594153
284,93,57.16555656153324
236,96,49.24401881555006
191,94,41.817577178690826
284,69,57.16555656153324
356,94,69.04786318050802
788,102,140.34170289435664
720,68,129.11952442088045
471,42,88.02654736359271
348,39,67.72760688951081
245,38,50.72930714292191
202,27,43.632929578811975
111,6,28.615014268718863
51,5,18.71309208623989
12,4,12.276842667628555
9,1,11.781746558504606
5,0,11.121618413006008
5,1,11.121618413006008
35,1,16.072579504245496
126,5,31.09049481433861
149,5,34.88623165095555
447,20,84.06577849060112
363,26,70.20308743513056
198,26,42.97280143331338
211,41,45.11821790618382
258,74,52.874723615792355
288,87,57.82568470703184
277,88,56.0103323069107
302,93,60.13613321627693
434,131,81.92036201773068
377,48,72.51353594437566
212,21,45.28324994255847
213,19,45.448281978933124
216,13,45.943378088057074
189,17,41.48751310594153
176,14,39.34209663307109
118,13,29.770238523341412
110,13,28.449982232344215
93,2,25.64443761397517
69,9,21.68366874098358
27,2,14.7523232132483
9,9,11.781746558504606
7,6,11.451682485755308
26,5,14.587291176873649
59,6,20.033348377237086
164,29,37.36171219657529
257,106,52.7096915794177
312,111,61.786453580023434
408,204,77.6295290719898
436,267,82.25042609047998
441,273,83.07558627235322
376,335,72.348503908001
403,308,76.80436889011654
366,325,70.6981835442545
384,347,73.6687601989982
356,165,69.04786318050802
268,77,54.52504397953885
198,61,42.97280143331338
224,72,47.26363437905427
155,47,35.87642386920345
136,27,32.7408151780851
119,35,29.93527055971606
97,20,26.30456575947377
88,44,24.819277432101924
29,12,15.082387285997598
13,8,12.441874704003204
4,6,10.956586376631359
18,8,13.267034885876452
43,13,17.392835795242693
104,39,27.459790014096317
192,77,41.98260921506548
276,167,55.84530027053604
356,191,69.04786318050802
439,236,82.74552219960393
383,243,73.50372816262356
405,235,77.13443296286584
383,240,73.50372816262356
409,182,77.79456110836443
338,153,66.07728652576432
342,71,66.73741467126291
216,50,45.943378088057074
160,35,36.70158405107669
124,42,30.76043074158931
95,18,25.974501686724473
59,7,20.033348377237086
28,3,14.917355249622949
11,0,12.111810631253906
4,1,10.956586376631359
5,1,11.121618413006008
6,1,11.286650449380659
44,2,17.557867831617344
140,4,33.400943323583704
437,15,82.41545812685463
696,32,125.15875554788887
335,25,65.58219041664037
161,51,36.86661608745135
148,63,34.7211996145809
231,52,48.41885863367681
227,88,47.758730488178216
209,73,44.78815383343452
222,74,46.933570306304965
444,80,83.57068238147717
838,84,148.5933047130891
726,60,130.10971663912835
478,36,89.18177161821527
382,21,73.33869612624889
155,19,35.87642386920345
158,25,36.3715199783274
143,20,33.89603943270765
32,5,15.577483395121547
16,1,12.936970813127154
6,1,11.286650449380659
1,0,10.46149026750741
6,1,11.286650449380659
49,1,18.383028013490588
152,6,35.3813277600795
519,12,95.9480851095759
733,28,131.26494089375092
305,29,60.63122932540088
171,50,38.516936451197836
201,52,43.46789754243733
298,80,59.476005070778335
244,59,50.56427510654726
229,67,48.08879456092752
270,76,54.855108052288145
433,108,81.75532998135603
871,67,154.03936191345255
762,64,136.05086994861574
457,25,85.71609885434762
334,45,65.41715838026572
260,35,53.20478768854165
174,20,39.012032560321785
102,9,27.12972594134702
39,7,16.732707649744093
23,4,14.092195067749701
6,0,11.286650449380659
4,0,10.956586376631359
5,1,11.121618413006008
52,1,18.878124122614537
162,11,37.03164812382599
506,20,93.80266863670545
777,24,138.5263504942355
349,24,67.89263892588546
142,29,33.731007396333
189,47,41.48751310594153
268,48,54.52504397953885
241,65,50.06917899742331
237,64,49.40905085192471
245,63,50.72930714292191
465,67,87.03635514534481
876,87,154.86452209532578
795,63,141.49692714897918
522,50,96.44318121869985
396,45,75.649144635494
280,33,56.50542841603465
208,30,44.62312179705987
111,12,28.615014268718863
57,19,19.703284304487788
22,6,13.927163031375052
15,3,12.771938776752505
8,0,11.616714522129957
4,1,10.956586376631359
53,2,19.043156158989188
168,3,38.02184034207389
477,18,89.01673958184061
746,33,133.41035736662135
320,23,63.10670987102063
172,53,38.68196848757249
181,57,40.16725681494434
258,61,52.874723615792355
264,49,53.86491583404025
214,71,45.61331401530777
242,63,50.23421103379796
407,92,77.46449703561514
774,112,138.03125438511154
732,77,131.09990885737625
497,45,92.3173803093336
319,28,62.94167783464598
247,24,51.059371215671206
185,22,40.827384960442934
122,13,30.43036666884001
65,6,21.02354059548498
32,4,15.577483395121547
15,4,12.771938776752505
8,5,11.616714522129957
4,1,10.956586376631359
47,3,18.052963940741293
142,2,33.731007396333
408,13,77.6295290719898
714,20,128.12933220263255
347,56,67.56257485313617
156,41,36.0414559055781
222,68,46.933570306304965
302,90,60.13613321627693
260,77,53.20478768854165
252,99,51.88453139754446
306,142,60.796261361775535
445,137,83.73571441785182
692,125,124.49862740239027
584,81,106.67516747392811
399,72,76.14424074461795
271,40,55.0201400886628
252,40,51.88453139754446
180,37,40.00222477856968
159,19,36.53655201470204
132,10,32.0806870325865
123,23,30.59539870521466
71,19,22.01373281373288
21,5,13.762130995000401
12,1,12.276842667628555
7,2,11.451682485755308
29,2,15.082387285997598
79,7,23.33398910473008
187,26,41.157449033192236
240,88,49.90414696104866
314,165,62.11651765277273
388,197,74.3288883444968
404,264,76.96940092649119
450,310,84.56087459972507
425,325,80.43507369035883
401,310,76.47430481736724
355,257,68.88283114413336
370,248,71.35831168975311
318,138,62.776645798271325
233,67,48.748922706426114
238,58,49.57408288829936
160,49,36.70158405107669
116,41,29.44017445059211
136,31,32.7408151780851
97,20,26.30456575947377
111,22,28.615014268718863
99,17,26.63462983222307
61,18,20.363412449986384
19,1,13.432066922251103
22,6,13.927163031375052
32,7,15.577483395121547
48,17,18.21799597711594
118,55,29.770238523341412
206,124,44.29305772431057
314,120,62.11651765277273
352,110,68.38773503500941
373,118,71.85340779887706
316,75,62.44658172552203
304,98,60.46619728902623
225,76,47.428666415428914
251,42,51.7194993611698
188,37,41.322481069566884
136,18,32.7408151780851
47,7,18.052963940741293
51,4,18.71309208623989
44,2,17.557867831617344
35,2,16.072579504245496
12,2,12.276842667628555
20,2,13.597098958625752
105,11,27.624822050470968
118,8,29.770238523341412
114,10,29.110110377842812
83,15,23.994117250228676
105,19,27.624822050470968
139,4,33.23591128720905
109,6,28.284950195969564
76,5,22.83889299560613
60,4,20.198380413611737
64,2,20.858508559110334
36,3,16.237611540620144
16,0,12.936970813127154
8,0,11.616714522129957
7,0,11.451682485755308
3,0,10.79155434025671
5,0,11.121618413006008
24,0,14.25722710412435
116,0,29.44017445059211
334,3,65.41715838026572
615,6,111.79116060154226
280,17,56.50542841603465
147,21,34.55616757820625
152,37,35.3813277600795
197,44,42.80776939693873
191,22,41.817577178690826
179,45,39.837192742195036
197,33,42.80776939693873
373,51,71.85340779887706
684,39,123.17837111139308
556,28,102.05427045543793
383,27,73.50372816262356
259,9,53.039755652167
180,12,40.00222477856968
147,18,34.55616757820625
94,7,25.809469650349822
52,8,18.878124122614537
22,8,13.927163031375052
10,10,11.946778594879255
10,5,11.946778594879255
8,2,11.616714522129957
39,1,16.732707649744093
146,2,34.3911355418316
414,6,78.61972129023769
668,12,120.53785852939868
310,21,61.45638950727413
133,13,32.24571906896115
156,14,36.0414559055781
198,23,42.97280143331338
199,49,43.137833469688026
154,31,35.711391832828795
179,35,39.837192742195036
313,31,61.95148561639808
652,37,117.89734594740429
628,50,113.9365770744127
424,28,80.27004165398418
280,16,56.50542841603465
238,29,49.57408288829936
175,27,39.17706459669644
112,8,28.780046305093514
40,10,16.897739686118744
19,5,13.432066922251103
7,3,11.451682485755308
3,0,10.79155434025671
6,1,11.286650449380659
25,1,14.422259140499
120,2,30.10030259609071
349,8,67.89263892588546
656,31,118.55747409290288
355,27,68.88283114413336
183,21,40.49732088769363
179,42,39.837192742195036
240,52,49.90414696104866
230,64,48.253826597302165
199,63,43.137833469688026
255,51,52.379627506668406
373,48,71.85340779887706
581,57,106.18007136480416
490,32,91.16215605471106
336,38,65.74722245301501
207,14,44.458089760685226
133,23,32.24571906896115
135,14,32.57578314171045
108,11,28.119918159594917
99,9,26.63462983222307
83,6,23.994117250228676
36,10,16.237611540620144
22,6,13.927163031375052
8,8,11.616714522129957
8,1,11.616714522129957
17,4,13.102002849501803
58,1,19.868316340862435
132,10,32.0806870325865
188,31,41.322481069566884
260,68,53.20478768854165
284,56,57.16555656153324
320,74,63.10670987102063
339,110,66.24231856213896
319,136,62.94167783464598
331,117,64.92206227114177
292,108,58.48581285253044
298,112,59.476005070778335
239,58,49.73911492467401
217,22,46.10841012443172
158,23,36.3715199783274
135,31,32.57578314171045
133,13,32.24571906896115
133,15,32.24571906896115
97,5,26.30456575947377
139,26,33.23591128720905
31,6,15.412451358746898
10,1,11.946778594879255
7,2,11.451682485755308
5,0,11.121618413006008
14,2,12.606906740377855
39,11,16.732707649744093
115,34,29.275142414217463
161,56,36.86661608745135
287,73,57.66065267065719
311,134,61.62142154364878
354,150,68.71779910775871
371,122,71.52334372612776
360,149,69.7079913260066
300,149,59.80606914352764
316,119,62.44658172552203
270,57,54.855108052288145
206,31,44.29305772431057
203,24,43.79796161518662
134,7,32.410751105335805
71,16,22.01373281373288
64,15,20.858508559110334
41,12,17.062771722493395
20,3,13.597098958625752
8,0,11.616714522129957
4,2,10.956586376631359
3,1,10.79155434025671
11,5,12.111810631253906
38,1,16.567675613369445
135,4,32.57578314171045
453,8,85.05597070884902
629,19,114.10160911078735
239,18,49.73911492467401
112,30,28.780046305093514
119,31,29.93527055971606
206,38,44.29305772431057
183,39,40.49732088769363
165,31,37.52674423294994
207,24,44.458089760685226
325,35,63.93187005289388
604,34,109.9758082014211
523,19,96.60821325507449
361,11,69.87302336238126
228,13,47.92376252455286
144,8,34.0610714690823
111,4,28.615014268718863
53,0,19.043156158989188
18,1,13.267034885876452
8,0,11.616714522129957
2,0,10.626522303882059
4,0,10.956586376631359
7,0,11.451682485755308
40,1,16.897739686118744
143,6,33.89603943270765
378,9,72.6785679807503
568,20,104.03465489193373
338,25,66.07728652576432
189,41,41.48751310594153
177,39,39.507128669445734
217,31,46.10841012443172
232,46,48.58389067005146
196,44,42.64273736056408
227,45,47.758730488178216
369,33,71.19327965337845
597,30,108.82058394679856
477,20,89.01673958184061
356,15,69.04786318050802
218,10,46.27344216080637
137,14,32.905847214459754
136,17,32.7408151780851
186,19,40.99241699681758
234,49,48.91395474280076
86,6,24.489213359352625
68,6,21.51863670460893
9,2,11.781746558504606
9,0,11.781746558504606
27,0,14.7523232132483
115,3,29.275142414217463
314,5,62.11651765277273
583,18,106.51013543755347
351,17,68.22270299863476
151,27,35.216295723704846
132,15,32.0806870325865
188,24,41.322481069566884
158,23,36.3715199783274
142,19,33.731007396333
178,20,39.67216070582039
250,23,51.554467324795155
501,16,92.9775084548322
448,17,84.23081052697577
302,17,60.13613321627693
249,7,51.38943528842051
121,5,30.26533463246536
56,4,19.538252268113137
37,3,16.402643576994794
14,1,12.606906740377855
11,1,12.111810631253906
5,1,11.121618413006008
9,1,11.781746558504606
35,0,16.072579504245496
122,2,30.43036666884001
411,12,78.12462518111374
652,16,117.89734594740429
253,22,52.049563433919104
148,13,34.7211996145809
155,16,35.87642386920345
202,33,43.632929578811975
195,33,42.47770532418943
149,33,34.88623165095555
201,32,43.46789754243733
321,18,63.271741907395274
556,36,102.05427045543793
491,16,91.3271880910857
359,14,69.54295928963197
235,10,49.07898677917541
222,11,46.933570306304965
147,14,34.55616757820625
82,5,23.829085213854025
46,9,17.887931904366642
17,3,13.102002849501803
11,1,12.111810631253906
6,3,11.286650449380659
14,0,12.606906740377855
25,2,14.422259140499
126,5,31.09049481433861
332,9,65.08709430751642
668,25,120.53785852939868
304,23,60.46619728902623
163,34,37.19668016020064
185,66,40.827384960442934
214,48,45.61331401530777
237,62,49.40905085192471
207,67,44.458089760685226
278,78,56.175364343285345
377,57,72.51353594437566
593,61,108.16045580129996
450,46,84.56087459972507
331,30,64.92206227114177
235,20,49.07898677917541
176,23,39.34209663307109
146,17,34.3911355418316
142,20,33.731007396333
106,16,27.789854086845615
68,8,21.51863670460893
42,2,17.227803758868042
11,9,12.111810631253906
4,2,10.956586376631359
9,1,11.781746558504606
11,5,12.111810631253906
57,14,19.703284304487788
130,16,31.750622959837205
216,43,45.943378088057074
264,86,53.86491583404025
323,143,63.601805980144576
348,258,67.72760688951081
383,268,73.50372816262356
347,280,67.56257485313617
351,216,68.22270299863476
378,227,72.6785679807503
318,183,62.776645798271325
256,103,52.54465954304305
228,55,47.92376252455286
153,39,35.54635979645415
169,51,38.18687237844854
154,39,35.711391832828795
120,26,30.10030259609071
110,14,28.449982232344215
82,26,23.829085213854025
58,12,19.868316340862435
39,9,16.732707649744093
6,5,11.286650449380659
12,0,12.276842667628555
16,3,12.936970813127154
56,12,19.538252268113137
87,32,24.654245395727273
179,94,39.837192742195036
272,133,55.18517212503745
324,180,63.76683801651922
390,195,74.6589524172461
424,262,80.27004165398418
362,292,70.03805539875592
420,304,79.60991350848559
393,260,75.15404852637005
342,151,66.73741467126291
303,102,60.301165252651586
208,69,44.62312179705987
146,54,34.3911355418316
127,44,31.255526850713256
113,21,28.945078341468164
93,16,25.64443761397517
43,6,17.392835795242693
26,4,14.587291176873649
14,6,12.606906740377855
3,1,10.79155434025671
3,1,10.79155434025671
23,1,14.092195067749701
64,7,20.858508559110334
248,16,51.22440325204586
490,50,91.16215605471106
337,60,65.91225448938967
184,82,40.66235292406829
255,112,52.379627506668406
314,105,62.11651765277273
312,108,61.786453580023434
310,134,61.45638950727413
280,102,56.50542841603465
347,87,67.56257485313617
530,66,97.76343750969704
486,65,90.50202790921246
323,30,63.601805980144576
273,31,55.350204161412094
145,10,34.22610350545695
100,12,26.799661868597717
62,1,20.528444486361035
18,5,13.267034885876452
5,0,11.121618413006008
4,7,10.956586376631359
3,2,10.79155434025671
9,0,11.781746558504606
18,0,13.267034885876452
48,2,18.21799597711594
106,1,27.789854086845615
207,4,44.458089760685226
109,1,28.284950195969564
84,10,24.159149286603324
133,22,32.24571906896115
180,16,40.00222477856968
188,30,41.322481069566884
169,34,38.18687237844854
184,33,40.66235292406829
282,28,56.83549248878394
575,33,105.18987914655627
514,45,95.12292492770264
344,12,67.06747874401222
211,12,45.11821790618382
178,9,39.67216070582039
120,15,30.10030259609071
78,6,23.16895706835543
20,4,13.597098958625752
10,2,11.946778594879255
1,0,10.46149026750741
5,0,11.121618413006008
6,0,11.286650449380659
39,0,16.732707649744093
142,4,33.731007396333
405,10,77.13443296286584
664,27,119.87773038390009
310,22,61.45638950727413
153,18,35.54635979645415
126,25,31.09049481433861
200,40,43.30286550606267
182,32,40.332288851318985
161,20,36.86661608745135
228,32,47.92376252455286
290,31,58.15574877978114
564,19,103.37452674643512
543,24,99.90885398256748
368,28,71.02824761700381
252,15,51.88453139754446
208,5,44.62312179705987
167,6,37.85680830569924
78,9,23.16895706835543
33,1,15.742515431496196
14,2,12.606906740377855
7,0,11.451682485755308
2,0,10.626522303882059
5,0,11.121618413006008
34,3,15.907547467870845
146,1,34.3911355418316
403,7,76.80436889011654
625,21,113.44148096528875
306,17,60.796261361775535
142,11,33.731007396333
138,28,33.0708792508344
184,29,40.66235292406829
197,20,42.80776939693873
174,27,39.012032560321785
191,26,41.817577178690826
318,24,62.776645798271325
541,22,99.57878990981818
563,10,103.20949471006047
375,11,72.18347187162635
262,23,53.53485176129095
204,20,43.96299365156128
143,10,33.89603943270765
118,7,29.770238523341412
58,7,19.868316340862435
16,5,12.936970813127154
9,0,11.781746558504606
6,0,11.286650449380659
5,0,11.121618413006008
34,2,15.907547467870845
126,4,31.09049481433861
362,5,70.03805539875592
694,17,124.82869147513956
330,21,64.75703023476711
165,33,37.52674423294994
185,33,40.827384960442934
262,28,53.53485176129095
226,52,47.59369845180357
204,47,43.96299365156128
237,30,49.40905085192471
350,33,68.05767096226012
539,41,99.24872583706889
483,22,90.00693180008851
306,26,60.796261361775535
207,20,44.458089760685226
157,21,36.206487941952744
139,23,33.23591128720905
114,14,29.110110377842812
95,11,25.974501686724473
74,13,22.50882892285683
41,8,17.062771722493395
19,2,13.432066922251103
6,1,11.286650449380659
10,1,11.946778594879255
21,0,13.762130995000401
70,8,21.848700777358232
138,30,33.0708792508344
200,48,43.30286550606267
258,62,52.874723615792355
343,80,66.90244670763757
359,117,69.54295928963197
346,179,67.39754281676151
380,175,73.00863205349961
374,175,72.01843983525171
325,144,63.93187005289388
302,101,60.13613321627693
237,34,49.40905085192471
208,45,44.62312179705987
142,30,33.731007396333
124,15,30.76043074158931
130,15,31.750622959837205
114,19,29.110110377842812
118,11,29.770238523341412
81,14,23.664053177479374
65,8,21.02354059548498
37,9,16.402643576994794
8,4,11.616714522129957
7,5,11.451682485755308
13,2,12.441874704003204
39,3,16.732707649744093
100,19,26.799661868597717
155,49,35.87642386920345
250,79,51.554467324795155
267,92,54.360011943164196
341,101,66.57238263488827
334,113,65.41715838026572
303,125,60.301165252651586
318,89,62.776645798271325
313,59,61.95148561639808
232,48,48.58389067005146
240,36,49.90414696104866
194,16,42.31267328781478
120,9,30.10030259609071
93,17,25.64443761397517
66,8,21.188572631859632
53,6,19.043156158989188
22,5,13.927163031375052
19,0,13.432066922251103
5,0,11.121618413006008
2,0,10.626522303882059
11,1,12.111810631253906
38,1,16.567675613369445
128,3,31.420558887087907
381,5,73.17366408987425
650,13,117.567281874655
260,18,53.20478768854165
106,33,27.789854086845615
164,33,37.36171219657529
207,35,44.458089760685226
205,46,44.128025687935924
170,47,38.35190441482319
213,44,45.448281978933124
325,55,63.93187005289388
586,33,107.00523154667742
559,21,102.54936656456188
381,25,73.17366408987425
252,7,51.88453139754446
188,15,41.322481069566884
106,7,27.789854086845615
72,2,22.17876485010753
26,3,14.587291176873649
10,3,11.946778594879255
5,0,11.121618413006008
2,0,10.626522303882059
6,0,11.286650449380659
32,2,15.577483395121547
146,2,34.3911355418316
411,7,78.12462518111374
649,16,117.40224983828034
298,28,59.476005070778335
144,32,34.0610714690823
160,45,36.70158405107669
243,70,50.39924307017261
218,49,46.27344216080637
177,47,39.507128669445734
226,61,47.59369845180357
335,60,65.58219041664037
553,37,101.55917434631398
534,16,98.42356565519563
361,23,69.87302336238126
224,11,47.26363437905427
143,14,33.89603943270765
115,7,29.275142414217463
82,1,23.829085213854025
25,1,14.422259140499
13,1,12.441874704003204
6,2,11.286650449380659
2,0,10.626522303882059
10,0,11.946778594879255
28,1,14.917355249622949
99,2,26.63462983222307
262,11,53.53485176129095
539,12,99.24872583706889
320,45,63.10670987102063
150,22,35.0512636873302
198,43,42.97280143331338
270,74,54.855108052288145
295,70,58.980908961654386
329,84,64.59199819839247
381,68,73.17366408987425
410,59,77.95959314473909
333,41,65.25212634389106
287,24,57.66065267065719
220,23,46.60350623355567
125,11,30.925462777963958
97,8,26.30456575947377
82,6,23.829085213854025
50,7,18.54806004986524
43,3,17.392835795242693
37,5,16.402643576994794
15,3,12.771938776752505
6,0,11.286650449380659
2,1,10.626522303882059
6,2,11.286650449380659
15,2,12.771938776752505
49,7,18.383028013490588
77,20,23.003925031980778
94,25,25.809469650349822
154,65,35.711391832828795
143,89,33.89603943270765
145,117,34.22610350545695
144,125,34.0610714690823
95,125,25.974501686724473
96,132,26.13953372309912
81,101,23.664053177479374
43,66,17.392835795242693
54,16,19.20818819536384
31,13,15.412451358746898
