weathersit,cnt,Predicted Y
2,809,166.24065562221122
2,362,166.24065562221122
1,175,206.64740831960722
1,230,206.64740831960722
2,358,166.24065562221122
2,279,166.24065562221122
2,251,166.24065562221122
2,319,166.24065562221122
2,478,166.24065562221122
1,917,206.64740831960722
1,810,206.64740831960722
1,593,206.64740831960722
1,497,206.64740831960722
2,209,166.24065562221122
1,241,206.64740831960722
2,220,166.24065562221122
3,76,125.83390292481523
2,25,166.24065562221122
1,13,206.64740831960722
2,11,166.24065562221122
2,10,166.24065562221122
3,39,125.83390292481523
3,133,125.83390292481523
2,391,166.24065562221122
1,738,206.64740831960722
2,359,166.24065562221122
2,177,166.24065562221122
2,214,166.24065562221122
2,288,166.24065562221122
2,294,166.24065562221122
1,267,206.64740831960722
1,325,206.64740831960722
1,497,206.64740831960722
1,901,206.64740831960722
1,887,206.64740831960722
1,534,206.64740831960722
1,441,206.64740831960722
1,321,206.64740831960722
1,232,206.64740831960722
1,155,206.64740831960722
1,102,206.64740831960722
1,46,206.64740831960722
1,11,206.64740831960722
1,16,206.64740831960722
1,11,206.64740831960722
1,41,206.64740831960722
1,137,206.64740831960722
1,428,206.64740831960722
1,785,206.64740831960722
1,384,206.64740831960722
1,260,206.64740831960722
1,304,206.64740831960722
1,468,206.64740831960722
1,424,206.64740831960722
1,400,206.64740831960722
1,470,206.64740831960722
1,634,206.64740831960722
1,900,206.64740831960722
1,761,206.64740831960722
1,500,206.64740831960722
1,372,206.64740831960722
1,267,206.64740831960722
1,264,206.64740831960722
1,171,206.64740831960722
1,191,206.64740831960722
1,141,206.64740831960722
1,75,206.64740831960722
1,56,206.64740831960722
1,11,206.64740831960722
1,10,206.64740831960722
1,30,206.64740831960722
1,84,206.64740831960722
1,206,206.64740831960722
1,395,206.64740831960722
1,539,206.64740831960722
1,647,206.64740831960722
1,743,206.64740831960722
2,710,166.24065562221122
2,576,166.24065562221122
1,620,206.64740831960722
1,659,206.64740831960722
1,610,206.64740831960722
1,495,206.64740831960722
1,341,206.64740831960722
1,247,206.64740831960722
1,215,206.64740831960722
1,185,206.64740831960722
1,179,206.64740831960722
1,127,206.64740831960722
1,109,206.64740831960722
1,74,206.64740831960722
2,22,166.24065562221122
2,11,166.24065562221122
2,10,166.24065562221122
2,23,166.24065562221122
3,35,125.83390292481523
3,62,125.83390292481523
3,86,125.83390292481523
2,185,166.24065562221122
2,336,166.24065562221122
2,392,166.24065562221122
2,320,166.24065562221122
2,314,166.24065562221122
3,306,125.83390292481523
3,333,125.83390292481523
3,157,125.83390292481523
3,106,125.83390292481523
2,114,166.24065562221122
1,116,206.64740831960722
1,113,206.64740831960722
1,79,206.64740831960722
1,80,206.64740831960722
1,51,206.64740831960722
1,37,206.64740831960722
1,15,206.64740831960722
1,10,206.64740831960722
1,7,206.64740831960722
1,19,206.64740831960722
1,59,206.64740831960722
2,154,166.24065562221122
2,397,166.24065562221122
2,332,166.24065562221122
2,298,166.24065562221122
2,308,166.24065562221122
2,341,166.24065562221122
2,405,166.24065562221122
2,420,166.24065562221122
3,370,125.83390292481523
3,377,125.83390292481523
2,497,166.24065562221122
2,456,166.24065562221122
2,371,166.24065562221122
3,227,125.83390292481523
2,151,166.24065562221122
3,107,125.83390292481523
2,69,166.24065562221122
2,31,166.24065562221122
3,13,125.83390292481523
3,7,125.83390292481523
3,3,125.83390292481523
3,7,125.83390292481523
2,19,166.24065562221122
2,143,166.24065562221122
1,362,206.64740831960722
2,713,166.24065562221122
2,382,166.24065562221122
2,164,166.24065562221122
2,193,166.24065562221122
2,260,166.24065562221122
2,238,166.24065562221122
2,244,166.24065562221122
2,254,166.24065562221122
2,424,166.24065562221122
2,806,166.24065562221122
2,784,166.24065562221122
2,514,166.24065562221122
2,360,166.24065562221122
2,225,166.24065562221122
2,162,166.24065562221122
2,84,166.24065562221122
2,33,166.24065562221122
2,8,166.24065562221122
2,8,166.24065562221122
2,6,166.24065562221122
2,6,166.24065562221122
2,40,166.24065562221122
2,175,166.24065562221122
1,507,206.64740831960722
1,839,206.64740831960722
1,366,206.64740831960722
1,217,206.64740831960722
1,291,206.64740831960722
1,390,206.64740831960722
1,297,206.64740831960722
1,271,206.64740831960722
1,319,206.64740831960722
1,566,206.64740831960722
1,948,206.64740831960722
2,844,166.24065562221122
2,566,166.24065562221122
1,392,206.64740831960722
1,269,206.64740831960722
1,197,206.64740831960722
1,136,206.64740831960722
1,42,206.64740831960722
1,11,206.64740831960722
1,11,206.64740831960722
1,3,206.64740831960722
1,10,206.64740831960722
1,42,206.64740831960722
1,159,206.64740831960722
1,478,206.64740831960722
1,798,206.64740831960722
1,355,206.64740831960722
1,204,206.64740831960722
1,251,206.64740831960722
1,326,206.64740831960722
1,291,206.64740831960722
1,348,206.64740831960722
1,460,206.64740831960722
1,481,206.64740831960722
1,827,206.64740831960722
1,692,206.64740831960722
1,743,206.64740831960722
1,415,206.64740831960722
1,260,206.64740831960722
1,177,206.64740831960722
1,186,206.64740831960722
1,68,206.64740831960722
1,37,206.64740831960722
1,16,206.64740831960722
1,6,206.64740831960722
1,8,206.64740831960722
1,35,206.64740831960722
1,143,206.64740831960722
1,392,206.64740831960722
1,745,206.64740831960722
1,400,206.64740831960722
1,275,206.64740831960722
1,313,206.64740831960722
1,387,206.64740831960722
1,381,206.64740831960722
1,371,206.64740831960722
1,455,206.64740831960722
1,520,206.64740831960722
1,837,206.64740831960722
1,642,206.64740831960722
1,493,206.64740831960722
1,308,206.64740831960722
1,190,206.64740831960722
1,160,206.64740831960722
1,100,206.64740831960722
1,249,206.64740831960722
1,146,206.64740831960722
1,67,206.64740831960722
1,15,206.64740831960722
1,11,206.64740831960722
1,11,206.64740831960722
1,28,206.64740831960722
1,70,206.64740831960722
1,174,206.64740831960722
1,266,206.64740831960722
1,347,206.64740831960722
1,527,206.64740831960722
1,573,206.64740831960722
1,670,206.64740831960722
1,597,206.64740831960722
1,615,206.64740831960722
1,637,206.64740831960722
1,528,206.64740831960722
1,473,206.64740831960722
1,332,206.64740831960722
1,255,206.64740831960722
1,204,206.64740831960722
1,189,206.64740831960722
1,125,206.64740831960722
1,111,206.64740831960722
1,112,206.64740831960722
1,66,206.64740831960722
1,28,206.64740831960722
1,12,206.64740831960722
1,11,206.64740831960722
1,24,206.64740831960722
1,51,206.64740831960722
1,132,206.64740831960722
2,223,166.24065562221122
1,428,206.64740831960722
1,494,206.64740831960722
1,562,206.64740831960722
1,619,206.64740831960722
1,617,206.64740831960722
1,568,206.64740831960722
1,581,206.64740831960722
1,539,206.64740831960722
1,453,206.64740831960722
1,336,206.64740831960722
1,246,206.64740831960722
1,196,206.64740831960722
1,125,206.64740831960722
2,105,166.24065562221122
2,48,166.24065562221122
2,29,166.24065562221122
2,6,166.24065562221122
2,4,166.24065562221122
2,10,166.24065562221122
2,40,166.24065562221122
2,147,166.24065562221122
2,476,166.24065562221122
2,737,166.24065562221122
3,359,125.83390292481523
2,168,166.24065562221122
2,263,166.24065562221122
3,284,125.83390292481523
2,146,166.24065562221122
2,185,166.24065562221122
1,260,206.64740831960722
1,447,206.64740831960722
1,766,206.64740831960722
3,592,125.83390292481523
3,239,125.83390292481523
2,256,166.24065562221122
1,206,206.64740831960722
1,126,206.64740831960722
1,81,206.64740831960722
1,48,206.64740831960722
1,13,206.64740831960722
1,3,206.64740831960722
1,2,206.64740831960722
1,7,206.64740831960722
1,52,206.64740831960722
1,172,206.64740831960722
1,525,206.64740831960722
1,835,206.64740831960722
1,355,206.64740831960722
1,222,206.64740831960722
1,228,206.64740831960722
2,325,166.24065562221122
1,328,206.64740831960722
1,308,206.64740831960722
1,346,206.64740831960722
1,446,206.64740831960722
1,943,206.64740831960722
1,838,206.64740831960722
1,531,206.64740831960722
1,432,206.64740831960722
1,195,206.64740831960722
1,181,206.64740831960722
1,199,206.64740831960722
1,49,206.64740831960722
1,17,206.64740831960722
1,16,206.64740831960722
1,7,206.64740831960722
1,4,206.64740831960722
2,41,166.24065562221122
1,178,206.64740831960722
1,464,206.64740831960722
2,817,166.24065562221122
2,382,166.24065562221122
2,228,166.24065562221122
2,234,166.24065562221122
2,332,166.24065562221122
2,310,166.24065562221122
2,270,166.24065562221122
2,301,166.24065562221122
1,466,206.64740831960722
1,888,206.64740831960722
1,884,206.64740831960722
1,516,206.64740831960722
1,414,206.64740831960722
1,329,206.64740831960722
1,215,206.64740831960722
1,99,206.64740831960722
1,57,206.64740831960722
1,14,206.64740831960722
1,14,206.64740831960722
1,5,206.64740831960722
1,5,206.64740831960722
1,42,206.64740831960722
1,153,206.64740831960722
1,508,206.64740831960722
1,834,206.64740831960722
2,387,166.24065562221122
2,218,166.24065562221122
2,268,166.24065562221122
2,377,166.24065562221122
1,332,206.64740831960722
2,285,166.24065562221122
2,353,166.24065562221122
1,450,206.64740831960722
2,890,166.24065562221122
2,788,166.24065562221122
2,513,166.24065562221122
2,387,166.24065562221122
2,283,166.24065562221122
2,229,166.24065562221122
2,117,166.24065562221122
2,56,166.24065562221122
3,16,125.83390292481523
2,10,166.24065562221122
2,5,166.24065562221122
2,6,166.24065562221122
2,36,166.24065562221122
3,131,125.83390292481523
3,154,125.83390292481523
2,467,166.24065562221122
2,389,166.24065562221122
2,224,166.24065562221122
1,252,206.64740831960722
1,332,206.64740831960722
1,375,206.64740831960722
1,365,206.64740831960722
1,395,206.64740831960722
3,565,125.83390292481523
3,425,125.83390292481523
1,233,206.64740831960722
1,232,206.64740831960722
1,229,206.64740831960722
1,206,206.64740831960722
1,190,206.64740831960722
1,131,206.64740831960722
1,123,206.64740831960722
1,95,206.64740831960722
1,78,206.64740831960722
1,29,206.64740831960722
1,18,206.64740831960722
1,13,206.64740831960722
1,31,206.64740831960722
1,65,206.64740831960722
1,193,206.64740831960722
1,363,206.64740831960722
1,423,206.64740831960722
1,612,206.64740831960722
1,703,206.64740831960722
1,714,206.64740831960722
1,711,206.64740831960722
1,711,206.64740831960722
1,691,206.64740831960722
1,731,206.64740831960722
1,521,206.64740831960722
1,345,206.64740831960722
1,259,206.64740831960722
1,296,206.64740831960722
1,202,206.64740831960722
1,163,206.64740831960722
1,154,206.64740831960722
1,117,206.64740831960722
1,132,206.64740831960722
1,41,206.64740831960722
1,21,206.64740831960722
1,10,206.64740831960722
1,26,206.64740831960722
1,56,206.64740831960722
1,143,206.64740831960722
1,269,206.64740831960722
1,443,206.64740831960722
1,547,206.64740831960722
1,675,206.64740831960722
1,626,206.64740831960722
1,640,206.64740831960722
1,623,206.64740831960722
1,591,206.64740831960722
1,491,206.64740831960722
1,413,206.64740831960722
1,266,206.64740831960722
1,195,206.64740831960722
1,166,206.64740831960722
1,113,206.64740831960722
1,66,206.64740831960722
1,31,206.64740831960722
1,11,206.64740831960722
1,5,206.64740831960722
1,6,206.64740831960722
1,7,206.64740831960722
1,46,206.64740831960722
1,144,206.64740831960722
1,452,206.64740831960722
1,728,206.64740831960722
1,360,206.64740831960722
1,212,206.64740831960722
1,211,206.64740831960722
1,283,206.64740831960722
1,315,206.64740831960722
1,282,206.64740831960722
1,296,206.64740831960722
1,524,206.64740831960722
1,922,206.64740831960722
1,786,206.64740831960722
1,514,206.64740831960722
1,403,206.64740831960722
1,174,206.64740831960722
1,183,206.64740831960722
1,163,206.64740831960722
1,37,206.64740831960722
1,17,206.64740831960722
1,7,206.64740831960722
1,1,206.64740831960722
1,7,206.64740831960722
1,50,206.64740831960722
1,158,206.64740831960722
2,531,166.24065562221122
2,761,166.24065562221122
2,334,166.24065562221122
1,221,206.64740831960722
1,253,206.64740831960722
2,378,166.24065562221122
2,303,166.24065562221122
1,296,206.64740831960722
1,346,206.64740831960722
1,541,206.64740831960722
1,938,206.64740831960722
1,826,206.64740831960722
1,482,206.64740831960722
1,379,206.64740831960722
1,295,206.64740831960722
1,194,206.64740831960722
1,111,206.64740831960722
1,46,206.64740831960722
1,27,206.64740831960722
1,6,206.64740831960722
1,4,206.64740831960722
1,6,206.64740831960722
1,53,206.64740831960722
1,173,206.64740831960722
1,526,206.64740831960722
2,801,166.24065562221122
2,373,166.24065562221122
2,171,166.24065562221122
1,236,206.64740831960722
1,316,206.64740831960722
1,306,206.64740831960722
1,301,206.64740831960722
1,308,206.64740831960722
1,532,206.64740831960722
1,963,206.64740831960722
1,858,206.64740831960722
2,572,166.24065562221122
2,441,166.24065562221122
2,313,166.24065562221122
2,238,166.24065562221122
2,123,166.24065562221122
2,76,166.24065562221122
1,28,206.64740831960722
1,18,206.64740831960722
2,8,166.24065562221122
2,5,166.24065562221122
2,55,166.24065562221122
2,171,166.24065562221122
2,495,166.24065562221122
2,779,166.24065562221122
2,343,166.24065562221122
2,225,166.24065562221122
2,238,166.24065562221122
2,319,166.24065562221122
2,313,166.24065562221122
1,285,206.64740831960722
1,305,206.64740831960722
1,499,206.64740831960722
1,886,206.64740831960722
1,809,206.64740831960722
1,542,206.64740831960722
2,347,166.24065562221122
2,271,166.24065562221122
2,207,166.24065562221122
2,135,166.24065562221122
2,71,166.24065562221122
2,36,166.24065562221122
2,19,166.24065562221122
2,13,166.24065562221122
2,5,166.24065562221122
2,50,166.24065562221122
2,144,166.24065562221122
2,421,166.24065562221122
2,734,166.24065562221122
2,403,166.24065562221122
2,197,166.24065562221122
2,290,166.24065562221122
2,392,166.24065562221122
2,337,166.24065562221122
2,351,166.24065562221122
2,448,166.24065562221122
2,582,166.24065562221122
2,817,166.24065562221122
2,665,166.24065562221122
2,471,166.24065562221122
2,311,166.24065562221122
2,292,166.24065562221122
2,217,166.24065562221122
1,178,206.64740831960722
1,142,206.64740831960722
2,146,166.24065562221122
2,90,166.24065562221122
1,26,206.64740831960722
2,13,166.24065562221122
2,9,166.24065562221122
2,31,166.24065562221122
1,86,206.64740831960722
1,213,206.64740831960722
1,328,206.64740831960722
1,479,206.64740831960722
1,585,206.64740831960722
1,668,206.64740831960722
1,760,206.64740831960722
1,750,206.64740831960722
2,711,166.24065562221122
2,612,166.24065562221122
2,618,166.24065562221122
2,456,166.24065562221122
2,300,166.24065562221122
2,296,166.24065562221122
2,209,166.24065562221122
2,157,166.24065562221122
2,167,166.24065562221122
3,117,125.83390292481523
2,133,166.24065562221122
2,116,166.24065562221122
2,79,166.24065562221122
2,20,166.24065562221122
2,28,166.24065562221122
2,39,166.24065562221122
2,65,166.24065562221122
2,173,166.24065562221122
2,330,166.24065562221122
2,434,166.24065562221122
2,462,166.24065562221122
2,491,166.24065562221122
2,391,166.24065562221122
2,402,166.24065562221122
2,301,166.24065562221122
3,293,125.83390292481523
3,225,125.83390292481523
3,154,125.83390292481523
3,54,125.83390292481523
3,55,125.83390292481523
3,46,125.83390292481523
3,37,125.83390292481523
3,14,125.83390292481523
3,22,125.83390292481523
3,116,125.83390292481523
3,126,125.83390292481523
3,124,125.83390292481523
3,98,125.83390292481523
3,124,125.83390292481523
3,143,125.83390292481523
2,115,166.24065562221122
2,81,166.24065562221122
2,64,166.24065562221122
1,66,206.64740831960722
1,39,206.64740831960722
2,16,166.24065562221122
2,8,166.24065562221122
2,7,166.24065562221122
2,3,166.24065562221122
2,5,166.24065562221122
2,24,166.24065562221122
1,116,206.64740831960722
2,337,166.24065562221122
1,621,206.64740831960722
1,297,206.64740831960722
1,168,206.64740831960722
2,189,166.24065562221122
1,241,206.64740831960722
1,213,206.64740831960722
2,224,166.24065562221122
1,230,206.64740831960722
2,424,166.24065562221122
2,723,166.24065562221122
2,584,166.24065562221122
2,410,166.24065562221122
2,268,166.24065562221122
2,192,166.24065562221122
1,165,206.64740831960722
1,101,206.64740831960722
1,60,206.64740831960722
1,30,206.64740831960722
1,20,206.64740831960722
1,15,206.64740831960722
2,10,166.24065562221122
1,40,206.64740831960722
1,148,206.64740831960722
2,420,166.24065562221122
2,680,166.24065562221122
3,331,125.83390292481523
3,146,125.83390292481523
3,170,125.83390292481523
3,221,125.83390292481523
2,248,166.24065562221122
2,185,166.24065562221122
2,214,166.24065562221122
2,344,166.24065562221122
3,689,125.83390292481523
2,678,166.24065562221122
2,452,166.24065562221122
2,296,166.24065562221122
2,267,166.24065562221122
1,202,206.64740831960722
1,120,206.64740831960722
1,50,206.64740831960722
1,24,206.64740831960722
1,10,206.64740831960722
1,3,206.64740831960722
1,7,206.64740831960722
2,26,166.24065562221122
1,122,206.64740831960722
2,357,166.24065562221122
1,687,206.64740831960722
1,382,206.64740831960722
1,204,206.64740831960722
1,221,206.64740831960722
1,292,206.64740831960722
1,294,206.64740831960722
2,262,166.24065562221122
2,306,166.24065562221122
1,421,206.64740831960722
1,638,206.64740831960722
2,522,166.24065562221122
2,374,166.24065562221122
2,221,166.24065562221122
2,156,166.24065562221122
1,149,206.64740831960722
1,119,206.64740831960722
1,108,206.64740831960722
2,89,166.24065562221122
2,46,166.24065562221122
2,28,166.24065562221122
2,16,166.24065562221122
2,9,166.24065562221122
2,21,166.24065562221122
2,59,166.24065562221122
2,142,166.24065562221122
2,219,166.24065562221122
1,328,206.64740831960722
2,340,166.24065562221122
2,394,166.24065562221122
2,449,166.24065562221122
2,455,166.24065562221122
2,448,166.24065562221122
2,400,166.24065562221122
2,410,166.24065562221122
2,297,166.24065562221122
1,239,206.64740831960722
1,181,206.64740831960722
1,166,206.64740831960722
1,146,206.64740831960722
1,148,206.64740831960722
1,102,206.64740831960722
1,165,206.64740831960722
1,37,206.64740831960722
1,11,206.64740831960722
1,9,206.64740831960722
1,5,206.64740831960722
1,16,206.64740831960722
1,50,206.64740831960722
1,149,206.64740831960722
1,217,206.64740831960722
1,360,206.64740831960722
1,445,206.64740831960722
1,504,206.64740831960722
1,493,206.64740831960722
1,509,206.64740831960722
1,449,206.64740831960722
1,435,206.64740831960722
1,327,206.64740831960722
1,237,206.64740831960722
1,227,206.64740831960722
1,141,206.64740831960722
1,87,206.64740831960722
1,79,206.64740831960722
2,53,166.24065562221122
2,23,166.24065562221122
2,8,166.24065562221122
2,6,166.24065562221122
2,4,166.24065562221122
2,16,166.24065562221122
2,39,166.24065562221122
2,139,166.24065562221122
2,461,166.24065562221122
2,648,166.24065562221122
2,257,166.24065562221122
1,142,206.64740831960722
1,150,206.64740831960722
1,244,206.64740831960722
1,222,206.64740831960722
1,196,206.64740831960722
1,231,206.64740831960722
1,360,206.64740831960722
1,638,206.64740831960722
1,542,206.64740831960722
1,372,206.64740831960722
1,241,206.64740831960722
1,152,206.64740831960722
1,115,206.64740831960722
1,53,206.64740831960722
1,19,206.64740831960722
1,8,206.64740831960722
1,2,206.64740831960722
1,4,206.64740831960722
1,7,206.64740831960722
2,41,166.24065562221122
1,149,206.64740831960722
1,387,206.64740831960722
1,588,206.64740831960722
1,363,206.64740831960722
1,230,206.64740831960722
1,216,206.64740831960722
1,248,206.64740831960722
1,278,206.64740831960722
1,240,206.64740831960722
1,272,206.64740831960722
1,402,206.64740831960722
1,627,206.64740831960722
1,497,206.64740831960722
1,371,206.64740831960722
1,228,206.64740831960722
2,151,166.24065562221122
2,153,166.24065562221122
1,205,206.64740831960722
2,283,166.24065562221122
2,92,166.24065562221122
2,74,166.24065562221122
2,11,166.24065562221122
2,9,166.24065562221122
2,27,166.24065562221122
2,118,166.24065562221122
2,319,166.24065562221122
2,601,166.24065562221122
2,368,166.24065562221122
2,178,166.24065562221122
2,147,166.24065562221122
2,212,166.24065562221122
2,181,166.24065562221122
2,161,166.24065562221122
2,198,166.24065562221122
2,273,166.24065562221122
2,517,166.24065562221122
2,465,166.24065562221122
2,319,166.24065562221122
2,256,166.24065562221122
2,126,166.24065562221122
3,60,125.83390292481523
3,40,125.83390292481523
3,15,125.83390292481523
3,12,125.83390292481523
2,6,166.24065562221122
2,10,166.24065562221122
2,35,166.24065562221122
1,124,206.64740831960722
1,423,206.64740831960722
1,668,206.64740831960722
1,275,206.64740831960722
1,161,206.64740831960722
1,171,206.64740831960722
1,235,206.64740831960722
1,228,206.64740831960722
1,182,206.64740831960722
1,233,206.64740831960722
1,339,206.64740831960722
1,592,206.64740831960722
1,507,206.64740831960722
1,373,206.64740831960722
1,245,206.64740831960722
1,233,206.64740831960722
1,161,206.64740831960722
1,87,206.64740831960722
1,55,206.64740831960722
1,20,206.64740831960722
1,12,206.64740831960722
1,9,206.64740831960722
1,14,206.64740831960722
1,27,206.64740831960722
1,131,206.64740831960722
1,341,206.64740831960722
1,693,206.64740831960722
1,327,206.64740831960722
1,197,206.64740831960722
1,251,206.64740831960722
1,262,206.64740831960722
1,299,206.64740831960722
1,274,206.64740831960722
1,356,206.64740831960722
1,434,206.64740831960722
1,654,206.64740831960722
1,496,206.64740831960722
1,361,206.64740831960722
1,255,206.64740831960722
1,199,206.64740831960722
1,163,206.64740831960722
1,162,206.64740831960722
1,122,206.64740831960722
1,76,206.64740831960722
1,44,206.64740831960722
1,20,206.64740831960722
1,6,206.64740831960722
1,10,206.64740831960722
1,16,206.64740831960722
1,71,206.64740831960722
1,146,206.64740831960722
1,259,206.64740831960722
1,350,206.64740831960722
1,466,206.64740831960722
1,606,206.64740831960722
1,651,206.64740831960722
1,627,206.64740831960722
1,567,206.64740831960722
1,605,206.64740831960722
1,501,206.64740831960722
1,359,206.64740831960722
1,283,206.64740831960722
1,192,206.64740831960722
1,220,206.64740831960722
1,193,206.64740831960722
1,146,206.64740831960722
1,124,206.64740831960722
1,108,206.64740831960722
1,70,206.64740831960722
1,48,206.64740831960722
1,11,206.64740831960722
1,12,206.64740831960722
1,19,206.64740831960722
1,68,206.64740831960722
1,119,206.64740831960722
1,273,206.64740831960722
1,405,206.64740831960722
1,504,206.64740831960722
1,585,206.64740831960722
1,686,206.64740831960722
1,654,206.64740831960722
1,724,206.64740831960722
1,653,206.64740831960722
1,493,206.64740831960722
1,405,206.64740831960722
1,277,206.64740831960722
1,200,206.64740831960722
1,171,206.64740831960722
1,134,206.64740831960722
1,109,206.64740831960722
1,49,206.64740831960722
1,30,206.64740831960722
1,20,206.64740831960722
1,4,206.64740831960722
1,4,206.64740831960722
1,24,206.64740831960722
1,71,206.64740831960722
1,264,206.64740831960722
1,540,206.64740831960722
1,397,206.64740831960722
1,266,206.64740831960722
1,367,206.64740831960722
1,419,206.64740831960722
1,420,206.64740831960722
1,444,206.64740831960722
1,382,206.64740831960722
1,434,206.64740831960722
1,596,206.64740831960722
1,551,206.64740831960722
1,353,206.64740831960722
2,304,166.24065562221122
3,155,125.83390292481523
1,112,206.64740831960722
2,63,166.24065562221122
2,23,166.24065562221122
3,5,125.83390292481523
3,11,125.83390292481523
3,5,125.83390292481523
2,9,166.24065562221122
2,18,166.24065562221122
3,50,125.83390292481523
3,107,125.83390292481523
3,211,125.83390292481523
3,110,125.83390292481523
3,94,125.83390292481523
1,155,206.64740831960722
1,196,206.64740831960722
1,218,206.64740831960722
1,203,206.64740831960722
1,217,206.64740831960722
1,310,206.64740831960722
1,608,206.64740831960722
1,559,206.64740831960722
1,356,206.64740831960722
1,223,206.64740831960722
1,187,206.64740831960722
1,135,206.64740831960722
1,84,206.64740831960722
1,24,206.64740831960722
1,12,206.64740831960722
1,1,206.64740831960722
1,5,206.64740831960722
1,6,206.64740831960722
1,39,206.64740831960722
1,146,206.64740831960722
1,415,206.64740831960722
1,691,206.64740831960722
1,332,206.64740831960722
1,171,206.64740831960722
1,151,206.64740831960722
1,240,206.64740831960722
1,214,206.64740831960722
1,181,206.64740831960722
1,260,206.64740831960722
1,321,206.64740831960722
1,583,206.64740831960722
1,567,206.64740831960722
1,396,206.64740831960722
1,267,206.64740831960722
1,213,206.64740831960722
1,173,206.64740831960722
1,87,206.64740831960722
2,34,166.24065562221122
2,16,166.24065562221122
2,7,166.24065562221122
2,2,166.24065562221122
2,5,166.24065562221122
2,37,166.24065562221122
2,147,166.24065562221122
2,410,166.24065562221122
2,646,166.24065562221122
2,323,166.24065562221122
2,153,166.24065562221122
2,166,166.24065562221122
2,213,166.24065562221122
2,217,166.24065562221122
2,201,166.24065562221122
2,217,166.24065562221122
2,342,166.24065562221122
2,563,166.24065562221122
2,573,166.24065562221122
2,386,166.24065562221122
1,285,206.64740831960722
2,224,166.24065562221122
2,153,166.24065562221122
2,125,166.24065562221122
2,65,166.24065562221122
2,21,166.24065562221122
2,9,166.24065562221122
2,6,166.24065562221122
2,5,166.24065562221122
2,36,166.24065562221122
2,130,166.24065562221122
2,367,166.24065562221122
2,711,166.24065562221122
1,351,206.64740831960722
1,198,206.64740831960722
1,218,206.64740831960722
1,290,206.64740831960722
1,278,206.64740831960722
1,251,206.64740831960722
1,267,206.64740831960722
1,383,206.64740831960722
1,580,206.64740831960722
1,505,206.64740831960722
1,332,206.64740831960722
1,227,206.64740831960722
1,178,206.64740831960722
1,162,206.64740831960722
1,128,206.64740831960722
1,106,206.64740831960722
1,87,206.64740831960722
1,49,206.64740831960722
1,21,206.64740831960722
1,7,206.64740831960722
1,11,206.64740831960722
1,21,206.64740831960722
1,78,206.64740831960722
1,168,206.64740831960722
1,248,206.64740831960722
1,320,206.64740831960722
1,423,206.64740831960722
1,476,206.64740831960722
1,525,206.64740831960722
1,555,206.64740831960722
1,549,206.64740831960722
1,469,206.64740831960722
1,403,206.64740831960722
1,271,206.64740831960722
1,253,206.64740831960722
2,172,166.24065562221122
2,139,166.24065562221122
2,145,166.24065562221122
2,133,166.24065562221122
2,129,166.24065562221122
1,95,206.64740831960722
1,73,206.64740831960722
2,46,166.24065562221122
2,12,166.24065562221122
1,12,206.64740831960722
1,15,206.64740831960722
1,42,206.64740831960722
1,119,206.64740831960722
1,204,206.64740831960722
1,329,206.64740831960722
1,359,206.64740831960722
1,442,206.64740831960722
1,447,206.64740831960722
1,428,206.64740831960722
1,407,206.64740831960722
2,372,166.24065562221122
2,280,166.24065562221122
1,276,206.64740831960722
1,210,206.64740831960722
1,129,206.64740831960722
1,110,206.64740831960722
2,74,166.24065562221122
1,59,206.64740831960722
1,27,206.64740831960722
2,19,166.24065562221122
2,5,166.24065562221122
2,2,166.24065562221122
2,12,166.24065562221122
2,39,166.24065562221122
2,131,166.24065562221122
2,386,166.24065562221122
2,663,166.24065562221122
2,278,166.24065562221122
2,139,166.24065562221122
2,197,166.24065562221122
2,242,166.24065562221122
1,251,206.64740831960722
1,217,206.64740831960722
1,257,206.64740831960722
1,380,206.64740831960722
2,619,166.24065562221122
2,580,166.24065562221122
2,406,166.24065562221122
2,259,166.24065562221122
2,203,166.24065562221122
1,113,206.64740831960722
1,74,206.64740831960722
1,29,206.64740831960722
1,13,206.64740831960722
2,5,166.24065562221122
2,2,166.24065562221122
2,6,166.24065562221122
2,34,166.24065562221122
2,148,166.24065562221122
1,418,206.64740831960722
1,665,206.64740831960722
2,326,166.24065562221122
2,176,166.24065562221122
2,205,166.24065562221122
2,313,166.24065562221122
2,267,166.24065562221122
2,224,166.24065562221122
2,287,166.24065562221122
2,395,166.24065562221122
2,590,166.24065562221122
2,550,166.24065562221122
2,384,166.24065562221122
2,235,166.24065562221122
1,157,206.64740831960722
1,122,206.64740831960722
1,83,206.64740831960722
1,26,206.64740831960722
1,14,206.64740831960722
1,8,206.64740831960722
1,2,206.64740831960722
1,10,206.64740831960722
1,29,206.64740831960722
1,101,206.64740831960722
1,273,206.64740831960722
2,551,166.24065562221122
1,365,206.64740831960722
1,172,206.64740831960722
1,241,206.64740831960722
1,344,206.64740831960722
1,365,206.64740831960722
1,413,206.64740831960722
1,449,206.64740831960722
1,469,206.64740831960722
1,374,206.64740831960722
1,311,206.64740831960722
1,243,206.64740831960722
1,136,206.64740831960722
1,105,206.64740831960722
1,88,206.64740831960722
1,57,206.64740831960722
1,46,206.64740831960722
1,42,206.64740831960722
1,18,206.64740831960722
1,6,206.64740831960722
1,3,206.64740831960722
1,8,206.64740831960722
1,17,206.64740831960722
1,56,206.64740831960722
1,97,206.64740831960722
1,119,206.64740831960722
