registered,hum,Predicted Y
30,0.79,0.6704518665713842
96,0.84,0.6474064514052863
163,0.79,0.6240118632821262
241,0.66,0.5967763726312831
281,0.52,0.5828094543487996
336,0.47,0.5636049417103846
309,0.41,0.573032611551061
314,0.37,0.5712867467657505
307,0.47,0.5737309574651852
343,0.41,0.56116073101095
314,0.59,0.5712867467657505
228,0.79,0.6013156210730903
203,0.84,0.6100449449996426
199,0.79,0.611441636827891
164,0.79,0.6236626903250642
96,0.74,0.6474064514052863
66,0.79,0.657881640117149
32,0.79,0.66975352065726
10,0.74,0.677435325712626
11,0.74,0.6770861527555639
4,0.79,0.6795303634549986
11,0.79,0.6770861527555639
40,0.78,0.6669601370007633
132,0.79,0.634836224951051
459,0.7,0.5206566679917475
619,0.66,0.4647889948618131
297,0.62,0.5772226870358061
117,0.59,0.6400738193069824
125,0.53,0.6372804356504856
158,0.49,0.6257577280674367
176,0.49,0.619472614840319
159,0.42,0.6254085551103746
176,0.47,0.619472614840319
309,0.66,0.573032611551061
669,0.66,0.44733034700870855
697,0.53,0.43755350421097006
503,0.63,0.5052930578810155
388,0.59,0.5454479479431559
283,0.66,0.5821111084346754
228,0.62,0.6013156210730903
139,0.74,0.6323920142516164
43,0.84,0.665912618129577
21,0.7,0.673594423184943
6,0.7,0.6788320175408744
3,0.66,0.6798795364120607
7,0.62,0.6784828445838123
31,0.74,0.6701026936143222
197,0.66,0.6121399827420152
500,0.7,0.5063405767522018
618,0.55,0.4651381678188752
288,0.49,0.5803652436493649
122,0.49,0.6383279545216719
146,0.47,0.6299478035521817
174,0.35,0.6201709607544432
168,0.31,0.6222659984968157
160,0.29,0.6250593821533125
187,0.31,0.615631712312636
317,0.29,0.5702392278945643
675,0.29,0.44523530926633603
712,0.33,0.43231590985503865
478,0.35,0.5140223818075678
375,0.34,0.5499871963849631
283,0.52,0.5821111084346754
215,0.55,0.6058548695148975
139,0.59,0.6323920142516164
45,0.66,0.6652142722154528
14,0.66,0.6760386338843777
5,0.66,0.6791811904979365
2,0.66,0.6802287093691227
6,0.7,0.6788320175408744
41,0.7,0.6666109640437012
152,0.7,0.6278527658098092
472,0.66,0.5161174195499403
624,0.62,0.4630431300765026
253,0.56,0.5925862971465381
99,0.42,0.6463589325341
136,0.42,0.6334395331228027
166,0.37,0.62296434441094
154,0.33,0.627154419895685
116,0.38,0.6404229922640444
152,0.35,0.6278527658098092
190,0.66,0.6145841934414498
335,0.7,0.5639541146674467
580,0.62,0.4784067401872346
438,0.62,0.5279893000900514
310,0.62,0.572683438593999
266,0.62,0.5880470487047309
246,0.58,0.5950305078459728
112,0.58,0.6418196840922928
50,0.66,0.6634684074301425
19,0.66,0.6742927690990672
7,0.7,0.6784828445838123
4,0.7,0.6795303634549986
8,0.7,0.6781336716267502
35,0.7,0.6687060017860738
144,0.66,0.6306461494663059
450,0.58,0.5237992246053063
625,0.58,0.4626939571194405
282,0.58,0.5824602813917374
157,0.58,0.6261069010244987
162,0.55,0.6243610362391883
215,0.49,0.6058548695148975
180,0.47,0.6180759230120707
151,0.44,0.6282019387668714
226,0.47,0.6020139669872145
288,0.47,0.5803652436493649
678,0.41,0.4441877903951498
684,0.41,0.4420927526527772
480,0.44,0.5133240358934437
440,0.49,0.5272909541759272
294,0.89,0.5782702059069924
62,0.89,0.6592783319453973
62,0.89,0.6592783319453973
32,0.89,0.66975352065726
9,0.89,0.6777844986696882
14,0.89,0.6760386338843777
29,0.89,0.6708010395284463
6,0.89,0.6788320175408744
40,0.89,0.6669601370007633
123,0.89,0.6379787815646099
346,0.89,0.5601132121397637
652,0.83,0.45326628727876406
328,0.79,0.5663983253668813
182,0.79,0.6173775770979465
161,0.74,0.6247102091962504
233,0.83,0.5995697562877799
136,0.83,0.6334395331228027
176,0.84,0.619472614840319
169,0.84,0.6219168255397537
366,0.83,0.553129752998522
620,0.89,0.46443982190475097
549,0.78,0.48923110185615937
358,0.83,0.5559231366550186
216,0.83,0.6055056965578355
108,0.83,0.6432163759205412
122,0.83,0.6383279545216719
148,0.83,0.6292494576380576
92,0.83,0.6488031432335346
62,0.83,0.6592783319453973
55,0.88,0.661722542644832
18,0.88,0.6746419420561293
5,0.88,0.6791811904979365
10,0.88,0.677435325712626
12,0.88,0.6767369797985019
29,0.88,0.6708010395284463
94,0.83,0.6481047973194104
175,0.83,0.6198217877973812
219,0.88,0.6044581776866491
225,0.83,0.6023631399442766
301,0.83,0.5758259952075577
248,0.83,0.5943321619318486
222,0.88,0.6034106588154629
232,0.88,0.599918929244842
196,0.88,0.6124891556990772
149,0.88,0.6289002846809955
126,0.88,0.6369312626934236
171,0.88,0.6212184796256295
163,0.88,0.6240118632821262
134,0.88,0.6341378790369269
140,0.88,0.6320428412945542
117,0.88,0.6400738193069824
96,0.88,0.6474064514052863
99,0.88,0.6463589325341
90,0.88,0.6495014891476588
30,0.88,0.6704518665713842
10,0.88,0.677435325712626
6,0.88,0.6788320175408744
14,0.83,0.6760386338843777
25,0.83,0.6721977313566947
122,0.78,0.6383279545216719
179,0.69,0.6184250959691328
265,0.74,0.5883962216617931
314,0.74,0.5712867467657505
326,0.7,0.5670966712810055
388,0.65,0.5454479479431559
360,0.66,0.5552247907408945
370,0.66,0.5517330611702735
383,0.66,0.5471938127284663
368,0.66,0.5524314070843978
342,0.66,0.561509903968012
342,0.7,0.561509903968012
254,0.74,0.592237124189476
257,0.79,0.5911896053182897
136,0.74,0.6334395331228027
90,0.79,0.6495014891476588
36,0.89,0.6683568288290117
20,0.89,0.6739435961420052
14,0.94,0.6760386338843777
2,0.94,0.6802287093691227
8,0.94,0.6781336716267502
48,0.94,0.6641667533442666
148,0.89,0.6292494576380576
404,0.84,0.5398611806301625
691,0.79,0.4396485419533426
288,0.74,0.5803652436493649
137,0.62,0.6330903601657406
129,0.52,0.6358837438222373
205,0.52,0.6093465990855185
176,0.52,0.619472614840319
189,0.59,0.6149333663985119
205,0.55,0.6093465990855185
346,0.52,0.5601132121397637
760,0.52,0.41555560791605833
672,0.46,0.4462828281375223
488,0.52,0.5105306522369468
347,0.62,0.5597640391827016
251,0.62,0.5932846430606623
169,0.62,0.6219168255397537
98,0.66,0.6467081054911621
52,0.74,0.6627700615160182
10,0.79,0.677435325712626
10,0.83,0.677435325712626
5,0.83,0.6791811904979365
6,0.83,0.6788320175408744
45,0.83,0.6652142722154528
173,0.83,0.6205201337115053
492,0.74,0.5091339604086985
694,0.7,0.4386010230821563
299,0.53,0.5765243411216819
156,0.56,0.6264560739815609
156,0.53,0.6264560739815609
169,0.56,0.6219168255397537
200,0.53,0.6110924638708288
196,0.53,0.6124891556990772
212,0.49,0.6069023883860838
369,0.55,0.5520822341273356
775,0.52,0.410318013560127
767,0.62,0.4131113972166237
523,0.62,0.49830959873977376
438,0.66,0.5279893000900514
325,0.66,0.5674458442380677
226,0.66,0.6020139669872145
154,0.58,0.627154419895685
57,0.58,0.6610241967307078
26,0.58,0.6718485583996325
11,0.61,0.6770861527555639
11,0.65,0.6770861527555639
4,0.65,0.6795303634549986
54,0.65,0.662071715601894
179,0.65,0.6184250959691328
473,0.5,0.5157682465928782
745,0.42,0.4207932022719897
277,0.37,0.5842061461770479
163,0.37,0.6240118632821262
202,0.33,0.6103941179567047
233,0.33,0.5995697562877799
231,0.31,0.6002681022019041
159,0.29,0.6254085551103746
223,0.31,0.6030614858584008
393,0.29,0.5437020831578454
783,0.31,0.40752462990363025
787,0.27,0.4061279380753819
582,0.33,0.4777083942731104
461,0.4,0.5199583220776234
326,0.45,0.5670966712810055
223,0.58,0.6030614858584008
187,0.57,0.615631712312636
65,0.65,0.658230813074211
23,0.65,0.6728960772708189
16,0.69,0.6753402879702535
8,0.69,0.6781336716267502
4,0.74,0.6795303634549986
40,0.74,0.6669601370007633
165,0.78,0.623313517368002
478,0.74,0.5140223818075678
680,0.74,0.44348944448102556
289,0.7,0.5800160706923029
143,0.7,0.630995322423368
143,0.66,0.630995322423368
206,0.56,0.6089974261284563
189,0.53,0.6149333663985119
151,0.47,0.6282019387668714
173,0.42,0.6205201337115053
312,0.38,0.5719850926798747
628,0.45,0.46164643824825424
615,0.4,0.46618568669006144
534,0.45,0.4944686962120908
399,0.5,0.5416070454154729
236,0.49,0.5985222374165936
201,0.49,0.6107432909137668
127,0.7,0.6365820897363614
83,0.7,0.6519456998470934
42,0.7,0.6662617910866392
18,0.79,0.6746419420561293
9,0.74,0.6777844986696882
5,0.79,0.6791811904979365
34,0.84,0.6690551747431359
129,0.79,0.6358837438222373
397,0.7,0.5423053913295971
642,0.66,0.456758016849385
329,0.49,0.5660491524098192
146,0.47,0.6299478035521817
184,0.47,0.6166792311838223
207,0.49,0.6086482531713943
231,0.47,0.6002681022019041
221,0.47,0.603759831772525
242,0.41,0.5964271996742211
419,0.47,0.5346235862742311
598,0.41,0.47212162696011695
522,0.46,0.4986587716968358
423,0.52,0.5332268944459828
269,0.59,0.5869995298335446
189,0.59,0.6149333663985119
151,0.59,0.6282019387668714
155,0.66,0.6268052469386229
170,0.62,0.6215676525826916
69,0.7,0.6568341212459627
76,0.7,0.6543899105465281
33,0.7,0.669404347700198
10,0.79,0.677435325712626
10,0.79,0.677435325712626
40,0.7,0.6669601370007633
58,0.7,0.6606750237736457
127,0.66,0.6365820897363614
227,0.59,0.6016647940301525
266,0.52,0.5880470487047309
295,0.39,0.5779210329499302
330,0.41,0.5656999794527572
325,0.41,0.5674458442380677
308,0.39,0.5733817845081232
291,0.32,0.5793177247781787
279,0.39,0.5835078002629237
280,0.46,0.5831586273058617
330,0.43,0.5656999794527572
223,0.83,0.6030614858584008
154,0.83,0.627154419895685
206,0.78,0.6089974261284563
188,0.78,0.615282539355574
156,0.83,0.6264560739815609
129,0.89,0.6358837438222373
109,0.83,0.6428672029634791
79,0.74,0.6533423916753418
37,0.69,0.6680076558719495
11,0.69,0.6770861527555639
14,0.78,0.6760386338843777
12,0.73,0.6767369797985019
36,0.69,0.6683568288290117
90,0.65,0.6495014891476588
162,0.62,0.6243610362391883
258,0.62,0.5908404323612276
326,0.55,0.5670966712810055
357,0.55,0.5562723096120807
302,0.49,0.5754768222504957
291,0.46,0.5793177247781787
306,0.43,0.5740801304222474
330,0.43,0.5656999794527572
367,0.41,0.5527805800414598
302,0.41,0.5754768222504957
300,0.55,0.5761751681646199
228,0.66,0.6013156210730903
199,0.7,0.611441636827891
117,0.7,0.6400738193069824
82,0.7,0.6522948728041555
46,0.74,0.6648650992583908
15,0.74,0.6756894609273155
6,0.74,0.6788320175408744
3,0.83,0.6798795364120607
5,0.83,0.6791811904979365
43,0.83,0.665912618129577
155,0.83,0.6268052469386229
455,0.79,0.5220533598199959
720,0.74,0.429522526198542
259,0.7,0.5904912594041656
135,0.66,0.6337887060798647
146,0.55,0.6299478035521817
201,0.58,0.6107432909137668
169,0.49,0.6219168255397537
167,0.49,0.6226151714538779
185,0.49,0.6163300582267602
337,0.49,0.5632557687533225
765,0.55,0.41380974313074786
735,0.58,0.4242849318426106
584,0.52,0.4770100483589862
384,0.7,0.5468446397714043
251,0.7,0.5932846430606623
183,0.74,0.6170284041408844
116,0.74,0.6404229922640444
27,0.79,0.6714993854425705
18,0.83,0.6746419420561293
8,0.83,0.6781336716267502
5,0.83,0.6791811904979365
6,0.83,0.6788320175408744
40,0.83,0.6669601370007633
192,0.89,0.6138858475273256
492,0.83,0.5091339604086985
730,0.79,0.42603079662792104
302,0.7,0.5754768222504957
154,0.66,0.627154419895685
170,0.58,0.6215676525826916
198,0.46,0.611790809784953
219,0.55,0.6044581776866491
188,0.55,0.615282539355574
115,0.62,0.6407721652211066
336,0.58,0.5636049417103846
726,0.52,0.4274274884561694
758,0.55,0.41625395383018254
524,0.62,0.4979604257827116
397,0.7,0.5423053913295971
292,0.79,0.5789685518211166
224,0.74,0.6027123129013388
127,0.83,0.6365820897363614
44,0.79,0.665563445172515
28,0.83,0.6711502124855084
13,0.83,0.6763878068414397
7,0.83,0.6784828445838123
3,0.78,0.6798795364120607
46,0.78,0.6648650992583908
179,0.78,0.6184250959691328
468,0.83,0.5175141113781887
649,0.78,0.45431380614995037
316,0.74,0.5705884008516264
175,0.66,0.6198217877973812
180,0.58,0.6180759230120707
209,0.49,0.60794990725727
221,0.52,0.603759831772525
175,0.46,0.6198217877973812
206,0.46,0.6089974261284563
386,0.55,0.5461462938572801
734,0.49,0.4246341047996727
786,0.62,0.406477111032444
564,0.66,0.48399350750022807
448,0.66,0.5244975705194305
284,0.7,0.5817619354776133
251,0.7,0.5932846430606623
134,0.74,0.6341378790369269
55,0.74,0.661722542644832
36,0.79,0.6683568288290117
8,0.83,0.6781336716267502
6,0.83,0.6788320175408744
9,0.83,0.6777844986696882
37,0.89,0.6680076558719495
177,0.83,0.619123441883257
452,0.79,0.5231008786911822
718,0.74,0.43022087211266613
312,0.66,0.5719850926798747
130,0.55,0.6355345708651752
167,0.52,0.6226151714538779
230,0.44,0.6006172751589661
212,0.44,0.6069023883860838
171,0.41,0.6212184796256295
202,0.62,0.6103941179567047
335,0.46,0.5639541146674467
775,0.52,0.410318013560127
681,0.59,0.44314027152396346
509,0.63,0.503198020138643
376,0.66,0.549638023427901
301,0.66,0.5758259952075577
227,0.7,0.6016647940301525
152,0.7,0.6278527658098092
56,0.7,0.6613733696877698
32,0.74,0.66975352065726
14,0.79,0.6760386338843777
5,0.79,0.6791811904979365
11,0.83,0.6770861527555639
35,0.83,0.6687060017860738
158,0.83,0.6257577280674367
396,0.74,0.5426545642866591
636,0.7,0.4588530545917575
327,0.66,0.5667474983239434
167,0.52,0.6226151714538779
186,0.49,0.6159808852696982
243,0.5,0.596078026717159
247,0.47,0.5946813348889106
229,0.44,0.6009664481160283
268,0.42,0.5873487027906068
380,0.41,0.5482413315996526
646,0.53,0.45536132502113663
573,0.59,0.4808509508866692
388,0.63,0.5454479479431559
300,0.66,0.5761751681646199
224,0.66,0.6027123129013388
156,0.7,0.6264560739815609
170,0.79,0.6215676525826916
137,0.79,0.6330903601657406
99,0.84,0.6463589325341
64,0.84,0.6585799860312731
19,0.84,0.6742927690990672
11,0.79,0.6770861527555639
16,0.84,0.6753402879702535
37,0.84,0.6680076558719495
49,0.77,0.6638175803872045
132,0.72,0.634836224951051
217,0.65,0.6051565236007733
288,0.57,0.5803652436493649
315,0.47,0.5709375738086885
325,0.4,0.5674458442380677
332,0.42,0.565001633538633
289,0.4,0.5800160706923029
284,0.42,0.5817619354776133
253,0.39,0.5925862971465381
313,0.37,0.5716359197228127
321,0.41,0.568842536066316
264,0.52,0.5887453946188551
195,0.52,0.6128383286561393
193,0.59,0.6135366745702635
165,0.66,0.623313517368002
161,0.66,0.6247102091962504
121,0.7,0.638677127478734
79,0.7,0.6533423916753418
68,0.7,0.6571832942030248
32,0.74,0.66975352065726
11,0.74,0.6770861527555639
18,0.74,0.6746419420561293
12,0.79,0.6767369797985019
50,0.74,0.6634684074301425
81,0.66,0.6526440457612176
168,0.59,0.6222659984968157
253,0.59,0.5925862971465381
282,0.56,0.5824602813917374
330,0.47,0.5656999794527572
315,0.44,0.5709375738086885
365,0.42,0.553478925955584
286,0.37,0.5810635895634891
278,0.46,0.5838569732199859
260,0.46,0.5901420864471034
154,0.74,0.627154419895685
139,0.84,0.6323920142516164
140,0.84,0.6320428412945542
157,0.79,0.6261069010244987
100,0.79,0.6460097595770379
58,0.79,0.6606750237736457
24,0.79,0.6725469043137567
10,0.79,0.677435325712626
5,0.79,0.6791811904979365
5,0.79,0.6791811904979365
8,0.74,0.6781336716267502
23,0.79,0.6728960772708189
137,0.79,0.6330903601657406
393,0.7,0.5437020831578454
578,0.79,0.47910508610135877
248,0.79,0.5943321619318486
159,0.7,0.6254085551103746
152,0.66,0.6278527658098092
213,0.55,0.6065532154290217
204,0.49,0.6096957720425805
188,0.46,0.615282539355574
183,0.46,0.6170284041408844
363,0.41,0.5541772718697082
746,0.41,0.4204440293149276
743,0.41,0.4214915481861139
531,0.59,0.49551621508327703
368,0.66,0.5524314070843978
245,0.7,0.5953796808030348
157,0.7,0.6261069010244987
97,0.74,0.6470572784482241
32,0.84,0.66975352065726
16,0.84,0.6753402879702535
7,0.84,0.6784828445838123
6,0.84,0.6788320175408744
7,0.83,0.6784828445838123
33,0.79,0.669404347700198
176,0.79,0.619472614840319
481,0.74,0.5129748629363815
664,0.7,0.449076211794019
283,0.74,0.5821111084346754
161,0.7,0.6247102091962504
130,0.66,0.6355345708651752
197,0.55,0.6121399827420152
185,0.52,0.6163300582267602
185,0.46,0.6163300582267602
206,0.52,0.6089974261284563
344,0.66,0.5608115580538879
743,0.62,0.4214915481861139
711,0.62,0.43266508281210075
506,0.66,0.5042455390098293
374,0.7,0.5503363693420251
247,0.74,0.5946813348889106
181,0.74,0.6177267500550085
120,0.79,0.6390263004357961
46,0.84,0.6648650992583908
20,0.79,0.6739435961420052
5,0.84,0.6791811904979365
6,0.84,0.6788320175408744
6,0.84,0.6788320175408744
40,0.89,0.6669601370007633
169,0.84,0.6219168255397537
458,0.84,0.5210058409488096
689,0.72,0.4403468878674668
308,0.66,0.5733817845081232
151,0.52,0.6282019387668714
159,0.52,0.6254085551103746
217,0.52,0.6051565236007733
212,0.52,0.6069023883860838
173,0.52,0.6205201337115053
168,0.44,0.6222659984968157
328,0.49,0.5663983253668813
751,0.55,0.41869816452961717
745,0.55,0.4207932022719897
567,0.66,0.48294598862904176
424,0.66,0.5328777214889207
311,0.66,0.5723342656369369
198,0.74,0.611790809784953
120,0.7,0.6390263004357961
51,0.74,0.6631192344730803
23,0.79,0.6728960772708189
12,0.84,0.6767369797985019
5,0.83,0.6791811904979365
10,0.89,0.677435325712626
37,0.94,0.6680076558719495
162,0.83,0.6243610362391883
451,0.84,0.5234500516482442
670,0.74,0.4469811740516465
299,0.66,0.5765243411216819
133,0.55,0.6344870519939889
166,0.44,0.62296434441094
192,0.44,0.6138858475273256
201,0.41,0.6107432909137668
161,0.32,0.6247102091962504
204,0.32,0.6096957720425805
320,0.39,0.569191709023378
699,0.36,0.43685515829684585
733,0.46,0.4249832777567348
533,0.55,0.4948178691691528
387,0.54,0.545797120900218
286,0.58,0.5810635895634891
218,0.69,0.6048073506437113
137,0.74,0.6330903601657406
68,0.65,0.6571832942030248
35,0.65,0.6687060017860738
14,0.74,0.6760386338843777
6,0.79,0.6788320175408744
7,0.84,0.6784828445838123
29,0.84,0.6708010395284463
41,0.89,0.6666109640437012
128,0.89,0.6362329167792994
112,0.91,0.6418196840922928
199,0.89,0.611441636827891
166,0.89,0.62296434441094
178,0.79,0.6187742689261949
240,0.66,0.5971255455883453
224,0.58,0.6027123129013388
236,0.58,0.5985222374165936
224,0.52,0.6027123129013388
371,0.55,0.5513838882132114
619,0.52,0.4647889948618131
552,0.62,0.4881835829849731
394,0.62,0.5433529102007834
315,0.66,0.5709375738086885
236,0.66,0.5985222374165936
168,0.74,0.6222659984968157
159,0.7,0.6254085551103746
142,0.7,0.6313444953804301
84,0.74,0.6515965268900313
66,0.78,0.657881640117149
19,0.83,0.6742927690990672
7,0.83,0.6784828445838123
9,0.88,0.6777844986696882
18,0.88,0.6746419420561293
54,0.83,0.662071715601894
132,0.83,0.634836224951051
217,0.79,0.6051565236007733
282,0.62,0.5824602813917374
296,0.66,0.5775718599928682
332,0.58,0.565001633538633
341,0.49,0.5618590769250742
290,0.49,0.5796668977352407
316,0.46,0.5705884008516264
304,0.46,0.5747784763363715
292,0.66,0.5789685518211166
193,0.74,0.6135366745702635
178,0.89,0.6187742689261949
129,0.89,0.6358837438222373
102,0.89,0.6453114136629137
128,0.89,0.6362329167792994
121,0.78,0.638677127478734
96,0.73,0.6474064514052863
92,0.78,0.6488031432335346
67,0.69,0.6575324671600868
37,0.73,0.6680076558719495
8,0.69,0.6781336716267502
9,0.61,0.6777844986696882
14,0.65,0.6760386338843777
30,0.65,0.6704518665713842
84,0.54,0.6515965268900313
153,0.48,0.6275035928527471
240,0.51,0.5971255455883453
282,0.42,0.5824602813917374
342,0.42,0.561509903968012
365,0.4,0.553478925955584
366,0.4,0.553129752998522
342,0.4,0.561509903968012
300,0.4,0.5761751681646199
319,0.33,0.5695408819804402
327,0.35,0.5667474983239434
317,0.4,0.5702392278945643
204,0.45,0.6096957720425805
142,0.51,0.6313444953804301
141,0.58,0.6316936683374922
85,0.61,0.6512473539329693
33,0.65,0.669404347700198
11,0.65,0.6770861527555639
8,0.69,0.6781336716267502
5,0.69,0.6791811904979365
11,0.69,0.6770861527555639
33,0.69,0.669404347700198
155,0.73,0.6268052469386229
425,0.65,0.5325285485318586
648,0.51,0.4546629791070125
265,0.45,0.5883962216617931
111,0.4,0.6421688570493549
151,0.4,0.6282019387668714
180,0.4,0.6180759230120707
175,0.4,0.6198217877973812
163,0.33,0.6240118632821262
194,0.34,0.6131875016132015
348,0.36,0.5594148662256395
716,0.36,0.4309192180267903
709,0.52,0.4333634287262249
467,0.58,0.5178632843352508
374,0.62,0.5503363693420251
246,0.66,0.5950305078459728
148,0.62,0.6292494576380576
100,0.7,0.6460097595770379
48,0.74,0.6641667533442666
19,0.79,0.6742927690990672
9,0.83,0.6777844986696882
3,0.83,0.6798795364120607
5,0.83,0.6791811904979365
35,0.89,0.6687060017860738
63,0.83,0.6589291589883353
178,0.83,0.6187742689261949
591,0.89,0.4745658376595516
354,0.74,0.557319828483267
155,0.79,0.6268052469386229
127,0.62,0.6365820897363614
207,0.49,0.6086482531713943
203,0.46,0.6100449449996426
175,0.41,0.6198217877973812
199,0.46,0.611441636827891
363,0.43,0.5541772718697082
734,0.66,0.4246341047996727
757,0.62,0.4166031267872446
533,0.66,0.4948178691691528
371,0.74,0.5513838882132114
252,0.62,0.5929354701036001
161,0.66,0.6247102091962504
114,0.66,0.6411213381781686
52,0.61,0.6627700615160182
31,0.61,0.6701026936143222
7,0.65,0.6784828445838123
10,0.74,0.677435325712626
4,0.83,0.6795303634549986
35,0.78,0.6687060017860738
160,0.78,0.6250593821533125
467,0.69,0.5178632843352508
642,0.65,0.456758016849385
310,0.62,0.572683438593999
163,0.62,0.6240118632821262
155,0.58,0.6268052469386229
230,0.55,0.6006172751589661
206,0.49,0.6089974261284563
161,0.52,0.6247102091962504
196,0.52,0.6124891556990772
340,0.48,0.5622082498821362
749,0.55,0.4193965104437413
768,0.51,0.4127622242595616
525,0.61,0.49761125282564955
355,0.61,0.5569706555262048
266,0.61,0.5880470487047309
197,0.61,0.6121399827420152
120,0.65,0.6390263004357961
63,0.69,0.6589291589883353
18,0.73,0.6746419420561293
15,0.69,0.6756894609273155
4,0.73,0.6795303634549986
3,0.73,0.6798795364120607
30,0.78,0.6704518665713842
162,0.78,0.6243610362391883
448,0.69,0.5244975705194305
649,0.61,0.45431380614995037
296,0.54,0.5775718599928682
121,0.48,0.638677127478734
191,0.37,0.6142350204843877
247,0.33,0.5946813348889106
219,0.31,0.6044581776866491
176,0.32,0.619472614840319
197,0.33,0.6121399827420152
340,0.32,0.5622082498821362
767,0.34,0.4131113972166237
723,0.36,0.42847500732735566
558,0.4,0.4860885452426006
414,0.4,0.5363694510595416
273,0.48,0.5856028380052963
185,0.51,0.6163300582267602
168,0.54,0.6222659984968157
67,0.57,0.6575324671600868
38,0.65,0.6676584829148875
15,0.61,0.6756894609273155
6,0.65,0.6788320175408744
9,0.73,0.6777844986696882
34,0.73,0.6690551747431359
151,0.78,0.6282019387668714
368,0.73,0.5524314070843978
625,0.65,0.4626939571194405
320,0.58,0.569191709023378
149,0.55,0.6289002846809955
205,0.52,0.6093465990855185
255,0.41,0.5918879512324139
254,0.36,0.592237124189476
200,0.34,0.6110924638708288
256,0.3,0.5915387782753518
372,0.32,0.5510347152561493
647,0.36,0.4550121520640745
561,0.38,0.48504102637141433
403,0.55,0.5402103535872246
262,0.58,0.5894437405329793
198,0.69,0.611790809784953
170,0.83,0.6215676525826916
100,0.83,0.6460097595770379
99,0.83,0.6463589325341
78,0.94,0.6536915646324039
39,0.88,0.6673093099578254
23,0.88,0.6728960772708189
8,0.73,0.6781336716267502
7,0.78,0.6784828445838123
23,0.83,0.6728960772708189
52,0.83,0.6627700615160182
161,0.69,0.6247102091962504
211,0.65,0.6072515613431458
314,0.54,0.5712867467657505
356,0.51,0.5566214825691428
388,0.37,0.5454479479431559
355,0.4,0.5569706555262048
356,0.37,0.5566214825691428
346,0.37,0.5601132121397637
354,0.37,0.557319828483267
379,0.37,0.5485905045567148
329,0.37,0.5660491524098192
324,0.45,0.5677950171951297
242,0.45,0.5964271996742211
248,0.61,0.5943321619318486
171,0.61,0.6212184796256295
175,0.65,0.6198217877973812
143,0.57,0.630995322423368
102,0.65,0.6453114136629137
103,0.69,0.6449622407058516
34,0.61,0.6690551747431359
22,0.65,0.673245250227881
8,0.73,0.6781336716267502
15,0.69,0.6756894609273155
29,0.69,0.6708010395284463
90,0.69,0.6495014891476588
184,0.74,0.6166792311838223
287,0.69,0.5807144166064271
189,0.78,0.6149333663985119
186,0.73,0.6159808852696982
112,0.83,0.6418196840922928
108,0.73,0.6432163759205412
187,0.65,0.615631712312636
259,0.65,0.5904912594041656
267,0.78,0.5876978757476689
291,0.78,0.5793177247781787
269,0.73,0.5869995298335446
213,0.73,0.6065532154290217
154,0.78,0.627154419895685
50,0.78,0.6634684074301425
39,0.73,0.6673093099578254
25,0.83,0.6721977313566947
10,0.83,0.677435325712626
5,0.83,0.6791811904979365
3,0.88,0.6798795364120607
7,0.83,0.6784828445838123
35,0.83,0.6687060017860738
155,0.78,0.6268052469386229
427,0.78,0.5318302026177344
618,0.73,0.4651381678188752
302,0.69,0.5754768222504957
124,0.69,0.6376296086075477
151,0.65,0.6282019387668714
216,0.61,0.6055056965578355
194,0.58,0.6131875016132015
188,0.54,0.615282539355574
207,0.54,0.6086482531713943
357,0.54,0.5562723096120807
810,0.58,0.3980969600629538
726,0.78,0.4274274884561694
266,0.78,0.5880470487047309
231,0.83,0.6002681022019041
219,0.83,0.6044581776866491
136,0.83,0.6334395331228027
92,0.83,0.6488031432335346
52,0.83,0.6627700615160182
22,0.83,0.673245250227881
7,0.88,0.6784828445838123
3,0.88,0.6798795364120607
4,0.88,0.6795303634549986
30,0.83,0.6704518665713842
164,0.83,0.6236626903250642
500,0.78,0.5063405767522018
696,0.78,0.4379026771680321
281,0.69,0.5828094543487996
120,0.61,0.6390263004357961
195,0.54,0.6128383286561393
226,0.45,0.6020139669872145
255,0.4,0.5918879512324139
192,0.37,0.6138858475273256
226,0.37,0.6020139669872145
358,0.37,0.5559231366550186
786,0.51,0.406477111032444
532,0.54,0.49516704212621493
420,0.73,0.5342744133171691
296,0.73,0.5775718599928682
239,0.73,0.5974747185454073
208,0.78,0.6082990802143322
113,0.83,0.6414705111352307
46,0.83,0.6648650992583908
20,0.78,0.6739435961420052
10,0.78,0.677435325712626
7,0.78,0.6784828445838123
7,0.83,0.6784828445838123
38,0.78,0.6676584829148875
175,0.73,0.6198217877973812
537,0.78,0.49342117734090446
703,0.73,0.4354584664685975
335,0.65,0.5639541146674467
159,0.61,0.6254085551103746
196,0.58,0.6124891556990772
253,0.51,0.5925862971465381
242,0.48,0.5964271996742211
184,0.45,0.6166792311838223
222,0.48,0.6034106588154629
358,0.55,0.5559231366550186
711,0.55,0.43266508281210075
592,0.61,0.47421666470248947
524,0.74,0.4979604257827116
332,0.73,0.565001633538633
291,0.73,0.5793177247781787
226,0.73,0.6020139669872145
113,0.83,0.6414705111352307
51,0.78,0.6631192344730803
15,0.83,0.6756894609273155
11,0.83,0.6770861527555639
6,0.83,0.6788320175408744
6,0.83,0.6788320175408744
36,0.83,0.6683568288290117
178,0.88,0.6187742689261949
463,0.83,0.5192599761634992
662,0.74,0.4497745577081432
354,0.7,0.557319828483267
157,0.58,0.6261069010244987
