hr,registered,Predicted Y
17,711,198.4489281021846
18,592,206.6389200986378
19,524,214.82891209509108
20,332,223.0189040915443
21,291,231.20889608799752
22,226,239.3988880844508
23,113,247.588880080904
0,51,59.2190641624796
1,15,67.40905615893283
2,11,75.59904815538607
3,6,83.7890401518393
4,6,91.97903214829253
5,36,100.16902414474578
6,178,108.359016141199
7,463,116.54900813765224
8,662,124.73900013410548
9,354,132.9289921305587
10,157,141.11898412701197
11,192,149.3089761234652
12,235,157.4989681199184
13,253,165.68896011637167
14,191,173.8789521128249
15,201,182.06894410927814
16,344,190.25893610573138
17,709,198.4489281021846
18,811,206.6389200986378
19,537,214.82891209509108
20,404,223.0189040915443
21,276,231.20889608799752
22,177,239.3988880844508
23,133,247.588880080904
0,84,59.2190641624796
1,37,67.40905615893283
2,15,75.59904815538607
3,6,83.7890401518393
4,6,91.97903214829253
5,37,100.16902414474578
6,142,108.359016141199
7,412,116.54900813765224
8,703,124.73900013410548
9,331,132.9289921305587
10,184,141.11898412701197
11,212,149.3089761234652
12,276,157.4989681199184
13,272,165.68896011637167
14,229,173.8789521128249
15,251,182.06894410927814
16,414,190.25893610573138
17,695,198.4489281021846
18,627,206.6389200986378
19,430,214.82891209509108
20,297,223.0189040915443
21,248,231.20889608799752
22,209,239.3988880844508
23,140,247.588880080904
0,114,59.2190641624796
1,100,67.40905615893283
2,61,75.59904815538607
3,31,83.7890401518393
4,9,91.97903214829253
5,10,100.16902414474578
6,25,108.359016141199
7,88,116.54900813765224
8,133,124.73900013410548
9,228,132.9289921305587
10,294,141.11898412701197
11,314,149.3089761234652
12,367,157.4989681199184
13,331,165.68896011637167
14,332,173.8789521128249
15,154,182.06894410927814
16,260,190.25893610573138
17,271,198.4489281021846
18,261,206.6389200986378
19,257,214.82891209509108
20,176,223.0189040915443
21,148,231.20889608799752
22,136,239.3988880844508
23,124,247.588880080904
0,111,59.2190641624796
1,116,67.40905615893283
2,104,75.59904815538607
3,42,83.7890401518393
4,11,91.97903214829253
5,13,100.16902414474578
6,16,108.359016141199
7,23,116.54900813765224
8,112,124.73900013410548
9,196,132.9289921305587
10,258,141.11898412701197
11,332,149.3089761234652
12,401,157.4989681199184
13,375,165.68896011637167
14,252,173.8789521128249
15,259,182.06894410927814
16,116,190.25893610573138
17,172,198.4489281021846
18,187,206.6389200986378
19,212,214.82891209509108
20,171,223.0189040915443
21,140,231.20889608799752
22,94,239.3988880844508
23,59,247.588880080904
0,28,59.2190641624796
1,4,67.40905615893283
2,8,75.59904815538607
3,3,83.7890401518393
4,11,91.97903214829253
5,32,100.16902414474578
6,141,108.359016141199
7,418,116.54900813765224
8,670,124.73900013410548
9,302,132.9289921305587
10,143,141.11898412701197
11,182,149.3089761234652
12,214,157.4989681199184
13,211,165.68896011637167
14,180,173.8789521128249
15,205,182.06894410927814
16,367,190.25893610573138
17,744,198.4489281021846
18,751,206.6389200986378
19,499,214.82891209509108
20,366,223.0189040915443
21,239,231.20889608799752
22,131,239.3988880844508
23,79,247.588880080904
0,29,59.2190641624796
1,17,67.40905615893283
2,13,75.59904815538607
3,4,83.7890401518393
4,6,91.97903214829253
5,39,100.16902414474578
6,144,108.359016141199
7,255,116.54900813765224
8,668,124.73900013410548
9,351,132.9289921305587
10,165,141.11898412701197
11,171,149.3089761234652
12,241,157.4989681199184
13,232,165.68896011637167
14,179,173.8789521128249
15,258,182.06894410927814
16,396,190.25893610573138
17,774,198.4489281021846
18,736,206.6389200986378
19,515,214.82891209509108
20,348,223.0189040915443
21,276,231.20889608799752
22,196,239.3988880844508
23,92,247.588880080904
0,39,59.2190641624796
1,12,67.40905615893283
2,4,75.59904815538607
3,9,83.7890401518393
4,8,91.97903214829253
5,37,100.16902414474578
6,175,108.359016141199
7,531,116.54900813765224
8,780,124.73900013410548
9,308,132.9289921305587
10,144,141.11898412701197
11,186,149.3089761234652
12,281,157.4989681199184
13,232,165.68896011637167
14,214,173.8789521128249
15,242,182.06894410927814
16,389,190.25893610573138
17,762,198.4489281021846
18,693,206.6389200986378
19,523,214.82891209509108
20,378,223.0189040915443
21,265,231.20889608799752
22,185,239.3988880844508
23,123,247.588880080904
0,51,59.2190641624796
1,17,67.40905615893283
2,14,75.59904815538607
3,5,83.7890401518393
4,4,91.97903214829253
5,33,100.16902414474578
6,155,108.359016141199
7,501,116.54900813765224
8,701,124.73900013410548
9,339,132.9289921305587
10,161,141.11898412701197
11,191,149.3089761234652
12,221,157.4989681199184
13,214,165.68896011637167
14,199,173.8789521128249
15,239,182.06894410927814
16,405,190.25893610573138
17,751,198.4489281021846
18,744,206.6389200986378
19,532,214.82891209509108
20,403,223.0189040915443
21,275,231.20889608799752
22,253,239.3988880844508
23,133,247.588880080904
0,69,59.2190641624796
1,24,67.40905615893283
2,11,75.59904815538607
3,2,83.7890401518393
4,7,91.97903214829253
5,27,100.16902414474578
6,101,108.359016141199
7,400,116.54900813765224
8,654,124.73900013410548
9,337,132.9289921305587
10,197,141.11898412701197
11,221,149.3089761234652
12,290,157.4989681199184
13,271,165.68896011637167
14,324,173.8789521128249
15,417,182.06894410927814
16,417,190.25893610573138
17,488,198.4489281021846
18,459,206.6389200986378
19,361,214.82891209509108
20,254,223.0189040915443
21,232,231.20889608799752
22,212,239.3988880844508
23,142,247.588880080904
0,146,59.2190641624796
1,68,67.40905615893283
2,61,75.59904815538607
3,29,83.7890401518393
4,9,91.97903214829253
5,20,100.16902414474578
6,23,108.359016141199
7,58,116.54900813765224
8,134,124.73900013410548
9,175,132.9289921305587
10,289,141.11898412701197
11,273,149.3089761234652
12,284,157.4989681199184
13,267,165.68896011637167
14,274,173.8789521128249
15,306,182.06894410927814
16,253,190.25893610573138
17,258,198.4489281021846
18,258,206.6389200986378
19,235,214.82891209509108
20,140,223.0189040915443
21,83,231.20889608799752
22,57,239.3988880844508
23,88,247.588880080904
0,72,59.2190641624796
1,58,67.40905615893283
2,56,75.59904815538607
3,33,83.7890401518393
4,15,91.97903214829253
5,10,100.16902414474578
6,13,108.359016141199
7,29,116.54900813765224
8,99,124.73900013410548
9,144,132.9289921305587
10,230,141.11898412701197
11,263,149.3089761234652
12,297,157.4989681199184
13,230,165.68896011637167
14,208,173.8789521128249
15,176,182.06894410927814
16,252,190.25893610573138
17,284,198.4489281021846
18,273,206.6389200986378
19,152,214.82891209509108
20,41,223.0189040915443
21,92,231.20889608799752
22,100,239.3988880844508
23,70,247.588880080904
0,62,59.2190641624796
1,37,67.40905615893283
2,30,75.59904815538607
3,22,83.7890401518393
4,5,91.97903214829253
5,3,100.16902414474578
6,12,108.359016141199
7,37,116.54900813765224
8,91,124.73900013410548
9,158,132.9289921305587
10,224,141.11898412701197
11,272,149.3089761234652
12,352,157.4989681199184
13,357,165.68896011637167
14,349,173.8789521128249
15,281,182.06894410927814
16,335,190.25893610573138
17,317,198.4489281021846
18,337,206.6389200986378
19,301,214.82891209509108
20,183,223.0189040915443
21,142,231.20889608799752
22,104,239.3988880844508
23,58,247.588880080904
0,19,59.2190641624796
1,9,67.40905615893283
2,4,75.59904815538607
3,9,83.7890401518393
4,8,91.97903214829253
5,37,100.16902414474578
6,165,108.359016141199
7,480,116.54900813765224
8,617,124.73900013410548
9,293,132.9289921305587
10,130,141.11898412701197
11,159,149.3089761234652
12,233,157.4989681199184
13,203,165.68896011637167
14,202,173.8789521128249
15,224,182.06894410927814
16,397,190.25893610573138
17,746,198.4489281021846
18,745,206.6389200986378
19,502,214.82891209509108
20,338,223.0189040915443
21,240,231.20889608799752
22,154,239.3988880844508
23,83,247.588880080904
0,27,59.2190641624796
1,11,67.40905615893283
2,9,75.59904815538607
3,4,83.7890401518393
4,3,91.97903214829253
5,39,100.16902414474578
6,203,108.359016141199
7,489,116.54900813765224
8,692,124.73900013410548
9,263,132.9289921305587
10,181,141.11898412701197
11,156,149.3089761234652
12,217,157.4989681199184
13,184,165.68896011637167
14,177,173.8789521128249
15,204,182.06894410927814
16,344,190.25893610573138
17,780,198.4489281021846
18,757,206.6389200986378
19,598,214.82891209509108
20,357,223.0189040915443
21,278,231.20889608799752
22,181,239.3988880844508
23,126,247.588880080904
0,35,59.2190641624796
1,16,67.40905615893283
2,7,75.59904815538607
3,9,83.7890401518393
4,8,91.97903214829253
5,35,100.16902414474578
6,189,108.359016141199
7,461,116.54900813765224
8,622,124.73900013410548
9,115,132.9289921305587
10,40,141.11898412701197
11,52,149.3089761234652
12,126,157.4989681199184
13,152,165.68896011637167
14,178,173.8789521128249
15,228,182.06894410927814
16,374,190.25893610573138
17,741,198.4489281021846
18,761,206.6389200986378
19,504,214.82891209509108
20,356,223.0189040915443
21,240,231.20889608799752
22,193,239.3988880844508
23,150,247.588880080904
0,79,59.2190641624796
1,19,67.40905615893283
2,10,75.59904815538607
3,9,83.7890401518393
4,7,91.97903214829253
5,39,100.16902414474578
6,135,108.359016141199
7,465,116.54900813765224
8,690,124.73900013410548
9,311,132.9289921305587
10,171,141.11898412701197
11,215,149.3089761234652
12,247,157.4989681199184
13,283,165.68896011637167
14,187,173.8789521128249
15,265,182.06894410927814
16,395,190.25893610573138
17,684,198.4489281021846
18,697,206.6389200986378
19,498,214.82891209509108
20,340,223.0189040915443
21,246,231.20889608799752
22,247,239.3988880844508
23,220,247.588880080904
0,130,59.2190641624796
1,107,67.40905615893283
2,68,75.59904815538607
3,40,83.7890401518393
4,8,91.97903214829253
5,13,100.16902414474578
6,26,108.359016141199
7,71,116.54900813765224
8,197,124.73900013410548
9,261,132.9289921305587
10,322,141.11898412701197
11,405,149.3089761234652
12,474,157.4989681199184
13,435,165.68896011637167
14,366,173.8789521128249
15,337,182.06894410927814
16,95,190.25893610573138
17,119,198.4489281021846
18,140,206.6389200986378
19,187,214.82891209509108
20,166,223.0189040915443
21,155,231.20889608799752
22,176,239.3988880844508
23,121,247.588880080904
0,106,59.2190641624796
1,104,67.40905615893283
2,81,75.59904815538607
3,32,83.7890401518393
4,16,91.97903214829253
5,39,100.16902414474578
6,24,108.359016141199
7,50,116.54900813765224
8,143,124.73900013410548
9,214,132.9289921305587
10,323,141.11898412701197
11,391,149.3089761234652
12,510,157.4989681199184
13,491,165.68896011637167
14,415,173.8789521128249
15,412,182.06894410927814
16,473,190.25893610573138
17,458,198.4489281021846
18,404,206.6389200986378
19,362,214.82891209509108
20,265,223.0189040915443
21,149,231.20889608799752
22,125,239.3988880844508
23,70,247.588880080904
0,35,59.2190641624796
1,11,67.40905615893283
2,6,75.59904815538607
3,7,83.7890401518393
4,4,91.97903214829253
5,36,100.16902414474578
6,172,108.359016141199
7,427,116.54900813765224
8,697,124.73900013410548
9,321,132.9289921305587
10,168,141.11898412701197
11,167,149.3089761234652
12,256,157.4989681199184
13,251,165.68896011637167
14,233,173.8789521128249
15,231,182.06894410927814
16,380,190.25893610573138
17,744,198.4489281021846
18,857,206.6389200986378
19,562,214.82891209509108
20,356,223.0189040915443
21,256,231.20889608799752
22,144,239.3988880844508
23,86,247.588880080904
0,27,59.2190641624796
1,10,67.40905615893283
2,5,75.59904815538607
3,7,83.7890401518393
4,8,91.97903214829253
5,41,100.16902414474578
6,200,108.359016141199
7,572,116.54900813765224
8,702,124.73900013410548
9,323,132.9289921305587
10,142,141.11898412701197
11,187,149.3089761234652
12,254,157.4989681199184
13,256,165.68896011637167
14,181,173.8789521128249
15,253,182.06894410927814
16,437,190.25893610573138
17,802,198.4489281021846
18,767,206.6389200986378
19,540,214.82891209509108
20,421,223.0189040915443
21,282,231.20889608799752
22,189,239.3988880844508
23,91,247.588880080904
0,41,59.2190641624796
1,19,67.40905615893283
2,9,75.59904815538607
3,7,83.7890401518393
4,5,91.97903214829253
5,44,100.16902414474578
6,199,108.359016141199
7,533,116.54900813765224
8,727,124.73900013410548
9,278,132.9289921305587
10,148,141.11898412701197
11,181,149.3089761234652
12,264,157.4989681199184
13,238,165.68896011637167
14,200,173.8789521128249
15,243,182.06894410927814
16,419,190.25893610573138
17,811,198.4489281021846
18,886,206.6389200986378
19,557,214.82891209509108
20,432,223.0189040915443
21,279,231.20889608799752
22,189,239.3988880844508
23,111,247.588880080904
0,46,59.2190641624796
1,22,67.40905615893283
2,9,75.59904815538607
3,9,83.7890401518393
4,6,91.97903214829253
5,54,100.16902414474578
6,186,108.359016141199
7,549,116.54900813765224
8,725,124.73900013410548
9,292,132.9289921305587
10,149,141.11898412701197
11,183,149.3089761234652
12,240,157.4989681199184
13,223,165.68896011637167
14,214,173.8789521128249
15,253,182.06894410927814
16,406,190.25893610573138
17,787,198.4489281021846
18,744,206.6389200986378
19,594,214.82891209509108
20,408,223.0189040915443
21,291,231.20889608799752
22,223,239.3988880844508
23,137,247.588880080904
0,63,59.2190641624796
1,35,67.40905615893283
2,23,75.59904815538607
3,9,83.7890401518393
4,11,91.97903214829253
5,40,100.16902414474578
6,144,108.359016141199
7,437,116.54900813765224
8,715,124.73900013410548
9,301,132.9289921305587
10,171,141.11898412701197
11,196,149.3089761234652
12,290,157.4989681199184
13,301,165.68896011637167
14,258,173.8789521128249
15,273,182.06894410927814
16,454,190.25893610573138
17,757,198.4489281021846
18,692,206.6389200986378
19,496,214.82891209509108
20,337,223.0189040915443
21,270,231.20889608799752
22,189,239.3988880844508
23,168,247.588880080904
0,169,59.2190641624796
1,101,67.40905615893283
2,75,75.59904815538607
3,31,83.7890401518393
4,3,91.97903214829253
5,15,100.16902414474578
6,27,108.359016141199
7,63,116.54900813765224
8,169,124.73900013410548
9,263,132.9289921305587
10,323,141.11898412701197
11,399,149.3089761234652
12,419,157.4989681199184
13,377,165.68896011637167
14,390,173.8789521128249
15,342,182.06894410927814
16,433,190.25893610573138
17,434,198.4489281021846
18,382,206.6389200986378
19,309,214.82891209509108
20,241,223.0189040915443
21,210,231.20889608799752
22,197,239.3988880844508
23,182,247.588880080904
0,123,59.2190641624796
1,82,67.40905615893283
2,62,75.59904815538607
3,38,83.7890401518393
4,6,91.97903214829253
5,10,100.16902414474578
6,26,108.359016141199
7,43,116.54900813765224
8,94,124.73900013410548
9,226,132.9289921305587
10,330,141.11898412701197
11,376,149.3089761234652
12,468,157.4989681199184
13,454,165.68896011637167
14,410,173.8789521128249
15,342,182.06894410927814
16,402,190.25893610573138
17,393,198.4489281021846
18,361,206.6389200986378
19,312,214.82891209509108
20,267,223.0189040915443
21,148,231.20889608799752
22,109,239.3988880844508
23,85,247.588880080904
0,31,59.2190641624796
1,12,67.40905615893283
2,8,75.59904815538607
3,7,83.7890401518393
4,9,91.97903214829253
5,44,100.16902414474578
6,157,108.359016141199
7,474,116.54900813765224
8,647,124.73900013410548
9,265,132.9289921305587
10,129,141.11898412701197
11,191,149.3089761234652
12,233,157.4989681199184
13,231,165.68896011637167
14,203,173.8789521128249
15,256,182.06894410927814
16,379,190.25893610573138
17,740,198.4489281021846
18,708,206.6389200986378
19,435,214.82891209509108
20,308,223.0189040915443
21,205,231.20889608799752
22,109,239.3988880844508
23,66,247.588880080904
0,11,59.2190641624796
1,5,67.40905615893283
2,4,75.59904815538607
3,6,83.7890401518393
4,5,91.97903214829253
5,45,100.16902414474578
6,163,108.359016141199
7,343,116.54900813765224
8,640,124.73900013410548
9,266,132.9289921305587
10,130,141.11898412701197
11,115,149.3089761234652
12,72,157.4989681199184
13,97,165.68896011637167
14,116,173.8789521128249
15,35,182.06894410927814
16,122,190.25893610573138
17,302,198.4489281021846
18,262,206.6389200986378
19,302,214.82891209509108
20,271,223.0189040915443
21,186,231.20889608799752
22,137,239.3988880844508
23,67,247.588880080904
0,23,59.2190641624796
1,12,67.40905615893283
2,3,75.59904815538607
3,4,83.7890401518393
4,10,91.97903214829253
5,54,100.16902414474578
6,166,108.359016141199
7,529,116.54900813765224
8,758,124.73900013410548
9,336,132.9289921305587
10,169,141.11898412701197
11,203,149.3089761234652
12,260,157.4989681199184
13,234,165.68896011637167
14,227,173.8789521128249
15,254,182.06894410927814
16,397,190.25893610573138
17,812,198.4489281021846
18,807,206.6389200986378
19,539,214.82891209509108
20,378,223.0189040915443
21,324,231.20889608799752
22,198,239.3988880844508
23,106,247.588880080904
0,46,59.2190641624796
1,14,67.40905615893283
2,9,75.59904815538607
3,6,83.7890401518393
4,6,91.97903214829253
5,52,100.16902414474578
6,161,108.359016141199
7,514,116.54900813765224
8,746,124.73900013410548
9,330,132.9289921305587
10,157,141.11898412701197
11,206,149.3089761234652
12,233,157.4989681199184
13,268,165.68896011637167
14,222,173.8789521128249
15,231,182.06894410927814
16,385,190.25893610573138
17,885,198.4489281021846
18,781,206.6389200986378
19,534,214.82891209509108
20,360,223.0189040915443
21,246,231.20889608799752
22,252,239.3988880844508
23,137,247.588880080904
0,53,59.2190641624796
1,38,67.40905615893283
2,8,75.59904815538607
3,11,83.7890401518393
4,9,91.97903214829253
5,47,100.16902414474578
6,146,108.359016141199
7,468,116.54900813765224
8,726,124.73900013410548
9,348,132.9289921305587
10,181,141.11898412701197
11,242,149.3089761234652
12,305,157.4989681199184
13,316,165.68896011637167
14,299,173.8789521128249
15,333,182.06894410927814
16,464,190.25893610573138
17,739,198.4489281021846
18,699,206.6389200986378
19,493,214.82891209509108
20,315,223.0189040915443
21,266,231.20889608799752
22,248,239.3988880844508
23,163,247.588880080904
0,140,59.2190641624796
1,106,67.40905615893283
2,73,75.59904815538607
3,39,83.7890401518393
4,10,91.97903214829253
5,15,100.16902414474578
6,35,108.359016141199
7,70,116.54900813765224
8,197,124.73900013410548
9,289,132.9289921305587
10,350,141.11898412701197
11,437,149.3089761234652
12,460,157.4989681199184
13,434,165.68896011637167
14,404,173.8789521128249
15,443,182.06894410927814
16,427,190.25893610573138
17,451,198.4489281021846
18,427,206.6389200986378
19,308,214.82891209509108
20,249,223.0189040915443
21,202,231.20889608799752
22,180,239.3988880844508
23,137,247.588880080904
0,146,59.2190641624796
1,119,67.40905615893283
2,77,75.59904815538607
3,41,83.7890401518393
4,9,91.97903214829253
5,5,100.16902414474578
6,11,108.359016141199
7,48,116.54900813765224
8,137,124.73900013410548
9,205,132.9289921305587
10,351,141.11898412701197
11,384,149.3089761234652
12,526,157.4989681199184
13,445,165.68896011637167
14,400,173.8789521128249
15,375,182.06894410927814
16,437,190.25893610573138
17,496,198.4489281021846
18,405,206.6389200986378
19,331,214.82891209509108
20,192,223.0189040915443
21,145,231.20889608799752
22,98,239.3988880844508
23,70,247.588880080904
0,54,59.2190641624796
1,12,67.40905615893283
2,8,75.59904815538607
3,5,83.7890401518393
4,8,91.97903214829253
5,35,100.16902414474578
6,162,108.359016141199
7,513,116.54900813765224
8,719,124.73900013410548
9,286,132.9289921305587
10,146,141.11898412701197
11,167,149.3089761234652
12,265,157.4989681199184
13,248,165.68896011637167
14,226,173.8789521128249
15,216,182.06894410927814
16,417,190.25893610573138
17,809,198.4489281021846
18,758,206.6389200986378
19,534,214.82891209509108
20,380,223.0189040915443
21,230,231.20889608799752
22,154,239.3988880844508
23,83,247.588880080904
0,56,59.2190641624796
1,11,67.40905615893283
2,9,75.59904815538607
3,3,83.7890401518393
4,7,91.97903214829253
5,46,100.16902414474578
6,189,108.359016141199
7,539,116.54900813765224
8,764,124.73900013410548
9,381,132.9289921305587
10,125,141.11898412701197
11,155,149.3089761234652
12,233,157.4989681199184
13,257,165.68896011637167
14,213,173.8789521128249
15,247,182.06894410927814
16,436,190.25893610573138
17,860,198.4489281021846
18,758,206.6389200986378
19,490,214.82891209509108
20,388,223.0189040915443
21,263,231.20889608799752
22,174,239.3988880844508
23,89,247.588880080904
0,34,59.2190641624796
1,19,67.40905615893283
2,15,75.59904815538607
3,6,83.7890401518393
4,12,91.97903214829253
5,35,100.16902414474578
6,179,108.359016141199
7,523,116.54900813765224
8,808,124.73900013410548
9,307,132.9289921305587
10,156,141.11898412701197
11,181,149.3089761234652
12,260,157.4989681199184
13,273,165.68896011637167
14,217,173.8789521128249
15,231,182.06894410927814
16,397,190.25893610573138
17,876,198.4489281021846
18,815,206.6389200986378
19,589,214.82891209509108
20,389,223.0189040915443
21,328,231.20889608799752
22,194,239.3988880844508
23,102,247.588880080904
0,60,59.2190641624796
1,16,67.40905615893283
2,13,75.59904815538607
3,7,83.7890401518393
4,6,91.97903214829253
5,64,100.16902414474578
6,164,108.359016141199
7,546,116.54900813765224
8,774,124.73900013410548
9,305,132.9289921305587
10,168,141.11898412701197
11,227,149.3089761234652
12,272,157.4989681199184
13,265,165.68896011637167
14,214,173.8789521128249
15,255,182.06894410927814
16,399,190.25893610573138
17,818,198.4489281021846
18,822,206.6389200986378
19,511,214.82891209509108
20,412,223.0189040915443
21,235,231.20889608799752
22,45,239.3988880844508
23,44,247.588880080904
0,15,59.2190641624796
1,13,67.40905615893283
2,9,75.59904815538607
3,7,83.7890401518393
4,10,91.97903214829253
5,37,100.16902414474578
6,136,108.359016141199
7,384,116.54900813765224
8,674,124.73900013410548
9,399,132.9289921305587
10,194,141.11898412701197
11,252,149.3089761234652
12,286,157.4989681199184
13,304,165.68896011637167
14,294,173.8789521128249
15,288,182.06894410927814
16,419,190.25893610573138
17,707,198.4489281021846
18,609,206.6389200986378
19,470,214.82891209509108
20,304,223.0189040915443
21,205,231.20889608799752
22,190,239.3988880844508
23,164,247.588880080904
0,134,59.2190641624796
1,89,67.40905615893283
2,80,75.59904815538607
3,25,83.7890401518393
4,8,91.97903214829253
5,13,100.16902414474578
6,33,108.359016141199
7,61,116.54900813765224
8,174,124.73900013410548
9,263,132.9289921305587
10,338,141.11898412701197
11,446,149.3089761234652
12,491,157.4989681199184
13,453,165.68896011637167
14,448,173.8789521128249
15,456,182.06894410927814
16,447,190.25893610573138
17,456,198.4489281021846
18,420,206.6389200986378
19,351,214.82891209509108
20,227,223.0189040915443
21,219,231.20889608799752
22,173,239.3988880844508
23,161,247.588880080904
0,112,59.2190641624796
1,85,67.40905615893283
2,71,75.59904815538607
3,41,83.7890401518393
4,6,91.97903214829253
5,9,100.16902414474578
6,20,108.359016141199
7,43,116.54900813765224
8,126,124.73900013410548
9,211,132.9289921305587
10,319,141.11898412701197
11,369,149.3089761234652
12,474,157.4989681199184
13,414,165.68896011637167
14,404,173.8789521128249
15,419,182.06894410927814
16,446,190.25893610573138
17,380,198.4489281021846
18,310,206.6389200986378
19,223,214.82891209509108
20,163,223.0189040915443
21,104,231.20889608799752
22,76,239.3988880844508
23,49,247.588880080904
0,39,59.2190641624796
1,13,67.40905615893283
2,6,75.59904815538607
3,6,83.7890401518393
4,10,91.97903214829253
5,34,100.16902414474578
6,147,108.359016141199
7,470,116.54900813765224
8,744,124.73900013410548
9,314,132.9289921305587
10,135,141.11898412701197
11,196,149.3089761234652
12,262,157.4989681199184
13,225,165.68896011637167
14,193,173.8789521128249
15,234,182.06894410927814
16,408,190.25893610573138
17,791,198.4489281021846
18,571,206.6389200986378
19,483,214.82891209509108
20,251,223.0189040915443
21,205,231.20889608799752
22,190,239.3988880844508
23,88,247.588880080904
0,30,59.2190641624796
1,11,67.40905615893283
2,2,75.59904815538607
3,4,83.7890401518393
4,8,91.97903214829253
5,42,100.16902414474578
6,176,108.359016141199
7,256,116.54900813765224
8,128,124.73900013410548
9,83,132.9289921305587
10,42,141.11898412701197
11,92,149.3089761234652
12,98,157.4989681199184
13,148,165.68896011637167
14,147,173.8789521128249
15,195,182.06894410927814
16,328,190.25893610573138
17,677,198.4489281021846
18,639,206.6389200986378
19,368,214.82891209509108
20,286,223.0189040915443
21,265,231.20889608799752
22,212,239.3988880844508
23,87,247.588880080904
0,47,59.2190641624796
1,16,67.40905615893283
2,7,75.59904815538607
3,7,83.7890401518393
4,9,91.97903214829253
5,32,100.16902414474578
6,173,108.359016141199
7,504,116.54900813765224
8,781,124.73900013410548
9,332,132.9289921305587
10,146,141.11898412701197
11,178,149.3089761234652
12,289,157.4989681199184
13,224,165.68896011637167
14,195,173.8789521128249
15,260,182.06894410927814
16,436,190.25893610573138
17,833,198.4489281021846
18,756,206.6389200986378
19,544,214.82891209509108
20,449,223.0189040915443
21,195,231.20889608799752
22,232,239.3988880844508
23,199,247.588880080904
0,65,59.2190641624796
1,23,67.40905615893283
2,10,75.59904815538607
3,6,83.7890401518393
4,10,91.97903214829253
5,37,100.16902414474578
6,132,108.359016141199
7,379,116.54900813765224
8,711,124.73900013410548
9,319,132.9289921305587
10,150,141.11898412701197
11,176,149.3089761234652
12,231,157.4989681199184
13,231,165.68896011637167
14,211,173.8789521128249
15,248,182.06894410927814
16,411,190.25893610573138
17,789,198.4489281021846
18,812,206.6389200986378
19,467,214.82891209509108
20,391,223.0189040915443
21,288,231.20889608799752
22,203,239.3988880844508
23,137,247.588880080904
0,86,59.2190641624796
1,43,67.40905615893283
2,10,75.59904815538607
3,11,83.7890401518393
4,11,91.97903214829253
5,41,100.16902414474578
6,133,108.359016141199
7,417,116.54900813765224
8,749,124.73900013410548
9,326,132.9289921305587
10,192,141.11898412701197
11,214,149.3089761234652
12,307,157.4989681199184
13,307,165.68896011637167
14,287,173.8789521128249
15,320,182.06894410927814
16,481,190.25893610573138
17,742,198.4489281021846
18,655,206.6389200986378
19,433,214.82891209509108
20,306,223.0189040915443
21,220,231.20889608799752
22,201,239.3988880844508
23,148,247.588880080904
0,154,59.2190641624796
1,116,67.40905615893283
2,62,75.59904815538607
3,54,83.7890401518393
4,7,91.97903214829253
5,8,100.16902414474578
6,28,108.359016141199
7,71,116.54900813765224
8,184,124.73900013410548
9,265,132.9289921305587
10,341,141.11898412701197
11,389,149.3089761234652
12,381,157.4989681199184
13,400,165.68896011637167
14,307,173.8789521128249
15,341,182.06894410927814
16,342,190.25893610573138
17,342,198.4489281021846
18,312,206.6389200986378
19,239,214.82891209509108
20,172,223.0189040915443
21,137,231.20889608799752
22,140,239.3988880844508
23,142,247.588880080904
0,99,59.2190641624796
1,80,67.40905615893283
2,64,75.59904815538607
3,17,83.7890401518393
4,6,91.97903214829253
5,8,100.16902414474578
6,19,108.359016141199
7,29,116.54900813765224
8,51,124.73900013410548
9,70,132.9289921305587
10,144,141.11898412701197
11,260,149.3089761234652
12,292,157.4989681199184
13,240,165.68896011637167
14,243,173.8789521128249
15,232,182.06894410927814
16,246,190.25893610573138
17,122,198.4489281021846
18,82,206.6389200986378
19,97,214.82891209509108
20,97,223.0189040915443
21,91,231.20889608799752
22,72,239.3988880844508
23,68,247.588880080904
0,44,59.2190641624796
1,35,67.40905615893283
2,12,75.59904815538607
3,8,83.7890401518393
4,6,91.97903214829253
5,17,100.16902414474578
6,54,108.359016141199
7,151,116.54900813765224
8,374,124.73900013410548
9,273,132.9289921305587
10,229,141.11898412701197
11,236,149.3089761234652
12,267,157.4989681199184
13,323,165.68896011637167
14,299,173.8789521128249
15,294,182.06894410927814
16,316,190.25893610573138
17,416,198.4489281021846
18,415,206.6389200986378
19,333,214.82891209509108
20,207,223.0189040915443
21,134,231.20889608799752
22,101,239.3988880844508
23,60,247.588880080904
0,22,59.2190641624796
1,13,67.40905615893283
2,5,75.59904815538607
3,3,83.7890401518393
4,6,91.97903214829253
5,19,100.16902414474578
6,141,108.359016141199
7,357,116.54900813765224
8,698,124.73900013410548
9,345,132.9289921305587
10,131,141.11898412701197
11,156,149.3089761234652
12,217,157.4989681199184
13,184,165.68896011637167
14,201,173.8789521128249
15,195,182.06894410927814
16,354,190.25893610573138
17,733,198.4489281021846
18,758,206.6389200986378
19,483,214.82891209509108
20,330,223.0189040915443
21,209,231.20889608799752
22,155,239.3988880844508
23,76,247.588880080904
0,33,59.2190641624796
1,6,67.40905615893283
2,6,75.59904815538607
3,6,83.7890401518393
4,6,91.97903214829253
5,38,100.16902414474578
6,172,108.359016141199
7,498,116.54900813765224
8,806,124.73900013410548
9,331,132.9289921305587
10,190,141.11898412701197
11,238,149.3089761234652
12,312,157.4989681199184
13,237,165.68896011637167
