instant,yr,Predicted Y
15181,1,1.0627909939429017
15182,1,1.0628773027446805
15183,1,1.0629636115464591
15184,1,1.0630499203482378
15185,1,1.0631362291500166
15186,1,1.0632225379517952
15187,1,1.0633088467535738
15188,1,1.0633951555553527
15189,1,1.0634814643571313
15190,1,1.06356777315891
15191,1,1.0636540819606888
15192,1,1.0637403907624674
15193,1,1.0638266995642462
15194,1,1.0639130083660249
15195,1,1.0639993171678035
15196,1,1.0640856259695823
15197,1,1.064171934771361
15198,1,1.0642582435731396
15199,1,1.0643445523749184
15200,1,1.064430861176697
15201,1,1.064517169978476
15202,1,1.0646034787802545
15203,1,1.0646897875820331
15204,1,1.064776096383812
15205,1,1.0648624051855906
15206,1,1.0649487139873692
15207,1,1.065035022789148
15208,1,1.0651213315909267
15209,1,1.0652076403927053
15210,1,1.0652939491944842
15211,1,1.0653802579962628
15212,1,1.0654665667980416
15213,1,1.0655528755998203
15214,1,1.0656391844015989
15215,1,1.0657254932033777
15216,1,1.0658118020051564
15217,1,1.065898110806935
15218,1,1.0659844196087138
15219,1,1.0660707284104924
15220,1,1.0661570372122713
15221,1,1.06624334601405
15222,1,1.0663296548158285
15223,1,1.0664159636176074
15224,1,1.066502272419386
15225,1,1.0665885812211646
15226,1,1.0666748900229435
15227,1,1.066761198824722
15228,1,1.0668475076265007
15229,1,1.0669338164282796
15230,1,1.0670201252300582
15231,1,1.067106434031837
15232,1,1.0671927428336156
15233,1,1.0672790516353943
15234,1,1.0673653604371731
15235,1,1.0674516692389517
15236,1,1.0675379780407304
15237,1,1.0676242868425092
15238,1,1.0677105956442878
15239,1,1.0677969044460667
15240,1,1.0678832132478453
15241,1,1.067969522049624
15242,1,1.0680558308514028
15243,1,1.0681421396531814
15244,1,1.06822844845496
15245,1,1.0683147572567389
15246,1,1.0684010660585175
15247,1,1.068487374860296
15248,1,1.068573683662075
15249,1,1.0686599924638536
15250,1,1.0687463012656324
15251,1,1.068832610067411
15252,1,1.0689189188691897
15253,1,1.0690052276709685
15254,1,1.0690915364727471
15255,1,1.0691778452745258
15256,1,1.0692641540763046
15257,1,1.0693504628780832
15258,1,1.069436771679862
15259,1,1.0695230804816407
15260,1,1.0696093892834193
15261,1,1.0696956980851982
15262,1,1.0697820068869768
15263,1,1.0698683156887554
15264,1,1.0699546244905342
15265,1,1.0700409332923129
15266,1,1.0701272420940915
15267,1,1.0702135508958703
15268,1,1.070299859697649
15269,1,1.0703861684994278
15270,1,1.0704724773012064
15271,1,1.070558786102985
15272,1,1.070645094904764
15273,1,1.0707314037065425
15274,1,1.0708177125083211
15275,1,1.0709040213101
15276,1,1.0709903301118786
15277,1,1.0710766389136575
15278,1,1.071162947715436
15279,1,1.0712492565172147
15280,1,1.0713355653189935
15281,1,1.0714218741207722
15282,1,1.0715081829225508
15283,1,1.0715944917243296
15284,1,1.0716808005261083
15285,1,1.0717671093278869
15286,1,1.0718534181296657
15287,1,1.0719397269314443
15288,1,1.0720260357332232
15289,1,1.0721123445350018
15290,1,1.0721986533367804
15291,1,1.0722849621385593
15292,1,1.072371270940338
15293,1,1.0724575797421165
15294,1,1.0725438885438954
15295,1,1.072630197345674
15296,1,1.0727165061474528
15297,1,1.0728028149492315
15298,1,1.07288912375101
15299,1,1.072975432552789
15300,1,1.0730617413545676
15301,1,1.0731480501563462
15302,1,1.073234358958125
15303,1,1.0733206677599036
15304,1,1.0734069765616823
15305,1,1.0734932853634611
15306,1,1.0735795941652397
15307,1,1.0736659029670186
15308,1,1.0737522117687972
15309,1,1.0738385205705758
15310,1,1.0739248293723547
15311,1,1.0740111381741333
15312,1,1.074097446975912
15313,1,1.0741837557776908
15314,1,1.0742700645794694
15315,1,1.074356373381248
15316,1,1.0744426821830269
15317,1,1.0745289909848055
15318,1,1.0746152997865843
15319,1,1.074701608588363
15320,1,1.0747879173901416
15321,1,1.0748742261919204
15322,1,1.074960534993699
15323,1,1.0750468437954777
15324,1,1.0751331525972565
15325,1,1.0752194613990351
15326,1,1.075305770200814
15327,1,1.0753920790025926
15328,1,1.0754783878043712
15329,1,1.07556469660615
15330,1,1.0756510054079287
15331,1,1.0757373142097073
15332,1,1.0758236230114862
15333,1,1.0759099318132648
15334,1,1.0759962406150434
15335,1,1.0760825494168222
15336,1,1.0761688582186009
15337,1,1.0762551670203797
15338,1,1.0763414758221583
15339,1,1.076427784623937
15340,1,1.0765140934257158
15341,1,1.0766004022274944
15342,1,1.076686711029273
15343,1,1.076773019831052
15344,1,1.0768593286328305
15345,1,1.0769456374346094
15346,1,1.077031946236388
15347,1,1.0771182550381666
15348,1,1.0772045638399455
15349,1,1.077290872641724
15350,1,1.0773771814435027
15351,1,1.0774634902452815
15352,1,1.0775497990470602
15353,1,1.0776361078488388
15354,1,1.0777224166506176
15355,1,1.0778087254523963
15356,1,1.077895034254175
15357,1,1.0779813430559537
15358,1,1.0780676518577323
15359,1,1.0781539606595112
15360,1,1.0782402694612898
15361,1,1.0783265782630684
15362,1,1.0784128870648473
15363,1,1.078499195866626
15364,1,1.0785855046684047
15365,1,1.0786718134701834
15366,1,1.078758122271962
15367,1,1.0788444310737408
15368,1,1.0789307398755195
15369,1,1.079017048677298
15370,1,1.079103357479077
15371,1,1.0791896662808556
15372,1,1.0792759750826342
15373,1,1.079362283884413
15374,1,1.0794485926861916
15375,1,1.0795349014879705
15376,1,1.0796212102897491
15377,1,1.0797075190915277
15378,1,1.0797938278933066
15379,1,1.0798801366950852
15380,1,1.0799664454968638
15381,1,1.0800527542986427
15382,1,1.0801390631004213
15383,1,1.0802253719022001
15384,1,1.0803116807039788
15385,1,1.0803979895057574
15386,1,1.0804842983075362
15387,1,1.0805706071093149
15388,1,1.0806569159110935
15389,1,1.0807432247128723
15390,1,1.080829533514651
15391,1,1.0809158423164296
15392,1,1.0810021511182084
15393,1,1.081088459919987
15394,1,1.0811747687217659
15395,1,1.0812610775235445
15396,1,1.0813473863253231
15397,1,1.081433695127102
15398,1,1.0815200039288806
15399,1,1.0816063127306592
15400,1,1.081692621532438
15401,1,1.0817789303342167
15402,1,1.0818652391359955
15403,1,1.0819515479377741
15404,1,1.0820378567395528
15405,1,1.0821241655413316
15406,1,1.0822104743431102
15407,1,1.0822967831448889
15408,1,1.0823830919466677
15409,1,1.0824694007484463
15410,1,1.082555709550225
15411,1,1.0826420183520038
15412,1,1.0827283271537824
15413,1,1.0828146359555613
15414,1,1.08290094475734
15415,1,1.0829872535591185
15416,1,1.0830735623608974
15417,1,1.083159871162676
15418,1,1.0832461799644546
15419,1,1.0833324887662334
15420,1,1.083418797568012
15421,1,1.083505106369791
15422,1,1.0835914151715695
15423,1,1.0836777239733482
15424,1,1.083764032775127
15425,1,1.0838503415769056
15426,1,1.0839366503786843
15427,1,1.084022959180463
15428,1,1.0841092679822417
15429,1,1.0841955767840203
15430,1,1.0842818855857992
15431,1,1.0843681943875778
15432,1,1.0844545031893567
15433,1,1.0845408119911353
15434,1,1.084627120792914
15435,1,1.0847134295946927
15436,1,1.0847997383964714
15437,1,1.08488604719825
15438,1,1.0849723560000288
15439,1,1.0850586648018075
15440,1,1.0851449736035863
15441,1,1.085231282405365
15442,1,1.0853175912071436
15443,1,1.0854039000089224
15444,1,1.085490208810701
15445,1,1.0855765176124796
15446,1,1.0856628264142585
15447,1,1.085749135216037
15448,1,1.0858354440178157
15449,1,1.0859217528195946
15450,1,1.0860080616213732
15451,1,1.086094370423152
15452,1,1.0861806792249307
15453,1,1.0862669880267093
15454,1,1.0863532968284881
15455,1,1.0864396056302668
15456,1,1.0865259144320454
15457,1,1.0866122232338242
15458,1,1.0866985320356028
15459,1,1.0867848408373817
15460,1,1.0868711496391603
15461,1,1.086957458440939
15462,1,1.0870437672427178
15463,1,1.0871300760444964
15464,1,1.087216384846275
15465,1,1.0873026936480539
15466,1,1.0873890024498325
15467,1,1.0874753112516111
15468,1,1.08756162005339
15469,1,1.0876479288551686
15470,1,1.0877342376569474
15471,1,1.087820546458726
15472,1,1.0879068552605047
15473,1,1.0879931640622835
15474,1,1.0880794728640621
15475,1,1.0881657816658408
15476,1,1.0882520904676196
15477,1,1.0883383992693982
15478,1,1.0884247080711769
15479,1,1.0885110168729557
15480,1,1.0885973256747343
15481,1,1.0886836344765132
15482,1,1.0887699432782918
15483,1,1.0888562520800704
15484,1,1.0889425608818493
15485,1,1.0890288696836279
15486,1,1.0891151784854065
15487,1,1.0892014872871854
15488,1,1.089287796088964
15489,1,1.0893741048907428
15490,1,1.0894604136925214
15491,1,1.0895467224943
15492,1,1.089633031296079
15493,1,1.0897193400978575
15494,1,1.0898056488996362
15495,1,1.089891957701415
15496,1,1.0899782665031936
15497,1,1.0900645753049722
15498,1,1.090150884106751
15499,1,1.0902371929085297
15500,1,1.0903235017103086
15501,1,1.0904098105120872
15502,1,1.0904961193138658
15503,1,1.0905824281156447
15504,1,1.0906687369174233
15505,1,1.090755045719202
15506,1,1.0908413545209807
15507,1,1.0909276633227594
15508,1,1.0910139721245382
15509,1,1.0911002809263168
15510,1,1.0911865897280955
15511,1,1.0912728985298743
15512,1,1.091359207331653
15513,1,1.0914455161334315
15514,1,1.0915318249352104
15515,1,1.091618133736989
15516,1,1.0917044425387676
15517,1,1.0917907513405465
15518,1,1.091877060142325
15519,1,1.091963368944104
15520,1,1.0920496777458826
15521,1,1.0921359865476612
15522,1,1.09222229534944
15523,1,1.0923086041512187
15524,1,1.0923949129529973
15525,1,1.0924812217547761
15526,1,1.0925675305565548
15527,1,1.0926538393583336
15528,1,1.0927401481601122
15529,1,1.0928264569618908
15530,1,1.0929127657636697
15531,1,1.0929990745654483
15532,1,1.093085383367227
15533,1,1.0931716921690058
15534,1,1.0932580009707844
15535,1,1.093344309772563
15536,1,1.0934306185743419
15537,1,1.0935169273761205
15538,1,1.0936032361778993
15539,1,1.093689544979678
15540,1,1.0937758537814566
15541,1,1.0938621625832354
15542,1,1.093948471385014
15543,1,1.0940347801867927
15544,1,1.0941210889885715
15545,1,1.0942073977903501
15546,1,1.094293706592129
15547,1,1.0943800153939076
15548,1,1.0944663241956862
15549,1,1.094552632997465
15550,1,1.0946389417992437
15551,1,1.0947252506010223
15552,1,1.0948115594028012
15553,1,1.0948978682045798
15554,1,1.0949841770063584
15555,1,1.0950704858081373
15556,1,1.0951567946099159
15557,1,1.0952431034116947
15558,1,1.0953294122134734
15559,1,1.095415721015252
15560,1,1.0955020298170308
15561,1,1.0955883386188094
15562,1,1.095674647420588
15563,1,1.095760956222367
15564,1,1.0958472650241455
15565,1,1.0959335738259244
15566,1,1.096019882627703
15567,1,1.0961061914294816
15568,1,1.0961925002312605
15569,1,1.096278809033039
15570,1,1.0963651178348177
15571,1,1.0964514266365966
15572,1,1.0965377354383752
15573,1,1.0966240442401538
15574,1,1.0967103530419327
15575,1,1.0967966618437113
15576,1,1.0968829706454901
15577,1,1.0969692794472687
15578,1,1.0970555882490474
15579,1,1.0971418970508262
15580,1,1.0972282058526048
15581,1,1.0973145146543835
15582,1,1.0974008234561623
15583,1,1.097487132257941
15584,1,1.0975734410597198
15585,1,1.0976597498614984
15586,1,1.097746058663277
15587,1,1.0978323674650559
15588,1,1.0979186762668345
15589,1,1.098004985068613
15590,1,1.098091293870392
15591,1,1.0981776026721706
15592,1,1.0982639114739492
15593,1,1.098350220275728
15594,1,1.0984365290775067
15595,1,1.0985228378792855
15596,1,1.0986091466810641
15597,1,1.0986954554828428
15598,1,1.0987817642846216
15599,1,1.0988680730864002
15600,1,1.0989543818881788
15601,1,1.0990406906899577
15602,1,1.0991269994917363
15603,1,1.0992133082935152
15604,1,1.0992996170952938
15605,1,1.0993859258970724
15606,1,1.0994722346988512
15607,1,1.0995585435006299
15608,1,1.0996448523024085
15609,1,1.0997311611041873
15610,1,1.099817469905966
15611,1,1.0999037787077446
15612,1,1.0999900875095234
15613,1,1.100076396311302
15614,1,1.100162705113081
15615,1,1.1002490139148595
15616,1,1.1003353227166381
15617,1,1.100421631518417
15618,1,1.1005079403201956
15619,1,1.1005942491219742
15620,1,1.100680557923753
15621,1,1.1007668667255317
15622,1,1.1008531755273105
15623,1,1.1009394843290892
15624,1,1.1010257931308678
15625,1,1.1011121019326466
15626,1,1.1011984107344253
15627,1,1.1012847195362039
15628,1,1.1013710283379827
15629,1,1.1014573371397613
15630,1,1.10154364594154
15631,1,1.1016299547433188
15632,1,1.1017162635450974
15633,1,1.1018025723468763
15634,1,1.101888881148655
15635,1,1.1019751899504335
15636,1,1.1020614987522124
15637,1,1.102147807553991
15638,1,1.1022341163557696
15639,1,1.1023204251575485
15640,1,1.102406733959327
15641,1,1.1024930427611057
15642,1,1.1025793515628846
15643,1,1.1026656603646632
15644,1,1.102751969166442
15645,1,1.1028382779682206
15646,1,1.1029245867699993
15647,1,1.1030108955717781
15648,1,1.1030972043735567
15649,1,1.1031835131753354
15650,1,1.1032698219771142
15651,1,1.1033561307788928
15652,1,1.1034424395806717
15653,1,1.1035287483824503
15654,1,1.103615057184229
15655,1,1.1037013659860078
15656,1,1.1037876747877864
15657,1,1.103873983589565
15658,1,1.1039602923913439
15659,1,1.1040466011931225
15660,1,1.104132909994901
15661,1,1.10421921879668
15662,1,1.1043055275984586
15663,1,1.1043918364002374
15664,1,1.104478145202016
15665,1,1.1045644540037947
15666,1,1.1046507628055735
15667,1,1.1047370716073521
15668,1,1.1048233804091308
15669,1,1.1049096892109096
15670,1,1.1049959980126882
15671,1,1.105082306814467
15672,1,1.1051686156162457
15673,1,1.1052549244180243
15674,1,1.1053412332198032
15675,1,1.1054275420215818
15676,1,1.1055138508233604
15677,1,1.1056001596251392
15678,1,1.1056864684269179
15679,1,1.1057727772286965
15680,1,1.1058590860304753
15681,1,1.105945394832254
15682,1,1.1060317036340328
15683,1,1.1061180124358114
15684,1,1.10620432123759
15685,1,1.106290630039369
15686,1,1.1063769388411475
15687,1,1.1064632476429261
15688,1,1.106549556444705
15689,1,1.1066358652464836
15690,1,1.1067221740482625
15691,1,1.106808482850041
15692,1,1.1068947916518197
15693,1,1.1069811004535985
15694,1,1.1070674092553772
15695,1,1.1071537180571558
15696,1,1.1072400268589346
15697,1,1.1073263356607133
15698,1,1.1074126444624919
15699,1,1.1074989532642707
15700,1,1.1075852620660493
15701,1,1.1076715708678282
15702,1,1.1077578796696068
15703,1,1.1078441884713854
15704,1,1.1079304972731643
15705,1,1.108016806074943
15706,1,1.1081031148767215
15707,1,1.1081894236785004
15708,1,1.108275732480279
15709,1,1.1083620412820578
15710,1,1.1084483500838365
15711,1,1.108534658885615
15712,1,1.108620967687394
15713,1,1.1087072764891726
15714,1,1.1087935852909512
15715,1,1.10887989409273
15716,1,1.1089662028945086
15717,1,1.1090525116962873
15718,1,1.1091388204980661
15719,1,1.1092251292998447
15720,1,1.1093114381016236
15721,1,1.1093977469034022
15722,1,1.1094840557051808
15723,1,1.1095703645069597
15724,1,1.1096566733087383
15725,1,1.109742982110517
15726,1,1.1098292909122958
15727,1,1.1099155997140744
15728,1,1.1100019085158532
15729,1,1.1100882173176319
15730,1,1.1101745261194105
15731,1,1.1102608349211893
15732,1,1.110347143722968
15733,1,1.1104334525247466
15734,1,1.1105197613265254
15735,1,1.110606070128304
15736,1,1.1106923789300827
15737,1,1.1107786877318615
15738,1,1.1108649965336401
15739,1,1.110951305335419
15740,1,1.1110376141371976
15741,1,1.1111239229389762
15742,1,1.111210231740755
15743,1,1.1112965405425337
15744,1,1.1113828493443123
15745,1,1.1114691581460912
15746,1,1.1115554669478698
15747,1,1.1116417757496486
15748,1,1.1117280845514272
15749,1,1.1118143933532059
15750,1,1.1119007021549847
15751,1,1.1119870109567633
15752,1,1.112073319758542
15753,1,1.1121596285603208
15754,1,1.1122459373620994
15755,1,1.112332246163878
15756,1,1.112418554965657
15757,1,1.1125048637674355
15758,1,1.1125911725692144
15759,1,1.112677481370993
15760,1,1.1127637901727716
15761,1,1.1128500989745505
15762,1,1.112936407776329
15763,1,1.1130227165781077
15764,1,1.1131090253798865
15765,1,1.1131953341816652
15766,1,1.113281642983444
15767,1,1.1133679517852226
15768,1,1.1134542605870013
15769,1,1.11354056938878
15770,1,1.1136268781905587
15771,1,1.1137131869923373
15772,1,1.1137994957941162
15773,1,1.1138858045958948
15774,1,1.1139721133976734
15775,1,1.1140584221994523
15776,1,1.114144731001231
15777,1,1.1142310398030097
15778,1,1.1143173486047884
15779,1,1.114403657406567
15780,1,1.1144899662083458
15781,1,1.1145762750101245
15782,1,1.114662583811903
15783,1,1.114748892613682
15784,1,1.1148352014154606
15785,1,1.1149215102172394
15786,1,1.115007819019018
15787,1,1.1150941278207966
15788,1,1.1151804366225755
15789,1,1.1152667454243541
15790,1,1.1153530542261327
15791,1,1.1154393630279116
15792,1,1.1155256718296902
15793,1,1.1156119806314688
15794,1,1.1156982894332477
15795,1,1.1157845982350263
15796,1,1.1158709070368051
15797,1,1.1159572158385838
15798,1,1.1160435246403624
15799,1,1.1161298334421412
15800,1,1.1162161422439199
15801,1,1.1163024510456985
15802,1,1.1163887598474773
15803,1,1.116475068649256
15804,1,1.1165613774510348
15805,1,1.1166476862528134
15806,1,1.116733995054592
15807,1,1.1168203038563709
15808,1,1.1169066126581495
15809,1,1.1169929214599281
15810,1,1.117079230261707
15811,1,1.1171655390634856
15812,1,1.1172518478652642
15813,1,1.117338156667043
15814,1,1.1174244654688217
15815,1,1.1175107742706005
15816,1,1.1175970830723791
15817,1,1.1176833918741578
15818,1,1.1177697006759366
15819,1,1.1178560094777152
15820,1,1.1179423182794939
15821,1,1.1180286270812727
15822,1,1.1181149358830513
15823,1,1.11820124468483
15824,1,1.1182875534866088
15825,1,1.1183738622883874
15826,1,1.1184601710901663
15827,1,1.118546479891945
15828,1,1.1186327886937235
15829,1,1.1187190974955024
15830,1,1.118805406297281
15831,1,1.1188917150990596
15832,1,1.1189780239008384
15833,1,1.119064332702617
15834,1,1.119150641504396
15835,1,1.1192369503061745
15836,1,1.1193232591079532
15837,1,1.119409567909732
15838,1,1.1194958767115106
15839,1,1.1195821855132893
15840,1,1.119668494315068
15841,1,1.1197548031168467
15842,1,1.1198411119186253
15843,1,1.1199274207204042
15844,1,1.1200137295221828
15845,1,1.1201000383239617
15846,1,1.1201863471257403
15847,1,1.120272655927519
15848,1,1.1203589647292977
15849,1,1.1204452735310764
15850,1,1.120531582332855
15851,1,1.1206178911346338
15852,1,1.1207041999364125
15853,1,1.1207905087381913
15854,1,1.12087681753997
15855,1,1.1209631263417486
15856,1,1.1210494351435274
15857,1,1.121135743945306
15858,1,1.1212220527470846
15859,1,1.1213083615488635
15860,1,1.121394670350642
15861,1,1.1214809791524207
15862,1,1.1215672879541996
15863,1,1.1216535967559782
15864,1,1.121739905557757
15865,1,1.1218262143595357
15866,1,1.1219125231613143
15867,1,1.1219988319630931
15868,1,1.1220851407648718
15869,1,1.1221714495666504
15870,1,1.1222577583684292
15871,1,1.1223440671702078
15872,1,1.1224303759719867
15873,1,1.1225166847737653
15874,1,1.122602993575544
15875,1,1.1226893023773228
15876,1,1.1227756111791014
15877,1,1.12286191998088
15878,1,1.1229482287826589
15879,1,1.1230345375844375
15880,1,1.1231208463862161
15881,1,1.123207155187995
15882,1,1.1232934639897736
15883,1,1.1233797727915524
15884,1,1.123466081593331
15885,1,1.1235523903951097
15886,1,1.1236386991968885
15887,1,1.1237250079986671
15888,1,1.1238113168004458
15889,1,1.1238976256022246
15890,1,1.1239839344040032
15891,1,1.124070243205782
15892,1,1.1241565520075607
15893,1,1.1242428608093393
15894,1,1.1243291696111182
15895,1,1.1244154784128968
15896,1,1.1245017872146754
15897,1,1.1245880960164543
15898,1,1.1246744048182329
15899,1,1.1247607136200115
15900,1,1.1248470224217904
15901,1,1.124933331223569
15902,1,1.1250196400253478
15903,1,1.1251059488271264
15904,1,1.125192257628905
15905,1,1.125278566430684
15906,1,1.1253648752324625
15907,1,1.1254511840342412
15908,1,1.12553749283602
15909,1,1.1256238016377986
15910,1,1.1257101104395775
15911,1,1.125796419241356
15912,1,1.1258827280431347
15913,1,1.1259690368449136
15914,1,1.1260553456466922
15915,1,1.1261416544484708
15916,1,1.1262279632502497
15917,1,1.1263142720520283
15918,1,1.126400580853807
15919,1,1.1264868896555857
15920,1,1.1265731984573644
15921,1,1.1266595072591432
15922,1,1.1267458160609218
15923,1,1.1268321248627005
15924,1,1.1269184336644793
15925,1,1.127004742466258
15926,1,1.1270910512680365
15927,1,1.1271773600698154
15928,1,1.127263668871594
15929,1,1.1273499776733729
15930,1,1.1274362864751515
15931,1,1.12752259527693
15932,1,1.127608904078709
15933,1,1.1276952128804876
15934,1,1.1277815216822662
15935,1,1.127867830484045
15936,1,1.1279541392858237
15937,1,1.1280404480876023
15938,1,1.1281267568893811
15939,1,1.1282130656911598
15940,1,1.1282993744929386
15941,1,1.1283856832947172
15942,1,1.1284719920964958
15943,1,1.1285583008982747
15944,1,1.1286446097000533
15945,1,1.128730918501832
15946,1,1.1288172273036108
15947,1,1.1289035361053894
15948,1,1.1289898449071682
15949,1,1.1290761537089469
15950,1,1.1291624625107255
15951,1,1.1292487713125043
15952,1,1.129335080114283
15953,1,1.1294213889160616
15954,1,1.1295076977178404
15955,1,1.129594006519619
15956,1,1.1296803153213977
15957,1,1.1297666241231765
15958,1,1.1298529329249551
15959,1,1.129939241726734
15960,1,1.1300255505285126
15961,1,1.1301118593302912
15962,1,1.13019816813207
15963,1,1.1302844769338487
15964,1,1.1303707857356273
15965,1,1.1304570945374062
15966,1,1.1305434033391848
15967,1,1.1306297121409636
15968,1,1.1307160209427423
15969,1,1.1308023297445209
15970,1,1.1308886385462997
15971,1,1.1309749473480784
15972,1,1.131061256149857
15973,1,1.1311475649516358
15974,1,1.1312338737534144
15975,1,1.131320182555193
15976,1,1.131406491356972
15977,1,1.1314928001587505
15978,1,1.1315791089605294
15979,1,1.131665417762308
15980,1,1.1317517265640866
15981,1,1.1318380353658655
15982,1,1.131924344167644
15983,1,1.1320106529694227
15984,1,1.1320969617712016
15985,1,1.1321832705729802
15986,1,1.1322695793747588
15987,1,1.1323558881765377
15988,1,1.1324421969783163
15989,1,1.1325285057800951
15990,1,1.1326148145818737
15991,1,1.1327011233836524
15992,1,1.1327874321854312
15993,1,1.1328737409872098
15994,1,1.1329600497889885
15995,1,1.1330463585907673
15996,1,1.133132667392546
15997,1,1.1332189761943248
15998,1,1.1333052849961034
15999,1,1.133391593797882
16000,1,1.1334779025996609
16001,1,1.1335642114014395
16002,1,1.133650520203218
16003,1,1.133736829004997
16004,1,1.1338231378067756
16005,1,1.1339094466085542
16006,1,1.133995755410333
16007,1,1.1340820642121117
16008,1,1.1341683730138905
16009,1,1.1342546818156691
16010,1,1.1343409906174478
16011,1,1.1344272994192266
16012,1,1.1345136082210052
16013,1,1.1345999170227838
16014,1,1.1346862258245627
16015,1,1.1347725346263413
16016,1,1.1348588434281202
16017,1,1.1349451522298988
16018,1,1.1350314610316774
16019,1,1.1351177698334562
16020,1,1.1352040786352349
16021,1,1.1352903874370135
16022,1,1.1353766962387923
16023,1,1.135463005040571
16024,1,1.1355493138423496
16025,1,1.1356356226441284
16026,1,1.135721931445907
16027,1,1.135808240247686
16028,1,1.1358945490494645
16029,1,1.1359808578512431
16030,1,1.136067166653022
16031,1,1.1361534754548006
16032,1,1.1362397842565792
16033,1,1.136326093058358
16034,1,1.1364124018601367
16035,1,1.1364987106619155
16036,1,1.1365850194636942
16037,1,1.1366713282654728
16038,1,1.1367576370672516
16039,1,1.1368439458690303
16040,1,1.1369302546708089
16041,1,1.1370165634725877
16042,1,1.1371028722743663
16043,1,1.137189181076145
16044,1,1.1372754898779238
16045,1,1.1373617986797024
16046,1,1.1374481074814813
16047,1,1.13753441628326
16048,1,1.1376207250850385
16049,1,1.1377070338868174
16050,1,1.137793342688596
16051,1,1.1378796514903746
16052,1,1.1379659602921535
16053,1,1.138052269093932
16054,1,1.138138577895711
16055,1,1.1382248866974896
16056,1,1.1383111954992682
16057,1,1.138397504301047
16058,1,1.1384838131028256
16059,1,1.1385701219046043
16060,1,1.1386564307063831
16061,1,1.1387427395081617
16062,1,1.1388290483099404
16063,1,1.1389153571117192
16064,1,1.1390016659134978
16065,1,1.1390879747152767
16066,1,1.1391742835170553
16067,1,1.139260592318834
16068,1,1.1393469011206128
16069,1,1.1394332099223914
16070,1,1.13951951872417
16071,1,1.1396058275259489
16072,1,1.1396921363277275
16073,1,1.1397784451295063
16074,1,1.139864753931285
16075,1,1.1399510627330636
16076,1,1.1400373715348424
16077,1,1.140123680336621
16078,1,1.1402099891383997
16079,1,1.1402962979401785
16080,1,1.1403826067419571
16081,1,1.1404689155437358
16082,1,1.1405552243455146
16083,1,1.1406415331472932
16084,1,1.140727841949072
16085,1,1.1408141507508507
16086,1,1.1409004595526293
16087,1,1.1409867683544082
16088,1,1.1410730771561868
16089,1,1.1411593859579654
16090,1,1.1412456947597442
16091,1,1.1413320035615229
16092,1,1.1414183123633017
16093,1,1.1415046211650803
16094,1,1.141590929966859
16095,1,1.1416772387686378
16096,1,1.1417635475704164
16097,1,1.141849856372195
16098,1,1.141936165173974
16099,1,1.1420224739757525
16100,1,1.1421087827775311
16101,1,1.14219509157931
16102,1,1.1422814003810886
16103,1,1.1423677091828675
16104,1,1.142454017984646
16105,1,1.1425403267864247
16106,1,1.1426266355882035
16107,1,1.1427129443899822
16108,1,1.1427992531917608
16109,1,1.1428855619935396
16110,1,1.1429718707953183
16111,1,1.143058179597097
16112,1,1.1431444883988757
16113,1,1.1432307972006543
16114,1,1.1433171060024332
16115,1,1.1434034148042118
16116,1,1.1434897236059904
16117,1,1.1435760324077693
16118,1,1.143662341209548
16119,1,1.1437486500113265
16120,1,1.1438349588131054
16121,1,1.143921267614884
16122,1,1.1440075764166628
16123,1,1.1440938852184415
16124,1,1.14418019402022
16125,1,1.144266502821999
16126,1,1.1443528116237776
16127,1,1.1444391204255562
16128,1,1.144525429227335
16129,1,1.1446117380291136
16130,1,1.1446980468308925
16131,1,1.1447843556326711
16132,1,1.1448706644344497
16133,1,1.1449569732362286
16134,1,1.1450432820380072
16135,1,1.1451295908397858
16136,1,1.1452158996415647
16137,1,1.1453022084433433
16138,1,1.145388517245122
16139,1,1.1454748260469008
16140,1,1.1455611348486794
16141,1,1.1456474436504582
16142,1,1.1457337524522369
16143,1,1.1458200612540155
16144,1,1.1459063700557943
16145,1,1.145992678857573
16146,1,1.1460789876593516
16147,1,1.1461652964611304
16148,1,1.146251605262909
16149,1,1.1463379140646877
16150,1,1.1464242228664665
16151,1,1.1465105316682451
16152,1,1.146596840470024
16153,1,1.1466831492718026
16154,1,1.1467694580735812
16155,1,1.14685576687536
16156,1,1.1469420756771387
16157,1,1.1470283844789173
16158,1,1.1471146932806962
16159,1,1.1472010020824748
16160,1,1.1472873108842536
16161,1,1.1473736196860322
16162,1,1.1474599284878109
16163,1,1.1475462372895897
16164,1,1.1476325460913683
16165,1,1.147718854893147
16166,1,1.1478051636949258
16167,1,1.1478914724967044
16168,1,1.147977781298483
16169,1,1.148064090100262
16170,1,1.1481503989020405
16171,1,1.1482367077038194
16172,1,1.148323016505598
16173,1,1.1484093253073766
16174,1,1.1484956341091554
16175,1,1.148581942910934
16176,1,1.1486682517127127
16177,1,1.1487545605144915
16178,1,1.1488408693162702
16179,1,1.148927178118049
16180,1,1.1490134869198276
16181,1,1.1490997957216063
16182,1,1.149186104523385
16183,1,1.1492724133251637
16184,1,1.1493587221269423
16185,1,1.1494450309287212
16186,1,1.1495313397304998
16187,1,1.1496176485322784
16188,1,1.1497039573340573
16189,1,1.149790266135836
16190,1,1.1498765749376147
16191,1,1.1499628837393934
16192,1,1.150049192541172
16193,1,1.1501355013429508
16194,1,1.1502218101447295
16195,1,1.150308118946508
