instant,casual,Predicted Y
14429,40,44.60411392716648
14430,34,44.605669580678
14431,67,44.60722523418953
14432,79,44.608780887701045
14433,68,44.610336541212575
14434,87,44.61189219472409
14435,96,44.613447848235616
14436,104,44.61500350174714
14437,108,44.61655915525866
14438,119,44.61811480877019
14439,120,44.619670462281704
14440,49,44.621226115793235
14441,48,44.62278176930475
14442,50,44.62433742281628
14443,34,44.6258930763278
14444,14,44.62744872983933
14445,6,44.629004383350846
14446,3,44.63056003686237
14447,0,44.632115690373894
14448,4,44.63367134388542
14449,2,44.63522699739694
14450,8,44.63678265090846
14451,31,44.63833830441999
14452,53,44.639893957931505
14453,57,44.641449611443036
14454,73,44.64300526495455
14455,85,44.644560918466084
14456,73,44.6461165719776
14457,76,44.647672225489124
14458,74,44.64922787900065
14459,99,44.65078353251217
14460,77,44.652339186023696
14461,93,44.65389483953521
14462,109,44.65545049304674
14463,78,44.65700614655826
14464,68,44.65856180006979
14465,32,44.66011745358131
14466,38,44.66167310709283
14467,19,44.663228760604355
14468,13,44.66478441411588
14469,8,44.6663400676274
14470,9,44.667895721138926
14471,3,44.66945137465045
14472,0,44.671007028161966
14473,2,44.6725626816735
14474,7,44.674118335185014
14475,21,44.675673988696545
14476,36,44.67722964220806
14477,61,44.678785295719585
14478,59,44.68034094923111
14479,88,44.68189660274263
14480,120,44.68345225625416
14481,97,44.68500790976568
14482,112,44.686563563277204
14483,109,44.68811921678872
14484,111,44.68967487030025
14485,129,44.69123052381177
14486,87,44.6927861773233
14487,91,44.694341830834816
14488,102,44.69589748434634
14489,71,44.69745313785786
14490,65,44.69900879136939
14491,32,44.70056444488091
14492,22,44.702120098392434
14493,11,44.70367575190396
14494,8,44.705231405415475
14495,6,44.706787058927006
14496,3,44.70834271243852
14497,2,44.70989836595005
14498,13,44.71145401946157
14499,8,44.713009672973094
14500,28,44.71456532648462
14501,62,44.71612097999614
14502,128,44.717676633507665
14503,219,44.71923228701919
14504,187,44.72078794053071
14505,237,44.72234359404223
14506,240,44.72389924755376
14507,257,44.72545490106528
14508,209,44.72701055457681
14509,205,44.728566208088324
14510,184,44.73012186159985
14511,157,44.73167751511137
14512,67,44.733233168622895
14513,21,44.73478882213442
14514,21,44.73634447564594
14515,57,44.73790012915747
14516,27,44.73945578266898
14517,15,44.741011436180514
14518,28,44.74256708969203
14519,9,44.74412274320356
14520,7,44.74567839671508
14521,2,44.7472340502266
14522,2,44.748789703738126
14523,13,44.75034535724965
14524,30,44.75190101076117
14525,88,44.7534566642727
14526,158,44.75501231778422
14527,226,44.75656797129574
14528,248,44.75812362480727
14529,263,44.759679278318785
14530,249,44.761234931830316
14531,179,44.76279058534183
14532,222,44.764346238853356
14533,219,44.76590189236488
14534,227,44.767457545876404
14535,140,44.76901319938793
14536,63,44.77056885289945
14537,79,44.772124506410975
14538,66,44.77368015992249
14539,53,44.77523581343402
14540,42,44.77679146694554
14541,18,44.77834712045707
14542,10,44.77990277396859
14543,6,44.78145842748011
14544,6,44.783014080991634
14545,1,44.78456973450316
14546,3,44.78612538801468
14547,6,44.787681041526206
14548,36,44.78923669503773
14549,71,44.790792348549246
14550,135,44.79234800206078
14551,187,44.793903655572294
14552,191,44.795459309083824
14553,209,44.79701496259534
14554,163,44.798570616106865
14555,168,44.80012626961839
14556,165,44.80168192312991
14557,181,44.803237576641436
14558,145,44.80479323015296
14559,73,44.806348883664484
14560,78,44.807904537176
14561,42,44.80946019068753
14562,17,44.81101584419905
14563,12,44.81257149771058
14564,10,44.814127151222095
14565,15,44.81568280473362
14566,1,44.81723845824514
14567,1,44.81879411175667
14568,0,44.82034976526819
14569,1,44.821905418779714
14570,7,44.82346107229124
14571,13,44.825016725802755
14572,15,44.826572379314285
14573,30,44.8281280328258
14574,42,44.82968368633733
14575,39,44.83123933984885
14576,54,44.83279499336037
14577,72,44.8343506468719
14578,72,44.83590630038342
14579,68,44.837461953894945
14580,61,44.83901760740647
14581,110,44.84057326091799
14582,94,44.84212891442951
14583,50,44.84368456794104
14584,47,44.845240221452556
14585,28,44.84679587496409
14586,25,44.848351528475604
14587,12,44.84990718198713
14588,10,44.85146283549865
14589,2,44.853018489010175
14590,0,44.8545741425217
14591,0,44.85612979603322
14592,2,44.857685449544746
14593,1,44.85924110305626
14594,7,44.860796756567794
14595,11,44.86235241007931
14596,33,44.86390806359084
14597,27,44.86546371710236
14598,54,44.86701937061388
14599,61,44.868575024125406
14600,49,44.87013067763693
14601,50,44.87168633114845
14602,34,44.87324198465998
14603,41,44.8747976381715
14604,86,44.87635329168302
14605,83,44.87790894519455
14606,82,44.879464598706065
14607,64,44.881020252217596
14608,55,44.88257590572911
14609,18,44.884131559240636
14610,38,44.88568721275216
14611,24,44.88724286626368
14612,30,44.88879851977521
14613,2,44.89035417328673
14614,1,44.891909826798255
14615,0,44.89346548030977
14616,0,44.8950211338213
14617,3,44.89657678733282
14618,11,44.89813244084435
14619,21,44.89968809435587
14620,24,44.90124374786739
14621,8,44.902799401378914
14622,9,44.90435505489044
14623,10,44.90591070840196
14624,11,44.907466361913485
14625,39,44.90902201542501
14626,38,44.910577668936526
14627,42,44.91213332244806
14628,42,44.91368897595957
14629,67,44.915244629471104
14630,74,44.91680028298262
14631,54,44.918355936494144
14632,50,44.91991159000567
14633,32,44.92146724351719
14634,24,44.923022897028716
14635,19,44.92457855054024
14636,17,44.92613420405176
14637,10,44.92768985756328
14638,1,44.92924551107481
14639,0,44.93080116458633
14640,1,44.93235681809786
14641,1,44.933912471609375
14642,5,44.9354681251209
14643,21,44.93702377863242
14644,29,44.938579432143946
14645,33,44.94013508565547
14646,53,44.941690739166994
14647,81,44.94324639267852
14648,76,44.944802046190034
14649,71,44.946357699701565
14650,66,44.94791335321308
14651,66,44.94946900672461
14652,75,44.95102466023613
14653,88,44.95258031374765
14654,95,44.95413596725918
14655,70,44.9556916207707
14656,51,44.957247274282224
14657,55,44.95880292779375
14658,52,44.96035858130527
14659,28,44.96191423481679
14660,20,44.96346988832832
14661,10,44.965025541839836
14662,9,44.96658119535137
14663,3,44.96813684886288
14664,3,44.96969250237441
14665,2,44.97124815588593
14666,8,44.972803809397455
14667,11,44.97435946290898
14668,33,44.9759151164205
14669,87,44.977470769932026
14670,100,44.97902642344354
14671,173,44.98058207695507
14672,220,44.98213773046659
14673,233,44.98369338397812
14674,260,44.98524903748964
14675,175,44.98680469100116
14676,19,44.988360344512685
14677,52,44.98991599802421
14678,27,44.99147165153573
14679,28,44.99302730504726
14680,28,44.99458295855878
14681,26,44.9961386120703
14682,18,44.99769426558183
14683,12,44.999249919093344
14684,18,45.000805572604875
14685,20,45.00236122611639
14686,15,45.003916879627916
14687,14,45.00547253313944
14688,12,45.00702818665096
14689,16,45.00858384016249
14690,11,45.01013949367401
14691,20,45.011695147185534
14692,27,45.01325080069705
14693,85,45.01480645420858
14694,172,45.0163621077201
14695,194,45.01791776123163
14696,247,45.019473414743146
14697,238,45.02102906825467
14698,232,45.022584721766194
14699,284,45.02414037527772
14700,228,45.02569602878924
14701,213,45.027251682300765
14702,156,45.02880733581229
14703,134,45.030362989323805
14704,91,45.031918642835336
14705,57,45.03347429634685
14706,64,45.035029949858384
14707,22,45.0365856033699
14708,6,45.038141256881424
14709,7,45.03969691039295
14710,11,45.04125256390447
14711,5,45.042808217415995
14712,1,45.04436387092752
14713,4,45.04591952443904
14714,8,45.04747517795056
14715,20,45.04903083146209
14716,33,45.05058648497361
14717,40,45.05214213848514
14718,42,45.053697791996655
14719,69,45.05525344550818
14720,76,45.0568090990197
14721,72,45.058364752531226
14722,107,45.05992040604275
14723,115,45.06147605955427
14724,108,45.0630317130658
14725,127,45.064587366577314
14726,111,45.066143020088845
14727,71,45.06769867360036
14728,34,45.06925432711189
14729,29,45.07080998062341
14730,15,45.07236563413493
14731,7,45.073921287646456
14732,5,45.07547694115798
14733,0,45.077032594669504
14734,1,45.07858824818103
14735,1,45.08014390169255
14736,1,45.08169955520407
14737,3,45.0832552087156
14738,11,45.084810862227116
14739,24,45.086366515738646
14740,48,45.08792216925016
14741,35,45.08947782276169
14742,54,45.09103347627321
14743,60,45.092589129784734
14744,62,45.09414478329626
14745,72,45.09570043680778
14746,74,45.097256090319306
14747,73,45.09881174383082
14748,99,45.10036739734235
14749,168,45.10192305085387
14750,110,45.1034787043654
14751,56,45.10503435787692
14752,40,45.10659001138844
14753,28,45.108145664899965
14754,27,45.10970131841149
14755,18,45.11125697192301
14756,8,45.11281262543453
14757,2,45.11436827894606
14758,2,45.11592393245758
14759,0,45.11747958596911
14760,0,45.119035239480624
14761,4,45.120590892992155
14762,6,45.12214654650367
14763,24,45.123702200015195
14764,43,45.12525785352672
14765,50,45.12681350703824
14766,57,45.12836916054977
14767,51,45.12992481406128
14768,88,45.131480467572814
14769,85,45.13303612108433
14770,78,45.13459177459586
14771,75,45.13614742810738
14772,90,45.13770308161891
14773,114,45.139258735130426
14774,91,45.14081438864195
14775,78,45.14237004215347
14776,38,45.143925695665
14777,27,45.14548134917652
14778,23,45.14703700268804
14779,16,45.14859265619957
14780,11,45.150148309711085
14781,6,45.151703963222616
14782,0,45.15325961673413
14783,2,45.15481527024566
14784,0,45.15637092375718
14785,3,45.157926577268704
14786,9,45.15948223078023
14787,22,45.16103788429175
14788,33,45.162593537803275
14789,46,45.16414919131479
14790,63,45.16570484482632
14791,71,45.16726049833784
14792,57,45.16881615184937
14793,60,45.17037180536089
14794,60,45.17192745887242
14795,99,45.173483112383934
14796,85,45.17503876589546
14797,97,45.17659441940698
14798,108,45.178150072918505
14799,80,45.17970572643003
14800,55,45.181261379941546
14801,26,45.18281703345308
14802,28,45.18437268696459
14803,33,45.185928340476124
14804,24,45.18748399398764
14805,6,45.18903964749917
14806,7,45.19059530101069
14807,5,45.19215095452221
14808,1,45.193706608033736
14809,1,45.19526226154526
14810,8,45.19681791505678
14811,17,45.1983735685683
14812,51,45.19992922207983
14813,46,45.20148487559135
14814,75,45.20304052910288
14815,84,45.204596182614395
14816,119,45.206151836125926
14817,107,45.20770748963744
14818,113,45.209263143148966
14819,94,45.21081879666049
14820,109,45.212374450172014
14821,137,45.21393010368354
14822,116,45.215485757195054
14823,83,45.217041410706585
14824,67,45.2185970642181
14825,42,45.22015271772963
14826,40,45.22170837124115
14827,27,45.22326402475268
14828,38,45.2248196782642
14829,8,45.22637533177572
14830,18,45.227930985287244
14831,6,45.22948663879877
14832,3,45.23104229231029
14833,1,45.23259794582181
14834,6,45.23415359933334
14835,10,45.235709252844856
14836,43,45.23726490635639
14837,79,45.238820559867904
14838,119,45.240376213379434
14839,228,45.24193186689095
14840,287,45.243487520402475
14841,327,45.245043173914
14842,325,45.24659882742552
14843,312,45.248154480937046
14844,350,45.24971013444856
14845,295,45.251265787960094
14846,232,45.25282144147161
14847,169,45.25437709498314
14848,89,45.25593274849466
14849,86,45.25748840200619
14850,82,45.259044055517705
14851,47,45.26059970902923
14852,28,45.26215536254075
14853,35,45.26371101605228
14854,27,45.2652666695638
14855,10,45.26682232307532
14856,2,45.26837797658685
14857,3,45.269933630098365
14858,9,45.271489283609895
14859,28,45.27304493712141
14860,34,45.274600590632936
14861,70,45.27615624414446
14862,160,45.27771189765598
14863,183,45.27926755116751
14864,188,45.28082320467903
14865,240,45.282378858190555
14866,225,45.28393451170207
14867,215,45.2854901652136
14868,194,45.28704581872512
14869,177,45.28860147223665
14870,120,45.290157125748166
14871,91,45.29171277925969
14872,57,45.293268432771214
14873,43,45.29482408628274
14874,18,45.29637973979426
14875,9,45.297935393305785
14876,14,45.29949104681731
14877,9,45.301046700328826
14878,5,45.302602353840356
14879,0,45.30415800735187
14880,2,45.305713660863404
14881,1,45.30726931437492
14882,7,45.308824967886444
14883,18,45.31038062139797
14884,36,45.31193627490949
14885,34,45.313491928421016
14886,73,45.31504758193254
14887,61,45.31660323544406
14888,62,45.31815888895558
14889,112,45.31971454246711
14890,129,45.32127019597863
14891,82,45.32282584949016
14892,74,45.324381503001675
14893,102,45.3259371565132
14894,66,45.32749281002472
14895,51,45.329048463536246
14896,32,45.33060411704777
14897,28,45.332159770559294
14898,20,45.33371542407082
14899,4,45.335271077582334
14900,2,45.336826731093865
14901,0,45.33838238460538
14902,0,45.33993803811691
14903,0,45.34149369162843
14904,2,45.34304934513995
14905,3,45.34460499865148
14906,4,45.346160652163
14907,13,45.347716305674524
14908,32,45.34927195918605
14909,27,45.35082761269757
14910,30,45.35238326620909
14911,36,45.35393891972062
14912,16,45.355494573232136
14913,17,45.35705022674367
14914,27,45.35860588025518
14915,1,45.36016153376671
14916,19,45.36171718727823
14917,36,45.363272840789755
14918,19,45.36482849430128
14919,22,45.3663841478128
14920,19,45.367939801324326
14921,21,45.36949545483584
14922,14,45.37105110834737
14923,11,45.37260676185889
14924,3,45.37416241537042
14925,0,45.37571806888194
14926,0,45.37727372239346
14927,1,45.378829375904985
14928,0,45.38038502941651
14929,2,45.38194068292803
14930,6,45.383496336439556
14931,16,45.38505198995108
14932,39,45.3866076434626
14933,26,45.38816329697413
14934,23,45.389718950485644
14935,44,45.391274603997175
14936,53,45.39283025750869
14937,55,45.394385911020215
14938,59,45.39594156453174
14939,57,45.39749721804326
14940,69,45.39905287155479
14941,74,45.40060852506631
14942,85,45.402164178577834
14943,72,45.40371983208935
14944,31,45.40527548560088
14945,25,45.4068311391124
14946,31,45.40838679262393
14947,17,45.409942446135446
14948,12,45.41149809964697
14949,4,45.41305375315849
14950,2,45.41460940667002
14951,0,45.41616506018154
14952,0,45.417720713693065
14953,4,45.41927636720459
14954,9,45.420832020716105
14955,20,45.422387674227636
14956,44,45.42394332773915
14957,25,45.42549898125068
14958,33,45.4270546347622
14959,37,45.428610288273724
14960,57,45.43016594178525
14961,68,45.43172159529677
14962,76,45.433277248808295
14963,60,45.43483290231982
14964,72,45.43638855583134
14965,91,45.43794420934286
14966,119,45.43949986285439
14967,69,45.44105551636591
14968,57,45.44261116987744
14969,28,45.444166823388954
14970,35,45.44572247690048
14971,17,45.447278130412
14972,13,45.448833783923526
14973,11,45.45038943743505
14974,6,45.45194509094657
14975,1,45.4535007444581
14976,1,45.455056397969614
14977,2,45.456612051481144
14978,19,45.45816770499266
14979,35,45.45972335850419
14980,31,45.46127901201571
14981,35,45.46283466552723
14982,44,45.464390319038756
14983,79,45.46594597255028
14984,84,45.467501626061804
14985,105,45.46905727957333
14986,113,45.47061293308485
14987,90,45.47216858659637
14988,103,45.4737242401079
14989,107,45.475279893619415
14990,106,45.476835547130946
14991,95,45.47839120064246
14992,54,45.47994685415399
14993,46,45.48150250766551
14994,47,45.483058161177034
14995,23,45.48461381468856
14996,32,45.48616946820008
14997,18,45.487725121711605
14998,10,45.48928077522312
14999,6,45.49083642873465
15000,5,45.49239208224617
15001,2,45.4939477357577
15002,6,45.49550338926922
15003,7,45.49705904278074
15004,21,45.498614696292265
15005,88,45.50017034980379
15006,124,45.50172600331531
15007,189,45.503281656826836
15008,228,45.50483731033836
15009,273,45.506392963849876
15010,250,45.50794861736141
15011,307,45.509504270872924
15012,253,45.511059924384455
15013,195,45.51261557789597
15014,171,45.514171231407495
15015,99,45.51572688491902
15016,76,45.51728253843054
15017,59,45.518838191942066
15018,59,45.52039384545359
15019,34,45.521949498965114
15020,34,45.52350515247663
15021,23,45.52506080598816
15022,18,45.52661645949968
15023,13,45.52817211301121
15024,1,45.529727766522726
15025,1,45.53128342003425
15026,5,45.53283907354577
15027,9,45.5343947270573
15028,38,45.53595038056882
15029,71,45.537506034080344
15030,138,45.53906168759187
15031,186,45.540617341103385
15032,250,45.542172994614916
15033,257,45.54372864812643
15034,266,45.54528430163796
15035,265,45.54683995514948
15036,254,45.548395608661004
15037,227,45.54995126217253
15038,135,45.55150691568405
15039,82,45.553062569195575
15040,60,45.5546182227071
15041,51,45.55617387621862
15042,40,45.55772952973014
15043,30,45.55928518324167
15044,10,45.56084083675319
15045,6,45.56239649026472
15046,0,45.563952143776234
15047,0,45.56550779728776
15048,0,45.56706345079928
15049,2,45.568619104310805
15050,6,45.57017475782233
15051,17,45.57173041133385
15052,31,45.57328606484538
15053,42,45.57484171835689
15054,52,45.576397371868424
15055,71,45.57795302537994
15056,77,45.57950867889147
15057,80,45.58106433240299
15058,77,45.58261998591451
15059,84,45.584175639426036
15060,99,45.58573129293756
15061,89,45.58728694644908
15062,95,45.58884259996061
15063,56,45.59039825347213
15064,52,45.59195390698365
15065,26,45.59350956049518
15066,18,45.595065214006695
15067,11,45.596620867518226
15068,8,45.59817652102974
15069,2,45.599732174541266
15070,5,45.60128782805279
15071,2,45.602843481564314
15072,2,45.60439913507584
15073,1,45.60595478858736
15074,5,45.607510442098885
15075,17,45.6090660956104
15076,41,45.61062174912193
15077,28,45.61217740263345
15078,45,45.61373305614498
15079,63,45.6152887096565
15080,69,45.61684436316802
15081,48,45.618400016679544
15082,80,45.61995567019107
15083,56,45.62151132370259
15084,59,45.623066977214116
15085,107,45.62462263072564
15086,64,45.626178284237156
15087,49,45.62773393774869
15088,37,45.6292895912602
15089,34,45.630845244771734
15090,14,45.63240089828325
15091,9,45.633956551794775
15092,6,45.6355122053063
15093,10,45.63706785881782
15094,2,45.638623512329346
15095,4,45.64017916584087
15096,2,45.64173481935239
15097,1,45.64329047286391
15098,3,45.64484612637544
15099,9,45.64640177988696
15100,30,45.64795743339849
15101,27,45.649513086910005
15102,29,45.65106874042153
15103,46,45.65262439393305
15104,56,45.65418004744458
15105,67,45.6557357009561
15106,60,45.657291354467624
15107,69,45.65884700797915
15108,71,45.660402661490664
15109,77,45.661958315002195
15110,69,45.66351396851371
15111,38,45.66506962202524
15112,45,45.66662527553676
15113,32,45.66818092904828
15114,21,45.66973658255981
15115,13,45.67129223607133
15116,5,45.672847889582854
15117,5,45.67440354309438
15118,3,45.6759591966059
15119,0,45.67751485011742
15120,2,45.67907050362895
15121,2,45.680626157140466
15122,5,45.682181810652
15123,12,45.683737464163514
15124,20,45.68529311767504
15125,30,45.68684877118656
15126,40,45.688404424698085
15127,67,45.68996007820961
15128,63,45.69151573172113
15129,61,45.693071385232656
15130,44,45.69462703874417
15131,41,45.696182692255704
15132,73,45.69773834576722
15133,87,45.69929399927875
15134,77,45.70084965279027
15135,48,45.70240530630179
15136,45,45.703960959813315
15137,18,45.70551661332484
15138,2,45.70707226683636
15139,1,45.70862792034789
15140,2,45.71018357385941
15141,0,45.71173922737093
15142,1,45.71329488088246
15143,0,45.714850534393975
15144,2,45.716406187905505
15145,1,45.71796184141702
15146,2,45.719517494928546
15147,10,45.72107314844007
15148,31,45.72262880195159
15149,27,45.72418445546312
15150,51,45.72574010897464
15151,109,45.727295762486165
15152,94,45.72885141599768
15153,106,45.73040706950921
15154,105,45.73196272302073
15155,104,45.73351837653226
15156,83,45.735074030043776
15157,101,45.7366296835553
15158,58,45.738185337066824
15159,38,45.73974099057835
15160,32,45.74129664408987
15161,32,45.74285229760139
15162,30,45.74440795111292
15163,26,45.745963604624436
15164,15,45.747519258135966
15165,12,45.74907491164748
15166,12,45.750630565159014
15167,4,45.75218621867053
15168,6,45.753741872182054
15169,2,45.75529752569358
15170,4,45.7568531792051
15171,12,45.758408832716626
15172,37,45.75996448622814
15173,69,45.76152013973967
15174,134,45.76307579325119
15175,217,45.76463144676272
15176,191,45.76618710027424
15177,233,45.76774275378577
15178,302,45.769298407297285
15179,271,45.77085406080881
15180,275,45.77240971432033
15181,256,45.773965367831856
15182,174,45.77552102134338
15183,119,45.7770766748549
15184,88,45.77863232836643
15185,73,45.780187981877944
15186,48,45.781743635389475
15187,35,45.78329928890099
15188,35,45.78485494241252
15189,31,45.78641059592404
15190,21,45.78796624943556
15191,17,45.78952190294709
15192,1,45.79107755645861
15193,1,45.792633209970134
15194,2,45.79418886348165
15195,14,45.79574451699318
15196,18,45.7973001705047
15197,74,45.79885582401623
15198,160,45.800411477527746
15199,222,45.80196713103928
15200,206,45.80352278455079
15201,180,45.80507843806232
15202,208,45.80663409157384
15203,230,45.808189745085365
15204,202,45.80974539859689
15205,195,45.811301052108405
15206,91,45.812856705619936
15207,34,45.81441235913145
15208,31,45.81596801264298
15209,19,45.8175236661545
15210,15,45.81907931966603
15211,8,45.82063497317755
15212,6,45.82219062668907
15213,5,45.823746280200595
15214,6,45.82530193371212
15215,1,45.82685758722364
15216,0,45.82841324073516
15217,2,45.82996889424669
15218,8,45.83152454775821
15219,13,45.83308020126974
15220,40,45.834635854781254
15221,26,45.836191508292785
15222,44,45.8377471618043
15223,76,45.839302815315826
15224,61,45.84085846882735
15225,80,45.84241412233887
15226,51,45.8439697758504
15227,95,45.84552542936191
15228,51,45.847081082873444
15229,65,45.84863673638496
15230,42,45.85019238989649
15231,33,45.85174804340801
15232,11,45.85330369691954
15233,13,45.854859350431056
15234,17,45.85641500394258
15235,17,45.8579706574541
15236,1,45.85952631096563
15237,0,45.86108196447715
15238,0,45.86263761798867
15239,1,45.8641932715002
15240,2,45.865748925011715
15241,1,45.867304578523246
15242,3,45.86886023203476
15243,4,45.870415885546294
15244,6,45.87197153905781
15245,3,45.873527192569334
15246,3,45.87508284608086
15247,7,45.87663849959238
15248,6,45.878194153103905
15249,6,45.87974980661542
15250,16,45.88130546012695
15251,14,45.88286111363847
15252,46,45.88441676715
15253,38,45.88597242066152
15254,48,45.88752807417304
15255,27,45.889083727684564
15256,20,45.89063938119609
15257,24,45.89219503470761
15258,28,45.893750688219136
15259,11,45.89530634173066
15260,5,45.896861995242176
15261,3,45.89841764875371
15262,2,45.899973302265224
15263,0,45.901528955776755
15264,2,45.90308460928827
15265,2,45.904640262799795
15266,4,45.90619591631132
15267,11,45.90775156982284
15268,28,45.909307223334366
15269,30,45.91086287684589
15270,29,45.912418530357414
15271,52,45.91397418386893
15272,69,45.91552983738046
15273,55,45.91708549089198
15274,56,45.91864114440351
15275,59,45.920196797915025
15276,42,45.92175245142655
15277,84,45.92330810493807
15278,54,45.9248637584496
15279,49,45.92641941196112
15280,48,45.927975065472644
15281,14,45.92953071898417
15282,9,45.931086372495685
15283,21,45.932642026007215
15284,11,45.93419767951873
15285,2,45.93575333303026
15286,3,45.93730898654178
15287,5,45.9388646400533
15288,0,45.94042029356483
15289,2,45.94197594707635
15290,1,45.943531600587875
15291,12,45.9450872540994
15292,27,45.94664290761092
15293,40,45.94819856112244
15294,27,45.94975421463397
15295,38,45.951309868145486
15296,57,45.95286552165702
15297,63,45.954421175168534
15298,56,45.95597682868006
15299,77,45.95753248219158
15300,86,45.959088135703105
15301,112,45.96064378921463
15302,75,45.96219944272615
15303,67,45.963755096237676
15304,50,45.96531074974919
15305,33,45.966866403260724
15306,29,45.96842205677224
15307,18,45.96997771028377
15308,16,45.97153336379529
15309,3,45.97308901730681
15310,1,45.974644670818336
15311,5,45.97620032432986
15312,0,45.97775597784138
15313,0,45.97931163135291
15314,4,45.98086728486443
15315,11,45.98242293837595
15316,36,45.98397859188748
15317,58,45.985534245398995
15318,68,45.987089898910526
15319,90,45.98864555242204
15320,161,45.990201205933566
15321,117,45.99175685944509
15322,113,45.993312512956614
15323,150,45.99486816646814
15324,153,45.99642381997966
15325,158,45.997979473491185
15326,106,45.9995351270027
15327,67,46.00109078051423
15328,66,46.00264643402575
15329,47,46.00420208753728
15330,63,46.0057577410488
15331,23,46.00731339456032
15332,37,46.008869048071844
15333,25,46.01042470158337
15334,13,46.01198035509489
15335,2,46.013536008606415
15336,4,46.01509166211794
15337,2,46.016647315629456
15338,2,46.01820296914099
15339,13,46.0197586226525
15340,22,46.021314276164034
15341,130,46.02286992967555
15342,198,46.024425583187075
15343,258,46.0259812366986
15344,362,46.02753689021012
15345,310,46.029092543721646
15346,269,46.03064819723317
15347,279,46.03220385074469
15348,317,46.03375950425621
15349,268,46.03531515776774
15350,183,46.03687081127926
15351,102,46.03842646479079
15352,75,46.039982118302305
15353,78,46.04153777181383
15354,45,46.04309342532535
15355,37,46.044649078836876
15356,28,46.0462047323484
15357,29,46.047760385859924
15358,10,46.04931603937145
15359,5,46.050871692882964
15360,5,46.052427346394495
15361,2,46.05398299990601
15362,4,46.05553865341754
15363,6,46.05709430692906
15364,11,46.05864996044058
15365,16,46.06020561395211
15366,41,46.06176126746363
15367,76,46.063316920975154
15368,100,46.06487257448668
15369,80,46.0664282279982
15370,71,46.06798388150972
15371,74,46.06953953502125
15372,87,46.071095188532766
15373,35,46.0726508420443
15374,24,46.07420649555581
15375,17,46.07576214906734
15376,19,46.07731780257886
15377,22,46.078873456090385
15378,7,46.08042910960191
15379,12,46.08198476311343
15380,7,46.083540416624956
15381,2,46.08509607013647
15382,3,46.086651723648004
15383,2,46.08820737715952
15384,1,46.08976303067105
15385,2,46.09131868418257
15386,5,46.09287433769409
15387,3,46.094429991205615
15388,23,46.09598564471714
15389,59,46.09754129822866
15390,69,46.09909695174019
15391,72,46.10065260525171
15392,74,46.10220825876323
15393,82,46.10376391227476
15394,121,46.105319565786274
15395,76,46.106875219297805
15396,61,46.10843087280932
15397,81,46.109986526320846
15398,41,46.11154217983237
15399,38,46.11309783334389
15400,20,46.11465348685542
15401,17,46.11620914036694
15402,6,46.117764793878465
15403,9,46.11932044738998
15404,9,46.12087610090151
15405,0,46.12243175441303
15406,2,46.12398740792456
15407,0,46.125543061436076
15408,1,46.1270987149476
15409,0,46.128654368459124
15410,2,46.13021002197065
15411,5,46.13176567548217
15412,15,46.133321328993695
15413,37,46.13487698250522
15414,33,46.136432636016735
15415,37,46.137988289528266
15416,43,46.13954394303978
15417,54,46.141099596551314
15418,43,46.14265525006283
15419,59,46.144210903574354
15420,70,46.14576655708588
15421,73,46.1473222105974
15422,26,46.148877864108925
15423,31,46.15043351762045
15424,30,46.15198917113197
15425,16,46.15354482464349
15426,7,46.15510047815502
15427,8,46.15665613166654
15428,0,46.15821178517807
15429,2,46.159767438689585
15430,2,46.16132309220111
15431,0,46.16287874571263
15432,0,46.164434399224156
15433,2,46.16599005273568
15434,3,46.1675457062472
15435,9,46.16910135975873
15436,33,46.170657013270244
15437,35,46.172212666781775
15438,27,46.17376832029329
15439,53,46.17532397380482
15440,78,46.17687962731634
15441,60,46.17843528082786
15442,63,46.179990934339386
15443,58,46.18154658785091
15444,92,46.183102241362434
15445,91,46.18465789487396
15446,57,46.18621354838548
15447,32,46.187769201897
15448,21,46.18932485540853
15449,18,46.190880508920046
15450,27,46.19243616243158
15451,17,46.19399181594309
15452,1,46.19554746945462
15453,1,46.19710312296614
15454,4,46.198658776477664
15455,0,46.20021442998919
15456,0,46.20177008350071
15457,0,46.203325737012236
15458,1,46.20488139052375
15459,11,46.20643704403528
15460,25,46.2079926975468
15461,27,46.20954835105833
15462,39,46.21110400456985
15463,76,46.21265965808137
15464,47,46.214215311592895
15465,48,46.21577096510442
15466,78,46.21732661861594
15467,102,46.218882272127466
15468,68,46.22043792563899
15469,90,46.22199357915051
15470,64,46.22354923266204
15471,81,46.225104886173554
15472,27,46.226660539685085
15473,24,46.2282161931966
15474,10,46.229771846708125
15475,10,46.23132750021965
15476,8,46.23288315373117
15477,8,46.2344388072427
15478,0,46.23599446075422
15479,0,46.237550114265744
15480,0,46.23910576777726
15481,2,46.24066142128879
15482,3,46.24221707480031
15483,8,46.24377272831184
15484,34,46.245328381823356
15485,26,46.24688403533488
15486,75,46.2484396888464
15487,61,46.24999534235793
15488,75,46.25155099586945
15489,81,46.253106649380975
15490,109,46.2546623028925
15491,138,46.256217956404015
15492,108,46.257773609915546
15493,131,46.25932926342706
15494,76,46.26088491693859
15495,40,46.26244057045011
15496,28,46.263996223961634
15497,21,46.26555187747316
15498,17,46.26710753098468
15499,11,46.268663184496205
15500,31,46.27021883800773
15501,23,46.27177449151925
15502,7,46.27333014503077
15503,2,46.2748857985423
15504,2,46.27644145205382
