atemp,casual,Predicted Y
0.4848,26,36.85197084460664
0.5,75,38.83220785691818
0.5152,61,40.81244486922973
0.5152,75,40.81244486922973
0.5303,81,42.77965400646027
0.5303,109,42.77965400646027
0.5,138,38.83220785691818
0.4545,108,32.904524695064545
0.4545,131,32.904524695064545
0.4394,76,30.937315557833998
0.4242,40,28.957078545522457
0.4242,28,28.957078545522457
0.4091,21,26.98986940829191
0.4091,17,26.98986940829191
0.3485,11,19.094977109207726
0.3636,31,21.062186246438273
0.3333,23,17.114740096896178
0.3333,7,17.114740096896178
0.303,2,13.16729394735409
0.303,2,13.16729394735409
0.2879,0,11.200084810123542
0.2879,5,11.200084810123542
0.303,10,13.16729394735409
0.3485,23,19.094977109207726
0.3636,46,21.062186246438273
0.4091,82,26.98986940829191
0.4242,192,28.957078545522457
0.4394,202,30.937315557833998
0.4545,235,32.904524695064545
0.4697,243,34.88476170737609
0.4848,251,36.85197084460664
0.4848,294,36.85197084460664
0.4545,193,32.904524695064545
0.4545,174,32.904524695064545
0.4394,73,30.937315557833998
0.4091,57,26.98986940829191
0.4091,47,26.98986940829191
0.4091,33,26.98986940829191
0.4242,27,28.957078545522457
0.4091,8,26.98986940829191
0.4242,16,28.957078545522457
0.4091,8,26.98986940829191
0.4242,3,28.957078545522457
0.4242,2,28.957078545522457
0.4091,5,26.98986940829191
0.4091,4,26.98986940829191
0.4242,7,28.957078545522457
0.4394,28,30.937315557833998
0.4697,62,34.88476170737609
0.5152,150,40.81244486922973
0.5303,156,42.77965400646027
0.6212,200,54.62199245508655
0.6212,218,54.62199245508655
0.6212,249,54.62199245508655
0.6212,213,54.62199245508655
0.6212,203,54.62199245508655
0.6212,193,54.62199245508655
0.5455,134,44.75989101877182
0.5303,68,42.77965400646027
0.5152,48,40.81244486922973
0.5303,40,42.77965400646027
0.5303,38,42.77965400646027
0.5303,27,42.77965400646027
0.5303,17,42.77965400646027
0.5455,5,44.75989101877182
0.5455,1,44.75989101877182
0.5303,2,42.77965400646027
0.5303,1,42.77965400646027
0.5303,2,42.77965400646027
0.5303,6,42.77965400646027
0.5455,15,44.75989101877182
0.6061,24,52.654783317855994
0.5909,31,50.674546305544446
0.5909,43,50.674546305544446
0.5909,88,50.674546305544446
0.5758,73,48.707337168313906
0.5303,37,42.77965400646027
0.5758,57,48.707337168313906
0.5758,70,48.707337168313906
0.5303,76,42.77965400646027
0.5303,96,42.77965400646027
0.5152,52,40.81244486922973
0.5,12,38.83220785691818
0.5,19,38.83220785691818
0.5,16,38.83220785691818
0.4848,8,36.85197084460664
0.4545,9,32.904524695064545
0.4545,3,32.904524695064545
0.4394,4,30.937315557833998
0.4394,2,30.937315557833998
0.4242,0,28.957078545522457
0.4242,0,28.957078545522457
0.4242,5,28.957078545522457
0.4242,4,28.957078545522457
0.4242,20,28.957078545522457
0.4394,35,30.937315557833998
0.4697,32,34.88476170737609
0.4848,65,36.85197084460664
0.4848,56,36.85197084460664
0.5,69,38.83220785691818
0.5,68,38.83220785691818
0.5152,94,40.81244486922973
0.5152,76,40.81244486922973
0.5152,79,40.81244486922973
0.5,104,38.83220785691818
0.4848,71,36.85197084460664
0.4697,40,34.88476170737609
0.4545,35,32.904524695064545
0.4545,19,32.904524695064545
0.4091,18,26.98986940829191
0.4091,23,26.98986940829191
0.3939,1,25.00963239598036
0.3939,3,25.00963239598036
0.3939,4,25.00963239598036
0.3788,0,23.04242325874982
0.3636,0,21.062186246438273
0.3788,2,23.04242325874982
0.3939,7,25.00963239598036
0.3636,15,21.062186246438273
0.4091,38,26.98986940829191
0.4242,38,28.957078545522457
0.4545,60,32.904524695064545
0.4848,78,36.85197084460664
0.5,71,38.83220785691818
0.5152,73,40.81244486922973
0.5303,82,42.77965400646027
0.5455,62,44.75989101877182
0.5303,70,42.77965400646027
0.5152,122,40.81244486922973
0.5,90,38.83220785691818
0.4848,49,36.85197084460664
0.4848,54,36.85197084460664
0.4545,28,32.904524695064545
0.4545,17,32.904524695064545
0.4545,15,32.904524695064545
0.4545,4,32.904524695064545
0.4545,0,32.904524695064545
0.4545,1,32.904524695064545
0.4394,0,30.937315557833998
0.4394,0,30.937315557833998
0.4394,1,30.937315557833998
0.4394,3,30.937315557833998
0.4394,20,30.937315557833998
0.4545,31,32.904524695064545
0.4848,41,36.85197084460664
0.5,60,38.83220785691818
0.5303,79,42.77965400646027
0.6212,93,54.62199245508655
0.6212,96,54.62199245508655
0.6212,94,54.62199245508655
0.6061,69,52.654783317855994
0.6212,94,54.62199245508655
0.5455,102,44.75989101877182
0.5303,68,42.77965400646027
0.5303,42,42.77965400646027
0.5303,39,42.77965400646027
0.5152,38,40.81244486922973
0.5152,27,40.81244486922973
0.5152,6,40.81244486922973
0.5303,5,42.77965400646027
0.5152,4,40.81244486922973
0.5152,1,40.81244486922973
0.5303,0,42.77965400646027
0.5303,1,42.77965400646027
0.5152,1,40.81244486922973
0.5152,5,40.81244486922973
0.5152,5,40.81244486922973
0.5152,20,40.81244486922973
0.5152,26,40.81244486922973
0.5455,26,44.75989101877182
0.5606,41,46.72710015600236
0.6061,74,52.654783317855994
0.5909,87,50.674546305544446
0.6212,88,54.62199245508655
0.6061,93,52.654783317855994
0.6061,131,52.654783317855994
0.6061,48,52.654783317855994
0.5303,21,42.77965400646027
0.5152,19,40.81244486922973
0.5,13,38.83220785691818
0.4848,17,36.85197084460664
0.4848,14,36.85197084460664
0.4545,13,32.904524695064545
0.4545,13,32.904524695064545
0.4545,2,32.904524695064545
0.4394,9,30.937315557833998
0.4242,2,28.957078545522457
0.4394,9,30.937315557833998
0.4091,6,26.98986940829191
0.4242,5,28.957078545522457
0.4091,6,26.98986940829191
0.4545,29,32.904524695064545
0.4848,106,36.85197084460664
0.5,111,38.83220785691818
0.5152,204,40.81244486922973
0.5303,267,42.77965400646027
0.5303,273,42.77965400646027
0.5303,335,42.77965400646027
0.5303,308,42.77965400646027
0.5152,325,40.81244486922973
0.5152,347,40.81244486922973
0.5,165,38.83220785691818
0.4848,77,36.85197084460664
0.4848,61,36.85197084460664
0.4545,72,32.904524695064545
0.4394,47,30.937315557833998
0.4242,27,28.957078545522457
0.4394,35,30.937315557833998
0.4242,20,28.957078545522457
0.4091,44,26.98986940829191
0.3939,12,25.00963239598036
0.3485,8,19.094977109207726
0.3939,6,25.00963239598036
0.4091,8,26.98986940829191
0.4091,13,26.98986940829191
0.4242,39,28.957078545522457
0.4545,77,32.904524695064545
0.4848,167,36.85197084460664
0.5,191,38.83220785691818
0.5152,236,40.81244486922973
0.5303,243,42.77965400646027
0.5303,235,42.77965400646027
0.5303,240,42.77965400646027
0.5152,182,40.81244486922973
0.5,153,38.83220785691818
0.5,71,38.83220785691818
0.4848,50,36.85197084460664
0.4697,35,34.88476170737609
0.4242,42,28.957078545522457
0.4242,18,28.957078545522457
0.4394,7,30.937315557833998
0.4091,3,26.98986940829191
0.4091,0,26.98986940829191
0.3939,1,25.00963239598036
0.4091,1,26.98986940829191
0.3939,1,25.00963239598036
0.3939,2,25.00963239598036
0.3636,4,21.062186246438273
0.3939,15,25.00963239598036
0.4394,32,30.937315557833998
0.4545,25,32.904524695064545
0.4848,51,36.85197084460664
0.5303,63,42.77965400646027
0.5455,52,44.75989101877182
0.6212,88,54.62199245508655
0.6061,73,52.654783317855994
0.6212,74,54.62199245508655
0.6212,80,54.62199245508655
0.6212,84,54.62199245508655
0.5152,60,40.81244486922973
0.5,36,38.83220785691818
0.4848,21,36.85197084460664
0.4697,19,34.88476170737609
0.4545,25,32.904524695064545
0.4545,20,32.904524695064545
0.4545,5,32.904524695064545
0.4545,1,32.904524695064545
0.4394,1,30.937315557833998
0.4394,0,30.937315557833998
0.4242,1,28.957078545522457
0.4394,1,30.937315557833998
0.4091,6,26.98986940829191
0.4394,12,30.937315557833998
0.4545,28,32.904524695064545
0.4848,29,36.85197084460664
0.5152,50,40.81244486922973
0.6212,52,54.62199245508655
0.6212,80,54.62199245508655
0.6212,59,54.62199245508655
0.6364,67,56.60222946739808
0.6364,76,56.60222946739808
0.6364,108,56.60222946739808
0.6364,67,56.60222946739808
0.6212,64,54.62199245508655
0.6212,25,54.62199245508655
0.5455,45,44.75989101877182
0.5303,35,42.77965400646027
0.5303,20,42.77965400646027
0.5152,9,40.81244486922973
0.5152,7,40.81244486922973
0.5152,4,40.81244486922973
0.5152,0,40.81244486922973
0.4848,0,36.85197084460664
0.4848,1,36.85197084460664
0.4848,1,36.85197084460664
0.4697,11,34.88476170737609
0.4848,20,36.85197084460664
0.5,24,38.83220785691818
0.5,24,38.83220785691818
0.5152,29,40.81244486922973
0.5455,47,44.75989101877182
0.6061,48,52.654783317855994
0.6212,65,54.62199245508655
0.6515,64,58.56943860462864
0.6364,63,56.60222946739808
0.6515,67,58.56943860462864
0.6212,87,54.62199245508655
0.6212,63,54.62199245508655
0.6212,50,54.62199245508655
0.6061,45,52.654783317855994
0.6061,33,52.654783317855994
0.6061,30,52.654783317855994
0.5455,12,44.75989101877182
0.6061,19,52.654783317855994
0.5455,6,44.75989101877182
0.5152,3,40.81244486922973
0.5,0,38.83220785691818
0.5,1,38.83220785691818
0.5,2,38.83220785691818
0.5,3,38.83220785691818
0.5,18,38.83220785691818
0.5,33,38.83220785691818
0.5,23,38.83220785691818
0.5152,53,40.81244486922973
0.5152,57,40.81244486922973
0.5303,61,42.77965400646027
0.5303,49,42.77965400646027
0.5909,71,50.674546305544446
0.6061,63,52.654783317855994
0.5909,92,50.674546305544446
0.5909,112,50.674546305544446
0.5303,77,42.77965400646027
0.5152,45,40.81244486922973
0.5,28,38.83220785691818
0.5,24,38.83220785691818
0.5152,22,40.81244486922973
0.5152,13,40.81244486922973
0.5152,6,40.81244486922973
0.5,4,38.83220785691818
0.5,4,38.83220785691818
0.5,5,38.83220785691818
0.5,1,38.83220785691818
0.5,3,38.83220785691818
0.5,2,38.83220785691818
0.5,13,38.83220785691818
0.5152,20,40.81244486922973
0.5152,56,40.81244486922973
0.5152,41,40.81244486922973
0.5303,68,42.77965400646027
0.5455,90,44.75989101877182
0.5455,77,44.75989101877182
0.6061,99,52.654783317855994
0.6061,142,52.654783317855994
0.5455,137,44.75989101877182
0.5303,125,42.77965400646027
0.5303,81,42.77965400646027
0.5152,72,40.81244486922973
0.5152,40,40.81244486922973
0.5152,40,40.81244486922973
0.5,37,38.83220785691818
0.5,19,38.83220785691818
0.4848,10,36.85197084460664
0.4848,23,36.85197084460664
0.4848,19,36.85197084460664
0.4848,5,36.85197084460664
0.4848,1,36.85197084460664
0.4848,2,36.85197084460664
0.4848,2,36.85197084460664
0.4697,7,34.88476170737609
0.4848,26,36.85197084460664
0.4848,88,36.85197084460664
0.5152,165,40.81244486922973
0.5303,197,42.77965400646027
0.6212,264,54.62199245508655
0.6212,310,54.62199245508655
0.6212,325,54.62199245508655
0.5303,310,42.77965400646027
0.5303,257,42.77965400646027
0.5303,248,42.77965400646027
0.5303,138,42.77965400646027
0.5,67,38.83220785691818
0.5,58,38.83220785691818
0.5,49,38.83220785691818
0.5,41,38.83220785691818
0.5,31,38.83220785691818
0.5,20,38.83220785691818
0.4848,22,36.85197084460664
0.4848,17,36.85197084460664
0.4848,18,36.85197084460664
0.4848,1,36.85197084460664
0.4848,6,36.85197084460664
0.4848,7,36.85197084460664
0.4848,17,36.85197084460664
0.4848,55,36.85197084460664
0.4848,124,36.85197084460664
0.4697,120,34.88476170737609
0.4848,110,36.85197084460664
0.4697,118,34.88476170737609
0.4697,75,34.88476170737609
0.4848,98,36.85197084460664
0.4848,76,36.85197084460664
0.4697,42,34.88476170737609
0.4545,37,32.904524695064545
0.4242,18,28.957078545522457
0.4242,7,28.957078545522457
0.4242,4,28.957078545522457
0.4394,2,30.937315557833998
0.4394,2,30.937315557833998
0.4242,2,28.957078545522457
0.4394,2,30.937315557833998
0.2727,11,9.219847797812001
0.2727,8,9.219847797812001
0.2879,10,11.200084810123542
0.2879,15,11.200084810123542
0.2879,19,11.200084810123542
0.303,4,13.16729394735409
0.4848,6,36.85197084460664
0.2879,5,11.200084810123542
0.3182,4,15.14753095966563
0.303,2,13.16729394735409
0.303,3,13.16729394735409
0.3182,0,15.14753095966563
0.3182,0,15.14753095966563
0.303,0,13.16729394735409
0.3182,0,15.14753095966563
0.2879,0,11.200084810123542
0.303,0,13.16729394735409
0.303,0,13.16729394735409
0.303,3,13.16729394735409
0.3333,6,17.114740096896178
0.3333,17,17.114740096896178
0.3333,21,17.114740096896178
0.3485,37,19.094977109207726
0.4091,44,26.98986940829191
0.4242,22,28.957078545522457
0.4242,45,28.957078545522457
0.4242,33,28.957078545522457
0.4242,51,28.957078545522457
0.4091,39,26.98986940829191
0.4091,28,26.98986940829191
0.4091,27,26.98986940829191
0.4091,9,26.98986940829191
0.4091,12,26.98986940829191
0.3485,18,19.094977109207726
0.3636,7,21.062186246438273
0.3636,8,21.062186246438273
0.3182,8,15.14753095966563
0.3333,10,17.114740096896178
0.3333,5,17.114740096896178
0.3485,2,19.094977109207726
0.3333,1,17.114740096896178
0.3333,2,17.114740096896178
0.3485,6,19.094977109207726
0.3788,12,23.04242325874982
0.3636,21,21.062186246438273
0.3485,13,19.094977109207726
0.3485,14,19.094977109207726
0.3939,23,25.00963239598036
0.4091,49,26.98986940829191
0.4091,31,26.98986940829191
0.4091,35,26.98986940829191
0.4091,31,26.98986940829191
0.4091,37,26.98986940829191
0.4091,50,26.98986940829191
0.4091,28,26.98986940829191
0.3939,16,25.00963239598036
0.3939,29,25.00963239598036
0.3485,27,19.094977109207726
0.3333,8,17.114740096896178
0.3333,10,17.114740096896178
0.3182,5,15.14753095966563
0.3182,3,15.14753095966563
0.303,0,13.16729394735409
0.3182,1,15.14753095966563
0.3182,1,15.14753095966563
0.303,2,13.16729394735409
0.303,8,13.16729394735409
0.3333,31,17.114740096896178
0.3485,27,19.094977109207726
0.3939,21,25.00963239598036
0.4242,42,28.957078545522457
0.4242,52,28.957078545522457
0.4091,64,26.98986940829191
0.4091,63,26.98986940829191
0.4091,51,26.98986940829191
0.3939,48,25.00963239598036
0.3939,57,25.00963239598036
0.3939,32,25.00963239598036
0.3939,38,25.00963239598036
0.3333,14,17.114740096896178
0.3333,23,17.114740096896178
0.3333,14,17.114740096896178
0.303,11,13.16729394735409
0.3333,9,17.114740096896178
0.303,6,13.16729394735409
0.3182,10,15.14753095966563
0.3182,6,15.14753095966563
0.303,8,13.16729394735409
0.303,1,13.16729394735409
0.3182,4,15.14753095966563
0.303,1,13.16729394735409
0.303,10,13.16729394735409
0.303,31,13.16729394735409
0.3333,68,17.114740096896178
0.3333,56,17.114740096896178
0.3182,74,15.14753095966563
0.3333,110,17.114740096896178
0.3333,136,17.114740096896178
0.3182,117,15.14753095966563
0.3333,108,17.114740096896178
0.3333,112,17.114740096896178
0.3333,58,17.114740096896178
0.3485,22,19.094977109207726
0.3333,23,17.114740096896178
0.3485,31,19.094977109207726
0.3333,13,17.114740096896178
0.3333,15,17.114740096896178
0.3182,5,15.14753095966563
0.2879,26,11.200084810123542
0.3333,6,17.114740096896178
0.2879,1,11.200084810123542
0.2727,2,9.219847797812001
0.2727,0,9.219847797812001
0.2879,2,11.200084810123542
0.2727,11,9.219847797812001
0.303,34,13.16729394735409
0.3333,56,17.114740096896178
0.3333,73,17.114740096896178
0.3939,134,25.00963239598036
0.3939,150,25.00963239598036
0.4091,122,26.98986940829191
0.4091,149,26.98986940829191
0.4091,149,26.98986940829191
0.4091,119,26.98986940829191
0.3485,57,19.094977109207726
0.3485,31,19.094977109207726
0.3333,24,17.114740096896178
0.2879,7,11.200084810123542
0.2727,16,9.219847797812001
0.2879,15,11.200084810123542
0.303,12,13.16729394735409
0.2879,3,11.200084810123542
0.303,0,13.16729394735409
0.303,2,13.16729394735409
0.2879,1,11.200084810123542
0.2879,5,11.200084810123542
0.2727,1,9.219847797812001
0.2879,4,11.200084810123542
0.2879,8,11.200084810123542
0.2879,19,11.200084810123542
0.2879,18,11.200084810123542
0.303,30,13.16729394735409
0.3182,31,15.14753095966563
0.3333,38,17.114740096896178
0.3333,39,17.114740096896178
0.3939,31,25.00963239598036
0.3939,24,25.00963239598036
0.3333,35,17.114740096896178
0.3182,34,15.14753095966563
0.3182,19,15.14753095966563
0.3182,11,15.14753095966563
0.303,13,13.16729394735409
0.2879,8,11.200084810123542
0.2727,4,9.219847797812001
0.2727,0,9.219847797812001
0.2576,1,7.252638660581454
0.2424,0,5.272401648269909
0.2576,0,7.252638660581454
0.2424,0,5.272401648269909
0.2576,0,7.252638660581454
0.2273,1,3.305192511039362
0.2273,6,3.305192511039362
0.2121,9,1.3249554987278174
0.2273,20,3.305192511039362
0.2576,25,7.252638660581454
0.2879,41,11.200084810123542
0.3333,39,17.114740096896178
0.3333,31,17.114740096896178
0.3333,46,17.114740096896178
0.3636,44,21.062186246438273
0.3182,45,15.14753095966563
0.3333,33,17.114740096896178
0.303,30,13.16729394735409
0.303,20,13.16729394735409
0.2879,15,11.200084810123542
0.2879,10,11.200084810123542
0.2879,14,11.200084810123542
0.2879,17,11.200084810123542
0.2879,19,11.200084810123542
0.2879,49,11.200084810123542
0.2727,6,9.219847797812001
0.2576,6,7.252638660581454
0.2576,2,7.252638660581454
0.2576,0,7.252638660581454
0.2576,0,7.252638660581454
0.2424,3,5.272401648269909
0.2273,5,3.305192511039362
0.2424,18,5.272401648269909
0.2424,17,5.272401648269909
0.2576,27,7.252638660581454
0.2879,15,11.200084810123542
0.303,24,13.16729394735409
0.303,23,13.16729394735409
0.2879,19,11.200084810123542
0.303,20,13.16729394735409
0.2879,23,11.200084810123542
0.2879,16,11.200084810123542
0.2879,17,11.200084810123542
0.2727,17,9.219847797812001
0.303,7,13.16729394735409
0.303,5,13.16729394735409
0.2879,4,11.200084810123542
0.2727,3,9.219847797812001
0.2727,1,9.219847797812001
0.2727,1,9.219847797812001
0.2879,1,11.200084810123542
0.2879,1,11.200084810123542
0.2879,0,11.200084810123542
0.2879,2,11.200084810123542
0.2576,12,7.252638660581454
0.2879,16,11.200084810123542
0.2879,22,11.200084810123542
0.303,13,13.16729394735409
0.3333,16,17.114740096896178
0.4091,33,26.98986940829191
0.4394,33,30.937315557833998
0.4394,33,30.937315557833998
0.4394,32,30.937315557833998
0.4242,18,28.957078545522457
0.4091,36,26.98986940829191
0.4091,16,26.98986940829191
0.3939,14,25.00963239598036
0.3939,10,25.00963239598036
0.3333,11,17.114740096896178
0.303,14,13.16729394735409
0.303,5,13.16729394735409
0.303,9,13.16729394735409
0.303,3,13.16729394735409
0.303,1,13.16729394735409
0.2879,3,11.200084810123542
0.2879,0,11.200084810123542
0.2879,2,11.200084810123542
0.2727,5,9.219847797812001
0.2727,9,9.219847797812001
0.3182,25,15.14753095966563
0.303,23,13.16729394735409
0.3333,34,17.114740096896178
0.4091,66,26.98986940829191
0.4394,48,30.937315557833998
0.4545,62,32.904524695064545
0.4545,67,32.904524695064545
0.4545,78,32.904524695064545
0.4545,57,32.904524695064545
0.4242,61,28.957078545522457
0.4242,46,28.957078545522457
0.3485,30,19.094977109207726
0.3485,20,19.094977109207726
0.3636,23,21.062186246438273
0.3485,17,19.094977109207726
0.3333,20,17.114740096896178
0.3333,16,17.114740096896178
0.3182,8,15.14753095966563
0.3485,2,19.094977109207726
0.3333,9,17.114740096896178
0.2727,2,9.219847797812001
0.3182,1,15.14753095966563
0.2576,5,7.252638660581454
0.2727,14,9.219847797812001
0.3485,16,19.094977109207726
0.3485,43,19.094977109207726
0.4091,86,26.98986940829191
0.4091,143,26.98986940829191
0.4697,258,34.88476170737609
0.5,268,38.83220785691818
0.5152,280,40.81244486922973
0.5,216,38.83220785691818
0.5152,227,40.81244486922973
0.4848,183,36.85197084460664
0.4394,103,30.937315557833998
0.4545,55,32.904524695064545
0.4394,39,30.937315557833998
0.4091,51,26.98986940829191
0.3939,39,25.00963239598036
0.3636,26,21.062186246438273
0.3485,14,19.094977109207726
0.3485,26,19.094977109207726
0.3333,12,17.114740096896178
0.3636,9,21.062186246438273
0.3333,5,17.114740096896178
0.303,0,13.16729394735409
0.3182,3,15.14753095966563
0.3182,12,15.14753095966563
0.3333,32,17.114740096896178
0.3788,94,23.04242325874982
0.4091,133,26.98986940829191
0.4545,180,32.904524695064545
0.4848,195,36.85197084460664
0.5152,262,40.81244486922973
0.6212,292,54.62199245508655
0.5303,304,42.77965400646027
0.5152,260,40.81244486922973
0.5152,151,40.81244486922973
0.5,102,38.83220785691818
0.4697,69,34.88476170737609
0.4394,54,30.937315557833998
0.4394,44,30.937315557833998
0.4242,21,28.957078545522457
0.4242,16,28.957078545522457
0.4242,6,28.957078545522457
0.4091,4,26.98986940829191
0.4091,6,26.98986940829191
0.4091,1,26.98986940829191
0.4091,1,26.98986940829191
0.3939,1,25.00963239598036
0.3939,7,25.00963239598036
0.4091,16,26.98986940829191
0.4242,50,28.957078545522457
0.4394,60,30.937315557833998
0.4697,82,34.88476170737609
0.5,112,38.83220785691818
0.5303,105,42.77965400646027
0.6061,108,52.654783317855994
0.5455,134,44.75989101877182
0.5303,102,42.77965400646027
0.5303,87,42.77965400646027
0.5303,66,42.77965400646027
0.5,65,38.83220785691818
0.5152,30,40.81244486922973
0.5,31,38.83220785691818
0.5152,10,40.81244486922973
0.5,12,38.83220785691818
0.5152,1,40.81244486922973
0.5,5,38.83220785691818
0.4394,0,30.937315557833998
0.3182,7,15.14753095966563
0.3333,2,17.114740096896178
0.3333,0,17.114740096896178
0.3182,0,15.14753095966563
0.2879,2,11.200084810123542
0.303,1,13.16729394735409
0.303,4,13.16729394735409
0.303,1,13.16729394735409
0.2727,10,9.219847797812001
0.303,22,13.16729394735409
0.3182,16,15.14753095966563
0.3182,30,15.14753095966563
0.3939,34,25.00963239598036
0.4091,33,26.98986940829191
0.3939,28,25.00963239598036
0.303,33,13.16729394735409
0.3182,45,15.14753095966563
0.2879,12,11.200084810123542
0.2727,12,9.219847797812001
0.2727,9,9.219847797812001
0.2273,15,3.305192511039362
0.2273,6,3.305192511039362
0.2424,4,5.272401648269909
0.2121,2,1.3249554987278174
0.2121,0,1.3249554987278174
0.2273,0,3.305192511039362
0.2273,0,3.305192511039362
0.2273,0,3.305192511039362
0.2273,4,3.305192511039362
0.2121,10,1.3249554987278174
0.2576,27,7.252638660581454
0.2727,22,9.219847797812001
0.2879,18,11.200084810123542
0.303,25,13.16729394735409
0.3333,40,17.114740096896178
0.3333,32,17.114740096896178
0.3485,20,19.094977109207726
0.3333,32,17.114740096896178
0.3485,31,19.094977109207726
0.3182,19,15.14753095966563
0.3182,24,15.14753095966563
0.303,28,13.16729394735409
0.3182,15,15.14753095966563
0.3333,5,17.114740096896178
0.3182,6,15.14753095966563
0.2424,9,5.272401648269909
0.303,1,13.16729394735409
0.2727,2,9.219847797812001
0.2576,0,7.252638660581454
0.2879,0,11.200084810123542
0.2879,0,11.200084810123542
0.2879,3,11.200084810123542
0.2879,1,11.200084810123542
0.2879,7,11.200084810123542
0.2879,21,11.200084810123542
0.3182,17,15.14753095966563
0.3333,11,17.114740096896178
0.3333,28,17.114740096896178
0.3636,29,21.062186246438273
0.3939,20,25.00963239598036
0.3939,27,25.00963239598036
0.3939,26,25.00963239598036
0.3485,24,19.094977109207726
0.3485,22,19.094977109207726
0.3485,10,19.094977109207726
0.3333,11,17.114740096896178
0.3485,23,19.094977109207726
0.3333,20,17.114740096896178
0.3182,10,15.14753095966563
0.3182,7,15.14753095966563
0.3333,7,17.114740096896178
0.3182,5,15.14753095966563
0.303,0,13.16729394735409
0.303,0,13.16729394735409
0.3182,0,15.14753095966563
0.3182,2,15.14753095966563
0.3182,4,15.14753095966563
0.303,5,13.16729394735409
0.3333,17,17.114740096896178
0.3485,21,19.094977109207726
0.3333,33,17.114740096896178
0.3939,33,25.00963239598036
0.4091,28,26.98986940829191
0.4242,52,28.957078545522457
0.4242,47,28.957078545522457
0.4242,30,28.957078545522457
0.4242,33,28.957078545522457
0.3485,41,19.094977109207726
0.3333,22,17.114740096896178
0.3485,26,19.094977109207726
0.3333,20,17.114740096896178
0.3333,21,17.114740096896178
0.303,23,13.16729394735409
0.303,14,13.16729394735409
0.303,11,13.16729394735409
0.2576,13,7.252638660581454
0.2576,8,7.252638660581454
0.2576,2,7.252638660581454
0.2273,1,3.305192511039362
0.2424,1,5.272401648269909
0.2273,0,3.305192511039362
0.2273,8,3.305192511039362
0.2576,30,7.252638660581454
0.3182,48,15.14753095966563
0.3333,62,17.114740096896178
0.3939,80,25.00963239598036
0.4091,117,26.98986940829191
0.4242,179,28.957078545522457
0.4242,175,28.957078545522457
0.4242,175,28.957078545522457
0.4091,144,26.98986940829191
0.3939,101,25.00963239598036
0.3636,34,21.062186246438273
0.3485,45,19.094977109207726
0.3485,30,19.094977109207726
0.3333,15,17.114740096896178
0.3333,15,17.114740096896178
0.3182,19,15.14753095966563
0.303,11,13.16729394735409
0.2879,14,11.200084810123542
0.2879,8,11.200084810123542
0.303,9,13.16729394735409
0.2879,4,11.200084810123542
0.2879,5,11.200084810123542
0.2727,2,9.219847797812001
0.2727,3,9.219847797812001
0.2879,19,11.200084810123542
0.303,49,13.16729394735409
0.303,79,13.16729394735409
0.3939,92,25.00963239598036
0.4091,101,26.98986940829191
0.4091,113,26.98986940829191
0.4091,125,26.98986940829191
0.4242,89,28.957078545522457
0.4091,59,26.98986940829191
0.3939,48,25.00963239598036
0.3485,36,19.094977109207726
0.3485,16,19.094977109207726
0.3485,9,19.094977109207726
0.3333,17,17.114740096896178
0.3333,8,17.114740096896178
0.3485,6,19.094977109207726
0.3485,5,19.094977109207726
0.3485,0,19.094977109207726
0.3333,0,17.114740096896178
0.3485,0,19.094977109207726
0.3485,1,19.094977109207726
0.3485,1,19.094977109207726
0.3333,3,17.114740096896178
0.3333,5,17.114740096896178
0.3333,13,17.114740096896178
0.3333,18,17.114740096896178
0.3333,33,17.114740096896178
0.3939,33,25.00963239598036
0.4091,35,26.98986940829191
0.4394,46,30.937315557833998
0.4394,47,30.937315557833998
0.4394,44,30.937315557833998
0.4242,55,28.957078545522457
0.4242,33,28.957078545522457
0.4091,21,26.98986940829191
0.4091,25,26.98986940829191
0.3939,7,25.00963239598036
0.3939,15,25.00963239598036
0.3485,7,19.094977109207726
0.3485,2,19.094977109207726
0.3333,3,17.114740096896178
0.3485,3,19.094977109207726
0.3333,0,17.114740096896178
0.3485,0,19.094977109207726
0.3333,0,17.114740096896178
0.3333,2,17.114740096896178
0.3333,2,17.114740096896178
0.3333,7,17.114740096896178
0.3333,16,17.114740096896178
0.3788,28,23.04242325874982
0.4091,32,26.98986940829191
0.4242,45,28.957078545522457
0.4242,70,28.957078545522457
0.4394,49,30.937315557833998
0.4394,47,30.937315557833998
0.4545,61,32.904524695064545
0.4242,60,28.957078545522457
0.4091,37,26.98986940829191
0.4091,16,26.98986940829191
0.4091,23,26.98986940829191
0.3939,11,25.00963239598036
0.3788,14,23.04242325874982
0.3788,7,23.04242325874982
0.3333,1,17.114740096896178
0.3636,1,21.062186246438273
0.3333,1,17.114740096896178
0.2879,2,11.200084810123542
0.2879,0,11.200084810123542
0.2879,0,11.200084810123542
0.2879,1,11.200084810123542
0.303,2,13.16729394735409
0.2879,11,11.200084810123542
0.303,12,13.16729394735409
0.3333,45,17.114740096896178
0.3788,22,23.04242325874982
0.4091,43,26.98986940829191
0.4394,74,30.937315557833998
0.4394,70,30.937315557833998
0.4545,84,32.904524695064545
0.4545,68,32.904524695064545
0.4394,59,30.937315557833998
0.4091,41,26.98986940829191
0.4242,24,28.957078545522457
0.3939,23,25.00963239598036
0.3485,11,19.094977109207726
0.3788,8,23.04242325874982
0.3636,6,21.062186246438273
0.3485,7,19.094977109207726
0.3333,3,17.114740096896178
