instant,cnt,Predicted Y
14472,356,381.87698745091984
14473,357,381.9102655380552
14474,357,381.9435436251905
14475,357,381.9768217123259
14476,357,382.01009979946116
14477,357,382.04337788659655
14478,357,382.0766559737318
14479,357,382.1099340608671
14480,357,382.1432121480025
14481,357,382.17649023513775
14482,357,382.20976832227313
14483,357,382.2430464094084
14484,357,382.2763244965437
14485,357,382.30960258367907
14486,358,382.34288067081434
14487,358,382.3761587579497
14488,358,382.409436845085
14489,358,382.4427149322204
14490,358,382.47599301935566
14491,358,382.5092711064909
14492,358,382.5425491936263
14493,358,382.5758272807616
14494,358,382.609105367897
14495,358,382.64238345503225
14496,358,382.6756615421675
14497,358,382.7089396293029
14498,358,382.7422177164382
14499,358,382.77549580357356
14500,358,382.80877389070884
14501,358,382.8420519778442
14502,358,382.8753300649795
14503,358,382.90860815211477
14504,358,382.94188623925015
14505,359,382.9751643263854
14506,359,383.0084424135208
14507,359,383.0417205006561
14508,359,383.07499858779136
14509,359,383.10827667492674
14510,359,383.141554762062
14511,359,383.1748328491974
14512,359,383.2081109363327
14513,359,383.24138902346806
14514,359,383.27466711060333
14515,359,383.3079451977386
14516,359,383.341223284874
14517,359,383.37450137200926
14518,359,383.40777945914465
14519,359,383.4410575462799
14520,359,383.4743356334152
14521,359,383.5076137205506
14522,359,383.54089180768585
14523,360,383.57416989482124
14524,360,383.6074479819565
14525,360,383.6407260690919
14526,360,383.67400415622717
14527,360,383.70728224336244
14528,360,383.74056033049783
14529,360,383.7738384176331
14530,360,383.8071165047685
14531,360,383.84039459190376
14532,360,383.87367267903903
14533,360,383.9069507661744
14534,360,383.9402288533097
14535,360,383.9735069404451
14536,360,384.00678502758035
14537,360,384.0400631147156
14538,360,384.073341201851
14539,360,384.1066192889863
14540,361,384.13989737612167
14541,361,384.17317546325694
14542,361,384.2064535503923
14543,361,384.2397316375276
14544,361,384.27300972466287
14545,361,384.30628781179826
14546,361,384.33956589893353
14547,361,384.3728439860689
14548,361,384.4061220732042
14549,361,384.43940016033946
14550,361,384.47267824747485
14551,361,384.5059563346101
14552,361,384.5392344217455
14553,361,384.5725125088808
14554,361,384.60579059601616
14555,361,384.63906868315144
14556,361,384.6723467702867
14557,362,384.7056248574221
14558,362,384.73890294455737
14559,362,384.77218103169275
14560,362,384.805459118828
14561,362,384.8387372059633
14562,362,384.8720152930987
14563,362,384.90529338023396
14564,362,384.93857146736934
14565,362,384.9718495545046
14566,362,385.00512764164
14567,362,385.0384057287753
14568,362,385.07168381591055
14569,362,385.10496190304593
14570,362,385.1382399901812
14571,362,385.1715180773166
14572,362,385.20479616445186
14573,362,385.23807425158714
14574,362,385.2713523387225
14575,362,385.3046304258578
14576,363,385.3379085129932
14577,363,385.37118660012845
14578,363,385.40446468726384
14579,363,385.4377427743991
14580,363,385.4710208615344
14581,363,385.50429894866977
14582,363,385.53757703580504
14583,363,385.57085512294043
14584,363,385.6041332100757
14585,363,385.637411297211
14586,363,385.67068938434636
14587,363,385.70396747148163
14588,363,385.737245558617
14589,363,385.7705236457523
14590,363,385.8038017328877
14591,363,385.83707982002295
14592,363,385.8703579071582
14593,363,385.9036359942936
14594,363,385.9369140814289
14595,364,385.97019216856427
14596,364,386.00347025569954
14597,364,386.0367483428348
14598,364,386.0700264299702
14599,364,386.10330451710547
14600,364,386.13658260424086
14601,364,386.16986069137613
14602,364,386.2031387785114
14603,365,386.2364168656468
14604,365,386.26969495278206
14605,365,386.30297303991745
14606,365,386.3362511270527
14607,365,386.3695292141881
14608,365,386.4028073013234
14609,365,386.43608538845865
14610,365,386.46936347559404
14611,365,386.5026415627293
14612,365,386.5359196498647
14613,365,386.56919773699997
14614,365,386.60247582413524
14615,365,386.6357539112706
14616,365,386.6690319984059
14617,365,386.7023100855413
14618,365,386.73558817267656
14619,366,386.76886625981194
14620,366,386.8021443469472
14621,366,386.8354224340825
14622,366,386.8687005212179
14623,366,386.90197860835315
14624,366,386.93525669548853
14625,366,386.9685347826238
14626,366,387.0018128697591
14627,366,387.03509095689446
14628,366,387.06836904402974
14629,366,387.1016471311651
14630,367,387.1349252183004
14631,367,387.1682033054358
14632,367,387.20148139257105
14633,367,387.2347594797063
14634,367,387.2680375668417
14635,367,387.301315653977
14636,367,387.33459374111237
14637,367,387.36787182824764
14638,367,387.4011499153829
14639,367,387.4344280025183
14640,367,387.4677060896536
14641,367,387.50098417678896
14642,367,387.53426226392423
14643,367,387.5675403510596
14644,367,387.6008184381949
14645,367,387.63409652533016
14646,367,387.66737461246555
14647,367,387.7006526996008
14648,367,387.7339307867362
14649,367,387.7672088738715
14650,367,387.80048696100675
14651,368,387.83376504814214
14652,368,387.8670431352774
14653,368,387.9003212224128
14654,368,387.9335993095481
14655,368,387.96687739668346
14656,368,388.00015548381873
14657,368,388.033433570954
14658,369,388.0667116580894
14659,369,388.09998974522466
14660,369,388.13326783236005
14661,369,388.1665459194953
14662,369,388.1998240066306
14663,369,388.233102093766
14664,369,388.26638018090125
14665,369,388.29965826803664
14666,369,388.3329363551719
14667,369,388.3662144423072
14668,369,388.39949252944257
14669,369,388.43277061657784
14670,369,388.4660487037132
14671,370,388.4993267908485
14672,370,388.5326048779839
14673,370,388.56588296511916
14674,370,388.59916105225443
14675,370,388.6324391393898
14676,370,388.6657172265251
14677,370,388.6989953136605
14678,370,388.73227340079575
14679,370,388.765551487931
14680,370,388.7988295750664
14681,370,388.8321076622017
14682,370,388.86538574933707
14683,370,388.89866383647234
14684,370,388.9319419236077
14685,371,388.965220010743
14686,371,388.99849809787827
14687,371,389.03177618501365
14688,371,389.0650542721489
14689,371,389.0983323592843
14690,371,389.1316104464196
14691,371,389.16488853355486
14692,371,389.19816662069024
14693,371,389.2314447078255
14694,371,389.2647227949609
14695,371,389.2980008820962
14696,371,389.33127896923156
14697,371,389.36455705636683
14698,372,389.3978351435021
14699,372,389.4311132306375
14700,372,389.46439131777277
14701,372,389.49766940490815
14702,372,389.5309474920434
14703,372,389.5642255791787
14704,372,389.5975036663141
14705,372,389.63078175344936
14706,372,389.66405984058474
14707,372,389.69733792772
14708,372,389.7306160148554
14709,372,389.7638941019907
14710,372,389.79717218912594
14711,372,389.83045027626133
14712,372,389.8637283633966
14713,373,389.897006450532
14714,373,389.93028453766726
14715,373,389.96356262480253
14716,373,389.9968407119379
14717,373,390.0301187990732
14718,373,390.0633968862086
14719,373,390.09667497334385
14720,373,390.12995306047924
14721,373,390.1632311476145
14722,373,390.1965092347498
14723,373,390.22978732188517
14724,373,390.26306540902044
14725,373,390.2963434961558
14726,373,390.3296215832911
14727,373,390.3628996704264
14728,373,390.39617775756176
14729,373,390.42945584469703
14730,374,390.4627339318324
14731,374,390.4960120189677
14732,374,390.5292901061031
14733,374,390.56256819323835
14734,374,390.5958462803736
14735,374,390.629124367509
14736,374,390.6624024546443
14737,374,390.69568054177967
14738,374,390.72895862891494
14739,374,390.7622367160502
14740,374,390.7955148031856
14741,374,390.82879289032087
14742,374,390.86207097745626
14743,374,390.8953490645915
14744,374,390.9286271517268
14745,374,390.9619052388622
14746,374,390.99518332599746
14747,374,391.02846141313285
14748,374,391.0617395002681
14749,374,391.0950175874035
14750,374,391.1282956745388
14751,374,391.16157376167405
14752,374,391.19485184880944
14753,375,391.2281299359447
14754,375,391.2614080230801
14755,375,391.29468611021537
14756,375,391.32796419735064
14757,375,391.361242284486
14758,375,391.3945203716213
14759,375,391.4277984587567
14760,375,391.46107654589196
14761,375,391.49435463302734
14762,375,391.5276327201626
14763,375,391.5609108072979
14764,375,391.5941888944333
14765,375,391.62746698156855
14766,376,391.66074506870393
14767,376,391.6940231558392
14768,376,391.7273012429745
14769,376,391.76057933010986
14770,376,391.79385741724514
14771,376,391.8271355043805
14772,376,391.8604135915158
14773,376,391.8936916786512
14774,376,391.92696976578645
14775,376,391.9602478529217
14776,376,391.9935259400571
14777,376,392.0268040271924
14778,376,392.06008211432777
14779,376,392.09336020146304
14780,376,392.1266382885983
14781,376,392.1599163757337
14782,377,392.193194462869
14783,377,392.22647255000436
14784,377,392.25975063713963
14785,377,392.293028724275
14786,377,392.3263068114103
14787,377,392.35958489854556
14788,377,392.39286298568095
14789,377,392.4261410728162
14790,377,392.4594191599516
14791,377,392.4926972470869
14792,377,392.52597533422215
14793,377,392.55925342135754
14794,377,392.5925315084928
14795,377,392.6258095956282
14796,377,392.65908768276347
14797,377,392.69236576989886
14798,377,392.72564385703413
14799,378,392.7589219441694
14800,378,392.7922000313048
14801,378,392.82547811844006
14802,378,392.85875620557545
14803,378,392.8920342927107
14804,378,392.925312379846
14805,378,392.9585904669814
14806,378,392.99186855411665
14807,378,393.02514664125204
14808,378,393.0584247283873
14809,378,393.0917028155226
14810,378,393.12498090265797
14811,378,393.15825898979324
14812,379,393.1915370769286
14813,379,393.2248151640639
14814,379,393.2580932511993
14815,379,393.29137133833456
14816,379,393.32464942546983
14817,379,393.3579275126052
14818,379,393.3912055997405
14819,379,393.4244836868759
14820,379,393.45776177401115
14821,379,393.4910398611464
14822,379,393.5243179482818
14823,380,393.5575960354171
14824,380,393.59087412255246
14825,380,393.62415220968774
14826,380,393.6574302968231
14827,380,393.6907083839584
14828,380,393.72398647109367
14829,380,393.75726455822905
14830,380,393.7905426453643
14831,380,393.8238207324997
14832,380,393.857098819635
14833,380,393.89037690677026
14834,380,393.92365499390564
14835,380,393.9569330810409
14836,380,393.9902111681763
14837,380,394.0234892553116
14838,380,394.05676734244696
14839,381,394.09004542958223
14840,381,394.1233235167175
14841,381,394.1566016038529
14842,381,394.18987969098816
14843,381,394.22315777812355
14844,381,394.2564358652588
14845,381,394.2897139523941
14846,381,394.3229920395295
14847,381,394.35627012666475
14848,381,394.38954821380014
14849,381,394.4228263009354
14850,381,394.4561043880708
14851,381,394.48938247520607
14852,382,394.52266056234134
14853,382,394.55593864947673
14854,382,394.589216736612
14855,382,394.6224948237474
14856,382,394.65577291088266
14857,382,394.68905099801793
14858,382,394.7223290851533
14859,382,394.7556071722886
14860,382,394.788885259424
14861,382,394.82216334655925
14862,382,394.85544143369464
14863,382,394.8887195208299
14864,382,394.9219976079652
14865,382,394.95527569510057
14866,382,394.98855378223584
14867,382,395.0218318693712
14868,382,395.0551099565065
14869,382,395.08838804364177
14870,382,395.12166613077716
14871,383,395.15494421791243
14872,383,395.1882223050478
14873,383,395.2215003921831
14874,383,395.25477847931836
14875,383,395.28805656645375
14876,383,395.321334653589
14877,383,395.3546127407244
14878,383,395.3878908278597
14879,383,395.42116891499506
14880,383,395.45444700213034
14881,383,395.4877250892656
14882,383,395.521003176401
14883,383,395.55428126353627
14884,383,395.58755935067165
14885,383,395.6208374378069
14886,383,395.6541155249422
14887,384,395.6873936120776
14888,384,395.72067169921286
14889,384,395.75394978634824
14890,384,395.7872278734835
14891,384,395.8205059606189
14892,384,395.8537840477542
14893,384,395.88706213488945
14894,384,395.92034022202483
14895,384,395.9536183091601
14896,384,395.9868963962955
14897,384,396.02017448343076
14898,385,396.05345257056604
14899,385,396.0867306577014
14900,385,396.1200087448367
14901,385,396.1532868319721
14902,385,396.18656491910735
14903,385,396.21984300624274
14904,385,396.253121093378
14905,385,396.2863991805133
14906,385,396.3196772676487
14907,385,396.35295535478394
14908,385,396.38623344191933
14909,385,396.4195115290546
14910,385,396.4527896161899
14911,385,396.48606770332526
14912,385,396.51934579046053
14913,385,396.5526238775959
14914,385,396.5859019647312
14915,385,396.6191800518666
14916,386,396.65245813900185
14917,386,396.6857362261371
14918,386,396.7190143132725
14919,386,396.7522924004078
14920,386,396.78557048754317
14921,386,396.81884857467844
14922,386,396.8521266618137
14923,386,396.8854047489491
14924,386,396.9186828360844
14925,386,396.95196092321976
14926,386,396.98523901035503
14927,386,397.0185170974904
14928,386,397.0517951846257
14929,387,397.08507327176096
14930,387,397.11835135889635
14931,387,397.1516294460316
14932,387,397.184907533167
14933,387,397.2181856203023
14934,387,397.25146370743755
14935,387,397.28474179457294
14936,387,397.3180198817082
14937,387,397.3512979688436
14938,387,397.38457605597887
14939,387,397.41785414311414
14940,387,397.4511322302495
14941,387,397.4844103173848
14942,387,397.5176884045202
14943,387,397.55096649165546
14944,388,397.58424457879084
14945,388,397.6175226659261
14946,388,397.6508007530614
14947,388,397.6840788401968
14948,388,397.71735692733205
14949,388,397.75063501446743
14950,388,397.7839131016027
14951,388,397.817191188738
14952,388,397.85046927587337
14953,388,397.88374736300864
14954,388,397.917025450144
14955,389,397.9503035372793
14956,389,397.9835816244147
14957,389,398.01685971154996
14958,389,398.0501377986852
14959,389,398.0834158858206
14960,389,398.1166939729559
14961,389,398.1499720600913
14962,389,398.18325014722654
14963,389,398.2165282343618
14964,389,398.2498063214972
14965,389,398.2830844086325
14966,389,398.31636249576786
14967,389,398.34964058290313
14968,389,398.3829186700385
14969,390,398.4161967571738
14970,390,398.44947484430907
14971,390,398.48275293144445
14972,390,398.5160310185797
14973,390,398.5493091057151
14974,390,398.5825871928504
14975,390,398.61586527998566
14976,390,398.64914336712104
14977,390,398.6824214542563
14978,390,398.7156995413917
14979,390,398.748977628527
14980,390,398.78225571566236
14981,390,398.81553380279763
14982,390,398.8488118899329
14983,390,398.8820899770683
14984,391,398.91536806420356
14985,391,398.94864615133895
14986,391,398.9819242384742
14987,391,399.0152023256095
14988,391,399.0484804127449
14989,391,399.08175849988015
14990,391,399.11503658701554
14991,391,399.1483146741508
14992,391,399.1815927612862
14993,391,399.21487084842147
14994,391,399.24814893555674
14995,391,399.2814270226921
14996,391,399.3147051098274
14997,392,399.3479831969628
14998,392,399.38126128409806
14999,392,399.41453937123333
15000,392,399.4478174583687
15001,392,399.481095545504
15002,392,399.5143736326394
15003,392,399.54765171977465
15004,392,399.5809298069099
15005,392,399.6142078940453
15006,392,399.6474859811806
15007,392,399.68076406831597
15008,392,399.71404215545124
15009,392,399.7473202425866
15010,392,399.7805983297219
15011,392,399.81387641685717
15012,393,399.84715450399256
15013,393,399.8804325911278
15014,393,399.9137106782632
15015,393,399.9469887653985
15016,393,399.98026685253376
15017,394,400.01354493966915
15018,394,400.0468230268044
15019,394,400.0801011139398
15020,394,400.1133792010751
15021,394,400.14665728821046
15022,394,400.17993537534574
15023,394,400.213213462481
15024,394,400.2464915496164
15025,394,400.27976963675167
15026,394,400.31304772388705
15027,395,400.3463258110223
15028,395,400.3796038981576
15029,395,400.412881985293
15030,395,400.44616007242826
15031,395,400.47943815956364
15032,395,400.5127162466989
15033,395,400.5459943338343
15034,395,400.5792724209696
15035,395,400.61255050810485
15036,395,400.64582859524023
15037,395,400.6791066823755
15038,395,400.7123847695109
15039,396,400.74566285664616
15040,396,400.77894094378144
15041,396,400.8122190309168
15042,396,400.8454971180521
15043,396,400.8787752051875
15044,396,400.91205329232275
15045,396,400.94533137945814
15046,396,400.9786094665934
15047,396,401.0118875537287
15048,396,401.04516564086407
15049,396,401.07844372799934
15050,396,401.11172181513473
15051,396,401.14499990227
15052,396,401.1782779894053
15053,397,401.21155607654066
15054,397,401.24483416367593
15055,397,401.2781122508113
15056,397,401.3113903379466
15057,397,401.344668425082
15058,397,401.37794651221725
15059,397,401.4112245993525
15060,397,401.4445026864879
15061,397,401.4777807736232
15062,397,401.51105886075857
15063,397,401.54433694789384
15064,398,401.5776150350291
15065,398,401.6108931221645
15066,398,401.64417120929977
15067,398,401.67744929643516
15068,398,401.71072738357043
15069,398,401.7440054707057
15070,398,401.7772835578411
15071,398,401.81056164497636
15072,398,401.84383973211175
15073,398,401.877117819247
15074,398,401.9103959063824
15075,398,401.9436739935177
15076,398,401.97695208065295
15077,398,402.01023016778834
15078,398,402.0435082549236
15079,398,402.076786342059
15080,398,402.11006442919427
15081,399,402.14334251632954
15082,399,402.1766206034649
15083,399,402.2098986906002
15084,399,402.2431767777356
15085,399,402.27645486487086
15086,399,402.30973295200624
15087,399,402.3430110391415
15088,399,402.3762891262768
15089,399,402.4095672134122
15090,400,402.44284530054745
15091,400,402.47612338768283
15092,400,402.5094014748181
15093,400,402.5426795619534
15094,400,402.57595764908876
15095,400,402.60923573622404
15096,400,402.6425138233594
15097,400,402.6757919104947
15098,400,402.7090699976301
15099,400,402.74234808476535
15100,401,402.7756261719006
15101,401,402.808904259036
15102,401,402.8421823461713
15103,401,402.87546043330667
15104,401,402.90873852044194
15105,401,402.9420166075772
15106,401,402.9752946947126
15107,401,403.0085727818479
15108,401,403.04185086898326
15109,401,403.07512895611853
15110,402,403.1084070432539
15111,402,403.1416851303892
15112,402,403.17496321752446
15113,402,403.20824130465985
15114,402,403.2415193917951
15115,402,403.2747974789305
15116,402,403.3080755660658
15117,402,403.34135365320105
15118,402,403.37463174033644
15119,402,403.4079098274717
15120,402,403.4411879146071
15121,402,403.47446600174237
15122,402,403.50774408887776
15123,402,403.54102217601303
15124,402,403.5743002631483
15125,402,403.6075783502837
15126,402,403.64085643741896
15127,402,403.67413452455435
15128,403,403.7074126116896
15129,403,403.7406906988249
15130,403,403.7739687859603
15131,403,403.80724687309555
15132,403,403.84052496023094
15133,403,403.8738030473662
15134,403,403.9070811345015
15135,403,403.94035922163687
15136,404,403.97363730877214
15137,404,404.0069153959075
15138,404,404.0401934830428
15139,404,404.0734715701782
15140,404,404.10674965731346
15141,404,404.14002774444873
15142,404,404.1733058315841
15143,404,404.2065839187194
15144,404,404.2398620058548
15145,404,404.27314009299005
15146,404,404.3064181801253
15147,404,404.3396962672607
15148,404,404.372974354396
15149,404,404.40625244153136
15150,404,404.43953052866664
15151,404,404.472808615802
15152,404,404.5060867029373
15153,404,404.53936479007257
15154,404,404.57264287720795
15155,404,404.6059209643432
15156,404,404.6391990514786
15157,405,404.6724771386139
15158,405,404.70575522574916
15159,405,404.73903331288454
15160,405,404.7723114000198
15161,405,404.8055894871552
15162,405,404.8388675742905
15163,405,404.87214566142586
15164,405,404.90542374856113
15165,405,404.9387018356964
15166,405,404.9719799228318
15167,405,405.00525800996706
15168,405,405.03853609710245
15169,406,405.0718141842377
15170,406,405.105092271373
15171,406,405.1383703585084
15172,406,405.17164844564365
15173,406,405.20492653277904
15174,406,405.2382046199143
15175,406,405.2714827070497
15176,406,405.304760794185
15177,406,405.33803888132024
15178,406,405.37131696845563
15179,406,405.4045950555909
15180,406,405.4378731427263
15181,407,405.47115122986156
15182,407,405.50442931699683
15183,407,405.5377074041322
15184,407,405.5709854912675
15185,407,405.6042635784029
15186,407,405.63754166553815
15187,407,405.67081975267354
15188,407,405.7040978398088
15189,407,405.7373759269441
15190,407,405.77065401407947
15191,407,405.80393210121474
15192,407,405.8372101883501
15193,407,405.8704882754854
15194,408,405.9037663626207
15195,408,405.93704444975606
15196,408,405.97032253689133
15197,408,406.0036006240267
15198,408,406.036878711162
15199,408,406.07015679829726
15200,408,406.10343488543265
15201,408,406.1367129725679
15202,408,406.1699910597033
15203,408,406.2032691468386
15204,408,406.23654723397397
15205,408,406.26982532110924
15206,408,406.3031034082445
15207,408,406.3363814953799
15208,409,406.36965958251517
15209,409,406.40293766965056
15210,409,406.4362157567858
15211,409,406.4694938439211
15212,409,406.5027719310565
15213,409,406.53605001819176
15214,409,406.56932810532714
15215,409,406.6026061924624
15216,409,406.6358842795978
15217,409,406.6691623667331
15218,409,406.70244045386835
15219,410,406.73571854100373
15220,410,406.768996628139
15221,410,406.8022747152744
15222,410,406.83555280240967
15223,410,406.86883088954494
15224,410,406.9021089766803
15225,410,406.9353870638156
15226,410,406.968665150951
15227,410,407.00194323808626
15228,410,407.03522132522164
15229,410,407.0684994123569
15230,410,407.1017774994922
15231,410,407.1350555866276
15232,410,407.16833367376285
15233,410,407.20161176089823
15234,410,407.2348898480335
15235,410,407.2681679351688
15236,411,407.30144602230416
15237,411,407.33472410943943
15238,411,407.3680021965748
15239,411,407.4012802837101
15240,411,407.4345583708455
15241,411,407.46783645798075
15242,411,407.501114545116
15243,411,407.5343926322514
15244,411,407.5676707193867
15245,412,407.60094880652207
15246,412,407.63422689365734
15247,412,407.6675049807926
15248,412,407.700783067928
15249,412,407.7340611550633
15250,412,407.76733924219866
15251,412,407.80061732933393
15252,412,407.8338954164693
15253,412,407.8671735036046
15254,413,407.90045159073986
15255,413,407.93372967787525
15256,413,407.9670077650105
15257,413,408.0002858521459
15258,413,408.0335639392812
15259,413,408.06684202641645
15260,413,408.10012011355184
15261,413,408.1333982006871
15262,413,408.1666762878225
15263,413,408.19995437495777
15264,413,408.23323246209304
15265,413,408.2665105492284
15266,413,408.2997886363637
15267,414,408.3330667234991
15268,414,408.36634481063436
15269,414,408.39962289776975
15270,414,408.432900984905
15271,414,408.4661790720403
15272,414,408.4994571591757
15273,414,408.53273524631095
15274,414,408.56601333344634
15275,414,408.5992914205816
15276,414,408.6325695077169
15277,414,408.66584759485227
15278,414,408.69912568198754
15279,414,408.7324037691229
15280,415,408.7656818562582
15281,415,408.7989599433936
15282,415,408.83223803052886
15283,415,408.86551611766413
15284,415,408.8987942047995
15285,415,408.9320722919348
15286,415,408.9653503790702
15287,416,408.99862846620545
15288,416,409.0319065533407
15289,416,409.0651846404761
15290,416,409.0984627276114
15291,416,409.13174081474676
15292,416,409.16501890188204
15293,416,409.1982969890174
15294,416,409.2315750761527
15295,416,409.26485316328797
15296,416,409.29813125042335
15297,416,409.3314093375586
15298,416,409.364687424694
15299,416,409.3979655118293
15300,417,409.43124359896456
15301,417,409.46452168609994
15302,417,409.4977997732352
15303,417,409.5310778603706
15304,417,409.5643559475059
15305,417,409.59763403464126
15306,417,409.63091212177653
15307,417,409.6641902089118
15308,417,409.6974682960472
15309,417,409.73074638318246
15310,417,409.76402447031785
15311,417,409.7973025574531
15312,417,409.8305806445884
15313,417,409.8638587317238
15314,418,409.89713681885905
15315,418,409.93041490599444
15316,418,409.9636929931297
15317,418,409.9969710802651
15318,418,410.03024916740037
15319,418,410.06352725453564
15320,418,410.09680534167103
15321,418,410.1300834288063
15322,418,410.1633615159417
15323,418,410.19663960307696
15324,419,410.22991769021223
15325,419,410.2631957773476
15326,419,410.2964738644829
15327,419,410.3297519516183
15328,419,410.36303003875355
15329,419,410.3963081258888
15330,419,410.4295862130242
15331,419,410.4628643001595
15332,419,410.49614238729487
15333,419,410.52942047443014
15334,419,410.5626985615655
15335,420,410.5959766487008
15336,420,410.62925473583607
15337,420,410.66253282297146
15338,420,410.69581091010673
15339,420,410.7290889972421
15340,420,410.7623670843774
15341,420,410.79564517151266
15342,420,410.82892325864805
15343,420,410.8622013457833
15344,420,410.8954794329187
15345,420,410.928757520054
15346,420,410.96203560718936
15347,420,410.99531369432464
15348,420,411.0285917814599
15349,420,411.0618698685953
15350,420,411.09514795573057
15351,421,411.12842604286595
15352,421,411.1617041300012
15353,421,411.1949822171365
15354,421,411.2282603042719
15355,421,411.26153839140716
15356,421,411.29481647854254
15357,421,411.3280945656778
15358,421,411.3613726528132
15359,421,411.3946507399485
15360,421,411.42792882708375
15361,421,411.46120691421913
15362,421,411.4944850013544
15363,421,411.5277630884898
15364,421,411.56104117562506
15365,421,411.59431926276034
15366,421,411.6275973498957
15367,421,411.660875437031
15368,421,411.6941535241664
15369,421,411.72743161130165
15370,422,411.76070969843704
15371,422,411.7939877855723
15372,422,411.8272658727076
15373,422,411.86054395984297
15374,423,411.89382204697824
15375,423,411.92710013411363
15376,423,411.9603782212489
15377,423,411.9936563083842
15378,423,412.02693439551956
15379,423,412.06021248265483
15380,423,412.0934905697902
15381,423,412.1267686569255
15382,423,412.1600467440609
15383,423,412.19332483119615
15384,423,412.2266029183314
15385,423,412.2598810054668
15386,424,412.2931590926021
15387,424,412.32643717973747
15388,424,412.35971526687274
15389,424,412.3929933540081
15390,424,412.4262714411434
15391,424,412.4595495282788
15392,424,412.49282761541406
15393,424,412.52610570254933
15394,425,412.5593837896847
15395,425,412.59266187682
15396,425,412.6259399639554
15397,425,412.65921805109065
15398,425,412.6924961382259
15399,425,412.7257742253613
15400,425,412.7590523124966
15401,425,412.79233039963196
15402,425,412.82560848676724
15403,425,412.8588865739025
15404,425,412.8921646610379
15405,425,412.92544274817317
15406,425,412.95872083530855
15407,425,412.9919989224438
15408,425,413.0252770095792
15409,425,413.0585550967145
15410,425,413.09183318384976
15411,426,413.12511127098514
15412,426,413.1583893581204
15413,426,413.1916674452558
15414,426,413.2249455323911
15415,426,413.25822361952635
15416,426,413.29150170666173
15417,426,413.324779793797
15418,427,413.3580578809324
15419,427,413.39133596806766
15420,427,413.42461405520305
15421,427,413.4578921423383
15422,427,413.4911702294736
15423,427,413.524448316609
15424,427,413.55772640374425
15425,427,413.59100449087964
15426,427,413.6242825780149
15427,427,413.6575606651502
15428,428,413.6908387522856
15429,428,413.72411683942084
15430,428,413.75739492655623
15431,428,413.7906730136915
15432,428,413.8239511008269
15433,428,413.85722918796216
15434,428,413.89050727509743
15435,428,413.9237853622328
15436,428,413.9570634493681
15437,428,413.9903415365035
15438,428,414.02361962363875
15439,428,414.056897710774
15440,428,414.0901757979094
15441,428,414.1234538850447
15442,429,414.15673197218007
15443,429,414.19001005931534
15444,429,414.2232881464507
15445,430,414.256566233586
15446,430,414.2898443207213
15447,430,414.32312240785666
15448,430,414.35640049499193
15449,430,414.3896785821273
15450,430,414.4229566692626
15451,430,414.45623475639786
15452,431,414.48951284353325
15453,431,414.5227909306685
15454,431,414.5560690178039
15455,431,414.5893471049392
15456,431,414.62262519207457
15457,431,414.65590327920984
15458,431,414.6891813663451
15459,431,414.7224594534805
15460,431,414.75573754061577
15461,431,414.78901562775116
15462,432,414.8222937148864
15463,432,414.8555718020217
15464,432,414.8888498891571
15465,432,414.92212797629236
15466,432,414.95540606342774
15467,432,414.988684150563
15468,432,415.0219622376983
15469,432,415.0552403248337
15470,432,415.08851841196895
15471,432,415.12179649910433
15472,432,415.1550745862396
15473,432,415.188352673375
15474,432,415.22163076051027
15475,432,415.25490884764554
15476,432,415.2881869347809
15477,433,415.3214650219162
15478,433,415.3547431090516
15479,433,415.38802119618686
15480,433,415.4212992833221
15481,433,415.4545773704575
15482,433,415.4878554575928
15483,433,415.5211335447282
15484,433,415.55441163186345
15485,434,415.58768971899883
15486,434,415.6209678061341
15487,434,415.6542458932694
15488,434,415.68752398040476
15489,434,415.72080206754003
15490,434,415.7540801546754
15491,434,415.7873582418107
15492,434,415.82063632894597
15493,435,415.85391441608135
15494,435,415.8871925032166
15495,435,415.920470590352
15496,435,415.9537486774873
15497,435,415.98702676462267
15498,435,416.02030485175794
15499,435,416.0535829388932
15500,435,416.0868610260286
15501,435,416.1201391131639
15502,435,416.15341720029926
15503,436,416.18669528743453
15504,436,416.2199733745698
15505,436,416.2532514617052
15506,436,416.28652954884046
15507,436,416.31980763597585
15508,436,416.3530857231111
15509,436,416.3863638102465
15510,436,416.4196418973818
15511,436,416.45291998451705
15512,436,416.48619807165244
15513,436,416.5194761587877
15514,437,416.5527542459231
15515,437,416.58603233305837
15516,437,416.61931042019364
15517,437,416.652588507329
15518,437,416.6858665944643
15519,438,416.7191446815997
15520,438,416.75242276873496
15521,438,416.78570085587035
15522,438,416.8189789430056
15523,438,416.8522570301409
15524,438,416.8855351172763
15525,439,416.91881320441155
15526,439,416.95209129154694
15527,439,416.9853693786822
15528,439,417.0186474658175
15529,439,417.05192555295287
15530,439,417.08520364008814
15531,440,417.1184817272235
15532,440,417.1517598143588
15533,440,417.18503790149407
15534,440,417.21831598862946
15535,440,417.25159407576473
15536,440,417.2848721629001
15537,440,417.3181502500354
15538,440,417.3514283371708
15539,441,417.38470642430605
15540,441,417.4179845114413
15541,441,417.4512625985767
15542,441,417.484540685712
15543,441,417.51781877284736
15544,441,417.55109685998264
15545,441,417.5843749471179
15546,441,417.6176530342533
15547,441,417.65093112138857
15548,441,417.68420920852395
15549,441,417.7174872956592
15550,441,417.7507653827946
15551,442,417.7840434699299
